NOL;NSF;ClRCi;NOA;NSM;Bugged;RTLOC;NOD;PMd;TLOC;NPF;ClTCi
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;0.0;4.0;False;131.0;0.0;5.0;83.0;0.0;10.0
0.0;1.0;2.371428571;0.0;0.0;False;438.0;0.0;70.0;213.0;0.0;166.0
0.0;1.0;1.5;0.0;0.0;False;198.0;0.0;9.0;97.0;0.0;15.0
0.0;6.0;2.333333333;0.0;3.0;False;161.0;0.0;0.0;69.0;6.0;7.0
0.0;1.0;1.25;0.0;2.0;False;264.0;0.0;8.0;151.0;0.0;10.0
0.0;0.0;1.083333333;0.0;0.0;False;112.0;0.0;6.0;55.0;0.0;6.5
0.0;3.0;4.4587136030000005;0.0;0.0;False;1572.0;0.0;38.0;665.0;1.0;263.064102564
0.0;0.0;3.228571429;0.0;0.0;False;957.0;0.0;35.0;428.0;0.0;113.0
0.0;0.0;1.0;0.0;0.0;False;22.0;0.0;0.0;4.0;0.0;2.0
0.0;0.0;1.0;0.0;0.0;False;22.0;0.0;0.0;4.0;0.0;2.0
0.0;0.0;1.846153846;0.0;0.0;False;278.0;0.0;13.0;117.0;0.0;24.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.438967136;0.0;0.0;True;1259.0;0.0;67.0;554.0;0.0;173.16666666700004
0.0;1.0;2.333333333;0.0;0.0;False;111.0;0.0;3.0;55.0;0.0;7.0
0.0;0.0;1.515151515;0.0;0.0;False;245.0;0.0;11.0;102.0;0.0;16.666666667
0.0;2.0;2.0625;0.0;16.0;False;375.0;0.0;3.0;162.0;0.0;33.0
0.0;0.0;3.666666667;0.0;0.0;False;153.0;0.0;2.0;77.0;0.0;11.0
0.0;1.0;1.147058824;0.0;0.0;False;219.0;0.0;16.0;111.0;0.0;19.5
0.0;4.0;1.777777778;0.0;1.0;False;287.0;0.0;9.0;114.0;0.0;16.0
0.0;6.0;1.235294118;0.0;0.0;False;934.0;0.0;28.0;420.0;0.0;42.0
0.0;6.0;4.841016548;0.0;0.0;False;2157.0;0.0;80.0;943.0;2.0;455.055555556
0.0;6.0;4.85;0.0;0.0;False;1335.0;0.0;19.0;656.0;0.0;121.25
0.0;2.0;1.972222222;0.0;0.0;False;269.0;0.0;17.0;115.0;0.0;35.5
0.0;13.0;2.25;0.0;4.0;False;320.0;0.0;4.0;181.0;8.0;9.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.666666667;0.0;0.0;False;28.0;0.0;3.0;14.0;0.0;5.0
0.0;1.0;1.5;0.0;0.0;False;72.0;0.0;4.0;29.0;1.0;6.0
0.0;3.0;0.8636363640000001;0.0;0.0;False;269.0;0.0;10.0;140.0;2.0;9.5
0.0;0.0;1.0;0.0;0.0;False;41.0;0.0;4.0;20.0;0.0;4.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;14.511111110999998;0.0;0.0;False;342.0;0.0;4.0;94.0;0.0;217.66666666700002
0.0;0.0;1.0;0.0;0.0;False;291.0;0.0;8.0;91.0;0.0;10.0
0.0;0.0;3.142857143;0.0;7.0;False;191.0;0.0;7.0;105.0;0.0;22.0
0.0;1.0;2.5;0.0;0.0;False;41.0;0.0;2.0;25.0;0.0;5.0
0.0;11.0;1.0;0.0;0.0;False;215.0;0.0;17.0;68.0;11.0;17.0
0.0;0.0;4.125;0.0;0.0;False;265.0;0.0;4.0;133.0;0.0;33.0
0.0;0.0;1.0;0.0;0.0;False;48.0;0.0;3.0;13.0;0.0;3.0
0.0;0.0;6.285714286;0.0;0.0;False;217.0;0.0;4.0;98.0;0.0;44.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.428571429;0.0;0.0;False;233.0;0.0;4.0;109.0;0.0;24.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.25;0.0;0.0;False;378.0;0.0;4.0;194.0;0.0;7.5
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.666666667;0.0;0.0;False;170.0;0.0;4.0;76.0;0.0;10.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;6.45;0.0;0.0;False;309.0;0.0;4.0;133.0;0.0;64.5
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;1.666666667;0.0;0.0;False;490.0;0.0;4.0;230.0;0.0;15.0
0.0;3.0;1.666666667;0.0;0.0;False;490.0;0.0;4.0;230.0;0.0;15.0
0.0;6.0;2.467948718;0.0;0.0;False;1453.0;0.0;12.0;676.0;0.0;96.25
0.0;1.0;0.944444444;0.0;0.0;False;241.0;0.0;6.0;105.0;0.0;8.5
0.0;0.0;1.5;0.0;0.0;False;42.0;0.0;2.0;22.0;0.0;3.0
0.0;2.0;1.534188034;0.0;0.0;True;1599.0;0.0;25.0;831.0;0.0;59.833333333
0.0;2.0;1.534188034;0.0;0.0;True;1599.0;0.0;25.0;831.0;0.0;59.833333333
0.0;0.0;1.0;0.0;0.0;False;59.0;0.0;0.0;8.0;0.0;6.0
0.0;1.0;1.105263158;0.0;0.0;False;292.0;0.0;18.0;121.0;0.0;21.0
0.0;1.0;1.696969697;0.0;0.0;False;123.0;0.0;11.0;65.0;0.0;18.666666667
0.0;2.0;1.875;0.0;0.0;False;347.0;0.0;4.0;140.0;0.0;15.0
0.0;0.0;1.5;0.0;0.0;False;34.0;0.0;2.0;16.0;0.0;3.0
0.0;0.0;1.5;0.0;0.0;False;79.0;0.0;6.0;25.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;17.0;1.884057971;0.0;0.0;False;1350.0;0.0;14.0;730.0;1.0;43.333333333
0.0;17.0;1.884057971;0.0;0.0;False;1350.0;0.0;14.0;730.0;1.0;43.333333333
0.0;5.0;1.5625;0.0;0.0;False;490.0;0.0;9.0;255.0;0.0;25.0
0.0;5.0;1.5625;0.0;0.0;False;490.0;0.0;9.0;255.0;0.0;25.0
0.0;3.0;2.285714286;0.0;0.0;False;524.0;0.0;8.0;241.0;0.0;32.0
0.0;2.0;2.1;0.0;0.0;False;230.0;0.0;7.0;117.0;0.0;21.0
0.0;0.0;1.666666667;0.0;0.0;False;120.0;0.0;3.0;49.0;0.0;5.0
0.0;0.0;4.0;0.0;0.0;False;18.0;0.0;0.0;4.0;0.0;4.0
0.0;0.0;1.08;0.0;0.0;False;267.0;0.0;25.0;90.0;0.0;27.0
0.0;0.0;4.0;0.0;0.0;False;38.0;0.0;1.0;22.0;0.0;4.0
0.0;0.0;3.0;0.0;0.0;False;126.0;0.0;2.0;73.0;0.0;9.0
0.0;0.0;4.0;0.0;0.0;False;68.0;0.0;1.0;40.0;0.0;8.0
0.0;0.0;4.0;0.0;0.0;False;41.0;0.0;1.0;21.0;0.0;4.0
0.0;0.0;4.0;0.0;0.0;False;55.0;0.0;1.0;30.0;0.0;4.0
0.0;0.0;4.0;0.0;0.0;False;73.0;0.0;1.0;42.0;0.0;4.0
0.0;3.0;1.333333333;0.0;0.0;False;43.0;0.0;2.0;15.0;3.0;4.0
0.0;0.0;5.333333333;0.0;0.0;False;246.0;0.0;2.0;161.0;0.0;16.0
0.0;0.0;4.0;0.0;0.0;False;137.0;0.0;2.0;82.0;0.0;16.0
0.0;0.0;4.0;0.0;0.0;False;137.0;0.0;2.0;82.0;0.0;16.0
0.0;0.0;4.5;0.0;0.0;False;65.0;0.0;2.0;37.0;0.0;9.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;1.111111111;0.0;0.0;False;335.0;0.0;8.0;156.0;0.0;10.0
0.0;4.0;1.365384615;0.0;0.0;False;377.0;0.0;26.0;155.0;0.0;35.5
0.0;3.0;2.427083333;0.0;0.0;False;539.0;0.0;18.0;286.0;0.0;58.25
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.545454545;0.0;0.0;False;397.0;0.0;6.0;150.0;0.0;17.0
0.0;1.0;1.545454545;0.0;0.0;False;397.0;0.0;6.0;150.0;0.0;17.0
0.0;0.0;1.5;0.0;0.0;False;61.0;0.0;4.0;27.0;0.0;6.0
0.0;1.0;1.4;0.0;0.0;False;372.0;0.0;8.0;176.0;0.0;14.0
0.0;1.0;1.0;0.0;0.0;False;358.0;0.0;9.0;140.0;0.0;10.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.75;0.0;0.0;False;130.0;0.0;2.0;60.0;0.0;7.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.090909091;0.0;0.0;False;126.0;0.0;11.0;47.0;0.0;12.0
0.0;0.0;1.3;0.0;0.0;False;198.0;0.0;10.0;83.0;0.0;13.0
0.0;1.0;1.222222222;0.0;0.0;False;328.0;0.0;8.0;161.0;0.0;11.0
0.0;30.0;1.3125;0.0;0.0;False;480.0;0.0;16.0;252.0;0.0;21.0
0.0;0.0;2.0;0.0;0.0;False;138.0;0.0;5.0;78.0;0.0;10.0
0.0;1.0;1.4444444440000002;0.0;0.0;False;427.0;0.0;13.0;199.0;0.0;26.0
0.0;1.0;2.6;0.0;0.0;False;39.0;0.0;5.0;23.0;0.0;13.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;False;128.0;0.0;2.0;76.0;0.0;2.0
0.0;1.0;1.357142857;0.0;0.0;False;481.0;0.0;11.0;236.0;0.0;19.0
0.0;1.0;1.357142857;0.0;0.0;False;481.0;0.0;11.0;236.0;0.0;19.0
0.0;1.0;1.1;0.0;2.0;False;390.0;0.0;8.0;167.0;0.0;11.0
0.0;2.0;1.771428571;0.0;0.0;False;1623.0;0.0;8.0;772.0;0.0;62.0
0.0;2.0;1.771428571;0.0;0.0;False;1623.0;0.0;8.0;772.0;0.0;62.0
0.0;3.0;1.428571429;0.0;0.0;False;207.0;0.0;4.0;95.0;0.0;10.0
0.0;15.0;4.0;0.0;0.0;False;500.0;0.0;2.0;271.0;0.0;24.0
0.0;0.0;3.428571429;0.0;0.0;False;298.0;0.0;9.0;155.0;0.0;48.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;4.0;2.56;0.0;0.0;False;1501.0;0.0;9.0;709.0;1.0;64.0
0.0;4.0;2.56;0.0;0.0;False;1501.0;0.0;9.0;709.0;1.0;64.0
0.0;4.0;2.56;0.0;0.0;False;1501.0;0.0;9.0;709.0;1.0;64.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;False;81.0;0.0;4.0;36.0;0.0;9.0
0.0;0.0;4.0;0.0;0.0;False;36.0;0.0;1.0;14.0;0.0;4.0
0.0;0.0;2.5;0.0;0.0;False;48.0;0.0;1.0;19.0;0.0;5.0
0.0;0.0;9.0;0.0;0.0;False;126.0;0.0;1.0;34.0;0.0;9.0
0.0;0.0;2.0;0.0;0.0;False;75.0;0.0;1.0;25.0;0.0;4.0
0.0;0.0;2.0;0.0;0.0;False;25.0;0.0;1.0;8.0;0.0;2.0
0.0;0.0;3.0;0.0;0.0;False;10.0;0.0;0.0;6.0;0.0;3.0
0.0;0.0;2.0;0.0;0.0;False;4.0;0.0;0.0;3.0;0.0;2.0
0.0;3.0;2.071428571;0.0;0.0;False;577.0;0.0;9.0;249.0;0.0;29.0
0.0;2.0;1.875;0.0;0.0;False;190.0;0.0;6.0;96.0;0.0;15.0
0.0;1.0;1.333333333;0.0;0.0;False;28.0;0.0;3.0;17.0;0.0;4.0
0.0;2.0;2.0;0.0;1.0;False;79.0;0.0;3.0;46.0;1.0;6.0
0.0;1.0;2.0;0.0;0.0;False;22.0;0.0;2.0;9.0;0.0;4.0
0.0;3.0;2.0;0.0;0.0;False;82.0;0.0;3.0;32.0;0.0;6.0
0.0;1.0;2.5;0.0;0.0;False;41.0;0.0;2.0;18.0;0.0;5.0
0.0;0.0;1.333333333;0.0;0.0;False;53.0;0.0;0.0;30.0;0.0;8.0
0.0;2.0;2.555555556;0.0;0.0;False;409.0;0.0;17.0;183.0;0.0;46.0
0.0;3.0;1.166666667;0.0;0.0;False;555.0;0.0;17.0;257.0;0.0;21.0
0.0;3.0;2.0;0.0;0.0;False;184.0;0.0;3.0;71.0;0.0;6.0
0.0;5.0;2.0;0.0;0.0;False;128.0;0.0;2.0;58.0;0.0;10.0
0.0;1.0;1.666666667;0.0;0.0;False;92.0;0.0;2.0;44.0;0.0;5.0
0.0;4.0;1.612903226;0.0;0.0;True;583.0;0.0;29.0;212.0;3.0;50.0
0.0;2.0;2.5;0.0;0.0;False;86.0;0.0;3.0;31.0;0.0;10.0
0.0;3.0;1.4615384619999998;0.0;0.0;True;554.0;0.0;7.0;278.0;0.0;19.0
0.0;1.0;1.333333333;0.0;0.0;False;92.0;0.0;2.0;44.0;0.0;4.0
0.0;2.0;2.15625;0.0;0.0;False;1126.0;0.0;24.0;535.0;0.0;69.0
0.0;2.0;1.75;0.0;0.0;False;281.0;0.0;13.0;128.0;0.0;24.5
0.0;2.0;1.712962963;0.0;0.0;False;355.0;0.0;17.0;157.0;0.0;30.833333333000002
0.0;2.0;2.0;0.0;0.0;False;45.0;0.0;2.0;36.0;1.0;4.0
0.0;0.0;2.0;0.0;0.0;False;39.0;0.0;3.0;15.0;0.0;6.0
0.0;2.0;2.009259259;0.0;0.0;False;315.0;0.0;17.0;151.0;0.0;36.166666667
0.0;3.0;2.0;0.0;0.0;False;137.0;0.0;3.0;60.0;0.0;6.0
0.0;2.0;1.666666667;0.0;0.0;False;61.0;0.0;2.0;30.0;1.0;5.0
0.0;2.0;2.0;0.0;0.0;False;25.0;0.0;2.0;11.0;1.0;4.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.285714286;0.0;0.0;False;47.0;0.0;7.0;26.0;0.0;9.0
0.0;0.0;1.25;0.0;0.0;False;39.0;0.0;4.0;18.0;0.0;5.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;2.5;0.0;1.0;False;252.0;0.0;2.0;14.0;0.0;5.0
0.0;0.0;2.0;0.0;5.0;False;107.0;0.0;3.0;64.0;0.0;10.0
0.0;0.0;1.0;0.0;1.0;False;141.0;0.0;17.0;65.0;0.0;17.0
0.0;2.0;2.472222222;0.0;0.0;False;597.0;0.0;5.0;337.0;0.0;29.666666666999998
0.0;0.0;1.75;0.0;0.0;False;109.0;0.0;0.0;63.0;0.0;7.0
0.0;0.0;1.5;0.0;0.0;False;51.0;0.0;4.0;26.0;0.0;6.0
0.0;0.0;1.75;0.0;0.0;False;62.0;0.0;4.0;40.0;0.0;7.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.25;0.0;0.0;False;60.0;0.0;8.0;32.0;0.0;10.0
0.0;0.0;1.75;0.0;0.0;False;29.0;0.0;4.0;16.0;0.0;7.0
0.0;0.0;1.033333333;0.0;0.0;False;209.0;0.0;29.0;110.0;0.0;31.0
0.0;0.0;8.596780303;0.0;1.0;False;332.0;0.0;2.0;225.0;0.0;137.548484848
0.0;0.0;1.375;0.0;0.0;False;210.0;0.0;2.0;134.0;0.0;16.5
0.0;0.0;1.80952381;0.0;0.0;False;194.0;0.0;20.0;119.0;0.0;38.0
0.0;0.0;1.307692308;0.0;5.0;False;123.0;0.0;13.0;70.0;0.0;17.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;4.0;1.0;0.0;5.0;False;77.0;0.0;5.0;22.0;0.0;5.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;0.0;2.0;False;48.0;0.0;1.0;26.0;0.0;4.0
0.0;0.0;3.0;0.0;1.0;False;23.0;0.0;1.0;15.0;0.0;3.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;1.5;0.0;0.0;False;36.0;0.0;1.0;14.0;2.0;6.0
0.0;0.0;1.625;0.0;1.0;False;115.0;0.0;8.0;53.0;0.0;13.0
0.0;0.0;2.0;0.0;1.0;False;114.0;0.0;7.0;52.0;0.0;14.0
0.0;0.0;2.0;0.0;1.0;False;116.0;0.0;7.0;51.0;0.0;14.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;2.058823529;0.0;17.0;False;620.0;0.0;17.0;259.0;0.0;35.0
0.0;0.0;3.0;0.0;1.0;False;36.0;0.0;1.0;21.0;0.0;3.0
0.0;0.0;2.5;0.0;0.0;False;20.0;0.0;0.0;4.0;0.0;5.0
0.0;1.0;3.666666667;0.0;0.0;False;97.0;0.0;2.0;46.0;0.0;11.0
0.0;0.0;2.0;0.0;0.0;False;30.0;0.0;2.0;18.0;0.0;6.0
0.0;0.0;2.5;0.0;0.0;False;26.0;0.0;2.0;16.0;0.0;5.0
0.0;0.0;2.5;0.0;0.0;False;21.0;0.0;2.0;13.0;0.0;5.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;False;19.0;0.0;3.0;11.0;0.0;3.0
0.0;0.0;1.0;0.0;0.0;False;19.0;0.0;3.0;11.0;0.0;3.0
0.0;1.0;7.214285714;0.0;0.0;False;155.0;0.0;8.0;79.0;0.0;86.571428571
0.0;0.0;2.555555556;0.0;0.0;False;83.0;0.0;8.0;46.0;0.0;23.0
0.0;2.0;3.5;0.0;0.0;False;103.0;0.0;3.0;48.0;0.0;14.0
0.0;1.0;4.427083333;0.0;0.0;False;263.0;0.0;10.0;142.0;0.0;70.833333333
0.0;1.0;11.6;0.0;0.0;False;137.0;0.0;8.0;72.0;0.0;116.0
0.0;2.0;12.777777777999999;0.0;0.0;False;133.0;0.0;8.0;69.0;0.0;115.0
0.0;0.0;7.431818182000001;0.0;0.0;False;323.0;0.0;2.0;143.0;0.0;81.75
0.0;1.0;2.833333333;0.0;0.0;False;222.0;0.0;0.0;111.0;0.0;56.666666667
0.0;1.0;3.666666667;0.0;3.0;False;78.0;0.0;3.0;31.0;1.0;11.0
0.0;15.0;1.8;0.0;1.0;False;151.0;0.0;4.0;40.0;14.0;9.0
