accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9958378295051642;0.5;0.012345679012345678;0.024096385542168672;0.6673492463912141;0.01905763303184594;one;checkstyle
0.9955295205796207;0.0;0.0;0.0;0.6666169781752856;0.007076517587282279;one;ck
0.9957864446842403;0.0;0.0;0.0;0.6613541387965193;0.0126265681711978;one;halstead
0.9958378295051642;0.0;0.0;0.0;0.6848415064531336;0.01815441786690971;one;jasome_ck
0.9957864446842403;0.0;0.0;0.0;0.6694282001299544;0.008767528647391434;one;jasome_lk
0.9957864446842403;0.0;0.0;0.0;0.6111025111799107;0.00625856874715138;one;jasome_methods
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;bugged
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;bugged_methods
0.9955809054005447;0.0;0.0;0.0;0.6862159028653697;0.009543338730879532;all;checkstyle
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;source_monitor
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;source_monitor_files
0.9956836750423925;0.2;0.012345679012345678;0.023255813953488372;0.7073803335499242;0.012170212922893692;all;ck
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;mood
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;halstead
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;jasome_mood
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;jasome_ck
0.9955809054005447;0.0;0.0;0.0;0.6861541107671139;0.010737869234902964;all;jasome_lk
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;jasome_files
0.9955809054005447;0.0;0.0;0.0;0.6938567824790736;0.010065385813024227;all;jasome_methods
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;process_files
0.9956322902214686;0.0;0.0;0.0;0.7057339244989743;0.012350264516397735;all;issues_files
