fixes_insertions_std;issues_issuetype_Sub_task_min;issues_resolution_Duplicate_std;non_fixes_count;issues_insertions_count;non_fixes_deletions_max;issues_resolution_Cannot_Reproduce_max;issues_issuetype_Bug_max;issues_resolution_Cannot_Reproduce_count;issues_resolution_Wont_Fix_std;issues_priority_Trivial_mean;non_fixes_deletions_mean;issues_priority_Critical_count;non_fixes_changes_max;non_fixes_insertions_min;issues_count;issues_resolution_Incomplete_count;fixes_insertions_min;non_fixes_insertions_count;issues_issuetype_New_Feature_count;issues_resolution_Cannot_Reproduce_mean;issues_issuetype_Wish_mean;issues_issuetype_Task_count;issues_priority_Critical_mean;issues_issuetype_Task_std;issues_priority_Critical_min;fixes_changes_count;issues_resolution_None_count;non_fixes_deletions_count;issues_resolution_Duplicate_mean;issues_insertions_min;issues_issuetype_Task_max;issues_resolution_None_mean;fixes_deletions_mean;issues_issuetype_Improvement_mean;issues_issuetype_Bug_mean;fixes_changes_min;issues_resolution_Wont_Fix_max;issues_priority_Minor_std;issues_resolution_Incomplete_min;issues_priority_Minor_min;issues_issuetype_New_Feature_max;issues_issuetype_Improvement_std;issues_resolution_Incomplete_max;issues_issuetype_Task_mean;non_fixes_insertions_mean;non_fixes_changes_count;issues_issuetype_Test_max;fixes_deletions_std;issues_deletions_std;issues_insertions_max;issues_resolution_Incomplete_std;non_fixes_deletions_min;issues_priority_Critical_max;fixes_insertions_mean;issues_deletions_min;issues_resolution_None_max;issues_issuetype_Test_mean;issues_issuetype_New_Feature_min;issues_priority_Trivial_count;issues_changes_count;issues_priority_Major_count;issues_issuetype_Wish_std;issues_resolution_Wont_Fix_mean;issues_issuetype_Bug_std;issues_issuetype_Wish_count;issues_resolution_Duplicate_count;issues_resolution_Fixed_max;issues_resolution_Cannot_Reproduce_std;issues_deletions_mean;issues_issuetype_New_Feature_std;issues_issuetype_New_Feature_mean;issues_priority_Trivial_std;issues_issuetype_Test_count;issues_resolution_Fixed_mean;issues_changes_std;fixes_deletions_max;issues_issuetype_Test_min;issues_issuetype_Sub_task_mean;issues_deletions_count;issues_resolution_Fixed_count;non_fixes_insertions_std;issues_issuetype_Wish_min;Bugged;issues_changes_max;issues_insertions_std;issues_changes_min;issues_priority_Blocker_mean;issues_priority_Blocker_std;issues_priority_Major_min;non_fixes_changes_std;issues_priority_Blocker_max;issues_resolution_None_min;fixes_changes_max;issues_priority_Major_mean;issues_priority_Major_max;issues_issuetype_Sub_task_count;fixes_deletions_count;issues_priority_Minor_mean;issues_resolution_Incomplete_mean;non_fixes_deletions_std;issues_resolution_Fixed_min;fixes_changes_mean;issues_resolution_Not_A_Problem_count;non_fixes_insertions_max;issues_priority_Trivial_min;issues_priority_Trivial_max;issues_issuetype_Task_min;issues_insertions_mean;issues_issuetype_Test_std;issues_priority_Minor_count;issues_resolution_Duplicate_max;fixes_insertions_count;non_fixes_changes_min;issues_priority_Minor_max;issues_issuetype_Improvement_min;issues_issuetype_Improvement_count;issues_issuetype_Improvement_max;issues_resolution_Duplicate_min;fixes_deletions_min;issues_issuetype_Wish_max;fixes_changes_std;issues_resolution_Wont_Fix_count;issues_resolution_Fixed_std;fixes_count;issues_issuetype_Sub_task_std;issues_priority_Critical_std;issues_issuetype_Bug_count;issues_priority_Blocker_count;non_fixes_changes_mean;issues_priority_Blocker_min;issues_changes_mean;issues_issuetype_Bug_min;issues_issuetype_Sub_task_max;issues_resolution_None_std;issues_priority_Major_std;issues_deletions_max;fixes_insertions_max
19.078784028338912;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.5;0.0;0.0;3.0;2.0;0.0;0.0;2.0;0.0;0.0;6.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;7.937253933193773;8.48528137423857;34.0;0.0;0.0;1.0;12.0;3.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;1.0;0.0;9.0;0.0;0.0;0.0;2.0;1.0;31.11269837220809;15.0;0.0;0.0;2.0;2.0;0.0;0.0;False;49.0;22.62741699796952;5.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.5;1.0;2.0;3.0;0.0;0.0;0.0;1.0;18.0;2.0;0.0;0.0;0.0;0.0;18.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;26.96293752542553;2.0;0.0;3.0;0.0;0.7071067811865476;2.0;2.0;0.0;0.0;27.0;0.0;0.0;0.0;0.7071067811865476;15.0;34.0
4.949747468305833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.949747468305833;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.899494936611664;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.7320508075688772;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896258;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;False;3.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;1.0;2.333333333333333;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.081665999466133;1.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0
6.8920243760451125;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;2.0;0.0;0.0;2.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8340579025361614;0.7071067811865476;13.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.5;0.0;0.0;0.0;2.0;1.0;8.48528137423857;9.0;0.0;0.0;2.0;2.0;0.0;0.0;False;14.0;7.7781745930520225;2.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;1.0;1.0;2.0;5.0;0.0;0.0;0.0;1.0;8.2;2.0;0.0;0.0;0.0;0.0;7.5;0.0;2.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.959919678390985;2.0;0.0;5.0;0.0;0.0;2.0;2.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;1.0;14.0
6.911343333004568;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;6.0;0.0;0.0;1.1666666666666667;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;1.9407902170679519;0.7071067811865476;11.0;0.0;0.0;0.0;7.166666666666668;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;1.0;0.0;0.5;0.0;0.0;0.0;2.0;1.0;4.242640687119285;5.0;0.0;0.0;2.0;2.0;0.0;0.0;False;12.0;3.5355339059327378;6.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;1.0;1.0;2.0;6.0;0.0;0.0;0.0;1.0;8.333333333333334;2.0;0.0;0.0;0.0;0.0;8.5;0.0;2.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;6.831300510639732;2.0;0.0;6.0;0.0;0.0;2.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;19.0
9.192388155425117;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;False;13.0;0.0;13.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;6.5;1.0;0.0;0.0;0.0;0.0;13.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.192388155425117;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;0.0;13.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.1213203435596424;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;3.0;0.0;0.0;0.0;1.5;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;2.5;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3.5355339059327378;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;3.0
2.949576240750525;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;2.333333333333333;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896257;0.0;0.0;0.0;0.0;0.0;2.7325202042558927;2.449489742783178;6.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.5;4.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;4.0;1.0;3.774917217635376;6.0;0.0;0.25;4.0;4.0;0.0;0.0;False;11.0;2.8722813232690143;3.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;1.0;4.0;6.0;0.0;0.0;0.0;1.0;5.833333333333332;4.0;0.0;0.0;0.0;0.0;3.75;0.0;4.0;0.0;6.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.7923550230201695;4.0;0.0;6.0;0.5;0.0;4.0;4.0;0.0;0.0;5.75;0.0;1.0;0.0;0.0;5.0;6.0
20.736441353327717;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;2.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;3.0;0.0;0.0;1.8;0.6666666666666666;0.0;3.0;0.0;0.5773502691896258;0.0;0.0;1.0;0.5773502691896258;0.0;0.0;0.0;0.0;0.0;1.6431676725154984;1.5275252316519468;50.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;1.3333333333333333;0.5773502691896258;0.3333333333333333;0.0;3.0;1.0;25.696951829610715;4.0;0.0;0.0;3.0;3.0;0.0;0.0;False;50.0;26.851443164195103;5.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.6666666666666666;1.0;3.0;5.0;0.3333333333333333;0.0;0.0;1.0;14.8;3.0;0.0;0.0;0.0;0.0;19.0;0.0;3.0;0.0;5.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;19.841874911408954;3.0;0.0;5.0;0.0;0.0;3.0;3.0;0.0;0.0;20.33333333333333;0.0;0.0;0.0;0.5773502691896258;3.0;50.0
52.07943794956756;0.0;0.0;0.0;5.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0;8.0;0.0;0.0;77.375;0.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.0;0.0;0.0;141.3000227479509;171.54678662102648;159.0;0.0;0.0;0.0;38.375;10.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.4472135954999579;5.0;5.0;1.0;0.0;117.6;0.0;0.0;0.0;5.0;1.0;154.12397607121352;407.0;0.0;0.2;5.0;5.0;0.0;0.0;False;425.0;61.94110105576103;35.0;0.0;0.0;1.0;0.0;0.0;0.0;425.0;1.0;1.0;5.0;8.0;0.0;0.0;0.0;1.0;115.75;5.0;0.0;0.0;0.0;0.0;51.2;0.0;5.0;0.0;8.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;139.44353696030518;5.0;0.0;8.0;0.4472135954999579;0.0;5.0;5.0;0.0;0.0;168.8;0.0;1.0;0.0;0.0;407.0;159.0
120.15101608670092;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;4.0;4.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;11.0;0.0;0.0;5.833333333333332;0.5;0.25;7.0;0.0;0.5;0.0;0.0;1.0;0.5773502691896257;0.0;0.0;0.0;0.0;0.0;6.5243135015621885;3.415650255319866;313.0;0.0;0.0;0.0;68.66666666666667;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.5;4.0;4.0;1.0;0.0;3.5;0.5;0.25;0.0;4.0;1.0;143.0058273870917;18.0;0.0;0.0;4.0;4.0;0.0;0.0;False;313.0;145.2572430781566;15.0;0.0;0.0;0.0;0.0;0.0;0.0;313.0;0.75;1.0;4.0;6.0;0.25;0.0;0.0;1.0;74.5;4.0;0.0;0.0;0.0;0.0;95.5;0.0;4.0;0.0;6.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;117.6771005761104;4.0;0.0;6.0;0.0;0.0;4.0;4.0;0.0;0.0;99.0;0.0;0.0;0.0;0.5;8.0;313.0
31.20363226720035;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;6.0;0.0;3.0;0.0;0.0;3.0;0.3333333333333333;0.0;0.0;4.0;3.0;0.0;0.0;7.0;0.0;0.0;3.0;0.6666666666666666;0.3333333333333333;11.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.0;0.0;2.943920288775949;3.2145502536643185;71.0;0.0;0.0;1.0;24.5;0.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.5773502691896258;3.0;3.0;1.0;0.0;2.333333333333333;0.0;0.0;0.0;3.0;1.0;32.92415526630866;6.0;0.0;0.0;3.0;3.0;0.0;0.0;False;71.0;35.10460558578223;13.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.3333333333333333;1.0;3.0;4.0;0.3333333333333333;0.0;0.0;1.0;27.5;3.0;0.0;0.0;0.0;0.0;30.66666666666667;0.0;3.0;0.0;4.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;29.045940622859273;3.0;0.0;4.0;0.0;0.5773502691896258;3.0;3.0;0.0;0.0;33.0;0.0;0.0;0.0;0.5773502691896258;6.0;71.0
38.248934003197434;0.0;0.0;0.0;11.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0;11.0;0.0;0.0;11.0;0.0;0.0;11.0;0.09090909090909093;0.0;0.0;15.0;11.0;0.0;0.0;1.0;0.0;0.0;3.866666666666666;0.5454545454545454;0.3636363636363637;0.0;0.0;0.3015113445777636;0.0;0.0;0.0;0.5222329678670935;0.0;0.0;0.0;0.0;0.0;8.741254132532918;1.4709304414677005;152.0;0.0;0.0;1.0;19.533333333333328;0.0;0.0;0.0;0.0;11.0;11.0;11.0;0.0;0.0;0.504524979109513;11.0;11.0;1.0;0.0;1.181818181818182;0.0;0.0;0.0;11.0;1.0;44.02003676013499;34.0;0.0;0.09090909090909093;11.0;11.0;0.0;0.0;True;153.0;43.907340450709896;1.0;0.0;0.0;0.0;0.0;0.0;0.0;153.0;0.8181818181818182;1.0;11.0;15.0;0.09090909090909093;0.0;0.0;1.0;23.4;11.0;0.0;0.0;0.0;0.0;22.63636363636364;0.0;11.0;0.0;15.0;0.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;40.08348430819998;11.0;0.0;15.0;0.30151134457776363;0.3015113445777636;11.0;11.0;0.0;0.0;23.818181818181817;0.0;1.0;0.0;0.4045199174779453;5.0;152.0
183.01775870117092;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;3.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0;11.4;1.0;0.0;3.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.187834504520715;0.0;422.0;0.0;0.0;0.0;97.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;296.2777413171634;51.0;0.0;0.0;2.0;2.0;0.0;0.0;True;422.0;296.2777413171634;3.0;0.0;0.0;0.0;0.0;0.0;0.0;422.0;0.5;1.0;2.0;5.0;0.5;0.0;0.0;1.0;108.4;2.0;0.0;0.0;0.0;0.0;212.5;0.0;2.0;0.0;5.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;180.58045298425853;2.0;0.0;5.0;0.0;0.0;2.0;2.0;0.0;0.0;212.5;0.0;0.0;0.0;0.7071067811865476;0.0;422.0
6.479362843454815;0.0;0.0;0.0;5.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.2;0.0;0.0;8.0;5.0;0.0;0.0;2.0;0.0;0.0;0.75;0.6;0.4;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.5477225575051662;19.0;0.0;0.0;1.0;5.375;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.5477225575051662;5.0;5.0;1.0;0.0;0.6;0.0;0.0;0.0;5.0;1.0;7.368853370776216;2.0;0.0;0.0;5.0;5.0;0.0;0.0;False;20.0;7.071067811865476;3.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.6;1.0;5.0;8.0;0.2;0.0;0.0;1.0;6.125;5.0;0.0;0.0;0.0;0.0;8.0;0.0;5.0;0.0;8.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;6.599512969043355;5.0;0.0;8.0;0.0;0.4472135954999581;5.0;5.0;0.0;0.0;8.6;0.0;0.0;0.0;0.5477225575051662;1.0;19.0
33.44825427859748;0.0;0.0;0.0;6.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;6.0;0.0;0.0;6.0;0.0;0.0;6.0;0.16666666666666666;0.0;0.0;8.0;6.0;0.0;0.0;3.0;0.0;0.0;6.25;0.5;0.5;0.0;0.0;0.40824829046386296;0.0;0.0;0.0;0.5477225575051661;0.0;0.0;0.0;0.0;0.0;8.64787339672097;9.786044485218053;91.0;0.0;0.0;1.0;32.75;0.0;0.0;0.0;0.0;6.0;6.0;6.0;0.0;0.0;0.5477225575051661;6.0;6.0;1.0;0.0;7.166666666666668;0.0;0.0;0.0;6.0;1.0;40.068691019298356;26.0;0.0;0.0;6.0;6.0;0.0;0.0;False;117.0;33.45245382130684;5.0;0.0;0.0;0.0;0.0;0.0;0.0;117.0;0.6666666666666666;1.0;6.0;8.0;0.16666666666666666;0.0;0.0;1.0;39.0;6.0;0.0;0.0;0.0;0.0;42.333333333333336;0.0;6.0;0.0;8.0;0.0;1.0;0.0;6.0;1.0;0.0;0.0;0.0;39.25375323274378;6.0;0.0;8.0;0.0;0.40824829046386296;6.0;6.0;0.0;0.0;49.5;0.0;0.0;0.0;0.5163977794943223;26.0;91.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.272001872658765;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.957427107756338;1.0;9.0;0.0;0.0;0.0;2.75;0.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.5773502691896258;3.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;4.618802153517007;2.0;0.0;0.3333333333333333;3.0;3.0;0.0;0.0;False;10.0;4.725815626252608;2.0;0.3333333333333333;0.5773502691896258;0.0;0.0;1.0;0.0;10.0;0.6666666666666666;1.0;3.0;4.0;0.0;0.0;0.0;1.0;3.5;3.0;0.0;0.0;0.0;0.0;3.6666666666666665;0.0;3.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.43471156521669;3.0;0.0;4.0;0.5773502691896258;0.0;3.0;3.0;0.0;0.0;4.666666666666667;0.0;1.0;0.0;0.5773502691896258;2.0;9.0
