accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9897669619055809;0.0;0.0;0.0;0.6850602322043756;0.0110456802084742;one;checkstyle
0.9883910912374236;0.0;0.0;0.0;0.6965944849596587;0.012097625151190027;one;ck
0.9905408891564192;0.0;0.0;0.0;0.6321161059162156;0.008135941294591116;one;halstead
0.9920027517413363;0.0;0.0;0.0;0.6580983513041923;0.010032478057100199;one;jasome_ck
0.9907988649066988;0.0;0.0;0.0;0.5183078124766975;0.007148295580888808;one;jasome_lk
0.9917447759910568;0.0;0.0;0.0;0.6354222592576021;0.015562738791466146;one;jasome_methods
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;bugged
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;bugged_methods
0.9886490669877032;0.0;0.0;0.0;0.6872129136653096;0.010224599371215639;all;checkstyle
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;source_monitor
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;source_monitor_files
0.989680969988821;0.0;0.0;0.0;0.6885136571070645;0.012069386884912815;all;ck
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;mood
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;halstead
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;jasome_mood
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;jasome_ck
0.9889930346547424;0.0;0.0;0.0;0.700681736835041;0.01189847484618333;all;jasome_lk
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;jasome_files
0.9889070427379826;0.0;0.0;0.0;0.6970703212384235;0.012050340608133382;all;jasome_methods
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;process_files
0.9889930346547424;0.0;0.0;0.0;0.6865129076998793;0.011017542138842427;all;issues_files
