accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9890282131661442;0.1;0.16666666666666666;0.125;0.655511811023622;0.019397246993714645;one;checkstyle
0.9890282131661442;0.1;0.16666666666666666;0.125;0.7578740157480315;0.04595061346107892;one;ck
0.9960815047021944;1.0;0.16666666666666666;0.2857142857142857;0.7014435695538059;0.17829495472572982;one;halstead
0.9952978056426333;0.0;0.0;0.0;0.6356299212598425;0.009586912110282259;one;jasome_ck
0.9913793103448276;0.0;0.0;0.0;0.684251968503937;0.013873249064819128;one;jasome_lk
0.9921630094043887;0.0;0.0;0.0;0.5708661417322834;0.0028763183125599234;one;jasome_methods
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;bugged
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;bugged_methods
0.9890282131661442;0.1;0.16666666666666666;0.125;0.7267716535433071;0.03420171808791733;all;checkstyle
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;source_monitor
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;source_monitor_files
0.9890282131661442;0.1;0.16666666666666666;0.125;0.6582020997375329;0.019238144714498393;all;ck
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;mood
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;halstead
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;jasome_mood
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;jasome_ck
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.7229658792650919;0.02744625343556297;all;jasome_lk
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;jasome_files
0.987460815047022;0.08333333333333333;0.16666666666666666;0.1111111111111111;0.7534120734908135;0.03957341495674331;all;jasome_methods
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;process_files
0.9882445141065831;0.09090909090909091;0.16666666666666666;0.11764705882352942;0.725984251968504;0.03228128080600261;all;issues_files
