Fout_min;VG_count;MCLC_count;Di_25%;Fout_25%;blame_merge_blame_getDistinctOperatorsCnt_std;Ci_75%;Fin_count;Di_min;NVAR_25%;Ci_25%;MCLC_std;blame_merge_blame_getDistinctOperandsCnt_count;Ci_mean;blame_merge_blame_getDistinctOperatorsCnt_min;NCOMP_25%;NCOMP_50%;blamemerge_blamegetDistinctOperandsCnt_mean;NVAR_count;MCLC_min;blame_merge_blame_getDistinctOperandsCnt_max;NCOMP_mean;Di_50%;blame_merge_blame_getDistinctOperandsCnt_std;NVAR_min;Fout_75%;Si_max;MCLC_25%;Ci_count;Fin_min;NCOMP_max;blame_merge_blame_getDistinctOperatorsCnt_count;Ci_min;Fin_std;IOVars_25%;Fout_max;blamemerge_blamegetDifficulty_std;IOVars_mean;VG_std;blame_merge_blame_getDistinctOperatorsCnt_mean;blamemerge_blamegetDifficulty_count;ClTCi;blame_merge_blame_getDifficulty_std;blame_merge_blame_getDistinctOperandsCnt_mean;Fin_25%;Si_count;Fin_mean;Si_min;Di_max;blamemerge_blamegetDistinctOperandsCnt_std;IOVars_count;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDistinctOperandsCnt_min;NOP_25%;NBD_25%;NBD_max;Bugged;IOVars_min;VG_75%;blame_merge_blame_getDistinctOperatorsCnt_max;NBD_50%;NVAR_std;Si_25%;NBD_mean;blame_merge_blame_getDifficulty_count;blamemerge_blamegetDifficulty_mean;Fout_50%;Fout_count;MCLC_max;blame_merge_blame_getDifficulty_min;Fout_mean;MCLC_75%;ClRCi;blamemerge_blamegetDistinctOperatorsCnt_mean;blamemerge_blamegetDistinctOperandsCnt_max;NOP_mean;blamemerge_blamegetDistinctOperatorsCnt_max;IOVars_75%;Fin_75%;Fout_std;NCOMP_75%;NVAR_75%;NOP_max;NBD_count;Fin_max;Fin_50%;Di_std;VG_50%;blamemerge_blamegetDistinctOperatorsCnt_count;MCLC_50%;Ci_50%;NVAR_mean;blamemerge_blamegetDistinctOperatorsCnt_std;NOPa;VG_mean;NBD_std;VG_25%;Difficulty;VG_min;Ci_std;Di_75%;Di_count;Si_mean;Si_std;Si_50%;blame_merge_blame_getDifficulty_max;MCLC_mean;blamemerge_blamegetDistinctOperandsCnt_count;NOP_std;NCOMP_std;NCOMP_count;NOP_min;IOVars_max;NBD_min;NVAR_max;NBD_75%;NOP_50%;NVAR_50%;IOVars_std;Ci_max;blame_merge_blame_getDifficulty_mean;NOP_count;Si_75%;IOVars_50%;NumberOfDistinctOperators;NCOMP_min;NOP_75%;NumberOfDistinctOperands;VG_max;Di_mean
0.0;6.0;6.0;2.0;0.0;0.0;2.0;6.0;0.0;0.0;2.0;0.0;0.0;1.6666666666666667;0.0;0.0;0.0;1.4111111111111112;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.2844068353978109;1.6666666666666667;0.0;0.0;1260.0;15.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;2.1861438961300173;6.0;4.5;0.0;1.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.8018518518518518;0.0;6.0;0.0;0.0;0.0;0.0;1.875;1.6222222222222222;8.0;1.3333333333333333;8.0;2.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.8164965809277259;1.0;1260.0;0.0;2.0;0.0;2.3274747738050334;0.0;1.0;0.0;1.0;24.29807692307693;1.0;0.8164965809277259;2.0;6.0;0.0;0.0;0.0;0.0;0.0;1260.0;0.8164965809277259;0.0;6.0;0.0;2.0;1.0;0.0;1.0;1.5;0.0;0.8164965809277259;2.0;0.0;6.0;0.0;2.0;19.0;0.0;2.0;52.0;1.0;1.6666666666666667
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7726124885215794;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5793088676493516;1.0;0.0;0.0;17424.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.6454189348753092;1.0;2.5;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.24543732782369146;0.0;1.0;0.0;0.0;0.0;0.0;1.5;0.5674931129476584;6.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;17424.0;0.0;1.0;0.0;1.156686107588352;0.0;1.0;0.0;1.0;12.782608695652176;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;17424.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;14.0;0.0;0.0;23.0;1.0;1.0
0.0;3.0;3.0;0.75;0.0;0.0;1.25;3.0;0.5;0.0;1.0;5.033222956847167;0.0;1.1666666666666667;0.0;2.0;4.0;2.052256619294187;3.0;0.0;0.0;2.6666666666666665;1.0;0.0;0.0;0.5;1.0;2.0;3.0;0.0;4.0;0.0;1.0;0.5773502691896258;1.0;1.0;1.1715614356784725;1.0;2.309401076758504;0.0;27231.0;3.5;0.0;0.0;0.0;3.0;0.3333333333333333;0.0;1.0;2.293475704120074;3.0;7.5;0.0;0.0;1.0;5.0;False;1.0;3.0;0.0;1.0;3.4641016151377544;0.0;2.333333333333333;0.0;0.8458380767017982;0.0;3.0;10.0;0.0;0.3333333333333333;7.0;1.166666667;1.7698578825603173;8.0;0.3333333333333333;10.0;1.0;0.5;0.5773502691896258;4.0;3.0;1.0;3.0;1.0;0.0;0.2886751345948129;1.0;27231.0;4.0;1.0;2.0;2.1064988657815475;0.0;2.333333333333333;2.309401076758504;1.0;39.75903614457832;1.0;0.2886751345948129;1.0;3.0;0.3333333333333333;0.5773502691896258;0.0;0.0;4.666666666666667;27231.0;0.5773502691896258;2.309401076758504;3.0;0.0;1.0;1.0;6.0;3.0;0.0;0.0;0.0;1.5;0.0;3.0;0.5;1.0;30.0;0.0;0.5;83.0;5.0;0.8333333333333334
0.0;6.0;6.0;2.0;0.0;0.0;2.75;6.0;1.0;1.0;2.0;3.5023801430836534;0.0;2.1666666666666665;0.0;1.0;1.5;1.0189375091467876;6.0;0.0;0.0;1.8333333333333333;2.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;5.0;0.0;1.0;0.0;2.0;0.0;0.8733517686831758;2.1666666666666665;2.0;0.0;34165.0;14.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;1.893709564828426;6.0;5.0;0.0;1.0;2.0;4.0;False;1.0;4.25;0.0;2.5;1.8348478592697184;0.0;2.5;0.0;0.4427591589833649;0.0;6.0;10.0;0.0;0.0;4.5;2.0;1.0216303234304112;9.0;1.3333333333333333;9.0;2.75;0.0;0.0;2.0;2.5;2.0;6.0;0.0;0.0;0.7527726527090809;2.0;34165.0;2.5;2.0;1.8333333333333333;1.6676236731778529;0.0;3.0;1.0488088481701516;2.0;54.375886524822704;1.0;0.7527726527090809;2.75;6.0;0.0;0.0;0.0;0.0;3.6666666666666665;34165.0;0.8164965809277259;1.7224014243685086;6.0;0.0;3.0;1.0;5.0;3.0;1.5;1.0;0.7527726527090809;3.0;0.0;6.0;0.0;2.0;34.0;0.0;2.0;141.0;6.0;2.1666666666666665
0.0;5.0;5.0;1.0;0.0;0.0;1.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3930901183860836;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5557553186762823;1.0;0.0;0.0;4139.0;6.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.1599322467948832;5.0;3.5;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.22158129983087704;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.4426189900942257;12.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;4139.0;0.0;1.0;0.0;1.1054942109729815;0.0;1.0;0.0;1.0;11.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;4139.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;12.0;0.0;0.0;60.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.9929789368104311;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6275784867585974;1.0;0.0;0.0;997.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.504403922811183;1.0;3.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2557673019057172;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.6088264794383149;12.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;997.0;0.0;1.0;0.0;1.2504787544947389;0.0;1.0;0.0;1.0;5.892857142857142;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;997.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;28.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8873949579831932;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8405865538842282;1.0;0.0;0.0;1190.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.1567877331333682;1.0;3.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3163865546218487;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.6336134453781512;7.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1190.0;0.0;1.0;0.0;1.6811064736551469;0.0;1.0;0.0;1.0;6.739130434782608;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1190.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;23.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.758347245409015;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.205157727480918;1.0;0.0;0.0;2396.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0953356147030315;1.0;4.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4772537562604341;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.9557595993322204;9.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2396.0;0.0;1.0;0.0;2.410078916363937;0.0;1.0;0.0;1.0;11.733333333333333;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2396.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;16.0;0.0;0.0;30.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2823218997361477;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.79561659748938;1.0;0.0;0.0;1895.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0255340339163699;1.0;4.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.2216358839050132;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.4485488126649077;6.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1895.0;0.0;1.0;0.0;1.5914126585709925;0.0;1.0;0.0;1.0;10.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1895.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;15.0;0.0;0.0;24.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7030531543130403;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.4877541416504294;1.0;0.0;0.0;10874.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.6873253750531747;1.0;2.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.21983630678683092;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.4805959168659187;7.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10874.0;0.0;1.0;0.0;0.9771794031747848;0.0;1.0;0.0;1.0;5.9523809523809526;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;10874.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;21.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.806791569086651;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.4760536722123871;1.0;0.0;0.0;854.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.2818232946100085;1.0;4.5;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.813231850117096;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.6311475409836065;10.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;854.0;0.0;1.0;0.0;2.95031372651934;0.0;1.0;0.0;1.0;9.40625;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;854.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;14.0;0.0;0.0;32.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8062575210589651;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.1689429117298729;1.0;0.0;0.0;2493.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0701406949913284;1.0;4.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4889022596603824;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.9530685920577616;9.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2493.0;0.0;1.0;0.0;2.2772788161067203;0.0;1.0;0.0;1.0;10.78125;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2493.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;15.0;0.0;0.0;32.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8888888888888888;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6899953084272715;1.0;0.0;0.0;504.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.8989260215562624;1.0;2.8125;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3142361111111111;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.6388888888888888;8.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;504.0;0.0;1.0;0.0;1.3168715395381894;0.0;1.0;0.0;1.0;6.980769230769233;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;504.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;26.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6142857142857143;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6328117548640063;1.0;0.0;0.0;1610.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.7823580285840628;1.0;3.375;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.21032608695652166;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.4273291925465839;8.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1610.0;0.0;1.0;0.0;1.1693191794366296;0.0;1.0;0.0;1.0;6.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1610.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;20.0;1.0;1.0
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0200964630225078;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.8337037610148099;1.0;0.0;0.0;1244.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.2000690379763035;1.0;3.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3452572347266881;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.6913183279742765;7.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1244.0;0.0;1.0;0.0;1.66731540448672;0.0;1.0;0.0;1.0;6.086956521739131;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1244.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;23.0;1.0;1.0
0.0;2.0;2.0;1.75;0.0;0.0;3.25;2.0;1.0;0.0;1.75;0.0;0.0;2.5;0.0;0.0;0.0;1.2874425727411944;2.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.75;0.0;0.6445175086261064;2.5;0.0;0.0;19590.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.190857735611377;2.0;3.75;0.0;0.75;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3598136804492088;0.0;2.0;0.0;0.0;0.0;0.0;2.5;0.7506380806533945;8.0;1.5;6.0;3.25;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;2.1213203435596424;1.0;19590.0;0.0;2.5;0.0;1.1791159019688264;0.0;1.0;0.0;1.0;17.139344262295086;1.0;2.1213203435596424;3.25;2.0;0.0;0.0;0.0;0.0;0.0;19590.0;2.1213203435596424;0.0;2.0;0.0;4.0;1.0;0.0;1.0;1.5;0.0;2.1213203435596424;4.0;0.0;2.0;0.0;2.5;17.0;0.0;2.25;61.0;1.0;2.5
0.0;2.0;2.0;1.75;0.0;0.0;3.25;2.0;1.0;0.0;1.75;0.0;0.0;2.5;0.0;0.0;0.0;1.2588969303718494;2.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.75;0.0;0.6395214196529153;2.5;0.0;0.0;20035.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.1747792189555746;2.0;3.75;0.0;0.75;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3518218118292987;0.0;2.0;0.0;0.0;0.0;0.0;2.5;0.7339655602695283;8.0;1.5;6.0;3.25;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;2.1213203435596424;1.0;20035.0;0.0;2.5;0.0;1.1711831551217768;0.0;1.0;0.0;1.0;17.566666666666666;1.0;2.1213203435596424;3.25;2.0;0.0;0.0;0.0;0.0;0.0;20035.0;2.1213203435596424;0.0;2.0;0.0;4.0;1.0;0.0;1.0;1.5;0.0;2.1213203435596424;4.0;0.0;2.0;0.0;2.5;17.0;0.0;2.25;60.0;1.0;2.5
0.0;2.0;2.0;2.5;0.0;0.0;3.5;2.0;2.0;0.0;2.5;0.7071067811865476;0.0;3.0;0.0;0.25;0.5;1.245484799760685;2.0;0.0;0.0;0.5;3.0;0.0;0.0;0.0;0.0;0.25;2.0;0.0;1.0;0.0;2.0;0.0;2.5;0.0;0.94103880063233;3.0;0.0;0.0;26743.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.0057261559515367;2.0;4.8;0.0;2.25;1.5;3.0;False;2.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.509038813895225;0.0;2.0;1.0;0.0;0.0;0.75;2.333333333;1.157536551620985;9.0;2.5;8.0;3.5;0.0;0.0;0.75;0.0;3.0;2.0;0.0;0.0;1.4142135623730951;1.0;26743.0;0.5;3.0;0.0;1.7638974389137216;0.0;1.0;1.4142135623730951;1.0;30.961538461538463;1.0;1.4142135623730951;3.5;2.0;0.0;0.0;0.0;0.0;0.5;26743.0;0.7071067811865476;0.7071067811865476;2.0;2.0;4.0;1.0;0.0;2.5;2.5;0.0;1.4142135623730951;4.0;0.0;2.0;0.0;3.0;25.0;0.0;2.75;65.0;1.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7680801325038227;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7074378218090156;0.0;2.5;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7857142857142857;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;1.5240575195022406;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;11.0;0.0;0.0
0.0;2.0;2.0;1.25;0.0;0.0;1.75;2.0;1.0;0.0;1.25;0.7071067811865476;0.0;1.5;0.0;0.25;0.5;0.1013550135501355;2.0;0.0;0.0;0.5;1.5;0.0;0.0;0.0;0.0;0.25;2.0;0.0;1.0;0.0;1.0;0.0;1.25;0.0;0.3742295496762524;1.5;0.0;0.0;3690.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.6930889182193614;2.0;6.1111111111111125;0.0;0.5;1.5;3.0;False;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.05099367660343272;0.0;2.0;1.0;0.0;0.0;0.75;1.333333333;0.10623306233062332;9.0;1.0;11.0;1.75;0.0;0.0;0.75;0.0;2.0;2.0;0.0;0.0;0.7071067811865476;1.0;3690.0;0.5;1.5;0.0;0.7082284909807082;0.0;1.0;1.4142135623730951;1.0;26.950819672131143;1.0;0.7071067811865476;1.75;2.0;0.0;0.0;0.0;0.0;0.5;3690.0;1.4142135623730951;0.7071067811865476;2.0;0.0;2.0;1.0;0.0;2.5;1.0;0.0;0.7071067811865476;2.0;0.0;2.0;0.0;1.5;24.0;0.0;1.5;61.0;1.0;1.5
0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.9513631861544076;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6689701054497326;1.0;0.0;0.0;19183.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.8024303535711488;1.0;2.5;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3480946671532086;0.0;1.0;0.0;0.0;0.0;0.0;1.5;0.7657822029922327;6.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;19183.0;0.0;1.0;0.0;1.3258704338521796;0.0;1.0;0.0;1.0;15.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;19183.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;15.0;0.0;0.0;23.0;1.0;1.0
0.0;5.0;5.0;1.0;0.0;0.0;4.0;5.0;0.5;0.0;1.0;9.093954035511725;0.0;2.5;0.0;0.0;3.0;2.043186485782881;5.0;0.0;0.0;4.8;1.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;12.0;0.0;1.0;0.4472135954999579;1.0;1.0;1.7188493082402252;2.4;3.898717737923585;0.0;34571.0;12.5;0.0;0.0;0.0;5.0;0.2;0.0;5.0;2.3303317630814315;5.0;8.8;0.0;0.0;1.0;7.0;True;1.0;3.0;0.0;1.0;4.33589667773576;0.0;2.4;0.0;1.1341959989862134;0.0;5.0;22.0;0.0;0.2;9.0;2.5;2.2809291024268896;14.0;1.6;13.0;4.0;0.0;0.4472135954999581;9.0;2.0;4.0;5.0;1.0;0.0;2.04939015319192;1.0;34571.0;5.0;1.5;2.4;2.7382357649307107;0.0;3.2;2.6076809620810595;1.0;55.615625;1.0;1.8708286933869709;4.0;5.0;0.2;0.4472135954999581;0.0;0.0;7.2;34571.0;1.8165902124584952;5.449770637375486;5.0;0.0;5.0;1.0;10.0;2.0;1.0;0.0;1.9493588689617931;5.0;0.0;5.0;0.0;1.0;37.0;0.0;3.0;160.0;10.0;2.3
