accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.976824034334764;0.0;0.0;0.0;0.6483230814294083;0.02297621526843735;one;checkstyle
0.976824034334764;0.0;0.0;0.0;0.6595066067825294;0.03547232585005001;one;ck
0.976824034334764;0.0;0.0;0.0;0.6698358068085659;0.04338940183440561;one;halstead
0.976824034334764;0.0;0.0;0.0;0.657354520601445;0.38446078987462873;one;jasome_ck
0.976824034334764;0.0;0.0;0.0;0.656662923908091;0.02289308812846855;one;jasome_lk
0.9755364806866953;0.0;0.0;0.0;0.5923200221310942;0.025948279388796625;one;jasome_methods
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;bugged
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;bugged_methods
0.9759656652360515;0.0;0.0;0.0;0.6812552886805963;0.03792603775827055;all;checkstyle
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;source_monitor
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;source_monitor_files
0.976824034334764;0.0;0.0;0.0;0.6658042049078955;0.03691568209912751;all;ck
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;mood
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;halstead
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;jasome_mood
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;jasome_ck
0.976824034334764;0.0;0.0;0.0;0.6614796914665104;0.03555617482364925;all;jasome_lk
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;jasome_files
0.976824034334764;0.0;0.0;0.0;0.6818004296035931;0.03969599270568945;all;jasome_methods
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;process_files
0.9759656652360515;0.0;0.0;0.0;0.6807386252685023;0.037204476790714286;all;issues_files
