accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.99657664511221;0.0;0.0;0.0;0.5374511661150086;0.005703599191555943;one;checkstyle
0.996424496006086;0.0;0.0;0.0;0.5383046748686776;0.00308041929896276;one;ck
0.9966527196652719;0.0;0.0;0.0;0.5446140475050483;0.00453838065201158;one;halstead
0.9966527196652719;0.0;0.0;0.0;0.5927123883673002;0.005308498763757603;one;jasome_ck
0.99657664511221;0.0;0.0;0.0;0.43271852946686923;0.0024681957385534335;one;jasome_lk
0.99657664511221;0.0;0.0;0.0;0.559592952654551;0.007817821034236038;one;jasome_methods
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;bugged
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;bugged_methods
0.996424496006086;0.0;0.0;0.0;0.5486838270499823;0.0031706881756110978;all;checkstyle
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;source_monitor
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;source_monitor_files
0.9963484214530239;0.0;0.0;0.0;0.5639958087862829;0.004201399866946334;all;ck
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;mood
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;halstead
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;jasome_mood
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;jasome_ck
0.9962723468999619;0.0;0.0;0.0;0.5657106327761241;0.0037889760945720623;all;jasome_lk
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;jasome_files
0.9961962723469;0.0;0.0;0.0;0.5647643136193627;0.004283834924457625;all;jasome_methods
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;process_files
0.9962723468999619;0.0;0.0;0.0;0.5657982388575473;0.004330377529312785;all;issues_files
