MHF;MIF;AHF;Bugged;Aa;AIF
0.0;0.0;0.0;False;0.0;0.0
0.985915493;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;7.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;6.0;0.0
0.875;0.0;0.0;False;5.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;1.0;False;1.0;0.0
1.0;0.0;0.0;False;21.0;0.0
0.833333333;0.0;0.0;False;3.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.764705882;0.0;0.0;False;0.0;0.0
0.764705882;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.375;0.0;0.0;False;0.0;0.0
0.375;0.0;0.0;False;0.0;0.0
0.375;0.0;0.0;False;0.0;0.0
0.375;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.4;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.8;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;11.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;8.0;0.0
0.5;0.0;0.0;False;25.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;7.0;0.0
0.944444444;0.0;0.0;False;12.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;7.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.894736842;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;1.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;1.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.5;0.0;0.0;False;4.0;0.0
0.875;0.0;0.0;False;9.0;0.0
0.0;0.0;1.0;False;2.0;0.0
0.0;0.0;1.0;False;3.0;0.0
1.0;0.0;0.0;False;23.0;0.0
0.8636363640000001;0.0;0.0;True;7.0;0.0
0.0;0.0;0.0;False;5.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.636363636;0.0;0.0;False;1.0;0.0
0.8888888890000001;0.0;0.0;False;0.0;0.0
0.8888888890000001;0.0;0.0;False;0.0;0.0
0.875;0.0;0.0;False;1.0;0.0
0.8888888890000001;0.0;0.0;False;0.0;0.0
0.8888888890000001;0.0;0.0;False;0.0;0.0
0.7;0.0;0.0;False;1.0;0.0
0.875;0.0;0.0;False;1.0;0.0
0.0;0.0;1.0;False;2.0;0.0
1.0;0.0;0.0;False;19.0;0.0
0.615384615;0.0;0.0;False;7.0;0.0
0.7;0.0;0.0;False;1.0;0.0
0.7;0.0;0.0;False;1.0;0.0
0.666666667;0.0;0.2;False;5.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;1.0;False;1.0;0.0
0.75;0.0;0.333333333;False;3.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;1.0;0.0
1.0;0.0;0.0;False;1.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.956521739;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;5.0;0.0
1.0;0.0;0.0;False;6.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.470588235;0.0;0.0;False;5.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.5365853660000001;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.833333333;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;1.0;False;1.0;0.0
0.944444444;0.0;0.0;False;6.0;0.0
1.0;0.0;1.0;False;10.0;0.0
1.0;0.0;1.0;False;9.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;1.0;False;6.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.5;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.9;0.0;0.0;False;3.0;0.0
0.0;0.0;1.0;False;6.0;0.0
1.0;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.655172414;0.0;0.076923077;False;13.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.943661972;0.0;0.0;True;6.0;0.0
1.0;0.0;0.0;False;6.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.1875;0.0;0.0;False;2.0;0.0
0.666666667;0.0;0.0;False;5.0;0.0
0.941176471;0.0;0.0;False;5.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.8235294120000001;0.0;0.0;False;13.0;0.0
0.85106383;0.0;0.06;False;50.0;0.0
0.76;0.0;0.0;False;8.0;0.0
0.944444444;0.0;0.0;False;3.0;0.0
1.0;0.0;0.615384615;False;13.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.5;False;2.0;0.0
0.909090909;0.0;0.2;False;10.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.333333333;0.0;0.0;False;4.0;0.0
0.8;0.0;0.0;False;14.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.333333333;False;3.0;0.0
1.0;0.0;0.7333333329999999;False;15.0;0.0
0.5;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.571428571;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.571428571;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.4;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.444444444;0.0;0.0;False;7.0;0.0
0.444444444;0.0;0.0;False;7.0;0.0
0.307692308;0.0;0.0;False;8.0;0.0
0.666666667;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.641025641;0.0;0.0;True;16.0;0.0
0.641025641;0.0;0.0;True;16.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.947368421;0.0;0.0;False;8.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.5;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.608695652;0.0;0.043478261;False;23.0;0.0
0.608695652;0.0;0.043478261;False;23.0;0.0
0.5625;0.0;0.0;False;7.0;0.0
0.5625;0.0;0.0;False;7.0;0.0
0.571428571;0.0;0.0;False;11.0;0.0
0.7;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.0;0.0;1.0;False;1.0;0.0
1.0;0.0;0.0;False;12.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;0.0;False;2.0;0.0
0.5;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;0.75;False;4.0;0.0
0.666666667;0.0;0.0;False;3.0;0.0
0.5;0.0;0.0;False;1.0;0.0
0.5;0.0;0.0;False;1.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.8888888890000001;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;12.0;0.0
0.75;0.0;0.0;False;9.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.545454545;0.0;0.0;False;2.0;0.0
0.545454545;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.8;0.0;0.0;False;3.0;0.0
0.9;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.5;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.8888888890000001;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;30.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.7222222220000001;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.7857142859999999;0.0;0.0;False;4.0;0.0
0.7857142859999999;0.0;0.0;False;4.0;0.0
0.8;0.0;0.0;False;4.0;0.0
0.228571429;0.0;0.0;False;14.0;0.0
0.228571429;0.0;0.0;False;14.0;0.0
0.571428571;0.0;0.0;False;7.0;0.0
0.333333333;0.0;0.0;False;19.0;0.0
0.642857143;0.0;0.0;False;3.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.36;0.0;0.166666667;False;6.0;0.0
0.36;0.0;0.166666667;False;6.0;0.0
0.36;0.0;0.166666667;False;6.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;0.5;False;4.0;0.0
1.0;0.0;0.5;False;4.0;0.0
0.5;0.0;0.5;False;4.0;0.0
1.0;0.0;0.5;False;14.0;0.0
0.5;0.0;0.571428571;False;7.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.642857143;0.0;0.0;False;8.0;0.0
0.75;0.0;0.0;False;5.0;0.0
1.0;0.0;0.5;False;2.0;0.0
1.0;0.0;1.0;False;2.0;0.0
1.0;0.0;0.0;False;1.0;0.0
1.0;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;2.0;0.0
0.944444444;0.0;0.0;False;8.0;0.0
0.944444444;0.0;0.0;False;9.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.4;0.0;0.0;False;5.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.935483871;0.0;0.333333333;True;9.0;0.0
0.75;0.0;0.0;False;3.0;0.0
0.538461538;0.0;0.0;True;5.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.75;0.0;0.111111111;False;9.0;0.0
0.928571429;0.0;0.0;False;7.0;0.0
0.944444444;0.0;0.0;False;9.0;0.0
1.0;0.0;0.5;False;2.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.944444444;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.666666667;0.0;0.5;False;2.0;0.0
1.0;0.0;0.5;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;2.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.6;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;7.0;0.0
0.4166666670000001;0.0;0.166666667;False;6.0;0.0
0.0;0.0;0.0;False;7.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;5.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.966666667;0.0;0.0;False;11.0;0.0
0.125;0.0;0.0;False;0.0;0.0
0.166666667;0.0;0.0;False;0.0;0.0
0.952380952;0.0;0.0;False;15.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.5;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.5;0.0;0.75;False;4.0;0.0
1.0;0.0;0.0;False;3.0;0.0
1.0;0.0;0.0;False;5.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;2.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.666666667;0.0;0.0;False;1.0;0.0
0.666666667;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
0.727272727;0.0;0.0;False;1.0;0.0
0.8888888890000001;0.0;0.0;False;0.0;0.0
0.75;0.0;0.0;False;2.0;0.0
0.625;0.0;0.0;False;1.0;0.0
0.8;0.0;0.0;False;1.0;0.0
0.8888888890000001;0.0;0.0;False;2.0;0.0
0.181818182;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;1.0;0.0
1.0;0.0;1.0;False;1.0;0.0
0.8;0.0;0.8235294120000001;False;17.0;0.0
0.166666667;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.583333333;0.0;0.666666667;False;6.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.14285714300000002;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;5.0;0.0
0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;4.0;0.0
1.0;0.0;0.0;False;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.944444444;0.0;0.0;False;17.0;0.0
1.0;0.0;0.0;False;17.0;0.0
1.0;0.0;0.0;False;3.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0
0.947368421;0.0;0.571428571;False;7.0;0.0
1.0;0.0;0.666666667;False;6.0;0.0
1.0;0.0;0.0;False;1.0;0.0
0.5;0.0;0.666666667;False;3.0;0.0
0.0;0.0;0.0;False;0.0;0.0
