accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.8912021490933513;0.15789473684210525;0.020134228187919462;0.03571428571428571;0.6802539316838626;0.17477250666429672;one;checkstyle
0.8918737407656145;0.2;0.026845637583892617;0.04733727810650888;0.6417584894320345;0.15524296948275879;one;ck
0.8891873740765615;0.16666666666666666;0.026845637583892617;0.04624277456647399;0.4311780026044275;0.09438160126247136;one;mood
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.5141715917059;0.13474450015160913;one;halstead
0.8932169241101411;0.2222222222222222;0.026845637583892617;0.04790419161676647;0.42204497645998207;0.10868922887102304;one;jasome_mood
0.8912021490933513;0.19047619047619047;0.026845637583892617;0.04705882352941177;0.5699614344385455;0.13097380953162235;one;jasome_ck
0.8891873740765615;0.16666666666666666;0.026845637583892617;0.04624277456647399;0.7235124712010418;0.21828727825369182;one;jasome_lk
0.8912021490933513;0.19047619047619047;0.026845637583892617;0.04705882352941177;0.45387408594610845;0.11096537609235436;one;jasome_files
0.8885157824042982;0.16;0.026845637583892617;0.04597701149425287;0.6017154162075529;0.16565094294698254;one;jasome_methods
0.8945601074546675;0.1;0.006711409395973154;0.012578616352201259;0.6669663427827306;0.3046198898732926;one;process_files
0.8912021490933513;0.19047619047619047;0.026845637583892617;0.04705882352941177;0.6838350195332065;0.19767307759946443;one;issues_files
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7216167484724031;0.21095662869796777;all;bugged
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7216167484724031;0.21095662869796777;all;bugged_methods
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.6888635680657118;0.20330696821066707;all;checkstyle
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7216167484724031;0.21095662869796777;all;source_monitor
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7216167484724031;0.21095662869796777;all;source_monitor_files
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7011118902133627;0.1945910008506085;all;ck
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.6973204447560853;0.2090435215129829;all;mood
0.890530557421088;0.18181818181818182;0.026845637583892617;0.04678362573099415;0.7255133727336471;0.22635177175895793;all;halstead
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7154187118100772;0.2094936009939299;all;jasome_mood
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.705439246719423;0.21056007708258234;all;jasome_ck
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.717299408995292;0.22308910715791197;all;jasome_lk
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7212661524591806;0.21475570258734036;all;jasome_files
0.890530557421088;0.18181818181818182;0.026845637583892617;0.04678362573099415;0.7016878693779425;0.20394099639912838;all;jasome_methods
0.8898589657488247;0.17391304347826086;0.026845637583892617;0.046511627906976744;0.7001151958329159;0.204396453810852;all;process_files
0.8891873740765615;0.16666666666666666;0.026845637583892617;0.04624277456647399;0.7239582289892817;0.22875420565509486;all;issues_files
