blame_merge_blame_getDistinctOperandsCnt_min;NVAR_50%;blame_merge_blame_getDistinctOperandsCnt_mean;Si_min;NOP_min;blame_merge_blame_getDistinctOperandsCnt_count;ClTCi;Di_50%;Fin_50%;blamemerge_blamegetDistinctOperatorsCnt_mean;Si_75%;MCLC_min;Di_count;Di_min;NOP_max;Difficulty;VG_50%;blamemerge_blamegetDistinctOperandsCnt_count;Fin_25%;Si_max;Fout_mean;blame_merge_blame_getDistinctOperatorsCnt_count;blame_merge_blame_getDistinctOperatorsCnt_mean;VG_min;Di_max;Bugged;Ci_75%;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetDifficulty_mean;blamemerge_blamegetDistinctOperatorsCnt_count;blame_merge_blame_getDistinctOperatorsCnt_min;Fout_75%;VG_mean;blamemerge_blamegetDistinctOperandsCnt_std;Fin_std;IOVars_75%;blame_merge_blame_getDistinctOperandsCnt_std;MCLC_25%;Di_25%;NBD_50%;blame_merge_blame_getDistinctOperatorsCnt_std;NOP_std;Fin_min;NVAR_max;MCLC_std;NCOMP_min;NOP_50%;NVAR_std;blamemerge_blamegetDifficulty_count;NCOMP_75%;IOVars_mean;NVAR_25%;blame_merge_blame_getDifficulty_count;IOVars_min;NCOMP_25%;NVAR_min;NBD_max;Ci_50%;NOPa;blamemerge_blamegetDistinctOperandsCnt_mean;Ci_25%;NOP_25%;IOVars_max;Ci_min;MCLC_50%;blame_merge_blame_getDifficulty_min;VG_std;VG_25%;NumberOfDistinctOperands;IOVars_25%;MCLC_max;Fin_count;NBD_count;VG_75%;blamemerge_blamegetDistinctOperatorsCnt_max;Fin_max;Fout_std;Fin_mean;NBD_std;NBD_25%;Fin_75%;Si_50%;MCLC_mean;blamemerge_blamegetDistinctOperatorsCnt_std;Di_std;Ci_max;Si_std;Fout_50%;NOP_count;NBD_min;Fout_count;NCOMP_count;blamemerge_blamegetDistinctOperandsCnt_max;VG_max;NOP_mean;Fout_min;NCOMP_max;NCOMP_std;NVAR_mean;IOVars_50%;NumberOfDistinctOperators;blame_merge_blame_getDistinctOperatorsCnt_max;IOVars_std;blamemerge_blamegetDifficulty_std;NOP_75%;blame_merge_blame_getDifficulty_std;Fout_max;NCOMP_mean;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDifficulty_max;Ci_std;NVAR_count;Si_mean;Si_25%;MCLC_count;blame_merge_blame_getDistinctOperandsCnt_max;Fout_25%;ClRCi;VG_count;Si_count;NVAR_75%;Ci_count;NCOMP_50%;NBD_75%;Ci_mean;MCLC_75%;Di_mean;IOVars_count;NBD_mean;Di_75%
0.0;0.0;0.0;0.0;0.0;0.0;38.5;1.0;0.0;1.7881355932203389;0.0;0.0;19.0;0.0;2.0;84.10194174757281;1.0;354.0;0.0;1.0;0.21052631578947367;0.0;0.0;1.0;2.0;True;2.0;0.0;0.8669256120527307;354.0;0.0;0.0;1.7368421052631582;2.059882012792872;0.9334586382051248;2.0;0.0;0.0;1.0;1.0;0.0;0.6924826089821247;0.0;2.0;2.001461454341895;0.0;0.0;0.7723284457212329;354.0;1.0;1.5263157894736843;0.0;0.0;0.0;0.0;0.0;3.0;1.5;0.0;1.310734463276836;1.0;0.0;3.0;0.0;0.0;0.0;1.2841817655680772;1.0;103.0;1.0;7.0;19.0;19.0;2.0;9.0;4.0;0.4188539082916956;0.2631578947368421;0.5972647203701474;1.0;0.0;0.0;1.3157894736842106;2.40343838300101;0.5848976518656018;2.5;0.4188539082916956;0.0;19.0;1.0;19.0;19.0;10.0;6.0;0.5789473684210527;0.0;5.0;1.4245138700910818;0.4736842105263158;1.0;35.0;0.0;0.7723284457212329;1.3986004809937551;1.0;0.0;1.0;0.8421052631578947;8.25;0.0;0.6666666666666666;19.0;0.21052631578947367;0.0;19.0;0.0;0.0;1.75;19.0;19.0;1.0;19.0;0.0;2.0;1.5;3.0;1.2894736842105263;19.0;1.368421052631579;2.0
0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;16.363636363636363;1.0;47.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.4716312056737588;47.0;0.0;0.0;1.0;1.6991590671903476;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.5;0.0;47.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.9361702127659576;1.0;0.25;1.0;1.0;0.0;0.0;0.0;1.0;22.0;1.0;0.0;2.0;2.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.744556751977294;0.0;1.0;0.0;0.0;2.0;1.0;2.0;2.0;6.0;1.0;0.5;0.0;0.0;0.0;0.0;1.0;16.0;0.0;0.0;0.9137431304130372;0.75;0.0;0.0;0.0;3.5;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.333333333;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0
0.0;2.5;0.0;0.0;1.0;0.0;30.0;2.0;0.0;2.29553264604811;0.0;2.0;2.0;2.0;1.0;96.73529411764706;4.0;291.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;True;2.0;0.0;1.1306251022745868;291.0;0.0;0.0;4.0;2.214506889382734;0.0;2.0;0.0;4.25;2.0;2.5;0.0;0.0;0.0;4.0;6.363961030678928;1.0;1.0;2.1213203435596424;291.0;5.5;2.0;1.75;0.0;2.0;2.5;1.0;3.0;2.0;0.0;1.6254295532646048;2.0;1.0;2.0;2.0;6.5;0.0;2.8284271247461903;3.0;102.0;2.0;11.0;2.0;2.0;5.0;12.0;0.0;0.0;0.0;0.7071067811865476;2.25;0.0;0.0;6.5;2.5274930965763103;0.0;2.0;0.0;0.0;2.0;2.0;2.0;2.0;8.0;6.0;1.0;0.0;7.0;4.242640687119285;2.5;2.0;39.0;0.0;0.0;1.6187182395909492;1.0;0.0;0.0;4.0;9.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.307692308;2.0;2.0;3.25;2.0;4.0;2.75;2.0;8.75;2.0;2.0;2.5;2.0
0.0;0.5;0.0;0.0;0.0;0.0;30.0;3.0;0.0;2.29553264604811;0.0;0.0;10.0;0.0;2.0;96.73529411764706;2.5;291.0;0.0;1.0;0.2;0.0;0.0;1.0;3.0;True;3.0;0.0;1.1306251022745868;291.0;0.0;0.0;3.9;2.214506889382734;0.6324555320336759;3.0;0.0;0.0;1.625;2.0;0.0;0.6749485577105528;0.0;7.0;6.201254353399444;0.0;2.0;2.6436506745197796;291.0;5.0;2.6;0.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;1.6254295532646048;2.5;2.0;3.0;0.0;0.5;0.0;3.142893217686178;1.25;102.0;3.0;17.0;10.0;10.0;6.0;12.0;2.0;0.421637021355784;0.2;1.5776212754932308;1.0;0.0;0.0;4.3;2.5274930965763103;1.0327955589886444;3.0;0.421637021355784;0.0;10.0;1.0;10.0;10.0;8.0;10.0;1.7;0.0;10.0;3.6270588023294517;1.9;3.0;39.0;0.0;0.966091783079296;1.6187182395909492;2.0;0.0;1.0;2.4;9.0;0.0;0.9428090415820634;10.0;0.2;0.0;10.0;0.0;0.0;2.307692308;10.0;10.0;2.75;10.0;0.0;3.75;2.5;7.75;2.3;10.0;2.4;3.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;1.0;0.0;2.1928446771378707;0.0;0.0;5.0;1.0;2.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;False;1.0;0.0;1.0422199273966288;1146.0;0.0;0.0;1.8;1.9947017469991903;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.8944271909999159;0.0;3.0;1.6431676725154984;0.0;0.0;1.6431676725154984;1146.0;0.0;1.2;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.4746945898778359;1.0;0.0;2.0;1.0;0.0;0.0;1.0954451150103324;1.0;274.0;1.0;3.0;5.0;5.0;3.0;10.0;0.0;0.0;0.0;1.0954451150103324;1.0;0.0;0.0;1.2;2.376813272652898;0.4472135954999579;2.0;0.0;0.0;5.0;1.0;5.0;5.0;12.0;3.0;0.4;0.0;0.0;0.0;1.2;1.0;50.0;0.0;0.4472135954999579;1.399386706166161;0.0;0.0;0.0;0.0;9.0;0.0;0.4472135954999579;5.0;0.0;0.0;5.0;0.0;0.0;3.045454545;5.0;5.0;3.0;5.0;0.0;3.0;1.2;3.0;1.2;5.0;1.8;1.0
0.0;1.5;0.0;0.0;0.0;0.0;67.0;1.5;0.0;2.1928446771378707;0.0;2.0;2.0;1.0;1.0;161.6788321167883;2.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;False;1.75;0.0;1.0422199273966288;1146.0;0.0;0.0;2.0;1.9947017469991903;0.0;1.75;0.0;2.75;1.25;2.0;0.0;0.7071067811865476;0.0;3.0;2.1213203435596424;2.0;0.5;2.1213203435596424;1146.0;2.0;1.5;0.75;0.0;1.0;2.0;0.0;3.0;1.5;0.0;1.4746945898778359;1.25;0.25;2.0;1.0;3.5;0.0;1.4142135623730951;1.5;274.0;1.25;5.0;2.0;2.0;2.5;10.0;0.0;0.0;0.0;1.4142135623730951;1.5;0.0;0.0;3.5;2.376813272652898;0.7071067811865476;2.0;0.0;0.0;2.0;1.0;2.0;2.0;12.0;3.0;0.5;0.0;2.0;0.0;1.5;1.5;50.0;0.0;0.7071067811865476;1.399386706166161;0.75;0.0;0.0;2.0;9.0;0.0;0.7071067811865476;2.0;0.0;0.0;2.0;0.0;0.0;3.045454545;2.0;2.0;2.25;2.0;2.0;2.5;1.5;4.25;1.5;2.0;2.0;1.75
0.0;0.0;0.0;0.0;0.0;0.0;67.0;2.0;0.0;2.1928446771378707;0.0;0.0;3.0;1.0;1.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;False;2.0;0.0;1.0422199273966288;1146.0;0.0;0.0;1.3333333333333333;1.9947017469991903;0.0;2.0;0.0;0.0;1.5;1.0;0.0;0.5773502691896258;0.0;1.0;1.1547005383792517;0.0;1.0;0.5773502691896258;1146.0;0.5;1.6666666666666667;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;1.4746945898778359;1.5;0.5;2.0;1.0;0.0;0.0;0.5773502691896257;1.0;274.0;1.5;2.0;3.0;3.0;1.5;10.0;0.0;0.0;0.0;0.5773502691896257;1.0;0.0;0.0;0.6666666666666666;2.376813272652898;0.5773502691896257;2.0;0.0;0.0;3.0;1.0;3.0;3.0;12.0;2.0;0.6666666666666666;0.0;1.0;0.5773502691896258;0.3333333333333333;2.0;50.0;0.0;0.5773502691896257;1.399386706166161;1.0;0.0;0.0;0.3333333333333333;9.0;0.0;0.5773502691896257;3.0;0.0;0.0;3.0;0.0;0.0;3.045454545;3.0;3.0;0.5;3.0;0.0;1.5;1.6666666666666667;1.0;1.6666666666666667;3.0;1.3333333333333333;2.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;1.0;0.0;2.1928446771378707;0.0;0.0;1.0;1.0;0.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;1.0422199273966288;1146.0;0.0;0.0;1.0;1.9947017469991903;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1146.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.4746945898778359;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;274.0;1.0;0.0;1.0;1.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.376813272652898;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0;0.0;0.0;1.399386706166161;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.045454545;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;0.0;2.0;0.0;67.0;3.0;0.0;2.1928446771378707;0.0;1.0;1.0;3.0;2.0;161.6788321167883;2.0;1146.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;False;3.0;0.0;1.0422199273966288;1146.0;0.0;0.0;2.0;1.9947017469991903;0.0;3.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1146.0;0.0;3.0;1.0;0.0;3.0;0.0;1.0;3.0;3.0;0.0;1.4746945898778359;3.0;2.0;3.0;3.0;1.0;0.0;0.0;2.0;274.0;3.0;1.0;1.0;1.0;2.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.376813272652898;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;12.0;2.0;2.0;0.0;0.0;0.0;1.0;3.0;50.0;0.0;0.0;1.399386706166161;2.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.045454545;1.0;1.0;1.0;1.0;0.0;3.0;3.0;1.0;3.0;1.0;3.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;0.0;0.0;2.1928446771378707;0.0;0.0;0.0;0.0;0.0;161.6788321167883;0.0;1146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0422199273966288;1146.0;0.0;0.0;0.0;1.9947017469991903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4746945898778359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.376813272652898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;1.399386706166161;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.045454545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;67.0;1.0;0.0;2.1928446771378707;0.0;0.0;4.0;1.0;1.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;1.0422199273966288;1146.0;0.0;0.0;1.25;1.9947017469991903;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1146.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.4746945898778359;1.0;1.0;1.0;1.0;0.0;0.0;0.5;1.0;274.0;1.0;0.0;4.0;4.0;1.25;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.376813272652898;0.0;1.0;0.0;0.0;4.0;1.0;4.0;4.0;12.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;50.0;0.0;0.0;1.399386706166161;1.0;0.0;0.0;0.0;9.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;3.045454545;4.0;4.0;0.0;4.0;0.0;1.0;1.0;0.0;1.0;4.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;1.5;0.0;2.1928446771378707;0.0;0.0;2.0;1.0;1.0;161.6788321167883;1.5;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;False;1.75;0.0;1.0422199273966288;1146.0;0.0;0.0;1.5;1.9947017469991903;0.0;1.75;0.0;0.25;1.25;1.0;0.0;0.7071067811865476;0.0;0.0;0.7071067811865476;0.0;0.5;0.0;1146.0;0.75;1.5;0.0;0.0;1.0;0.25;0.0;1.0;1.5;0.0;1.4746945898778359;1.25;0.25;2.0;1.0;0.5;0.0;0.7071067811865476;1.25;274.0;1.25;1.0;2.0;2.0;1.75;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;2.376813272652898;0.7071067811865476;2.0;0.0;0.0;2.0;1.0;2.0;2.0;12.0;2.0;0.5;0.0;1.0;0.7071067811865476;0.0;1.5;50.0;0.0;0.7071067811865476;1.399386706166161;0.75;0.0;0.0;0.5;9.0;0.0;0.7071067811865476;2.0;0.0;0.0;2.0;0.0;0.0;3.045454545;2.0;2.0;0.0;2.0;0.5;1.0;1.5;0.75;1.5;2.0;1.0;1.75
0.0;0.0;0.0;0.0;0.0;0.0;67.0;1.0;0.0;2.1928446771378707;0.0;0.0;2.0;1.0;0.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;1.0422199273966288;1146.0;0.0;0.0;1.0;1.9947017469991903;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1146.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.4746945898778359;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;274.0;1.0;0.0;2.0;2.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.376813272652898;0.0;1.0;0.0;0.0;2.0;1.0;2.0;2.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0;0.0;0.0;1.399386706166161;0.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;3.045454545;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0
0.0;3.0;0.0;0.0;4.0;0.0;67.0;5.0;0.0;2.1928446771378707;0.0;6.0;1.0;5.0;4.0;161.6788321167883;4.0;1146.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;False;5.0;0.0;1.0422199273966288;1146.0;0.0;0.0;4.0;1.9947017469991903;0.0;5.0;0.0;6.0;5.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;4.0;0.0;1146.0;3.0;5.0;3.0;0.0;5.0;3.0;3.0;3.0;5.0;0.0;1.4746945898778359;5.0;4.0;5.0;5.0;6.0;0.0;0.0;4.0;274.0;5.0;6.0;1.0;1.0;4.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0;2.376813272652898;0.0;5.0;0.0;0.0;1.0;3.0;1.0;1.0;12.0;4.0;4.0;0.0;3.0;0.0;3.0;5.0;50.0;0.0;0.0;1.399386706166161;4.0;0.0;0.0;3.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.045454545;1.0;1.0;3.0;1.0;3.0;3.0;5.0;6.0;5.0;1.0;3.0;5.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;2.0;0.0;2.1928446771378707;0.0;0.0;4.0;1.0;3.0;161.6788321167883;1.5;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;False;2.5;0.0;1.0422199273966288;1146.0;0.0;0.0;1.5;1.9947017469991903;0.0;2.5;0.0;0.0;1.75;1.0;0.0;1.2583057392117916;0.0;0.0;0.5;0.0;1.0;0.0;1146.0;0.25;2.25;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;1.4746945898778359;1.75;0.75;4.0;1.0;0.0;0.0;0.5773502691896257;1.0;274.0;1.75;1.0;4.0;4.0;2.0;10.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.25;2.376813272652898;1.2583057392117916;4.0;0.0;0.0;4.0;1.0;4.0;4.0;12.0;2.0;1.25;0.0;1.0;0.5;0.0;2.0;50.0;0.0;1.2583057392117916;1.399386706166161;1.5;0.0;0.0;0.25;9.0;0.0;1.2583057392117916;4.0;0.0;0.0;4.0;0.0;0.0;3.045454545;4.0;4.0;0.0;4.0;0.0;1.25;2.25;0.25;2.25;4.0;1.25;2.5
0.0;1.0;0.0;0.0;2.0;0.0;67.0;3.0;0.0;2.1928446771378707;0.0;1.0;1.0;3.0;2.0;161.6788321167883;2.0;1146.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;False;3.0;0.0;1.0422199273966288;1146.0;0.0;0.0;2.0;1.9947017469991903;0.0;3.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1146.0;0.0;3.0;1.0;0.0;3.0;0.0;1.0;3.0;3.0;0.0;1.4746945898778359;3.0;2.0;3.0;3.0;1.0;0.0;0.0;2.0;274.0;3.0;1.0;1.0;1.0;2.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.376813272652898;0.0;3.0;0.0;0.0;1.0;3.0;1.0;1.0;12.0;2.0;2.0;0.0;0.0;0.0;1.0;3.0;50.0;0.0;0.0;1.399386706166161;2.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.045454545;1.0;1.0;1.0;1.0;0.0;3.0;3.0;1.0;3.0;1.0;3.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;2.0;0.0;2.1928446771378707;0.0;0.0;22.0;0.0;5.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;False;3.0;0.0;1.0422199273966288;1146.0;0.0;0.0;3.6818181818181817;1.9947017469991903;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.3777766140664451;0.0;13.0;9.770638053134912;0.0;1.0;3.302891295379082;1146.0;1.5;2.136363636363636;0.0;0.0;0.0;0.0;0.0;8.0;2.0;0.0;1.4746945898778359;1.0;0.0;6.0;0.0;0.0;0.0;6.735735288009014;1.0;274.0;1.0;42.0;22.0;22.0;2.5;10.0;0.0;0.0;0.0;2.1223404543873268;1.0;0.0;0.0;4.318181818181818;2.376813272652898;1.4571810537392476;6.0;0.0;0.0;22.0;1.0;22.0;22.0;12.0;31.0;1.2272727272727273;0.0;29.0;6.534788688508849;1.6363636363636365;2.0;50.0;0.0;1.4571810537392476;1.399386706166161;2.0;0.0;0.0;2.6818181818181817;9.0;0.0;1.4571810537392476;22.0;0.0;0.0;22.0;0.0;0.0;3.045454545;22.0;22.0;1.5;22.0;0.0;2.0;2.136363636363636;3.0;2.136363636363636;22.0;2.136363636363636;3.0
0.0;0.0;0.0;0.0;0.0;0.0;67.0;1.0;0.0;2.1928446771378707;0.0;0.0;9.0;1.0;1.0;161.6788321167883;1.0;1146.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;False;2.0;0.0;1.0422199273966288;1146.0;0.0;0.0;1.1111111111111112;1.9947017469991903;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.5;0.0;1.0;0.6666666666666666;0.0;0.0;0.3333333333333333;1146.0;0.0;1.3333333333333333;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.4746945898778359;1.0;0.0;2.0;1.0;0.0;0.0;0.33333333333333337;1.0;274.0;1.0;2.0;9.0;9.0;1.0;10.0;0.0;0.0;0.0;0.33333333333333337;1.0;0.0;0.0;0.2222222222222222;2.376813272652898;0.5;2.0;0.0;0.0;9.0;1.0;9.0;9.0;12.0;2.0;0.3333333333333333;0.0;1.0;0.3333333333333333;0.1111111111111111;1.0;50.0;0.0;0.5;1.399386706166161;1.0;0.0;0.0;0.1111111111111111;9.0;0.0;0.5;9.0;0.0;0.0;9.0;0.0;0.0;3.045454545;9.0;9.0;0.0;9.0;0.0;1.0;1.3333333333333333;0.0;1.3333333333333333;9.0;1.1111111111111112;2.0
0.0;3.0;0.0;0.0;2.0;0.0;20.5;2.0;0.0;2.3689839572192515;0.0;6.0;1.0;2.0;2.0;58.88181818181818;5.0;187.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;False;2.0;0.0;1.1427807486631016;187.0;0.0;0.0;5.0;2.4721436954903924;0.0;2.0;0.0;6.0;2.0;6.0;0.0;0.0;0.0;3.0;0.0;3.0;2.0;0.0;187.0;3.0;2.0;3.0;0.0;2.0;3.0;3.0;6.0;2.0;0.0;1.9625668449197864;2.0;2.0;2.0;2.0;6.0;0.0;0.0;5.0;110.0;2.0;6.0;1.0;1.0;5.0;10.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;2.6715748918881257;0.0;2.0;0.0;0.0;1.0;6.0;1.0;1.0;9.0;5.0;2.0;0.0;3.0;0.0;3.0;2.0;34.0;0.0;0.0;1.5255820394843689;2.0;0.0;0.0;3.0;7.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.5625;1.0;1.0;3.0;1.0;3.0;6.0;2.0;6.0;2.0;1.0;6.0;2.0
0.0;2.0;0.0;0.0;1.0;0.0;20.5;1.0;0.0;2.3689839572192515;0.0;3.0;1.0;1.0;1.0;58.88181818181818;2.0;187.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;False;1.0;0.0;1.1427807486631016;187.0;0.0;0.0;2.0;2.4721436954903924;0.0;1.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;187.0;1.0;1.0;2.0;0.0;1.0;1.0;2.0;2.0;1.0;0.0;1.9625668449197864;1.0;1.0;1.0;1.0;3.0;0.0;0.0;2.0;110.0;1.0;3.0;1.0;1.0;2.0;10.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;2.6715748918881257;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;9.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;34.0;0.0;0.0;1.5255820394843689;1.0;0.0;0.0;1.0;7.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.5625;1.0;1.0;2.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0
0.0;1.0;0.0;0.0;1.0;0.0;20.5;2.0;0.0;2.3689839572192515;0.0;0.0;5.0;1.0;2.0;58.88181818181818;2.0;187.0;0.0;1.0;0.2;0.0;0.0;1.0;3.0;False;3.0;0.0;1.1427807486631016;187.0;0.0;0.0;3.8;2.4721436954903924;0.4472135954999581;3.0;0.0;0.0;1.5;2.0;0.0;0.4472135954999581;0.0;4.0;4.449719092257398;0.0;2.0;1.8165902124584952;187.0;3.0;2.4;0.0;0.0;1.0;0.0;0.0;7.0;2.5;0.0;1.9625668449197864;2.0;2.0;3.0;1.0;1.0;0.0;3.2710854467592254;2.0;110.0;2.0;10.0;5.0;5.0;5.0;10.0;1.0;0.4472135954999579;0.2;2.5099800796022267;1.0;0.0;0.0;3.4;2.6715748918881257;0.8944271909999159;3.0;0.4472135954999579;0.0;5.0;1.0;5.0;5.0;9.0;9.0;1.8;0.0;6.0;2.683281572999748;1.6;3.0;34.0;0.0;0.8944271909999159;1.5255820394843689;2.0;0.0;1.0;1.8;7.5;0.0;0.8366600265340756;5.0;0.2;0.0;5.0;0.0;0.0;2.5625;5.0;5.0;3.0;5.0;0.0;2.0;2.3;6.0;2.1;5.0;2.6;3.0
