ThrowsCount_std;Fout_min;issues_issuetypeBug_mean;AnonymousInnerClassLength_std;blame_merge_blame_getTotalOperatorsCnt_mean;blamemerge_priorityMajor_max;issues_priorityBlocker_mean;Av;AnonymousInnerClassLength_count;Ci_75%;Fin_count;issues_resolutionWontFix_std;all_process_deletions_count;NumberPublicMethods;NCSSForThisClass_max;blamemerge_blamegetTotalOperatorsCnt_std;WMC_CK_count;NumberOfPrivateMethod_max;issues_resolutionNone_mean;blamemerge_priorityBlocker_max;Ci_mean;NumberOfProtectedMethod_min;blamemerge_blamegetLength_count;blamemerge_blamegetDistinctOperandsCnt_mean;blame_merge_issuetypeWish_min;issues_issuetypeSubtask_max;issues_issuetypeTest_max;all_process_insertions_min;NestedForDepth_max;fixes_deletions_std;WMC;blamemerge_resolutionWontFix_max;blame_merge_priorityTrivial_max;blame_merge_issuetypeImprovement_min;NumberOfMethods_Checkstyle_mean;all_process_insertions_count;NestedIfElseDepth_count;blame_merge_issuetypeNewFeature_mean;blamemerge_resolutionNone_count;blame_merge_priorityTrivial_std;fixes_insertions_mean;NumberOfPublicMethods_Checkstyle_std;blamemerge_priorityCritical_std;blame_merge_blame_getEffort_min;blame_merge_resolutionDuplicate_max;blamemerge_priorityTrivial_mean;issues_issuetypeBug_std;NumberOfAncestors;issues_resolutionNone_max;issues_resolutionCannotReproduce_count;blame_merge_blame_getDistinctOperatorsCnt_count;blamemerge_issuetypeWish_max;FileLength_std;non_fixes_insertions_count;blamemerge_resolutionWontFix_count;IOVars_25%;non_fixes_changes_min;blamemerge_issuetypeTask_std;blamemerge_resolutionWontFix_std;blame_merge_blame_getDifficulty_std;blamemerge_priorityMajor_min;NumberOfMethods_Mood;issues_issuetypeQuestion_mean;non_fixes_changes_count;CyclomaticComplexity_std;Si_min;fixes_deletions_count;issues_resolutionCannotReproduce_std;issues_resolutionPendingClosed_std;NOP_25%;Maximum Depth_75%;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;NumberOfProtectedMethod_std;ExecutableStatementCount_50%;issues_issuetypeSubtask_count;NOCh;blame_merge_blame_getDistinctOperatorsCnt_max;NumberOfPackageMethod_75%;blame_merge_resolutionFixed_count;NumberOfModifiers_min;blame_merge_blame_getTotalOparandsCnt_count;NestedTryDepth_std;AnonymousInnerClassLength_25%;Mi;blamemerge_priorityTrivial_max;issues_priorityTrivial_count;WMC_CK_mean;issues_deletions_count;blame_merge_priorityBlocker_count;blame_merge_issuetypeImprovement_mean;blame_merge_blame_getDifficulty_count;Fout_50%;blamemerge_resolutionWontFix_mean;BooleanExpressionComplexity_50%;NumberOfModifiers_max;MethodLength_mean;MCLC_max;issues_issuetypeSubtask_mean;blame_merge_priorityMajor_max;blame_merge_resolutionDuplicate_count;blame_merge_blame_getDifficulty_min;all_process_insertions_max;issues_resolutionFixed_std;blame_merge_blame_getEffort_mean;ClRCi;blame_merge_blame_getTotalOperatorsCnt_max;ThrowsCount_count;NOP_mean;blamemerge_priorityTrivial_std;issues_resolutionCannotReproduce_max;NumberOfPackageMethod_std;Length;NBD_count;non_fixes_insertions_min;issues_count;WMC_CK_std;all_process_count;blame_merge_issuetypeTest_std;issues_issuetypeNewFeature_mean;NVAR_mean;blamemerge_blamegetDistinctOperatorsCnt_std;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_count;CyclomaticComplexity_max;NCSSForThisFile_75%;blame_merge_issuetypeNewFeature_std;blame_merge_resolutionCannotReproduce_count;blamemerge_issuetypeNewFeature_max;VG_min;issues_resolutionNotAProblem_mean;blame_merge_priorityCritical_mean;blamemerge_issuetypeBug_count;ClassDataAbstractionCoupling_50%;issues_priorityMajor_max;NPF;NCSSForThisFile_mean;issues_deletions_min;blame_merge_issuetypeQuestion_count;blame_merge_blame_getDifficulty_max;blamemerge_blamegetTotalOperatorsCnt_max;blame_merge_issuetypeTask_std;blamemerge_issuetypeTest_std;issues_issuetypeTask_min;non_fixes_deletions_mean;blamemerge_issuetypeBug_std;AHF;issues_changes_count;NumberOfPublicMethods_Checkstyle_min;issues_issuetypeImprovement_min;NumberOfPackageMethod_min;MethodLength_25%;blame_merge_resolutionWontFix_mean;blamemerge_issuetypeImprovement_std;blamemerge_issuetypeWish_count;NPathComplexity_std;issues_issuetypeNewFeature_count;issues_issuetypeTest_min;Maximum Depth_50%;blamemerge_issuetypeImprovement_mean;NVAR_max;blamemerge_blamegetVocabulary_max;issues_insertions_max;NBD_75%;NumberOfInheritedMethods;NumberOfPrivateMethod_std;NumberOfPrivateMethod_mean;NestedIfElseDepth_mean;non_fixes_count;NumberOfMethods_Checkstyle_max;NestedTryDepth_25%;blamemerge_resolutionCannotReproduce_count;NCSSForThisMethod_std;blamemerge_issuetypeTest_mean;NPathComplexity_mean;blame_merge_priorityCritical_max;non_fixes_deletions_count;AnonymousInnerClassLength_75%;Si_75%;Maximum Depth_min;NumberUserDefinedAttributes;issues_priorityTrivial_std;NumberOfDistinctOperators;NCSSForThisMethod_75%;blame_merge_resolutionFixed_min;blamemerge_resolutionPendingClosed_count;blame_merge_issuetypeWish_std;blamemerge_issuetypeNewFeature_mean;NumberOfDistinctOperands;NumberOfProtectedAttributes;issues_resolutionPendingClosed_count;NCOMP_min;blame_merge_priorityMajor_count;blame_merge_issuetypeTask_min;Aa;blamemerge_issuetypeTask_count;NumberOfMathOperations_75%;blamemerge_blamegetVocabulary_std;issues_issuetypeTest_count;Ait;Average Complexity*;NestedForDepth_25%;VG_count;blame_merge_priorityMajor_min;blamemerge_resolutionFixed_mean;ClassDataAbstractionCoupling_25%;ThrowsCount_min;issues_issuetypeBug_count;fixes_insertions_std;FileLength_count;issues_priorityMinor_min;blamemerge_priorityBlocker_std;issues_resolutionFixed_max;issues_resolutionNone_min;all_process_changes_max;TotalNumberOfOperators;blame_merge_resolutionPendingClosed_std;blame_merge_blame_getDistinctOperandsCnt_count;blame_merge_resolutionCannotReproduce_mean;blame_merge_blame_getDistinctOperatorsCnt_min;NCSSForThisClass_min;blame_merge_resolutionWontFix_std;NCSSForThisMethod_max;NCSSForThisFile_std;all_process_changes_min;blame_merge_resolutionNotAProblem_count;PMR;blame_merge_blame_getLength_mean;issues_resolutionDuplicate_mean;issues_priorityTrivial_max;SIX;MCLC_min;NCSSForThisMethod_25%;WMC_CK_max;blame_merge_resolutionNone_count;NestedTryDepth_75%;NumberOfMathOperations_mean;blame_merge_resolutionCannotReproduce_max;Fout_75%;Si_max;NumberOfMethods_Checkstyle_25%;NumberOfMathOperations_max;MCLC_25%;blame_merge_resolutionNotAProblem_mean;blamemerge_blamegetEffort_count;WMC_CK_min;NCSSForThisFile_count;ThrowsCount_75%;blamemerge_priorityCritical_max;blame_merge_priorityBlocker_mean;blamemerge_issuetypeBug_min;NCSSForThisClass_std;non_fixes_changes_mean;issues_issuetypeTask_count;FileLength_mean;all_process_changes_std;Ci_min;NestedIfElseDepth_max;Fout_max;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_count;blame_merge_blame_getDistinctOperatorsCnt_mean;ClassFanOutComplexity_50%;blamemerge_blamegetVocabulary_count;issues_issuetypeBug_min;blame_merge_issuetypeBug_mean;blamemerge_blamegetEffort_mean;Ma;VG_std;Si_count;issues_resolutionFixed_mean;issues_issuetypeBug_max;blame_merge_issuetypeNewFeature_count;Di_max;AIF;issues_resolutionWontFix_mean;all_process_deletions_std;blame_merge_issuetypeQuestion_min;blame_merge_resolutionWontFix_count;NCSSForThisMethod_50%;ClassDataAbstractionCoupling_min;blame_merge_priorityMajor_std;issues_issuetypeWish_count;issues_priorityMinor_count;NumberOfPackageMethod_50%;Bugged;IOVars_min;non_fixes_changes_std;issues_issuetypeSubtask_std;Volume;issues_priorityMajor_std;NVAR_std;NBD_mean;Mo;issues_priorityMinor_mean;NMI;non_fixes_insertions_mean;blame_merge_blame_getTotalOparandsCnt_min;CyclomaticComplexity_count;NMA;issues_resolutionCannotReproduce_mean;CyclomaticComplexity_25%;issues_issuetypeTask_max;TLOC;blame_merge_priorityTrivial_count;blamemerge_priorityMajor_count;blame_merge_blame_getTotalOperatorsCnt_std;NumberOfMethods_Checkstyle_count;blame_merge_priorityMinor_min;fixes_changes_max;blamemerge_resolutionFixed_min;blamemerge_issuetypeNewFeature_min;blamemerge_blamegetTotalOparandsCnt_std;FileLength_75%;blame_merge_resolutionPendingClosed_max;NumberOfPrivateMethod_25%;AnonymousInnerClassLength_max;Fin_75%;blame_merge_issuetypeSubtask_mean;Maximum Depth_mean;NCOMP_75%;blamemerge_resolutionFixed_std;all_process_deletions_mean;issues_resolutionCannotReproduce_min;NestedIfElseDepth_min;issues_resolutionWontFix_max;blamemerge_issuetypeImprovement_min;ClassFanOutComplexity_mean;MaxNumberOfNestedBlocks_max;NOPa;blame_merge_issuetypeBug_min;FileLength_25%;NBD_std;NestedIfElseDepth_25%;blame_merge_priorityTrivial_mean;issues_priorityCritical_std;blamemerge_blamegetTotalOparandsCnt_mean;Difficulty;MaxNumberOfNestedBlocks_50%;ThrowsCount_max;CyclomaticComplexity_50%;NestedTryDepth_min;Di_75%;AnonymousInnerClassLength_min;Di_count;blame_merge_blame_getVolume_mean;issues_insertions_count;blamemerge_blamegetDistinctOperandsCnt_count;issues_issuetypeNewFeature_min;issues_issuetypeSubtask_min;all_process_deletions_max;NumberOfPolymorphicMethods;ExecutableStatementCount_mean;ClassFanOutComplexity_75%;NOP_std;issues_resolutionNotAProblem_max;issues_priorityCritical_count;NestedForDepth_50%;NestedIfElseDepth_75%;NestedIfElseDepth_50%;non_fixes_deletions_std;fixes_deletions_min;blame_merge_resolutionDuplicate_min;blamemerge_blamegetTotalOperatorsCnt_count;issues_issuetypeImprovement_mean;blame_merge_priorityCritical_std;issues_priorityCritical_min;NM;NPathComplexity_max;all_process_insertions_std;NumberOfPrivateMethod_count;NumberOfMathOperations_count;IOVars_std;blamemerge_blamegetVolume_mean;blame_merge_issuetypeTest_count;NumberOfPrivateMethod_75%;blamemerge_resolutionDuplicate_count;NCSSForThisMethod_mean;blamemerge_issuetypeImprovement_count;blame_merge_blame_getTotalOperatorsCnt_count;NCSSForThisClass_50%;blame_merge_blame_getVolume_std;blame_merge_resolutionDuplicate_std;blame_merge_resolutionPendingClosed_count;NPathComplexity_25%;blame_merge_priorityBlocker_max;MethodLength_count;NumberOfPrivateMethod_50%;issues_issuetypeWish_mean;all_process_deletions_min;blamemerge_priorityMinor_mean;blame_merge_issuetypeTest_mean;Di_mean;issues_issuetypeWish_min;NCSSForThisClass_75%;PMi;blamemerge_blamegetVolume_count;Effort;blame_merge_blame_getEffort_max;MethodLength_std;blame_merge_issuetypeImprovement_count;NestedTryDepth_count;NCSSForThisFile_min;MCLC_count;MethodLength_50%;Di_25%;blame_merge_resolutionNone_mean;blamemerge_issuetypeTest_max;Ao;blame_merge_resolutionFixed_mean;ThrowsCount_50%;MethodLength_75%;FileLength_min;Fout_25%;blame_merge_issuetypeNewFeature_min;blame_merge_blame_getDistinctOperatorsCnt_std;issues_deletions_max;blamemerge_resolutionFixed_max;blame_merge_priorityCritical_count;non_fixes_deletions_max;issues_insertions_std;Di_min;blame_merge_issuetypeSubtask_max;blamemerge_blamegetEffort_std;issues_issuetypeTest_mean;blamemerge_resolutionNone_mean;blame_merge_blame_getVocabulary_std;blame_merge_priorityMinor_count;blame_merge_resolutionNotAProblem_min;blame_merge_issuetypeSubtask_count;ClassFanOutComplexity_max;MCLC_std;ExecutableStatementCount_std;blamemerge_blamegetLength_std;MIF;issues_deletions_std;issues_resolutionWontFix_count;blamemerge_priorityTrivial_count;blamemerge_blamegetLength_mean;blamemerge_issuetypeWish_std;MaxNumberOfNestedBlocks_std;issues_issuetypeTask_std;BooleanExpressionComplexity_min;NCOMP_25%;blame_merge_resolutionNone_std;Ad;NumberOfPublicMethods_Checkstyle_50%;Average Statements per Method;NestedForDepth_std;NVAR_count;issues_resolutionDuplicate_max;IOVars_mean;issues_resolutionNotAProblem_std;NCSSForThisClass_count;NumberOfMethods_Checkstyle_75%;blame_merge_blame_getDistinctOperandsCnt_std;blame_merge_issuetypeQuestion_mean;WMC_CK_50%;NumberOfModifiers_25%;blamemerge_issuetypeWish_mean;NCSSForThisMethod_count;Ci_count;blamemerge_priorityBlocker_count;blame_merge_resolutionWontFix_min;blame_merge_priorityBlocker_std;blamemerge_issuetypeQuestion_count;Average Block Depth;blame_merge_resolutionFixed_std;BooleanExpressionComplexity_75%;NPathComplexity_75%;Fin_std;blame_merge_issuetypeWish_count;blame_merge_issuetypeBug_count;blamemerge_priorityMinor_count;NumberOfModifiers_std;NCSSForThisMethod_min;blame_merge_issuetypeTask_max;blamemerge_issuetypeSubtask_mean;blame_merge_blame_getDistinctOperandsCnt_mean;Fin_25%;NumberOfPackageMethod_count;blame_merge_issuetypeWish_mean;blamemerge_issuetypeTask_max;Fin_mean;NCSSForThisFile_50%;NSF;blamemerge_blamegetDistinctOperandsCnt_std;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDistinctOperandsCnt_min;NBD_25%;NBD_max;NumberOfPrivateMethod_min;issues_priorityBlocker_min;NestedForDepth_mean;NumberOfMethods_Checkstyle_std;issues_insertions_mean;VG_75%;blamemerge_priorityMajor_std;issues_resolutionDuplicate_std;MHF;blame_merge_issuetypeTest_min;ClassDataAbstractionCoupling_mean;ClassFanOutComplexity_std;blamemerge_issuetypeTask_mean;NPM;blamemerge_priorityMinor_std;ClassDataAbstractionCoupling_75%;blame_merge_blame_getVolume_max;BooleanExpressionComplexity_std;Si_25%;blame_merge_resolutionWontFix_max;blame_merge_blame_getVolume_min;blame_merge_issuetypeTest_max;blamemerge_blamegetTotalOparandsCnt_count;fixes_changes_mean;issues_resolutionFixed_min;Mit;BooleanExpressionComplexity_25%;blame_merge_blame_getVolume_count;MaxNumberOfNestedBlocks_mean;MCLC_75%;fixes_changes_std;blame_merge_blame_getEffort_std;blame_merge_priorityTrivial_min;issues_changes_std;issues_priorityCritical_mean;Maximum Depth_std;IOVars_75%;MaxNumberOfNestedBlocks_count;NumberOfPublicMethods_Checkstyle_max;NVAR_75%;NOP_max;Fin_max;NumberOfPublicMethods_Checkstyle_75%;Di_std;Ci_50%;issues_insertions_min;VG_mean;blamemerge_issuetypeBug_mean;NestedForDepth_count;blame_merge_resolutionFixed_max;blamemerge_blamegetEffort_max;issues_resolutionPendingClosed_mean;issues_issuetypeTask_mean;NOA;VG_25%;blame_merge_priorityMajor_mean;blamemerge_blamegetVolume_std;blamemerge_issuetypeNewFeature_count;NestedIfElseDepth_std;FileLength_max;NSM;Si_50%;blamemerge_priorityMinor_min;issues_priorityMajor_mean;blamemerge_resolutionNone_max;fixes_deletions_max;NumberOfSubclasses;NPathComplexity_min;NumberOfCoupledClasses;blame_merge_priorityMinor_max;HMd;NCOMP_std;blame_merge_blame_getLength_max;NumberOfModifiers_count;blame_merge_blame_getLength_std;NOP_min;blame_merge_issuetypeQuestion_std;NumberOfPackageMethod_mean;MethodLength_max;issues_issuetypeQuestion_count;blame_merge_blame_getTotalOparandsCnt_max;issues_priorityMinor_max;issues_resolutionDuplicate_count;issues_deletions_mean;blamemerge_issuetypeBug_max;fixes_deletions_mean;PMd;NORM;CyclomaticComplexity_min;MaxNumberOfNestedBlocks_25%;Ci_max;NestedTryDepth_max;blame_merge_resolutionNone_min;NOP_count;blame_merge_priorityBlocker_min;ClassDataAbstractionCoupling_max;blame_merge_issuetypeQuestion_max;NumberOfProtectedMethod_mean;ThrowsCount_mean;Vocabulary;blame_merge_issuetypeTask_mean;ExecutableStatementCount_25%;blamemerge_issuetypeImprovement_max;NOP_75%;blame_merge_blame_getVocabulary_min;blamemerge_issuetypeSubtask_max;blame_merge_blame_getLength_min;blame_merge_issuetypeSubtask_std;NCOMP_max;blame_merge_resolutionNotAProblem_max;NumberOfMathOperations_min;blame_merge_issuetypeNewFeature_max;blame_merge_resolutionPendingClosed_min;blamemerge_issuetypeSubtask_std;NumberOfMethods_Checkstyle_min;issues_priorityTrivial_min;BooleanExpressionComplexity_mean;blame_merge_blame_getEffort_count;Ai;NestedForDepth_min;fixes_insertions_max;blame_merge_count;blamemerge_resolutionNone_std;blame_merge_resolutionPendingClosed_mean;NVAR_25%;NumberOfPackageMethod_25%;Ci_25%;issues_issuetypeWish_std;blame_merge_blame_getTotalOparandsCnt_mean;all_process_insertions_mean;NumberOfMathOperations_25%;NCOMP_50%;NPathComplexity_count;issues_priorityBlocker_max;blame_merge_resolutionCannotReproduce_std;non_fixes_changes_max;blame_merge_blame_getDistinctOperandsCnt_max;NCOMP_mean;blamemerge_issuetypeNewFeature_std;Maximum Depth_25%;Di_50%;issues_resolutionNone_count;ClassFanOutComplexity_min;NVAR_min;blame_merge_priorityMinor_std;fixes_changes_min;ExecutableStatementCount_min;NumberOfPublicMethods_Checkstyle_count;issues_priorityMajor_min;issues_changes_max;NumberOfProtectedMethod_50%;issues_issuetypeQuestion_max;Fin_min;fixes_insertions_count;RTLOC;Maximum Depth_max;issues_issuetypeImprovement_count;fixes_count;blamemerge_issuetypeTask_min;WMC_CK_25%;blamemerge_blamegetDifficulty_count;ClTCi;CyclomaticComplexity_mean;issues_priorityBlocker_count;NumberOfProtectedMethod_max;issues_priorityCritical_max;NMIR;ClassFanOutComplexity_25%;blamemerge_blamegetTotalOparandsCnt_max;NestedTryDepth_mean;BooleanExpressionComplexity_max;NumberOfPrivateAttributes;issues_issuetypeWish_max;IOVars_count;DIT;Cohesion;blame_merge_issuetypeBug_max;blame_merge_blame_getVocabulary_mean;blame_merge_blame_getTotalOparandsCnt_std;NumberOfProtectedMethod_75%;FileLength_50%;non_fixes_insertions_max;fixes_insertions_min;blame_merge_issuetypeBug_std;blamemerge_resolutionFixed_count;NumberOfModifiers_75%;CyclomaticComplexity_75%;NumberOfMethods_Checkstyle_50%;NumberOfPublicMethods_Checkstyle_mean;issues_issuetypeTest_std;blame_merge_resolutionNone_max;NBD_50%;issues_issuetypeImprovement_max;NumberOfProtectedMethod_count;NumberOfProtectedMethod_25%;issues_priorityBlocker_std;blamemerge_blamegetVolume_max;NumberOfPublicAttributes;issues_issuetypeNewFeature_max;issues_resolutionNotAProblem_min;issues_issuetypeQuestion_std;blame_merge_blame_getLength_count;blamemerge_blamegetLength_max;blamemerge_blamegetDifficulty_mean;NCSSForThisFile_max;blame_merge_blame_getVocabulary_max;NCSSForThisClass_25%;NumberOfMathOperations_std;Fout_count;NumberOfModifiers_50%;issues_resolutionPendingClosed_min;BooleanExpressionComplexity_count;blame_merge_issuetypeTask_count;issues_issuetypeNewFeature_std;blame_merge_blame_getTotalOperatorsCnt_min;Fout_mean;NumberOfMathOperations_50%;blamemerge_priorityMinor_max;all_process_changes_mean;NF;issues_resolutionFixed_count;issues_issuetypeImprovement_std;blamemerge_blamegetDistinctOperatorsCnt_mean;blamemerge_blamegetDistinctOperandsCnt_max;blamemerge_blamegetDistinctOperatorsCnt_max;issues_resolutionNone_std;Fout_std;non_fixes_insertions_std;NCSSForThisFile_25%;ThrowsCount_25%;Fin_50%;VG_50%;issues_issuetypeQuestion_min;blame_merge_issuetypeSubtask_min;issues_resolutionDuplicate_min;blamemerge_blamegetDistinctOperatorsCnt_count;MCLC_50%;blamemerge_issuetypeSubtask_count;blamemerge_resolutionNotAProblem_count;issues_priorityMinor_std;blamemerge_blamegetTotalOperatorsCnt_mean;NumberOfModifiers_mean;Maximum Block Depth;blame_merge_resolutionCannotReproduce_min;Maximum Complexity*;Ci_std;issues_resolutionNotAProblem_count;Si_mean;Si_std;TotalNumberOfOperands;blamemerge_priorityMajor_mean;MCLC_mean;issues_resolutionWontFix_min;MaxNumberOfNestedBlocks_min;Md;NOD;NumberOfAttributes;NumberOfPackageMethod_max;blamemerge_priorityBlocker_mean;issues_priorityMajor_count;NPathComplexity_50%;NCSSForThisClass_mean;blamemerge_issuetypeTest_count;fixes_changes_count;ExecutableStatementCount_max;MethodLength_min;issues_priorityTrivial_mean;WMC_CK_75%;NCOMP_count;issues_resolutionPendingClosed_max;Maximum Depth_count;blame_merge_priorityCritical_min;IOVars_max;NBD_min;blame_merge_resolutionNotAProblem_std;blamemerge_priorityCritical_count;ClassFanOutComplexity_count;NestedTryDepth_50%;non_fixes_deletions_min;blame_merge_issuetypeImprovement_std;NOP_50%;issues_changes_mean;NVAR_50%;blame_merge_resolutionDuplicate_mean;blamemerge_priorityCritical_mean;NumberOfPublicMethods_Checkstyle_25%;blame_merge_blame_getDifficulty_mean;AnonymousInnerClassLength_50%;blame_merge_issuetypeWish_max;blame_merge_issuetypeImprovement_max;NOL;issues_changes_min;IOVars_50%;ExecutableStatementCount_75%;all_process_changes_count;ClassDataAbstractionCoupling_std;NestedForDepth_75%;ExecutableStatementCount_count;VG_max;HMi
0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;34.0;3.858686003913664;1.0;0.0;0.0;0.0;1.0;0.0;4167.0;3.9652027837772974;0.0;0.0;0.0;0.0;0.0;11.303391821336934;12.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4085.0;0.0;25.83333333333333;0.0;0.0;0.0;0.0;0.9635250917992656;0.0;0.0;0.0;485.0;0.0;0.0;0.0;0.0;4085.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;24.0;485.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;485.0;12.0;485.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;51.0;26.0;0.0;0.0;0.0;0.0;0.0;0.3097077476970124;0.0;1.0;0.0;1.0;1.0;0.1874915856277745;0.0;0.0;599.0;1.0;0.0;485.0;0.0;6.0;0.0;0.0;5.0;3.1846754090199645;7.775617950563955;0.0;12.0;54.0;0.0;0.0;0.0;12.0;0.0;0.0;4085.0;10.0;0.0;3.0;54.0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;1.0;485.0;1.0;1.0;0.0;51.0;0.0;0.0;4085.0;0.0;485.0;0.0;0.0;1.0;5.0;15.0;16.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4085.0;0.0;0.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4931325259660227;27.0;30.0;0.0;4085.0;0.0;0.0;87.0;0.0;485.0;21.0;0.0;0.0;3.0;4085.0;7.0;4.726591073301607;485.0;0.0;15.0;0.0;1.0;0.0;0.9958384332925336;10.0;1.0;485.0;46.00615900797053;1.0;0.0;0.0;1.0;0.0;0.0;356.0;0.0;0.0;0.0;0.0;34.0;0.0;30.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;26.0;30.0;12.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;7.0;26.0;0.0;4167.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;485.0;100.0;0.0;1.0;1.0;0.0;1.6935067810739224;0.0;1.0;0.0;13.0;4167.0;0.0;0.0;95.09046622583496;1.0;0.0;1.0;0.8927835051546392;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;0.0;485.0;485.0;0.0;False;1.0;0.0;0.0;4092.9011184846795;0.0;0.0;4.0;0.0;0.4144329896907217;0.0;0.0;0.0;1.0;1.0;0.0;12.0;0.0;43.0;0.0;4085.0;0.0;1.0;0.0;119.0;0.0;0.0;2.3383557734885194;100.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0643837155049824;0.0;0.0;1.0;0.0;1.0;13.0;2.0;0.0;0.0;100.0;0.0;1.0;0.0;0.0;4.025437964962803;37.706896551724135;2.0;1.0;12.0;0.0;1.0;0.0;1.0;0.0;485.0;4167.0;0.0;0.0;0.0;0.0;24.0;13.0;0.0;0.0;485.0;0.0;1.0;1.0;0.0;0.0;0.0;4167.0;1.0;0.0;0.0;1.0;270.0;0.0;1.0;1.0;0.0;31.40429798780199;0.0;0.0;4085.0;30.0;4085.0;0.0;34.0;0.0;0.0;0.0;270.0;0.0;1.0;0.0;0.0;0.0;0.0364749082007344;0.0;1.0;0.0;34.0;0.0;4167.0;154330.59907113784;0.0;0.0;0.0;1.0;54.0;1.0;51.0;1.0;0.0;0.0;0.0;0.0;1.0;51.0;100.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;6.494685567073178;1.0;0.0;114.88833053852095;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;5.784467661174941;0.0;6.401169937583437;485.0;4085.0;9.422366210703144;0.0;0.0;0.0;1.0;21.0;0.0;3.0;1.0;28.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;12.0;9.0;0.0;1.0;1.0;4085.0;0.0;0.0;4085.0;1.45;0.0;1.0;270.0;0.0;0.0;0.0;4085.0;0.0;30.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;54.0;3.0;2.2998859478102647;5.4;0.0;4.0;4.0;0.0;0.0;0.0;0.0;10.558762886597938;12.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;0.1874915856277745;10.0;0.0;0.0;0.0;0.0;0.0;0.0;4167.0;35.0;0.0;0.0;1.0;0.0;2.0;26.0;43.94542069431126;0.0;0.0;12.888307781257735;0.0;0.0;1.0;1.0;1.0;5.0;1.0;0.0;1.0;0.0;1.0;1.0;12.0;0.0;1.0;0.0;390.6346150031102;0.0;0.0;0.0;12.0;0.0;22.62146508281322;4085.0;0.0;100.0;1.0;0.0;0.0;0.0;0.0;29.0;0.0;270.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;51.0;485.0;0.0;1.0;485.0;10.665979381443297;0.0;9.166666666666666;1.0;0.0;12.0;2.0;1.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;114.0;0.0;24.0;1.0;1.0;0.0;0.0;0.0;0.0;21.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;119.0;4167.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;7.0;21.0;1.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;1.0;485.0;13.0;5.0;0.0;2.0;24.0;1.0;0.0;32.0;0.0;0.0;0.0;6.0;58.0;0.0;485.0;6.0;0.0;12.0;4167.0;1.0;12.0;485.0;0.0;0.0;0.0;13.0;8.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;100.0;0.0;1.0;0.0;4085.0;9.0;12.0;1.0;1.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;72.33974351909447;3.0;0.0;0.0;0.0;0.0;19.0;1.957779377649788;54.0;0.0;34.0;0.0;1.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;3.0;485.0;0.0;3.810415166786657;8.0;10.0;0.0;0.0;0.0;54.0;1.0;0.0;12.0;0.0;0.0;0.0;4167.0;26.0;4085.0;4085.0;0.4931325259660226;5.396928245740341;9.0;4.0;0.0;15.0;0.0;485.0;0.0;0.0;243.0;0.0;26.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;485.0;270.0;34.0;4085.0;6.0;24.0;51.0;0.5855670103092784;12.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;4085.0;1.0;0.0;0.0;0.0;1.0;21.22474226804124;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;24.0;0.0;0.0;0.0;1.0;12.0;0.0
