accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9210526315789473;0.6666666666666666;0.15384615384615385;0.25;0.6131710016602103;0.3134083711747171;one;checkstyle
0.9276315789473685;0.75;0.23076923076923078;0.3529411764705882;0.6427780852241284;0.33628730385089334;one;ck
0.9210526315789473;1.0;0.07692307692307693;0.14285714285714288;0.7755949086884338;0.32514774170574723;one;mood
0.9144736842105263;0.5;0.07692307692307693;0.13333333333333336;0.8810182623132264;0.44217225801229454;one;halstead
0.9473684210526315;1.0;0.38461538461538464;0.5555555555555556;0.8154399557277254;0.5533076572550257;one;jasome_mood
0.9473684210526315;1.0;0.38461538461538464;0.5555555555555556;0.6920309905921417;0.48073170923435243;one;jasome_ck
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8212506917542888;0.5724550522055986;one;jasome_lk
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.6903707802988379;0.48124772094942747;one;jasome_files
0.9276315789473685;0.75;0.23076923076923078;0.3529411764705882;0.8184836745987825;0.4081715114329407;one;jasome_methods
0.9078947368421053;0.4;0.15384615384615385;0.2222222222222222;0.6889872717210846;0.23530482608562572;one;process_files
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8688433868289983;0.5279920239222096;one;issues_files
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8027116768123963;0.48826046606580537;all;bugged
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8043718871057001;0.4901276569084564;all;bugged_methods
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8317653569452131;0.5004482700055908;all;checkstyle
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8043718871057001;0.4901276569084564;all;source_monitor
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8043718871057001;0.4901276569084564;all;source_monitor_files
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8281682346430549;0.48181758737329816;all;ck
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8278915329275041;0.493848101723925;all;mood
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8032650802434975;0.48458506177944094;all;halstead
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8220807969009408;0.4793167810443465;all;jasome_mood
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8162700608743774;0.49324228427133665;all;jasome_ck
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8115661317100166;0.4809170865537482;all;jasome_lk
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.7866629773104594;0.47512399617597667;all;jasome_files
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.785279468732706;0.48678354594753104;all;jasome_methods
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.8049252905368014;0.47857355002927465;all;process_files
0.9407894736842105;0.8333333333333334;0.38461538461538464;0.5263157894736842;0.837852794687327;0.4635760622871189;all;issues_files
