accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.97708082026538;0.0;0.0;0.0;0.604101689408707;0.06934276073319515;one;checkstyle
0.97708082026538;0.0;0.0;0.0;0.6009584145549058;0.06412789811646791;one;ck
0.97708082026538;0.0;0.0;0.0;0.607058154645874;0.059794629087202025;one;halstead
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6104938271604938;0.18665781246993451;one;jasome_ck
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6126380766731644;0.10401562973283152;one;jasome_lk
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.5709064327485379;0.15481148635800757;one;jasome_methods
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;bugged
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;bugged_methods
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6124593892137752;0.10399954291556332;all;checkstyle
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;source_monitor
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;source_monitor_files
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6119070825211176;0.08818911862707648;all;ck
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;mood
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;halstead
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;jasome_mood
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;jasome_ck
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6046377517868745;0.07878091680136377;all;jasome_lk
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;jasome_files
0.97708082026538;0.0;0.0;0.0;0.6049220272904483;0.0614435902242529;all;jasome_methods
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;process_files
0.9776839565741857;1.0;0.02631578947368421;0.05128205128205127;0.6085607537361923;0.06975126336875545;all;issues_files
