blamemerge_blamegetLength_max;blamemerge_blamegetVocabulary_count;MethodLength_min;MethodLength_mean;MethodLength_count;AnonymousInnerClassLength_std;blame_merge_blame_getVocabulary_count;Effort;blame_merge_blame_getEffort_max;NumberOfDistinctOperators;blamemerge_blamegetVolume_mean;blamemerge_blamegetVolume_std;AnonymousInnerClassLength_25%;blamemerge_blamegetDifficulty_max;TotalNumberOfOperators;blame_merge_blame_getEffort_min;blamemerge_blamegetEffort_std;blame_merge_blame_getLength_mean;blamemerge_blamegetEffort_max;MethodLength_50%;FileLength_max;MethodLength_25%;FileLength_count;FileLength_mean;AnonymousInnerClassLength_50%;blamemerge_blamegetEffort_count;TotalNumberOfOperands;FileLength_std;Bugged;blame_merge_blame_getDifficulty_min;blamemerge_blamegetDifficulty_count;Volume;blame_merge_blame_getVolume_std;blame_merge_blame_getVolume_min;Difficulty;AnonymousInnerClassLength_75%;blame_merge_blame_getVolume_max;blamemerge_blamegetVolume_count;MethodLength_max;Length;blamemerge_blamegetLength_mean;FileLength_25%;blamemerge_blamegetVocabulary_std;FileLength_75%;blamemerge_blamegetVocabulary_max;blame_merge_blame_getDifficulty_std;blame_merge_blame_getVocabulary_std;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_std;FileLength_min;blame_merge_blame_getLength_std;MethodLength_75%;blame_merge_blame_getDifficulty_max;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_max;blame_merge_blame_getVolume_mean;blame_merge_blame_getVolume_count;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetLength_count;blamemerge_blamegetVolume_max;AnonymousInnerClassLength_min;blamemerge_blamegetDifficulty_std;blame_merge_blame_getLength_max;AnonymousInnerClassLength_mean;blamemerge_blamegetEffort_mean;blame_merge_blame_getVocabulary_min;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getLength_min;blame_merge_blame_getEffort_mean;blame_merge_blame_getEffort_count;NumberOfDistinctOperands;MethodLength_std;AnonymousInnerClassLength_count;Vocabulary;blame_merge_blame_getLength_count;FileLength_50%;AnonymousInnerClassLength_max;blame_merge_blame_getVocabulary_mean;blame_merge_blame_getEffort_std
18.0;38912.0;3.0;6.7142857142857135;7.0;0.0;0.0;171860.21933451892;0.0;26.0;10.025877773944655;14.921022346637221;0.0;4.0;329.0;0.0;33.85774905839015;0.0;252.0;4.0;101.0;3.0;7.0;14.428571428571427;0.0;38912.0;253.0;38.17441177393195;True;0.0;38912.0;3866.72430244889;0.0;0.0;44.44594594594594;0.0;0.0;38912.0;26.0;582.0;3.518092105263158;0.0;3.8284332036874216;0.0;16.0;0.0;0.0;0.0;4.559722405650262;0.0;0.0;4.0;0.0;3.0914370888157894;0.0;0.0;0.0;0.0;38912.0;72.0;0.0;1.1054674850831971;0.0;0.0;19.627140390052308;0.0;0.7472983912417763;0.0;0.0;0.0;74.0;8.518886580500327;7.0;100.0;0.0;0.0;0.0;0.0;0.0
13.0;10066.0;0.0;0.0;0.0;0.0;0.0;257.51015899877143;0.0;6.0;0.4204486136326786;3.4725051990281646;0.0;1.5;10.0;0.0;4.212870123312107;0.0;41.20902501875006;0.0;0.0;0.0;0.0;0.0;0.0;10066.0;11.0;0.0;False;0.0;10066.0;85.83671966625714;0.0;0.0;3.0;0.0;0.0;10066.0;0.0;21.0;0.1865686469302603;0.0;0.9833977028659724;0.0;9.0;0.0;0.0;0.0;1.1636839629939295;0.0;0.0;0.0;0.0;0.1686866679912577;0.0;0.0;0.0;0.0;10066.0;41.20902501875006;0.0;0.17610721694658169;0.0;0.0;0.5385605557637531;0.0;0.022501490164911583;0.0;0.0;0.0;11.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0
26.0;6368.0;3.0;12.25;4.0;0.0;0.0;165573.95418878895;0.0;26.0;15.651007588138757;19.64801680410864;0.0;7.5;329.0;0.0;102.29958835472796;0.0;542.5480763932085;4.5;106.0;3.0;4.0;26.5;0.0;6368.0;258.0;53.0;True;0.0;6368.0;3949.2893068285975;0.0;0.0;41.925;0.0;0.0;6368.0;37.0;587.0;5.116991206030153;0.0;4.462782204114542;26.5;16.0;0.0;0.0;0.0;5.55865734844619;0.0;0.0;13.75;0.0;4.334641959798995;0.0;0.0;0.0;0.0;6368.0;96.21143267166842;0.0;1.6300142679413845;0.0;0.0;44.84921438139797;0.0;1.1705716080402009;0.0;0.0;0.0;80.0;16.560495161679196;4.0;106.0;0.0;0.0;0.0;0.0;0.0
23.0;22365.0;3.0;8.5;2.0;0.0;0.0;30915.0;0.0;20.0;7.504907378263386;13.903750898811055;0.0;5.0625;130.0;0.0;43.507975542730634;0.0;475.93395457808646;8.5;58.0;5.75;2.0;29.0;0.0;22365.0;99.0;41.012193308819754;False;0.0;22365.0;1374.0;0.0;0.0;22.5;0.0;0.0;22365.0;14.0;229.0;2.7306058573664207;14.5;3.4553448623050778;43.5;17.0;0.0;0.0;0.0;4.221996022668431;0.0;0.0;11.25;0.0;2.3609657947686116;0.0;0.0;0.0;0.0;22365.0;94.01164534875782;0.0;1.096037185887543;0.0;0.0;17.114150413670767;0.0;0.6314973172367538;0.0;0.0;0.0;44.0;7.7781745930520225;2.0;64.0;0.0;29.0;0.0;0.0;0.0
19.0;29376.0;3.0;7.8;5.0;0.0;0.0;80632.52282947184;0.0;22.0;9.2537892355862;15.711326299262414;0.0;4.0;226.0;0.0;45.428672143982496;0.0;253.18910231683063;9.0;82.0;9.0;5.0;16.4;0.0;29376.0;150.0;36.67151483099655;False;0.0;29376.0;2296.805195748592;0.0;0.0;35.106382978723396;0.0;0.0;29376.0;9.0;376.0;3.30582788671024;0.0;3.7065345995964813;0.0;14.0;0.0;0.0;0.0;4.622794373732656;0.0;0.0;9.0;0.0;2.862234477124183;0.0;0.0;0.0;0.0;29376.0;72.33974351909447;0.0;1.118023204305692;0.0;0.0;22.031040276286678;0.0;0.7616081154684096;0.0;0.0;0.0;47.0;2.683281572999748;5.0;69.0;0.0;0.0;0.0;0.0;0.0
16.0;24143.0;3.0;4.0;5.0;0.0;0.0;30048.94854841978;0.0;21.0;6.454640607330625;12.472492479071756;0.0;4.0;118.0;0.0;36.490010449912425;0.0;199.26326123350842;3.0;63.0;3.0;5.0;12.6;0.0;24143.0;79.0;28.174456516497354;False;0.0;24143.0;1122.9866244737952;0.0;0.0;26.758064516129032;0.0;0.0;24143.0;8.0;197.0;2.3939858344033467;0.0;3.301841363143602;0.0;11.0;0.0;0.0;0.0;3.8567485572024736;0.0;0.0;3.0;0.0;2.168827403388146;0.0;0.0;0.0;0.0;24143.0;55.35090589819677;0.0;1.1099923010641235;0.0;0.0;15.568220258557544;0.0;0.6175951621588038;0.0;0.0;0.0;31.0;2.23606797749979;5.0;52.0;0.0;0.0;0.0;0.0;0.0
14.0;19292.0;3.0;5.5;2.0;0.0;0.0;16377.902533364793;0.0;17.0;5.662424042139641;12.547267369971907;0.0;4.375;86.0;0.0;39.428843752038816;0.0;211.8901866415345;5.5;50.0;4.25;2.0;25.0;0.0;19292.0;69.0;35.355339059327385;False;0.0;19292.0;865.6691876117792;0.0;0.0;18.91935483870968;0.0;0.0;19292.0;8.0;155.0;2.086046029442256;12.5;3.184496736878605;37.5;14.0;0.0;0.0;0.0;3.8533263788318197;0.0;0.0;6.75;0.0;1.7912606261662865;0.0;0.0;0.0;0.0;19292.0;53.302968908806456;0.0;1.0460895540051116;0.0;0.0;13.315022784957366;0.0;0.4789938834750155;0.0;0.0;0.0;31.0;3.5355339059327378;2.0;48.0;0.0;25.0;0.0;0.0;0.0
15.0;968.0;3.0;4.666666666666667;3.0;0.0;0.0;24919.942480967675;0.0;17.0;20.336327426027054;21.12252906984914;0.0;4.375;111.0;0.0;47.00900378113331;0.0;211.8901866415345;3.0;60.0;3.0;3.0;20.0;0.0;968.0;94.0;34.64101615137755;False;0.0;968.0;1185.1787412725553;0.0;0.0;21.026315789473685;0.0;0.0;968.0;8.0;205.0;6.315082644628099;0.0;4.793789618512807;30.0;13.0;0.0;0.0;0.0;6.267799868759165;0.0;0.0;5.5;0.0;4.903925619834711;0.0;0.0;0.0;0.0;968.0;49.82892142331044;0.0;1.0841276027526987;0.0;0.0;37.27807492792336;0.0;0.9444731404958676;0.0;0.0;0.0;38.0;2.8867513459481287;3.0;55.0;0.0;0.0;0.0;0.0;0.0
15.0;968.0;3.0;4.666666666666667;3.0;0.0;0.0;24919.942480967675;0.0;17.0;20.336327426027054;21.12252906984914;0.0;4.375;111.0;0.0;47.00900378113331;0.0;211.8901866415345;3.0;60.0;3.0;3.0;20.0;0.0;968.0;94.0;34.64101615137755;False;0.0;968.0;1185.1787412725553;0.0;0.0;21.026315789473685;0.0;0.0;968.0;8.0;205.0;6.315082644628099;0.0;4.793789618512807;30.0;13.0;0.0;0.0;0.0;6.267799868759165;0.0;0.0;5.5;0.0;4.903925619834711;0.0;0.0;0.0;0.0;968.0;49.82892142331044;0.0;1.0841276027526987;0.0;0.0;37.27807492792336;0.0;0.9444731404958676;0.0;0.0;0.0;38.0;2.8867513459481287;3.0;55.0;0.0;0.0;0.0;0.0;0.0
26.0;21794.0;3.0;4.0;3.0;0.0;0.0;32725.65062232009;0.0;20.0;10.640664073531179;23.015476694630827;0.0;6.125;160.0;0.0;109.90596055446571;0.0;516.2346001038466;4.0;55.0;3.5;3.0;18.33333333333333;0.0;21794.0;89.0;31.754264805429422;False;0.0;21794.0;1470.815758306521;0.0;0.0;22.25;0.0;0.0;21794.0;5.0;249.0;3.4995411581169127;0.0;3.7617557467531673;27.5;12.0;0.0;0.0;0.0;6.620268055825697;0.0;0.0;4.5;0.0;2.41116821143434;0.0;0.0;0.0;0.0;21794.0;93.20902501875008;0.0;1.5940465337202847;0.0;0.0;41.44531178564988;0.0;0.8357766663607721;0.0;0.0;0.0;40.0;1.0;3.0;60.0;0.0;0.0;0.0;0.0;0.0
26.0;21794.0;3.0;4.0;3.0;0.0;0.0;32725.65062232009;0.0;20.0;10.640664073531179;23.015476694630827;0.0;6.125;160.0;0.0;109.90596055446571;0.0;516.2346001038466;4.0;55.0;3.5;3.0;18.33333333333333;0.0;21794.0;89.0;31.754264805429422;False;0.0;21794.0;1470.815758306521;0.0;0.0;22.25;0.0;0.0;21794.0;5.0;249.0;3.4995411581169127;0.0;3.7617557467531673;27.5;12.0;0.0;0.0;0.0;6.620268055825697;0.0;0.0;4.5;0.0;2.41116821143434;0.0;0.0;0.0;0.0;21794.0;93.20902501875008;0.0;1.5940465337202847;0.0;0.0;41.44531178564988;0.0;0.8357766663607721;0.0;0.0;0.0;40.0;1.0;3.0;60.0;0.0;0.0;0.0;0.0;0.0
18.0;17206.0;3.0;3.5;2.0;0.0;0.0;11155.58909584868;0.0;13.0;3.5963396290626584;8.64463751015593;0.0;4.0;77.0;0.0;18.26414923978379;0.0;233.12770224288883;3.5;45.0;3.25;2.0;22.5;0.0;17206.0;65.0;31.819805153394643;False;0.0;17206.0;765.7090740345842;0.0;0.0;14.56896551724138;0.0;0.0;17206.0;4.0;142.0;1.4923282575845636;11.25;2.49562559742015;33.75;13.0;0.0;0.0;0.0;2.8934833166228224;0.0;0.0;3.75;0.0;1.369231663373242;0.0;0.0;0.0;0.0;17206.0;66.60791492653966;0.0;0.8681118509607381;0.0;0.0;6.756078939293008;0.0;0.39512379402534;0.0;0.0;0.0;29.0;0.7071067811865476;2.0;42.0;0.0;22.5;0.0;0.0;0.0
18.0;17652.0;3.0;3.5;2.0;0.0;0.0;11155.58909584868;0.0;13.0;3.505473581330846;8.553365179311836;0.0;4.0;77.0;0.0;18.06307189115292;0.0;233.12770224288883;3.5;46.0;3.25;2.0;23.0;0.0;17652.0;65.0;32.526911934581186;False;0.0;17652.0;765.7090740345842;0.0;0.0;14.56896551724138;0.0;0.0;17652.0;4.0;142.0;1.4546227056424201;11.5;2.473247070475157;34.5;13.0;0.0;0.0;0.0;2.866277874183199;0.0;0.0;3.75;0.0;1.334636301835486;0.0;0.0;0.0;0.0;17652.0;66.60791492653966;0.0;0.8593143696329857;0.0;0.0;6.585378100468812;0.0;0.3851404939950147;0.0;0.0;0.0;29.0;0.7071067811865476;2.0;42.0;0.0;23.0;0.0;0.0;0.0
15.0;1750.0;3.0;4.5;2.0;0.0;0.0;14536.44070997055;0.0;13.0;9.988434109940457;16.21570862644187;0.0;4.0;88.0;0.0;30.979329020030995;0.0;129.05865002596164;4.5;50.0;3.75;2.0;25.0;0.0;1750.0;81.0;35.355339059327385;False;0.0;1750.0;938.7255159335208;0.0;0.0;15.485294117647054;0.0;0.0;1750.0;6.0;169.0;3.38;12.5;3.9187211015163363;37.5;12.0;0.0;0.0;0.0;4.928435827185665;0.0;0.0;5.25;0.0;2.82;0.0;0.0;0.0;0.0;1750.0;49.82892142331044;0.0;0.9661435661995904;0.0;0.0;16.93388662803133;0.0;0.61;0.0;0.0;0.0;34.0;2.1213203435596424;2.0;47.0;0.0;25.0;0.0;0.0;0.0
15.0;1750.0;3.0;4.5;2.0;0.0;0.0;14536.44070997055;0.0;13.0;9.988434109940457;16.21570862644187;0.0;4.0;88.0;0.0;30.979329020030995;0.0;129.05865002596164;4.5;50.0;3.75;2.0;25.0;0.0;1750.0;81.0;35.355339059327385;False;0.0;1750.0;938.7255159335208;0.0;0.0;15.485294117647054;0.0;0.0;1750.0;6.0;169.0;3.38;12.5;3.9187211015163363;37.5;12.0;0.0;0.0;0.0;4.928435827185665;0.0;0.0;5.25;0.0;2.82;0.0;0.0;0.0;0.0;1750.0;49.82892142331044;0.0;0.9661435661995904;0.0;0.0;16.93388662803133;0.0;0.61;0.0;0.0;0.0;34.0;2.1213203435596424;2.0;47.0;0.0;25.0;0.0;0.0;0.0
13.0;11205.0;0.0;0.0;1.0;0.0;0.0;4252.611465920168;0.0;9.0;1.412341856879835;7.342144755468829;0.0;2.5;38.0;0.0;9.24439557724297;0.0;107.54887502163471;0.0;31.0;0.0;1.0;31.0;0.0;11205.0;45.0;0.0;False;0.0;11205.0;399.0104585307811;0.0;0.0;10.657894736842103;0.0;0.0;11205.0;0.0;83.0;0.4854975457385096;31.0;1.7041317310351478;31.0;12.0;0.0;0.0;0.0;2.3073175228610268;31.0;0.0;0.0;0.0;0.3697456492637216;0.0;0.0;0.0;0.0;11205.0;43.01955000865388;0.0;0.23745696747792586;0.0;0.0;1.653366825704324;0.0;0.04355198572066042;0.0;0.0;0.0;19.0;0.0;1.0;28.0;0.0;31.0;0.0;0.0;0.0
13.0;11205.0;0.0;0.0;1.0;0.0;0.0;4252.611465920168;0.0;9.0;1.412341856879835;7.342144755468829;0.0;2.5;38.0;0.0;9.24439557724297;0.0;107.54887502163471;0.0;31.0;0.0;1.0;31.0;0.0;11205.0;45.0;0.0;False;0.0;11205.0;399.0104585307811;0.0;0.0;10.657894736842103;0.0;0.0;11205.0;0.0;83.0;0.4854975457385096;31.0;1.7041317310351478;31.0;12.0;0.0;0.0;0.0;2.3073175228610268;31.0;0.0;0.0;0.0;0.3697456492637216;0.0;0.0;0.0;0.0;11205.0;43.01955000865388;0.0;0.23745696747792586;0.0;0.0;1.653366825704324;0.0;0.04355198572066042;0.0;0.0;0.0;19.0;0.0;1.0;28.0;0.0;31.0;0.0;0.0;0.0
13.0;10557.0;0.0;0.0;0.0;0.0;0.0;666.811763211193;0.0;6.0;0.6783044973248256;4.8320004809176185;0.0;1.5;16.0;0.0;5.895916765138953;0.0;42.79398751947122;0.0;0.0;0.0;0.0;0.0;0.0;10557.0;20.0;0.0;False;0.0;10557.0;155.58941141594502;0.0;0.0;4.285714285714286;0.0;0.0;10557.0;0.0;36.0;0.2562280951027754;0.0;1.269639614049207;0.0;9.0;0.0;0.0;0.0;1.5316511324778217;0.0;0.0;0.0;0.0;0.2221274983423321;0.0;0.0;0.0;0.0;10557.0;41.20902501875006;0.0;0.18345441381482308;0.0;0.0;0.8418002028553114;0.0;0.025717533390167663;0.0;0.0;0.0;14.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0
15.0;10945.0;3.0;3.0;1.0;0.0;0.0;5637.762366786396;0.0;12.0;1.7492465297562698;8.439405876269158;0.0;3.5;46.0;0.0;18.029156718602085;0.0;186.56039118082256;3.0;34.0;3.0;1.0;34.0;0.0;10945.0;50.0;0.0;False;0.0;10945.0;507.39861301077593;0.0;0.0;11.111111111111107;0.0;0.0;10945.0;3.0;96.0;0.5857469164001827;34.0;2.0537944724186294;34.0;14.0;0.0;0.0;0.0;2.525523520632386;34.0;0.0;3.0;0.0;0.4816811329374143;0.0;0.0;0.0;0.0;10945.0;53.302968908806456;0.0;0.3853629308838378;0.0;0.0;3.0159173445662097;0.0;0.07121973503883051;0.0;0.0;0.0;27.0;0.0;1.0;39.0;0.0;34.0;0.0;0.0;0.0
14.0;19480.0;3.0;5.0;2.0;0.0;0.0;13250.785598845416;0.0;17.0;5.167920885876425;10.723373907943119;0.0;3.75;82.0;0.0;23.500758476402968;0.0;121.08010665230543;5.0;49.0;4.0;2.0;24.5;0.0;19480.0;64.0;34.648232278140824;False;0.0;19480.0;828.1740999278385;0.0;0.0;16.0;0.0;0.0;19480.0;7.0;146.0;1.955441478439425;12.25;2.9895847809879896;36.75;11.0;0.0;0.0;0.0;3.487271400477837;0.0;0.0;6.0;0.0;1.74717659137577;0.0;0.0;0.0;0.0;19480.0;48.43204266092217;0.0;0.9007219639134224;0.0;0.0;10.069131742386123;0.0;0.445405544147844;0.0;0.0;0.0;34.0;2.8284271247461903;2.0;51.0;0.0;24.5;0.0;0.0;0.0
13.0;3714.0;0.0;0.0;1.0;0.0;0.0;2481.550761655419;0.0;8.0;7.532062655569128;14.841034649857605;0.0;2.0;30.0;0.0;18.47958086618485;0.0;66.43856189774725;0.0;30.0;0.0;1.0;30.0;0.0;3714.0;37.0;0.0;False;0.0;3714.0;318.57746264495245;0.0;0.0;7.7894736842105265;0.0;0.0;3714.0;0.0;67.0;2.4429186860527734;30.0;3.5876632602130414;30.0;10.0;0.0;0.0;0.0;4.69077171518577;30.0;0.0;0.0;0.0;1.9089929994614967;0.0;0.0;0.0;0.0;3714.0;41.20902501875006;0.0;0.5302819821026193;0.0;0.0;8.989990171634394;0.0;0.26198169089929996;0.0;0.0;0.0;19.0;0.0;1.0;27.0;0.0;30.0;0.0;0.0;0.0
13.0;2077.0;0.0;0.0;1.0;0.0;0.0;2509.874539653757;0.0;10.0;6.1167259315607225;13.951537886254785;0.0;3.0;29.0;0.0;27.28576079459407;0.0;144.3171490075026;0.0;31.0;0.0;1.0;31.0;0.0;2077.0;33.0;0.0;False;0.0;2077.0;304.22721692772814;0.0;0.0;8.25;0.0;0.0;2077.0;0.0;62.0;2.0;31.0;3.44323456289012;31.0;13.0;0.0;0.0;0.0;4.289050449368186;31.0;0.0;0.0;0.0;1.6129032258064515;0.0;0.0;0.0;0.0;2077.0;48.10571633583421;0.0;0.6206456872108197;0.0;0.0;9.220320533872608;0.0;0.25806451612903225;0.0;0.0;0.0;20.0;0.0;1.0;30.0;0.0;31.0;0.0;0.0;0.0
13.0;10066.0;0.0;0.0;0.0;0.0;0.0;257.51015899877143;0.0;6.0;0.4204486136326786;3.4725051990281646;0.0;1.5;10.0;0.0;4.212870123312107;0.0;41.20902501875006;0.0;0.0;0.0;0.0;0.0;0.0;10066.0;11.0;0.0;False;0.0;10066.0;85.83671966625714;0.0;0.0;3.0;0.0;0.0;10066.0;0.0;21.0;0.1865686469302603;0.0;0.9833977028659724;0.0;9.0;0.0;0.0;0.0;1.1636839629939295;0.0;0.0;0.0;0.0;0.1686866679912577;0.0;0.0;0.0;0.0;10066.0;41.20902501875006;0.0;0.17610721694658169;0.0;0.0;0.5385605557637531;0.0;0.022501490164911583;0.0;0.0;0.0;11.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0
20.0;24679.0;3.0;6.333333333333332;3.0;0.0;0.0;31104.81379099665;0.0;19.0;6.822448065323533;11.980778355515685;0.0;4.375;131.0;0.0;35.5987105869206;0.0;304.5883937646083;3.0;63.0;3.0;3.0;21.0;0.0;24679.0;103.0;36.37306695894642;False;0.0;24679.0;1398.6835020989804;0.0;0.0;22.238636363636363;0.0;0.0;24679.0;13.0;234.0;2.5355970663317;0.0;3.368355270474152;31.5;14.0;0.0;0.0;0.0;3.757589386251959;0.0;0.0;8.0;0.0;2.3407755581668623;0.0;0.0;0.0;0.0;24679.0;76.14709844115208;0.0;1.1513270493299288;0.0;0.0;15.955881683856273;0.0;0.679292110701406;0.0;0.0;0.0;44.0;5.773502691896257;3.0;63.0;0.0;0.0;0.0;0.0;0.0
26.0;21559.0;3.0;4.0;4.0;0.0;0.0;23891.838413210717;0.0;19.0;10.93724263348634;22.70974878093807;0.0;6.125;142.0;0.0;103.75832099281178;0.0;442.80724718557406;3.0;56.0;3.0;4.0;14.0;0.0;21559.0;69.0;28.0;False;0.0;21559.0;1202.7927805277704;0.0;0.0;19.863636363636363;0.0;0.0;21559.0;7.0;211.0;3.635187160814509;0.0;3.731453838086018;14.0;12.0;0.0;0.0;0.0;6.611282189237013;0.0;0.0;4.0;0.0;2.508604295189944;0.0;0.0;0.0;0.0;21559.0;93.20902501875008;0.0;1.5572231158567076;0.0;0.0;40.25883524077933;0.0;0.8474225768047373;0.0;0.0;0.0;33.0;2.0;4.0;52.0;0.0;0.0;0.0;0.0;0.0
14.0;19292.0;3.0;5.5;2.0;0.0;0.0;16377.902533364793;0.0;17.0;5.662424042139641;12.547267369971907;0.0;4.375;86.0;0.0;39.428843752038816;0.0;211.8901866415345;5.5;50.0;4.25;2.0;25.0;0.0;19292.0;69.0;35.355339059327385;False;0.0;19292.0;865.6691876117792;0.0;0.0;18.91935483870968;0.0;0.0;19292.0;8.0;155.0;2.086046029442256;12.5;3.184496736878605;37.5;14.0;0.0;0.0;0.0;3.8533263788318197;0.0;0.0;6.75;0.0;1.7912606261662865;0.0;0.0;0.0;0.0;19292.0;53.302968908806456;0.0;1.0460895540051116;0.0;0.0;13.315022784957366;0.0;0.4789938834750155;0.0;0.0;0.0;31.0;3.5355339059327378;2.0;48.0;0.0;25.0;0.0;0.0;0.0
21.0;28210.0;3.0;7.0;3.0;0.0;0.0;54881.16232779546;0.0;21.0;7.820129112759062;13.74900737351;0.0;4.5;168.0;0.0;25.577200579242522;0.0;401.4291500204188;3.0;67.0;3.0;3.0;22.33333333333333;0.0;28210.0;137.0;38.68246803570493;True;0.0;28210.0;1869.431320168215;0.0;0.0;29.357142857142854;0.0;0.0;28210.0;15.0;305.0;2.85682382133995;0.0;3.3795371442236464;33.5;19.0;0.0;0.0;0.0;4.3173859022862295;0.0;0.0;9.0;0.0;2.3797589507266927;0.0;0.0;0.0;0.0;28210.0;89.20647778231529;0.0;0.9906193330111072;0.0;0.0;12.566709772695516;0.0;0.5688541297412265;0.0;0.0;0.0;49.0;6.92820323027551;3.0;70.0;0.0;0.0;0.0;0.0;0.0
13.0;10066.0;0.0;0.0;0.0;0.0;0.0;257.51015899877143;0.0;6.0;0.4204486136326786;3.4725051990281646;0.0;1.5;10.0;0.0;4.212870123312107;0.0;41.20902501875006;0.0;0.0;0.0;0.0;0.0;0.0;10066.0;11.0;0.0;False;0.0;10066.0;85.83671966625714;0.0;0.0;3.0;0.0;0.0;10066.0;0.0;21.0;0.1865686469302603;0.0;0.9833977028659724;0.0;9.0;0.0;0.0;0.0;1.1636839629939295;0.0;0.0;0.0;0.0;0.1686866679912577;0.0;0.0;0.0;0.0;10066.0;41.20902501875006;0.0;0.17610721694658169;0.0;0.0;0.5385605557637531;0.0;0.022501490164911583;0.0;0.0;0.0;11.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0
16.0;13763.0;4.0;4.0;1.0;0.0;0.0;4511.613629290545;0.0;17.0;5.233731472979807;13.038074538145487;0.0;4.0;40.0;0.0;45.42603641125265;0.0;243.67071501168664;4.0;33.0;4.0;1.0;33.0;0.0;13763.0;35.0;0.0;False;0.0;13763.0;409.4573713977973;0.0;0.0;11.018518518518519;0.0;0.0;13763.0;4.0;75.0;1.7497638596236285;33.0;3.389375762704525;33.0;14.0;0.0;0.0;0.0;3.8205095444493504;33.0;0.0;4.0;0.0;1.5746566882220443;0.0;0.0;0.0;0.0;13763.0;60.91767875292166;0.0;0.9461844022642666;0.0;0.0;13.670635705762065;0.0;0.3926469519726804;0.0;0.0;0.0;27.0;0.0;1.0;44.0;0.0;33.0;0.0;0.0;0.0
40.0;5848.0;3.0;10.333333333333334;3.0;0.0;0.0;90725.2465964547;0.0;25.0;12.748457953705087;21.42375761510341;0.0;7.5;228.0;0.0;105.99758858947612;0.0;1000.782000346155;3.0;90.0;3.0;3.0;30.0;0.0;5848.0;185.0;51.96152422706631;True;0.0;5848.0;2707.0451957428645;0.0;0.0;33.51449275362319;0.0;0.0;5848.0;25.0;413.0;4.18484952120383;0.0;4.314064939845975;45.0;18.0;0.0;0.0;0.0;5.8459380688505815;0.0;0.0;14.0;0.0;3.4664842681258548;0.0;0.0;0.0;0.0;5848.0;166.79700005769251;0.0;1.37032697973048;0.0;0.0;34.023504627026924;0.0;0.8719505243958048;0.0;0.0;0.0;69.0;12.701705922171767;3.0;94.0;0.0;0.0;0.0;0.0;0.0
23.0;22499.0;3.0;8.5;2.0;0.0;0.0;31514.165847829445;0.0;20.0;7.460209498860422;13.874305859672994;0.0;5.0625;130.0;0.0;43.39819712091056;0.0;475.93395457808646;8.5;60.0;5.75;2.0;30.0;0.0;22499.0;99.0;42.42640687119285;False;0.0;22499.0;1368.797102481481;0.0;0.0;23.02325581395349;0.0;0.0;22499.0;14.0;229.0;2.7143428596826524;15.0;3.449825853780742;45.0;17.0;0.0;0.0;0.0;4.2146443530635;0.0;0.0;11.25;0.0;2.3469043068580824;0.0;0.0;0.0;0.0;22499.0;94.01164534875782;0.0;1.0938480501125178;0.0;0.0;17.012221609926964;0.0;0.6277362327214543;0.0;0.0;0.0;43.0;7.7781745930520225;2.0;63.0;0.0;30.0;0.0;0.0;0.0
22.0;17830.0;3.0;4.0;2.0;0.0;0.0;9986.316779061917;0.0;13.0;3.9680046957940855;9.89440762840623;0.0;4.0;75.0;0.0;21.800162820047035;0.0;335.0472331410691;4.0;46.0;3.5;2.0;23.0;0.0;17830.0;62.0;32.526911934581186;False;0.0;17830.0;743.3982713941873;0.0;0.0;13.433333333333335;0.0;0.0;17830.0;5.0;137.0;1.5921480650588895;11.5;2.6095566299526767;34.5;14.0;0.0;0.0;0.0;3.2031634057564298;0.0;0.0;4.5;0.0;1.3936062815479529;0.0;0.0;0.0;0.0;17830.0;83.76180828526728;0.0;0.8347087598860428;0.0;0.0;6.940067700994611;0.0;0.3672742568704431;0.0;0.0;0.0;30.0;1.4142135623730951;2.0;43.0;0.0;23.0;0.0;0.0;0.0
15.0;10507.0;0.0;0.0;0.0;0.0;0.0;701.0138606754903;0.0;6.0;0.975696163904228;6.430261359499304;0.0;1.5;17.0;0.0;7.010947636837484;0.0;49.82892142331044;0.0;0.0;0.0;0.0;0.0;0.0;10507.0;21.0;0.0;False;0.0;10507.0;166.9080620655929;0.0;0.0;4.2;0.0;0.0;10507.0;0.0;38.0;0.3419625011896831;0.0;1.4524495960506685;0.0;10.0;0.0;0.0;0.0;1.969941858162516;0.0;0.0;0.0;0.0;0.26725040449224324;0.0;0.0;0.0;0.0;10507.0;49.82892142331044;0.0;0.18113959850790806;0.0;0.0;1.0883798022442586;0.0;0.02764823451032645;0.0;0.0;0.0;15.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0
