Di_min;Fout_min;NBD_count;Ci_count;NBD_min;blame_merge_blame_getDistinctOperandsCnt_count;Si_min;Di_mean;IOVars_count;NCOMP_min;NBD_std;Ci_75%;blame_merge_blame_getDifficulty_std;Ci_50%;blamemerge_blamegetDistinctOperatorsCnt_std;Di_std;VG_75%;Di_25%;Si_25%;VG_count;Si_max;Si_mean;blame_merge_blame_getDistinctOperatorsCnt_mean;NCOMP_count;Di_50%;IOVars_mean;MCLC_50%;blame_merge_blame_getDistinctOperandsCnt_mean;blamemerge_blamegetDifficulty_std;blame_merge_blame_getDifficulty_min;IOVars_25%;NVAR_std;Si_count;MCLC_mean;NBD_25%;VG_std;Bugged;blamemerge_blamegetDistinctOperatorsCnt_max;Fin_mean;Fout_50%;NVAR_max;ClRCi;NumberOfDistinctOperators;blame_merge_blame_getDistinctOperatorsCnt_max;blame_merge_blame_getDistinctOperandsCnt_max;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getDifficulty_max;Di_max;NOP_25%;blamemerge_blamegetDistinctOperandsCnt_mean;NCOMP_mean;Ci_std;MCLC_25%;MCLC_std;NOPa;IOVars_max;Fin_25%;blamemerge_blamegetDistinctOperandsCnt_std;Fout_75%;Fin_50%;VG_max;NBD_mean;VG_50%;Di_count;Si_50%;Fin_count;NOP_count;blame_merge_blame_getDistinctOperatorsCnt_count;NCOMP_50%;IOVars_75%;NOP_std;ClTCi;blame_merge_blame_getDifficulty_mean;NVAR_mean;Fout_max;NCOMP_75%;IOVars_50%;NVAR_75%;VG_25%;blamemerge_blamegetDistinctOperandsCnt_count;MCLC_min;NOP_mean;NOP_50%;blame_merge_blame_getDistinctOperatorsCnt_min;blame_merge_blame_getDistinctOperatorsCnt_std;NVAR_25%;Si_75%;MCLC_count;Fout_count;NVAR_min;NOP_min;blamemerge_blamegetDifficulty_count;NOP_max;IOVars_min;blamemerge_blamegetDistinctOperatorsCnt_count;Fout_25%;VG_min;Ci_max;NumberOfDistinctOperands;MCLC_75%;IOVars_std;Fin_max;NBD_75%;Difficulty;blamemerge_blamegetDistinctOperatorsCnt_mean;NBD_50%;blame_merge_blame_getDistinctOperandsCnt_min;Fin_std;Fin_75%;Di_75%;blame_merge_blame_getDistinctOperandsCnt_std;NOP_75%;NVAR_count;Ci_min;blamemerge_blamegetDistinctOperandsCnt_max;NVAR_50%;Ci_mean;Fout_mean;Fin_min;VG_mean;NBD_max;blame_merge_blame_getDifficulty_count;NCOMP_std;NCOMP_max;MCLC_max;Ci_25%;Si_std;NCOMP_25%;Fout_std;blamemerge_blamegetDifficulty_max
1.0;0.0;5.0;5.0;1.0;0.0;0.0;1.2;5.0;0.0;0.0;1.0;0.0;1.0;2.564037842519526;0.4472135954999579;1.0;1.0;0.0;5.0;0.0;0.0;0.0;5.0;1.0;1.2;0.0;0.0;1.5935781110150922;0.0;1.0;0.0;5.0;1.4;1.0;0.0;False;10.0;0.0;0.0;0.0;2.0;40.0;0.0;0.0;1.3687730571096215;0.0;2.0;0.0;1.798371461806902;1.4;0.4472135954999579;0.0;2.6076809620810595;0.0;2.0;0.0;2.0642270922789403;0.0;0.0;1.0;1.0;1.0;5.0;0.0;5.0;5.0;0.0;0.0;1.0;0.8944271909999161;22.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;12895.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;12895.0;2.0;1.0;12895.0;0.0;1.0;2.0;168.0;1.0;0.4472135954999579;0.0;1.0;75.35714285714286;2.737417603722373;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;8.0;0.0;1.2;0.0;0.0;1.0;1.0;0.0;2.6076809620810595;6.0;6.0;1.0;0.0;0.0;0.0;7.5
0.0;0.0;3.0;3.0;1.0;0.0;0.0;1.0;3.0;0.0;0.5773502691896257;1.5;0.0;1.0;2.3723967466970866;1.0;2.5;0.5;0.0;3.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.412514523115079;0.0;0.5;2.309401076758504;3.0;2.0;1.0;1.7320508075688772;False;8.0;0.0;0.0;4.0;1.75;27.0;0.0;0.0;1.0575396825396826;0.0;2.0;0.0;1.511904761904762;0.6666666666666666;1.0;0.5;2.6457513110645907;0.0;2.0;0.0;1.9388633185163795;0.0;0.0;4.0;1.3333333333333333;1.0;3.0;0.0;3.0;3.0;0.0;1.0;1.5;0.5773502691896258;7.0;0.0;1.3333333333333333;0.0;1.0;1.0;2.0;1.0;1260.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;1260.0;1.0;0.0;1260.0;0.0;1.0;2.0;54.0;3.0;1.0;0.0;1.5;27.5;2.203174603174604;1.0;0.0;0.0;0.0;1.5;0.0;0.5;3.0;0.0;7.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.5773502691896258;1.0;5.0;0.5;0.0;0.5;0.0;5.25
0.666666667;0.0;12.0;12.0;1.0;0.0;0.0;1.5555555555833334;12.0;0.0;0.6685579234215214;4.75000000025;0.0;2.0;2.384767763314977;0.7011294399243405;2.0;1.0;0.0;12.0;4.0;1.3333333333333333;0.0;12.0;1.5;2.1666666666666665;0.0;0.0;1.4197532054005035;0.0;2.0;1.2154310870109943;12.0;1.4166666666666667;1.0;0.7977240352174656;False;9.0;0.8333333333333334;0.0;3.0;3.0;37.0;0.0;0.0;1.4261677926450649;0.0;3.0;1.0;3.3987603305785123;0.6666666666666666;1.584861038669402;0.0;2.0652243256245835;0.0;3.0;0.0;3.747003496428429;2.0;0.0;3.0;1.4166666666666667;1.0;12.0;0.0;12.0;12.0;0.0;0.0;3.0;0.8876253645985945;42.0;0.0;0.75;2.0;1.25;2.0;1.25;1.0;4356.0;0.0;1.3333333333333333;1.0;0.0;0.0;0.0;4.0;12.0;12.0;0.0;0.0;4356.0;3.0;1.0;4356.0;0.0;1.0;5.0;104.0;2.5;0.7177405625652734;4.0;2.0;64.57211538461539;2.764003673094582;1.0;0.0;1.2673044646258471;1.25;2.0;0.0;2.0;12.0;1.0;17.0;0.0;2.8888888889166666;0.6666666666666666;0.0;1.5;3.0;0.0;0.8876253645985945;2.0;5.0;2.0;1.969463855669324;0.0;0.984731927834662;5.833333333333332
1.0;0.0;5.0;5.0;1.0;0.0;0.0;2.2;5.0;0.0;0.0;3.0;0.0;2.0;2.042325539034935;0.8366600265340756;1.0;2.0;0.0;5.0;0.0;0.0;0.0;5.0;2.0;2.2;0.0;0.0;1.1619151692344845;0.0;2.0;0.0;5.0;0.0;1.0;0.0;False;9.0;0.0;0.0;0.0;2.2;12.0;0.0;0.0;0.3624897175760899;0.0;3.0;1.0;0.6084452975047985;0.0;0.8366600265340756;0.0;0.0;0.0;3.0;0.0;1.79396085890612;0.0;0.0;1.0;1.0;1.0;5.0;0.0;5.0;5.0;0.0;0.0;3.0;0.8944271909999159;11.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1042.0;0.0;1.4;2.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;1042.0;2.0;1.0;1042.0;0.0;1.0;3.0;25.0;0.0;0.8366600265340756;0.0;1.0;9.6;0.6650671785028791;1.0;0.0;0.0;0.0;3.0;0.0;2.0;5.0;1.0;7.0;0.0;2.2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;5.142857142857143
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0847023625931964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6629662649974593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;8.0;0.0;0.0;0.0;2.428571429;23.0;0.0;0.0;1.3656170966110268;0.0;0.0;0.0;1.2913505311077391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5987184968704968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1318.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1318.0;0.0;0.0;1318.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;42.046875;2.1813353566009104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.666666666666668
1.0;0.0;4.0;4.0;1.0;0.0;0.0;1.25;4.0;0.0;0.0;1.25;0.0;1.0;2.0847023625931964;0.5;2.0;1.0;0.0;4.0;0.0;0.0;0.0;4.0;1.0;1.25;1.0;0.0;1.6629662649974593;0.0;1.0;0.0;4.0;3.0;1.0;0.5773502691896257;False;8.0;0.0;0.0;0.0;2.428571429;23.0;0.0;0.0;1.3656170966110268;0.0;2.0;0.0;1.2913505311077391;3.0;0.5;0.75;4.69041575982343;0.0;2.0;0.0;1.5987184968704968;0.0;0.0;2.0;1.0;1.5;4.0;0.0;4.0;4.0;0.0;1.0;1.25;1.0;17.0;0.0;0.0;0.0;3.25;1.0;0.0;1.0;1318.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;1318.0;2.0;1.0;1318.0;0.0;1.0;2.0;32.0;3.25;0.5;0.0;1.0;42.046875;2.1813353566009104;1.0;0.0;0.0;0.0;1.25;0.0;0.5;4.0;1.0;7.0;0.0;1.25;0.0;0.0;1.5;1.0;0.0;4.69041575982343;10.0;10.0;1.0;0.0;0.75;0.0;6.666666666666668
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0847023625931964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6629662649974593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;8.0;0.0;0.0;0.0;2.428571429;23.0;0.0;0.0;1.3656170966110268;0.0;0.0;0.0;1.2913505311077391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5987184968704968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1318.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1318.0;0.0;0.0;1318.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;42.046875;2.1813353566009104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.666666666666668
0.0;0.0;3.0;3.0;1.0;0.0;0.0;1.3333333333333333;3.0;0.0;0.0;2.0;0.0;2.0;1.3578638081273664;1.1547005383792517;1.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;2.0;1.3333333333333333;0.0;0.0;0.6786246255215518;0.0;1.0;0.0;3.0;0.0;1.0;0.0;False;6.0;0.0;0.0;0.0;1.333333333;11.0;0.0;0.0;0.22448979591836726;0.0;2.0;0.5;0.4489795918367347;0.0;1.1547005383792517;0.0;0.0;0.0;2.0;0.0;1.372226669541778;0.0;0.0;1.0;1.0;1.0;3.0;0.0;3.0;3.0;0.0;0.0;2.0;0.5773502691896258;4.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;637.0;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;637.0;1.0;0.0;637.0;0.0;1.0;2.0;19.0;0.0;1.1547005383792517;0.0;1.0;6.36842105263158;0.4693877551020408;1.0;0.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;7.0;0.0;1.3333333333333333;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0
1.0;0.0;5.0;5.0;1.0;0.0;0.0;2.2;5.0;0.0;2.073644135332772;3.0;0.0;2.0;2.5774173142500287;1.3038404810405295;4.0;1.0;0.0;5.0;0.0;0.0;0.0;5.0;2.0;2.2;5.0;0.0;1.4933283165773397;0.0;1.0;2.5099800796022267;5.0;5.4;1.0;2.4899799195977463;False;9.0;0.0;0.0;6.0;2.2;36.0;0.0;0.0;1.2005611605277298;0.0;4.0;1.0;2.182198077726703;3.0;1.3038404810405295;0.0;6.542170893518452;0.0;4.0;0.0;2.6747113773989906;0.0;0.0;7.0;2.4;3.0;5.0;0.0;5.0;5.0;0.0;2.0;3.0;1.1401754250991378;11.0;0.0;2.4;0.0;3.0;2.0;3.0;1.0;2393.0;0.0;1.6;2.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;2393.0;3.0;1.0;2393.0;0.0;1.0;4.0;159.0;6.0;1.3038404810405295;0.0;2.0;53.77358490566038;2.498955286251567;2.0;0.0;0.0;0.0;3.0;0.0;2.0;5.0;1.0;14.0;3.0;2.2;0.0;0.0;3.2;6.0;0.0;4.123105625617661;10.0;16.0;1.0;0.0;0.0;0.0;5.25
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5774173142500287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4933283165773397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;9.0;0.0;0.0;0.0;2.2;36.0;0.0;0.0;1.2005611605277298;0.0;0.0;0.0;2.182198077726703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6747113773989906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2393.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2393.0;0.0;0.0;2393.0;0.0;0.0;0.0;159.0;0.0;0.0;0.0;0.0;53.77358490566038;2.498955286251567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.25
4.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;4.0;0.0;4.0;2.5774173142500287;0.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;4.0;0.0;0.0;1.4933283165773397;0.0;4.0;0.0;1.0;0.0;1.0;0.0;False;9.0;0.0;0.0;0.0;2.2;36.0;0.0;0.0;1.2005611605277298;0.0;4.0;4.0;2.182198077726703;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.6747113773989906;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;11.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;2393.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;2393.0;4.0;4.0;2393.0;0.0;1.0;4.0;159.0;0.0;0.0;0.0;1.0;53.77358490566038;2.498955286251567;1.0;0.0;0.0;0.0;4.0;0.0;4.0;1.0;4.0;14.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;5.25
1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;1.0;7.0;0.0;1.0;0.0;1.0;2.627954674737603;0.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;11.0;0.0;1.7124790103508782;0.0;1.0;0.0;1.0;11.0;3.0;0.0;False;9.0;0.0;0.0;4.0;3.383333333;33.0;0.0;0.0;1.6223571075929943;0.0;1.0;0.0;2.1620491374803974;7.0;0.0;11.0;0.0;0.0;1.0;0.0;2.4342614149961643;0.0;0.0;7.0;3.0;7.0;1.0;0.0;1.0;1.0;0.0;7.0;1.0;0.0;60.9;0.0;4.0;0.0;7.0;1.0;4.0;7.0;3826.0;11.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;4.0;0.0;3826.0;0.0;1.0;3826.0;0.0;7.0;1.0;150.0;11.0;0.0;0.0;3.0;83.16;3.0279665446941966;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;9.0;4.0;1.0;0.0;0.0;7.0;3.0;0.0;0.0;7.0;11.0;1.0;0.0;7.0;0.0;7.5
0.4;0.0;22.0;22.0;1.0;0.0;0.0;1.6772727272727272;22.0;0.0;0.5284134548067254;2.0;0.0;2.0;2.627954674737603;0.7720916662712668;1.0;1.0;0.0;22.0;16.0;0.7727272727272727;0.0;22.0;2.0;1.7727272727272727;0.0;0.0;1.7124790103508782;0.0;1.0;0.9081163607574332;22.0;1.0454545454545454;1.0;0.8477114595277798;False;9.0;0.2272727272727273;0.0;3.0;3.383333333;33.0;0.0;0.0;1.6223571075929943;0.0;4.0;0.0;2.1620491374803974;0.6363636363636364;3.1859438311492707;0.0;3.093422711053901;0.0;4.0;0.0;2.4342614149961643;0.0;0.0;4.0;1.2272727272727273;1.0;22.0;0.0;22.0;22.0;0.0;0.0;2.0;0.7326639999321223;60.9;0.0;0.4090909090909091;4.0;0.0;2.0;0.0;1.0;3826.0;0.0;0.8181818181818182;1.0;0.0;0.0;0.0;0.0;22.0;22.0;0.0;0.0;3826.0;3.0;1.0;3826.0;0.0;1.0;16.4;150.0;0.0;0.6853444168423419;2.0;1.0;83.16;3.0279665446941966;1.0;0.0;0.5284134548067254;0.0;2.0;0.0;1.0;22.0;1.0;9.0;0.0;2.45;0.2272727272727273;0.0;1.3636363636363635;3.0;0.0;2.555022216760263;12.0;14.0;1.125;3.40771978198826;0.0;0.8691439785278706;7.5
0.5;0.0;8.0;8.0;1.0;0.0;0.0;2.3125;8.0;0.0;1.3562026818605375;5.0;0.0;3.5;2.9582312141627827;1.5797264681854624;10.5;1.0;0.0;8.0;9.0;1.75;0.0;8.0;2.0;2.875;9.0;0.0;2.0180138593805887;0.0;2.0;4.189698250300543;8.0;11.375;2.5;4.713203338949606;False;10.0;0.875;0.0;12.0;3.6;42.0;0.0;0.0;1.5371289028431885;0.0;5.0;1.0;1.9741147741147744;6.5;2.5416178761905632;4.0;8.601287279072992;0.0;5.0;0.0;2.329650858631118;1.25;0.0;13.0;2.875;4.5;8.0;0.0;8.0;8.0;0.0;6.5;3.25;1.1259916264596033;36.0;0.0;4.875;3.0;10.75;2.5;8.0;2.75;4095.0;2.0;2.125;2.0;0.0;0.0;2.25;1.75;8.0;8.0;0.0;1.0;4095.0;4.0;2.0;4095.0;0.0;1.0;9.5;138.0;21.0;1.1259916264596033;7.0;3.25;120.52173913043478;2.925274725274725;3.0;0.0;2.4748737341529163;0.0;3.25;0.0;3.0;8.0;2.0;8.0;4.0;4.0625;0.75;0.0;6.25;5.0;0.0;5.3718844791323335;13.0;21.0;2.0;3.2403703492039297;1.75;1.164964745021435;8.571428571428571
1.5;1.0;1.0;1.0;3.0;0.0;1.0;1.5;1.0;2.0;0.0;2.5;0.0;2.5;2.9582312141627827;0.0;4.0;1.5;1.0;1.0;1.0;1.0;0.0;1.0;1.5;3.0;5.0;0.0;2.0180138593805887;0.0;3.0;0.0;1.0;5.0;3.0;0.0;False;10.0;0.0;1.0;3.0;3.6;42.0;0.0;0.0;1.5371289028431885;0.0;1.5;2.0;1.9741147741147744;2.0;0.0;5.0;0.0;0.0;3.0;0.0;2.329650858631118;1.0;0.0;4.0;3.0;4.0;1.0;1.0;1.0;1.0;0.0;2.0;3.0;0.0;36.0;0.0;3.0;1.0;2.0;3.0;3.0;4.0;4095.0;5.0;2.0;2.0;0.0;0.0;3.0;1.0;1.0;1.0;3.0;2.0;4095.0;2.0;3.0;4095.0;1.0;4.0;2.5;138.0;5.0;0.0;0.0;3.0;120.52173913043478;2.925274725274725;3.0;0.0;0.0;0.0;1.5;0.0;2.0;1.0;2.5;8.0;3.0;2.5;1.0;0.0;4.0;3.0;0.0;0.0;2.0;5.0;2.5;0.0;2.0;0.0;8.571428571428571
1.0;0.0;4.0;4.0;1.0;0.0;0.0;1.5;4.0;0.0;0.0;2.0;0.0;1.5;2.645794579551225;0.5773502691896257;1.0;1.0;0.0;4.0;0.0;0.0;0.0;4.0;1.5;1.5;0.0;0.0;1.4207806284917155;0.0;1.0;0.0;4.0;0.5;1.0;0.0;False;8.0;0.25;0.0;0.0;1.916666667;24.0;0.0;0.0;1.0676981541802388;0.0;2.0;0.0;1.7024972855591751;0.5;0.5773502691896257;0.0;1.0;0.0;2.0;0.0;2.205350276881798;0.0;0.0;1.0;1.0;1.0;4.0;0.0;4.0;4.0;0.0;0.0;2.0;0.5773502691896257;11.5;0.0;0.0;0.0;0.5;1.5;0.0;1.0;921.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;921.0;1.0;1.0;921.0;0.0;1.0;2.0;43.0;0.5;0.5773502691896257;1.0;1.0;21.767441860465127;2.194353963083605;1.0;0.0;0.5;0.25;2.0;0.0;1.0;4.0;1.0;7.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;4.2
1.0;0.0;2.0;2.0;1.0;0.0;0.0;1.5;2.0;0.0;0.0;1.75;0.0;1.5;2.3820605011000717;0.7071067811865476;1.0;1.25;0.0;2.0;0.0;0.0;0.0;2.0;1.5;1.5;0.0;0.0;1.2803254844117435;0.0;1.25;0.0;2.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;2.0;16.0;0.0;0.0;0.7375862068965517;0.0;2.0;0.25;1.2855172413793103;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;2.0685416470614606;0.0;0.0;1.0;1.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;1.75;0.7071067811865476;8.0;0.0;0.0;0.0;0.0;1.5;0.0;1.0;725.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;725.0;1.0;1.0;725.0;0.0;1.0;2.0;27.0;0.0;0.7071067811865476;0.0;1.0;13.333333333333336;1.5393103448275862;1.0;0.0;0.0;0.0;1.75;0.0;0.75;2.0;1.0;7.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;4.083333333333333
1.0;0.0;8.0;8.0;1.0;0.0;0.0;1.375;8.0;0.0;0.3535533905932738;2.0;0.0;1.0;2.365838946089596;0.5175491695067657;2.25;1.0;0.0;8.0;0.0;0.0;0.0;8.0;1.0;1.375;0.0;0.0;1.6164319265411924;0.0;1.0;1.1877349391654208;8.0;2.5;1.0;2.1001700611413083;False;8.0;0.0;0.0;3.0;1.666666667;28.0;0.0;0.0;1.1312400318979263;0.0;2.0;0.0;1.7311004784688997;1.875;0.5175491695067657;0.0;4.0;0.0;2.0;0.0;2.403220405273051;0.0;0.0;7.0;1.125;1.0;8.0;0.0;8.0;8.0;0.0;0.0;2.0;0.5175491695067657;15.0;0.0;0.625;0.0;3.25;1.0;0.5;1.0;3135.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;3135.0;1.0;1.0;3135.0;0.0;1.0;2.0;69.0;4.25;0.5175491695067657;0.0;1.0;40.57971014492754;2.060287081339713;1.0;0.0;0.0;0.0;2.0;0.0;1.0;8.0;1.0;8.0;0.0;1.375;0.0;0.0;2.125;2.0;0.0;2.948970764763288;8.0;11.0;1.0;0.0;0.0;0.0;7.333333333333332
1.0;0.0;7.0;7.0;1.0;0.0;0.0;1.5714285714285714;7.0;0.0;0.3779644730092273;2.0;0.0;2.0;2.585742330521053;0.5345224838248488;2.0;1.0;0.0;7.0;0.0;0.0;0.0;7.0;2.0;1.5714285714285714;0.0;0.0;1.9009597645360696;0.0;1.0;0.4879500364742666;7.0;1.5714285714285714;1.0;1.4638501094227998;False;10.0;0.0;0.0;1.0;1.777777778;27.0;0.0;0.0;1.2852083333333333;0.0;2.0;0.0;1.7333333333333334;1.2857142857142858;0.5345224838248488;0.0;2.63673679998231;0.0;2.0;0.0;2.2390820115863894;0.0;0.0;5.0;1.1428571428571428;1.0;7.0;0.0;7.0;7.0;0.0;0.0;2.0;0.5345224838248488;16.0;0.0;0.2857142857142857;0.0;1.5;2.0;0.5;1.0;3960.0;0.0;0.5714285714285714;1.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;3960.0;1.0;1.0;3960.0;0.0;1.0;2.0;68.0;2.0;0.5345224838248488;0.0;1.0;46.852941176470594;2.375;1.0;0.0;0.0;0.0;2.0;0.0;1.0;7.0;1.0;8.0;0.0;1.5714285714285714;0.0;0.0;1.8571428571428568;2.0;0.0;2.214669705568283;6.0;7.0;1.0;0.0;0.0;0.0;11.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.585742330521053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9009597645360696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;10.0;0.0;0.0;0.0;1.777777778;27.0;0.0;0.0;1.2852083333333333;0.0;0.0;0.0;1.7333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2390820115863894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3960.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3960.0;0.0;0.0;3960.0;0.0;0.0;0.0;68.0;0.0;0.0;0.0;0.0;46.852941176470594;2.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
2.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0;False;0.0;0.0;0.0;1.0;2.0;17.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;2.0;46.0;1.0;0.0;0.0;2.0;17.73913043478261;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
