NCSSForThisFile_std;NestedForDepth_max;MethodLength_50%;BooleanExpressionComplexity_count;NCSSForThisMethod_50%;CyclomaticComplexity_50%;NCSSForThisMethod_25%;CyclomaticComplexity_std;NestedTryDepth_mean;FileLength_min;NumberOfPackageMethod_mean;BooleanExpressionComplexity_std;FileLength_50%;NPathComplexity_mean;NCSSForThisMethod_75%;NCSSForThisFile_mean;NCSSForThisClass_25%;NumberOfMethods_Checkstyle_count;FileLength_count;NCSSForThisClass_std;FileLength_25%;AnonymousInnerClassLength_50%;NestedForDepth_min;NestedTryDepth_std;NumberOfProtectedMethod_min;NumberOfPackageMethod_count;NumberOfPackageMethod_min;ThrowsCount_50%;NumberOfPrivateMethod_50%;NestedTryDepth_max;NestedIfElseDepth_25%;NumberOfPublicMethods_Checkstyle_max;NumberOfPrivateMethod_min;NPathComplexity_max;MethodLength_count;NCSSForThisClass_min;MethodLength_max;NumberOfProtectedMethod_mean;ClassDataAbstractionCoupling_25%;BooleanExpressionComplexity_75%;NumberOfMethods_Checkstyle_mean;NumberOfPackageMethod_25%;FileLength_75%;ThrowsCount_75%;ClassDataAbstractionCoupling_75%;ThrowsCount_count;ClassDataAbstractionCoupling_mean;NCSSForThisClass_50%;NCSSForThisClass_count;NumberOfPrivateMethod_mean;NCSSForThisClass_75%;NumberOfPrivateMethod_25%;MethodLength_std;ThrowsCount_max;ClassFanOutComplexity_min;ExecutableStatementCount_count;NPathComplexity_50%;CyclomaticComplexity_min;NumberOfPrivateMethod_count;NestedForDepth_std;NestedIfElseDepth_min;NestedTryDepth_75%;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_max;NCSSForThisMethod_std;NCSSForThisClass_max;NestedIfElseDepth_max;NCSSForThisFile_25%;FileLength_max;AnonymousInnerClassLength_std;NCSSForThisMethod_max;MethodLength_75%;NestedIfElseDepth_std;NumberOfPrivateMethod_75%;NCSSForThisFile_50%;ClassFanOutComplexity_mean;NCSSForThisClass_mean;ClassFanOutComplexity_std;NestedIfElseDepth_count;NestedForDepth_mean;ExecutableStatementCount_75%;NumberOfMethods_Checkstyle_50%;NumberOfPublicMethods_Checkstyle_std;AnonymousInnerClassLength_min;NestedIfElseDepth_mean;NestedTryDepth_50%;NumberOfPrivateMethod_std;ExecutableStatementCount_max;NumberOfProtectedMethod_50%;CyclomaticComplexity_max;NCSSForThisMethod_mean;BooleanExpressionComplexity_25%;ClassDataAbstractionCoupling_max;AnonymousInnerClassLength_mean;NumberOfMethods_Checkstyle_max;ExecutableStatementCount_25%;ThrowsCount_25%;NCSSForThisFile_min;NestedIfElseDepth_50%;AnonymousInnerClassLength_25%;ClassFanOutComplexity_25%;NestedTryDepth_min;NestedIfElseDepth_75%;NumberOfProtectedMethod_75%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_25%;ExecutableStatementCount_std;FileLength_std;ClassFanOutComplexity_max;NumberOfPublicMethods_Checkstyle_50%;NestedForDepth_count;NPathComplexity_std;BooleanExpressionComplexity_mean;NumberOfMethods_Checkstyle_75%;NestedTryDepth_count;NCSSForThisMethod_min;ThrowsCount_min;AnonymousInnerClassLength_75%;ClassDataAbstractionCoupling_count;BooleanExpressionComplexity_min;NumberOfPackageMethod_std;MethodLength_mean;ThrowsCount_mean;NCSSForThisMethod_count;NPathComplexity_25%;NestedForDepth_75%;NumberOfPublicMethods_Checkstyle_min;NumberOfPrivateMethod_max;BooleanExpressionComplexity_50%;NumberOfProtectedMethod_std;NPathComplexity_75%;NPathComplexity_count;ClassFanOutComplexity_50%;MethodLength_min;FileLength_mean;NumberOfProtectedMethod_max;ThrowsCount_std;CyclomaticComplexity_mean;NCSSForThisFile_max;NumberOfProtectedMethod_25%;NCSSForThisFile_75%;ClassDataAbstractionCoupling_std;ClassFanOutComplexity_75%;NumberOfProtectedMethod_count;NestedForDepth_50%;NumberOfMethods_Checkstyle_std;NestedTryDepth_25%;NCSSForThisFile_count;NestedForDepth_25%;NumberOfPackageMethod_50%;MethodLength_25%;ExecutableStatementCount_mean;Bugged;BooleanExpressionComplexity_max;AnonymousInnerClassLength_count;NumberOfPackageMethod_75%;CyclomaticComplexity_75%;ExecutableStatementCount_min;NumberOfPackageMethod_max;CyclomaticComplexity_count;CyclomaticComplexity_25%;NumberOfPublicMethods_Checkstyle_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfMethods_Checkstyle_25%;ExecutableStatementCount_50%;NPathComplexity_min;ClassDataAbstractionCoupling_min;ClassFanOutComplexity_count
28.284271247461906;0.0;19.5;2.0;14.0;3.5;14.0;0.7071067811865476;0.0;0.0;0.0;0.7071067811865476;41.5;11.0;14.0;20.0;7.5;2.0;2.0;21.213203435596427;20.75;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;16.0;2.0;0.0;20.0;0.0;1.0;0.75;1.0;0.0;62.25;0.0;3.0;2.0;2.0;15.0;2.0;0.0;22.5;0.0;0.7071067811865476;0.0;0.0;2.0;11.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;10.0;83.0;0.0;14.0;19.75;0.0;0.0;20.0;4.5;15.0;6.363961030678928;2.0;0.0;12.0;1.0;1.4142135623730951;0.0;0.0;0.0;0.0;12.0;0.0;4.0;14.0;0.25;4.0;0.0;2.0;12.0;0.0;0.0;0.0;0.0;2.25;0.0;0.0;0.0;2.0;1.5;0.5;0.0;58.689862838483435;9.0;1.0;2.0;7.071067811865476;0.5;1.5;2.0;14.0;0.0;0.0;2.0;0.0;0.0;19.5;0.0;2.0;8.5;0.0;0.0;0.0;0.5;0.0;13.5;2.0;4.5;19.0;41.5;0.0;0.0;3.5;40.0;0.0;30.0;2.8284271247461903;6.75;2.0;0.0;1.4142135623730951;0.0;2.0;0.0;0.0;19.25;12.0;False;1.0;2.0;0.0;3.75;12.0;0.0;2.0;3.25;2.0;1.0;0.5;12.0;6.0;0.0;2.0
2.8284271247461903;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;20.5;0.0;1.0;2.0;0.0;2.0;2.0;0.0;10.25;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30.75;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;41.0;0.0;1.0;0.0;0.0;0.0;2.0;0.5;0.0;0.7071067811865476;2.0;0.0;0.0;1.0;1.4142135623730951;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.5;0.5;0.0;28.991378028648448;1.0;1.0;2.0;0.0;0.0;1.5;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;20.5;0.0;0.0;1.0;4.0;0.0;3.0;0.0;0.75;2.0;0.0;1.4142135623730951;0.0;2.0;0.0;0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;1.0;0.5;0.0;0.0;0.0;2.0
0.0;0.0;13.0;1.0;7.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0;3.0;False;0.0;1.0;0.0;2.0;3.0;0.0;1.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0
0.0;0.0;10.0;1.0;6.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;2.0;False;0.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0
0.0;0.0;10.0;1.0;6.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;2.0;False;0.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0
0.0;0.0;10.0;1.0;6.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;2.0;False;0.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0
0.0;0.0;12.0;1.0;7.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;3.0;False;0.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0
0.0;0.0;23.0;1.0;14.0;7.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;14.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;7.0;14.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0;1.0;0.0;0.0;23.0;0.0;1.0;21.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;23.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;23.0;11.0;False;0.0;1.0;0.0;7.0;11.0;0.0;1.0;7.0;1.0;0.0;0.0;11.0;21.0;0.0;1.0
0.0;0.0;6.0;1.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;6.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;3.0;False;0.0;1.0;0.0;3.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0;3.0;3.0;0.0;1.0
0.0;0.0;5.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;2.0;False;0.0;1.0;0.0;2.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;1.0
78.74071373819265;0.0;8.0;90.0;5.0;2.0;2.0;2.5782146945582243;0.04444444444444445;0.0;0.0;0.5648903642261085;0.0;28.677777777777774;9.0;8.3;0.0;90.0;90.0;2.3190036174568114;0.0;0.0;0.0;0.20723493215097805;0.0;90.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;2023.0;90.0;0.0;68.0;0.022222222222222227;0.0;0.0;0.04444444444444445;0.0;0.0;0.0;0.0;90.0;0.18888888888888888;0.0;90.0;0.2;0.0;0.0;11.437617808075052;4.0;0.0;90.0;2.0;1.0;90.0;0.0;0.0;0.0;0.0;23.0;6.692272921357331;22.0;2.0;0.0;1638.0;3.2379807520755097;35.0;13.5;0.3230627463472124;0.0;0.0;0.011111111111111113;0.24444444444444444;0.105409255338946;90.0;0.0;6.0;0.0;0.421637021355784;0.0;0.08888888888888889;0.0;1.897366596101028;29.0;0.0;16.0;7.0;0.0;17.0;0.8555555555555555;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.557653786040754;172.66036024519352;1.0;0.0;90.0;213.40965658352044;0.2;0.0;90.0;2.0;0.0;0.0;90.0;0.0;0.0;11.3;0.7222222222222222;90.0;1.0;0.0;0.0;18.0;0.0;0.210818510677892;4.0;90.0;0.0;3.0;18.2;2.0;1.4380681312310697;2.6;747.0;0.0;0.0;1.7919573407620812;0.0;90.0;0.0;0.421637021355784;0.0;90.0;0.0;0.0;3.0;4.788888888888889;False;3.0;90.0;0.0;3.0;1.0;0.0;90.0;1.0;90.0;0.04444444444444445;0.0;2.0;0.0;0.0;90.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20.788046015507497;0.0;3.0;7.0;2.0;1.0;2.0;2.627691364061218;0.14285714285714285;0.0;0.0;0.0;0.0;4.857142857142857;4.5;7.857142857142858;0.0;7.0;7.0;2.6457513110645907;0.0;0.0;0.0;0.3779644730092273;0.0;7.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;27.0;7.0;0.0;29.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;7.0;0.2857142857142857;0.0;7.0;0.0;0.0;0.0;10.007140307942981;1.0;0.0;7.0;1.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;6.743603671345942;7.0;1.0;0.0;106.0;0.0;20.0;6.5;0.3779644730092273;0.0;0.0;1.1428571428571428;1.0;3.0237157840738185;7.0;0.0;3.5;0.0;0.7559289460184546;0.0;0.14285714285714285;0.0;0.0;16.0;0.0;8.0;5.142857142857143;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5506327395643655;40.06423413897807;8.0;0.0;7.0;9.805246409084127;0.0;0.0;7.0;1.0;0.0;0.0;7.0;0.0;0.0;7.142857142857142;0.14285714285714285;7.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;1.0;15.142857142857142;0.0;0.3779644730092273;2.2857142857142856;55.0;0.0;0.0;0.7559289460184546;0.0;7.0;0.0;0.7559289460184546;0.0;7.0;0.0;0.0;2.0;3.8571428571428568;False;0.0;7.0;0.0;2.0;1.0;0.0;7.0;1.0;7.0;0.2857142857142857;0.0;1.0;0.0;0.0;7.0
21.073284825421343;0.0;3.0;12.0;2.0;1.0;2.0;1.4222261679238195;0.0;0.0;0.16666666666666666;0.2886751345948129;0.0;1.6666666666666667;4.0;6.083333333333332;0.0;12.0;12.0;18.549687573943373;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;12.0;0.0;17.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;0.25;0.0;12.0;0.0;0.0;0.0;5.299371031861549;0.0;0.0;12.0;1.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;3.654594451654056;64.0;1.0;0.0;147.0;0.0;12.0;6.0;0.38924947208076144;0.0;0.0;0.5833333333333334;6.5;1.5050420310248869;12.0;0.0;2.75;0.0;2.5878504008094625;0.0;0.16666666666666666;0.0;0.0;9.0;0.0;5.0;3.9166666666666665;0.0;3.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.028901190901153;42.4352447854375;5.0;0.0;12.0;2.6400183654090297;0.08333333333333333;0.0;12.0;1.0;0.0;0.0;12.0;0.0;0.5773502691896257;5.583333333333332;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;12.0;0.0;0.0;12.25;0.0;0.0;1.75;73.0;0.0;0.0;0.8660254037844386;0.0;12.0;0.0;3.1622776601683795;0.0;12.0;0.0;0.0;3.0;2.583333333333333;False;1.0;12.0;0.0;1.5;0.0;2.0;12.0;1.0;12.0;0.8333333333333334;0.0;1.0;0.0;0.0;12.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40.24922359499622;0.0;14.0;5.0;10.0;5.0;6.0;5.263078946776306;0.0;0.0;0.0;1.6733200530681511;0.0;169.2;11.0;18.0;0.0;5.0;5.0;31.752165280497014;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;825.0;5.0;0.0;63.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;0.2;0.0;5.0;0.8;0.0;0.0;23.530830839560256;0.0;0.0;5.0;4.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;14.010710188994704;71.0;1.0;0.0;184.0;0.0;38.0;17.0;0.4472135954999579;0.0;0.0;2.2;14.2;4.919349550499538;5.0;0.0;9.0;0.0;0.4472135954999581;0.0;0.2;0.0;1.7888543819998322;25.0;0.0;15.0;13.6;0.0;1.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.988882021697693;82.28730157199226;11.0;0.0;5.0;366.626103816954;1.4;0.0;5.0;3.0;0.0;0.0;5.0;0.0;0.0;21.8;0.0;5.0;4.0;0.0;0.0;4.0;1.0;0.0;12.0;5.0;0.0;4.0;36.8;0.0;0.0;6.2;90.0;0.0;0.0;0.4472135954999581;0.0;5.0;0.0;2.23606797749979;0.0;5.0;0.0;0.0;11.0;9.6;False;4.0;5.0;0.0;6.0;2.0;0.0;5.0;4.0;5.0;0.2;0.0;7.0;1.0;0.0;5.0
