accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.8905908096280087;0.0;0.0;0.0;0.5966830466830466;0.11815471055976055;one;checkstyle
0.8894967177242888;0.0;0.0;0.0;0.5878009828009827;0.0740251779791378;one;ck
0.8905908096280087;0.0;0.0;0.0;0.5922727272727273;0.10105376501244424;one;halstead
0.8905908096280087;0.0;0.0;0.0;0.5583292383292384;0.07155530797743927;one;jasome_ck
0.8894967177242888;0.0;0.0;0.0;0.5805405405405406;0.07345423118172735;one;jasome_lk
0.888402625820569;0.0;0.0;0.0;0.5698218673218673;0.1170285087719298;one;jasome_methods
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;bugged
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;bugged_methods
0.8894967177242888;0.0;0.0;0.0;0.5860380835380835;0.07390878808835132;all;checkstyle
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;source_monitor
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;source_monitor_files
0.8894967177242888;0.0;0.0;0.0;0.590522113022113;0.07436958636428019;all;ck
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;mood
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;halstead
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;jasome_mood
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;jasome_ck
0.8894967177242888;0.0;0.0;0.0;0.5944533169533169;0.107736456479797;all;jasome_lk
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;jasome_files
0.8905908096280087;0.0;0.0;0.0;0.5899692874692875;0.07426412243483958;all;jasome_methods
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;process_files
0.8894967177242888;0.0;0.0;0.0;0.5934336609336609;0.10762739004704441;all;issues_files
