Fout_mean;MCLC_50%;blamemerge_blamegetDifficulty_std;NOP_std;Fin_std;blame_merge_blame_getDistinctOperandsCnt_count;NVAR_min;blame_merge_blame_getDistinctOperatorsCnt_count;MCLC_max;NOP_50%;Fin_mean;NCOMP_count;blamemerge_blamegetDistinctOperatorsCnt_std;NVAR_75%;NCOMP_std;IOVars_min;Di_max;blamemerge_blamegetDistinctOperatorsCnt_mean;Si_count;blamemerge_blamegetDistinctOperandsCnt_mean;NOPa;Di_50%;Di_75%;blamemerge_blamegetDistinctOperatorsCnt_count;NBD_50%;NCOMP_75%;MCLC_25%;VG_75%;NBD_mean;Bugged;MCLC_std;Fin_50%;ClRCi;blamemerge_blamegetDistinctOperandsCnt_count;Ci_std;MCLC_min;NumberOfDistinctOperands;Di_25%;NVAR_count;blame_merge_blame_getDifficulty_std;NVAR_max;blame_merge_blame_getDistinctOperatorsCnt_std;NBD_25%;Fin_25%;blamemerge_blamegetDifficulty_max;blamemerge_blamegetDistinctOperandsCnt_max;Ci_50%;NBD_std;blame_merge_blame_getDifficulty_count;ClTCi;IOVars_max;blame_merge_blame_getDifficulty_mean;Si_max;NumberOfDistinctOperators;MCLC_mean;NOP_count;IOVars_std;Fout_50%;NOP_min;MCLC_count;VG_min;NBD_count;blame_merge_blame_getDistinctOperatorsCnt_max;NVAR_25%;NVAR_50%;Si_75%;Difficulty;blame_merge_blame_getDistinctOperatorsCnt_mean;VG_25%;NBD_max;Si_min;blamemerge_blamegetDistinctOperandsCnt_std;Si_std;IOVars_50%;blame_merge_blame_getDistinctOperandsCnt_mean;VG_count;Fin_count;NCOMP_max;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getDistinctOperandsCnt_max;VG_50%;Fin_min;Ci_max;Si_25%;VG_std;MCLC_75%;NOP_mean;blame_merge_blame_getDifficulty_min;Fout_25%;blame_merge_blame_getDistinctOperandsCnt_std;Di_min;Ci_mean;Di_std;NCOMP_min;Fout_count;NCOMP_50%;NOP_max;IOVars_mean;Fout_75%;IOVars_count;NVAR_std;Fout_max;NCOMP_25%;Di_mean;Fout_min;Di_count;Si_50%;NOP_25%;Fin_max;NOP_75%;Si_mean;blame_merge_blame_getDistinctOperandsCnt_min;NBD_75%;Ci_min;Ci_count;NCOMP_mean;Fin_75%;NVAR_mean;blame_merge_blame_getDistinctOperatorsCnt_min;IOVars_25%;Ci_75%;Fout_std;Ci_25%;blame_merge_blame_getDifficulty_max;NBD_min;VG_max;IOVars_75%;VG_mean;blamemerge_blamegetDifficulty_count;blamemerge_blamegetDistinctOperatorsCnt_max
0.0;0.0;1.1501493110641754;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.7570371331248202;0.0;0.0;3.0;3.0;0.8461538461538461;1.0;0.6593406593406593;0.0;3.0;3.0;91.0;2.0;0.0;0.0;1.0;2.0;False;0.0;0.0;2.0;91.0;0.0;0.0;34.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;6.285714285714287;7.0;3.0;0.0;0.0;6.0;3.0;0.0;0.0;20.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.294117647058822;0.0;1.0;2.0;0.0;1.5218393857418449;0.0;3.0;0.0;1.0;1.0;0.0;0.4574568288854003;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;3.0;0.0;2.0;1.0;3.0;1.0;91.0;8.0
0.0;14.0;2.475601188058897;1.7320508075688772;0.0;0.0;0.0;0.0;75.0;4.0;0.0;3.0;3.1912219315443635;4.5;36.17089069035118;2.0;5.0;2.42997542997543;3.0;1.9226044226044223;0.0;4.0;4.5;814.0;3.0;40.0;9.5;12.5;3.0;False;38.083242158898884;0.0;2.909090909;814.0;1.5275252316519468;5.0;141.0;3.0;3.0;0.0;5.0;0.0;2.0;0.0;16.0;16.0;4.0;2.0;0.0;32.0;5.0;0.0;0.0;45.0;31.33333333333333;3.0;1.5275252316519468;0.0;1.0;3.0;3.0;3.0;0.0;2.0;4.0;0.0;186.8617021276596;0.0;5.5;5.0;0.0;2.982137077352934;0.0;4.0;0.0;3.0;3.0;70.0;1.5469038844038845;0.0;8.0;0.0;5.0;0.0;7.094598884597588;44.5;3.0;0.0;0.0;0.0;2.0;3.6666666666666665;1.5275252316519468;5.0;3.0;10.0;4.0;3.6666666666666665;0.0;3.0;2.6457513110645907;0.0;7.5;3.6666666666666665;0.0;3.0;0.0;2.5;0.0;4.0;0.0;0.0;4.0;2.0;3.0;28.33333333333333;0.0;3.0;0.0;3.0;4.5;0.0;3.0;0.0;1.0;17.0;4.5;9.333333333333334;814.0;11.0
0.0;0.0;0.7290859219791332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3529578890360745;0.0;0.0;0.0;0.0;0.4554455445544554;0.0;0.4356435643564357;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;101.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.022727272727273;0.0;0.0;0.0;0.0;1.4100768885713886;0.0;0.0;0.0;0.0;0.0;0.0;0.2219471947194719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;6.0
0.0;0.0;0.6923367544456949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2861707294856262;0.0;0.0;0.0;0.0;0.4070796460176992;0.0;0.3893805309734513;0.0;0.0;0.0;113.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;113.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.09090909090909;0.0;0.0;0.0;0.0;1.33920037654794;0.0;0.0;0.0;0.0;0.0;0.0;0.19837758112094392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.0;6.0
0.5238095238095238;0.0;1.6170555124270152;1.1670067531530235;1.077916862241593;0.0;0.0;0.0;45.0;1.0;0.5238095238095238;21.0;2.4368454702152307;1.0;9.94628430262133;1.0;5.0;1.3522975929978118;21.0;0.8648796498905909;0.0;1.5;2.0;1828.0;1.0;5.0;0.0;4.0;1.619047619047619;False;11.970400001272981;0.0;2.365384615;1828.0;0.9102589898327996;0.0;247.0;1.0;21.0;0.0;7.0;0.0;1.0;0.0;16.0;16.0;2.0;1.2440333788202984;0.0;61.5;5.0;0.0;1.0;48.0;5.904761904761906;21.0;0.9783367810436532;1.0;0.0;21.0;1.0;21.0;0.0;0.0;0.0;1.0;101.63562753036436;0.0;1.0;5.0;0.0;2.001316653841978;0.511766315719159;2.0;0.0;21.0;21.0;38.0;0.7125525322598627;0.0;1.0;0.0;5.0;0.0;4.339190181194116;5.0;1.5238095238095235;0.0;0.0;0.0;1.0;2.357142857142857;1.1547005383792517;0.0;21.0;0.0;4.0;2.4285714285714284;1.0;21.0;2.155833724483186;1.0;0.0;1.8333333333333333;0.0;21.0;1.0;1.0;4.0;1.0;0.5238095238095238;0.0;2.0;1.0;21.0;4.857142857142857;1.0;1.0476190476190477;0.0;2.0;2.0;0.511766315719159;2.0;0.0;1.0;17.0;2.0;3.1428571428571432;1828.0;15.0
0.0;0.0;0.3495430227421044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6535664510590813;0.0;0.0;0.0;0.0;0.09829059829059827;0.0;0.09401709401709404;0.0;0.0;0.0;468.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;468.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.022727272727273;0.0;0.0;0.0;0.0;0.6767209766374083;0.0;0.0;0.0;0.0;0.0;0.0;0.04789886039886039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468.0;6.0
0.0;0.0;0.3452180182416449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6455107001609413;0.0;0.0;0.0;0.0;0.09583333333333334;0.0;0.09166666666666666;0.0;0.0;0.0;480.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;480.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.09090909090909;0.0;0.0;0.0;0.0;0.6683520796972429;0.0;0.0;0.0;0.0;0.0;0.0;0.04670138888888888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.0;6.0
0.39130434782608703;1.0;1.3577087024521115;1.368765058934975;0.7827184815397383;0.0;0.0;0.0;10.0;1.0;0.39130434782608703;23.0;2.2671500318083666;1.0;2.3091158070301887;1.0;6.0;1.3929889298892988;23.0;1.0876383763837638;0.0;2.0;2.5;1084.0;2.0;3.0;0.0;3.0;1.6521739130434785;False;2.8416718343660383;0.0;2.72;1084.0;1.335143698502964;0.0;117.0;1.0;23.0;0.0;3.0;0.0;1.0;0.0;7.3125;11.0;2.0;0.7140598174697278;0.0;68.0;6.0;0.0;4.0;46.0;2.565217391304348;23.0;1.2367878835009274;0.0;0.0;23.0;1.0;23.0;0.0;0.0;1.0;1.0;115.78632478632478;0.0;1.0;3.0;0.0;2.0121226220606583;0.8979555170897592;2.0;0.0;23.0;23.0;9.0;0.7398562423124231;0.0;2.0;0.0;6.0;0.0;1.3292096971404972;4.5;1.6521739130434785;0.0;0.0;0.0;1.0;2.652173913043478;1.4663552190579532;0.0;23.0;1.0;5.0;2.565217391304348;1.0;23.0;0.91539317456032;2.0;0.0;2.1739130434782608;0.0;23.0;0.0;1.0;3.0;2.0;0.4782608695652174;0.0;2.0;1.0;23.0;1.826086956521739;0.5;0.7391304347826086;0.0;2.0;3.5;0.5830273995419091;2.0;0.0;1.0;5.0;3.0;2.3043478260869565;1084.0;11.0
0.0;0.0;1.3577087024521115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2671500318083666;0.0;0.0;0.0;0.0;1.3929889298892988;0.0;1.0876383763837638;0.0;0.0;0.0;1084.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.72;1084.0;0.0;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.3125;11.0;0.0;0.0;0.0;68.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.78632478632478;0.0;0.0;0.0;0.0;2.0121226220606583;0.0;0.0;0.0;0.0;0.0;0.0;0.7398562423124231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1084.0;11.0
0.42857142857142855;0.0;1.3254516034129509;1.1126972805283737;1.1338934190276817;0.0;0.0;0.0;17.0;0.0;0.42857142857142855;7.0;2.3205128814274762;2.5;3.860668582611295;0.0;4.0;1.6543209876543212;7.0;1.4969135802469136;0.0;1.0;1.0;324.0;1.0;4.5;0.0;4.0;2.4285714285714284;False;6.553806600166117;0.0;2.166666667;324.0;1.6523191973371516;0.0;68.0;0.6666666665000001;7.0;0.0;7.0;0.0;1.0;0.0;8.75;8.0;1.0;2.5727509827123995;0.0;17.333333333;4.0;0.0;4.0;37.0;4.428571428571429;7.0;1.2724180205607034;0.0;0.0;7.0;1.0;7.0;0.0;0.0;0.0;0.5;64.47794117647061;0.0;1.0;8.0;0.0;2.4285434445070875;1.4960264830861911;1.0;0.0;7.0;7.0;10.0;0.8142618312757202;0.0;2.0;0.0;4.333333333;0.0;3.5989416433697485;7.0;0.7142857142857143;0.0;0.0;0.0;0.0;1.9047619047142856;1.3032316365512069;0.0;7.0;0.0;3.0;1.4285714285714286;0.5;7.0;2.7516228977511745;2.0;0.0;1.1904761904285714;0.0;7.0;0.0;0.0;3.0;1.0;0.7142857142857143;0.0;2.5;0.0;7.0;2.7142857142857144;0.0;1.7142857142857142;0.0;1.0;3.0;0.7867957924694431;1.0;0.0;1.0;11.0;1.5;3.4285714285714284;324.0;10.0
0.8333333333333334;0.5;1.338065155706543;1.169045194450012;0.7527726527090809;0.0;0.0;0.0;13.0;0.5;0.8333333333333334;6.0;2.3204827542226574;2.5;3.6009258068817065;0.0;1.5;1.691304347826087;6.0;1.691304347826087;0.0;0.25;0.875;230.0;1.5;1.5;0.0;3.5;2.333333333333333;False;5.192943930629973;1.0;2.0;230.0;1.4023789311975086;0.0;51.0;0.0;6.0;0.0;4.0;0.0;1.0;0.25;8.75;8.0;1.25;1.96638416050035;0.0;14.0;3.0;0.0;4.0;28.0;3.1666666666666665;6.0;1.169045194450012;1.0;0.0;6.0;1.0;6.0;0.0;0.0;0.5;1.0;52.15686274509804;0.0;1.0;6.0;0.0;2.6309234341909122;1.4719601443879744;0.5;0.0;6.0;6.0;9.0;0.8552536231884057;0.0;1.5;0.0;4.0;0.25;2.7868739954771304;4.0;0.8333333333333334;0.0;0.25;0.0;0.0;1.6666666666666667;0.6324555320336759;0.0;6.0;0.0;3.0;0.8333333333333334;1.0;6.0;1.7511900715418265;2.0;0.0;0.5;0.0;6.0;1.0;0.0;2.0;1.0;1.1666666666666667;0.0;2.75;0.0;6.0;1.8333333333333333;1.0;1.3333333333333333;0.0;0.0;2.25;0.7527726527090809;1.0;0.0;1.0;8.0;1.0;2.833333333333333;230.0;10.0
1.0;2.0;1.7783340321735015;0.0;1.2649110640673518;0.0;0.0;0.0;15.0;1.0;1.0;11.0;2.867428882159315;4.0;3.7172815091383398;2.0;2.0;1.6877076411960132;11.0;1.043189368770764;0.0;1.0;1.0;301.0;2.0;7.0;0.5;5.0;2.363636363636364;False;5.987866519432899;0.0;2.681818182;301.0;2.261335084333227;0.0;64.0;1.0;11.0;0.0;6.0;0.0;1.0;0.0;9.0;10.0;2.0;1.3618169680781094;0.0;29.5;2.0;0.0;9.0;34.0;5.363636363636363;11.0;0.0;1.0;1.0;11.0;1.0;11.0;0.0;0.0;1.0;1.0;92.96875;0.0;1.5;4.0;0.0;1.9582632936745927;2.504541329810165;2.0;0.0;11.0;11.0;9.0;0.8772148394241418;0.0;2.0;0.0;9.5;1.0;1.9908883353006928;12.0;1.0;0.0;1.0;0.0;0.5;2.6818181818181817;0.4522670168666454;0.0;11.0;1.0;1.0;2.0;1.0;11.0;2.4271195048676715;3.0;0.0;1.1363636363636365;0.0;11.0;1.0;1.0;3.0;1.0;1.5454545454545454;0.0;4.0;2.0;11.0;3.272727272727273;2.0;2.090909090909091;0.0;2.0;2.0;0.7745966692414834;2.0;0.0;1.0;6.0;2.0;3.1818181818181817;301.0;12.0
0.0;13.0;1.2412060406586514;0.0;0.0;0.0;7.0;0.0;13.0;6.0;0.0;1.0;2.0511157024402946;7.0;0.0;7.0;7.0;1.1898734177215189;1.0;0.7594936708860759;0.0;7.0;7.0;79.0;3.0;6.0;13.0;8.0;3.0;False;0.0;0.0;7.0;79.0;0.0;13.0;29.0;7.0;1.0;0.0;7.0;0.0;3.0;0.0;5.25;8.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;25.0;13.0;1.0;0.0;0.0;6.0;1.0;8.0;1.0;0.0;7.0;7.0;0.0;31.03448275862069;0.0;8.0;3.0;0.0;1.7846581937584496;0.0;7.0;0.0;1.0;1.0;6.0;0.5636980108499096;0.0;8.0;0.0;7.0;0.0;0.0;13.0;6.0;0.0;0.0;0.0;7.0;7.0;0.0;6.0;1.0;6.0;6.0;7.0;0.0;1.0;0.0;0.0;6.0;7.0;0.0;1.0;0.0;6.0;0.0;6.0;0.0;0.0;3.0;7.0;1.0;6.0;0.0;7.0;0.0;7.0;7.0;0.0;7.0;0.0;3.0;8.0;7.0;8.0;79.0;7.0
0.8636363636363636;0.0;1.1899838233165212;0.6396021490668313;1.4119158946291714;0.0;0.0;0.0;9.0;1.0;0.7727272727272727;22.0;2.1563860179248624;0.0;1.8615498825892267;1.0;3.0;1.009933774834437;22.0;0.6370860927152318;0.0;1.0;1.875;1510.0;1.0;0.0;0.0;1.75;1.4090909090909092;False;2.399945886835838;0.0;2.7;1510.0;1.3001137702725243;0.0;104.0;0.75000000025;22.0;0.0;2.0;0.0;1.0;0.0;8.75;16.0;2.5;1.053750259971313;0.0;67.5;3.0;0.0;4.0;40.0;0.9545454545454546;22.0;0.6396021490668313;1.0;0.0;22.0;1.0;22.0;0.0;0.0;0.0;3.25;88.84615384615385;0.0;1.0;5.0;0.0;1.6205937720972323;1.6806770435379086;2.0;0.0;22.0;22.0;7.0;0.4825275938189846;0.0;1.0;0.0;4.666666667;0.0;0.857864054457777;0.0;1.1363636363636365;0.0;0.0;0.0;0.666666667;2.7954545455454554;0.7907975406029442;0.0;22.0;0.0;2.0;2.136363636363636;1.75;22.0;0.631085095901019;2.0;0.0;1.3863636364545455;0.0;22.0;1.0;1.0;5.0;1.75;1.4090909090909092;0.0;1.0;1.0;22.0;0.6818181818181818;1.0;0.2727272727272727;0.0;2.0;4.25000000025;0.8335497554466649;2.0;0.0;1.0;4.0;2.75;1.4545454545454546;1510.0;11.0
0.0;0.0;1.210686287742874;0.489360484929593;0.0;0.0;0.0;0.0;9.0;1.0;0.0;20.0;2.1583018891493326;0.25;1.5927467172350909;2.0;3.0;1.087527352297593;20.0;0.7286652078774617;0.0;2.0;3.0;914.0;1.0;1.0;0.0;2.0;1.25;False;2.077447826946374;0.0;2.35;914.0;0.489360484929593;0.0;63.0;2.0;20.0;0.0;2.0;0.0;1.0;0.0;9.0;7.0;2.0;0.4442616583193193;0.0;47.0;3.0;0.0;0.0;26.0;1.0;20.0;0.489360484929593;0.0;1.0;20.0;1.0;20.0;0.0;0.0;0.0;0.0;58.6031746031746;0.0;1.0;2.0;0.0;1.6309939488806953;0.0;2.0;0.0;20.0;20.0;7.0;0.5322105866416588;0.0;1.0;0.0;3.0;0.0;1.3562719801759993;2.0;1.35;0.0;0.0;0.0;2.0;2.35;0.489360484929593;0.0;20.0;0.0;2.0;2.35;0.0;20.0;0.5712405705774793;0.0;0.0;2.35;0.0;20.0;0.0;1.0;0.0;2.0;0.0;0.0;1.25;2.0;20.0;0.7;0.0;0.3;0.0;2.0;3.0;0.0;2.0;0.0;1.0;7.0;3.0;1.55;914.0;9.0
0.1111111111111111;1.0;1.4989135636144224;1.130388330520878;0.33333333333333337;0.0;0.0;0.0;5.0;2.0;0.1111111111111111;9.0;2.5390576451688127;2.0;1.4142135623730951;0.0;3.0;2.265625;9.0;1.7421875;0.0;2.0;2.0;256.0;1.0;2.0;0.0;2.0;1.6666666666666667;False;2.088327347690278;0.0;1.75;256.0;0.97182531580755;0.0;79.0;1.0;9.0;0.0;3.0;0.0;1.0;0.0;5.7142857142857135;11.0;2.0;1.0;0.0;17.5;3.0;0.0;1.0;31.0;1.8888888888888888;9.0;1.0;0.0;0.0;9.0;1.0;9.0;0.0;0.0;0.0;0.0;61.21518987341772;0.0;1.0;4.0;0.0;2.507232186155506;0.33333333333333337;2.0;0.0;9.0;9.0;4.0;1.0942729471049784;0.0;2.0;0.0;3.0;0.0;1.4529663145135578;4.0;1.5555555555555556;0.0;0.0;0.0;0.0;1.7222222222222223;1.0540925533894598;0.0;9.0;0.0;3.0;1.6666666666666667;0.0;9.0;1.1666666666666667;1.0;0.0;1.6111111111111112;0.0;9.0;0.0;1.0;1.0;2.0;0.1111111111111111;0.0;2.0;0.0;9.0;1.0;0.0;0.8888888888888888;0.0;1.0;2.0;0.33333333333333337;1.0;0.0;1.0;5.0;2.0;2.1111111111111107;256.0;11.0
0.0;6.5;1.2640024394702944;2.8284271247461903;0.0;0.0;1.0;0.0;10.0;3.0;0.0;2.0;2.0385244285134867;1.75;5.656854249492381;2.0;5.0;0.942366026289181;2.0;0.7451971688574317;0.0;3.5;4.25;989.0;2.0;7.0;4.75;2.0;2.0;False;4.949747468305833;0.0;3.5;989.0;2.1213203435596424;3.0;43.0;2.75;2.0;0.0;2.0;0.0;2.0;0.0;7.5;9.0;3.5;0.0;0.0;7.0;5.0;0.0;0.0;26.0;6.5;2.0;2.1213203435596424;0.0;1.0;2.0;2.0;2.0;0.0;1.25;1.5;0.0;22.37209302325581;0.0;2.0;2.0;0.0;1.8642681229270688;0.0;3.5;0.0;2.0;2.0;9.0;0.4868313351629833;0.0;2.0;0.0;5.0;0.0;0.0;8.25;3.0;0.0;0.0;0.0;2.0;3.5;2.1213203435596424;1.0;2.0;5.0;5.0;3.5;0.0;2.0;0.7071067811865476;0.0;3.0;3.5;0.0;2.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0;2.0;2.0;5.0;0.0;1.5;0.0;2.75;4.25;0.0;2.75;0.0;2.0;2.0;4.25;2.0;989.0;9.0
0.0;0.0;1.006424299152014;0.5773502691896257;0.0;0.0;0.0;0.0;4.0;1.5;0.0;4.0;1.9935346132817149;0.75;0.5;2.0;3.0;0.9023728813559322;4.0;0.6033898305084746;0.0;2.5;3.0;1475.0;1.0;0.25;0.0;2.0;2.0;False;2.0;0.0;2.5;1475.0;0.5773502691896257;0.0;29.0;2.0;4.0;0.0;3.0;0.0;1.0;0.0;5.333333333333333;6.0;2.5;2.0;0.0;10.0;3.0;0.0;0.0;16.0;1.0;4.0;0.5773502691896257;0.0;1.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;23.17241379310345;0.0;1.0;5.0;0.0;1.506427443895933;0.0;2.5;0.0;4.0;4.0;1.0;0.40797175141242936;0.0;1.0;0.0;3.0;0.0;2.0;1.0;1.5;0.0;0.0;0.0;2.0;2.5;0.5773502691896257;0.0;4.0;0.0;2.0;2.5;0.0;4.0;1.5;0.0;0.0;2.5;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0;4.0;0.25;0.0;0.75;0.0;2.0;3.0;0.0;2.0;0.0;1.0;5.0;3.0;2.0;1475.0;8.0
0.3055555555555556;0.0;1.038617998746275;0.5027311947224926;0.6846174811247951;0.0;0.0;0.0;2.0;1.0;0.3055555555555556;72.0;1.9232459423469281;0.0;0.16548879560577054;1.0;3.0;0.906193895870736;72.0;0.6454219030520646;0.0;2.0;2.0;2228.0;1.0;0.0;0.0;1.0;1.0555555555555556;False;0.2620342951428036;0.0;2.02;2228.0;0.4916656719970842;0.0;86.0;1.0;72.0;0.0;1.0;0.0;1.0;0.0;5.333333333333333;9.0;2.0;0.2306688919537699;0.0;151.5;3.0;0.0;1.0;25.0;0.04166666666666666;72.0;0.5027311947224926;0.0;0.0;72.0;1.0;72.0;0.0;0.0;0.0;1.0;113.66279069767442;0.0;1.0;2.0;0.0;1.5735069905783072;0.4638749494218194;2.0;0.0;72.0;72.0;1.0;0.4363497762959163;0.0;1.0;0.0;3.0;0.0;0.11785113019775792;0.0;1.0277777777777777;0.0;0.0;0.0;0.5;2.0347222222222223;0.7017959857635286;0.0;72.0;0.0;2.0;2.0277777777777777;1.0;72.0;0.11785113019775792;1.0;0.0;1.7291666666666667;0.0;72.0;0.0;1.0;3.0;1.0;0.3055555555555556;0.0;1.0;1.0;72.0;0.027777777777777776;0.0;0.013888888888888888;0.0;2.0;2.0;0.4638749494218194;2.0;0.0;1.0;2.0;2.0;1.0138888888888888;2228.0;8.0
0.0;0.0;0.5836532794627433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1678440960316503;0.0;0.0;0.0;0.0;0.5125;0.0;0.30416666666666664;0.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;240.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.423076923076923;0.0;0.0;0.0;0.0;0.8151182200710345;0.0;0.0;0.0;0.0;0.0;0.0;0.23125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;4.0
