NumberOfLoops_count;NumberOfComparisons_std;NumberOfLambdas_75%;NumberOfStringLiterals_max;RFC_std;NumberOfVariables_max;NumberOfStringLiterals_25%;LOCMethod_CK_mean;IsConstructor_freq;NumberOfUniqueWords_max;RFC_75%;NumberOfAnonymousClasses_min;NumberOfAnonymousClasses_std;NumberOfNumbers_count;NumberOfParenthesizedExps_count;Returns_min;RFC_50%;NumberOfMathOperations_mean;NumberOfLoops_min;LOCMethod_CK_std;NumberOfUniqueWords_75%;WMC_CK_mean;RFC_max;NumberOfParameters_CK_mean;NumberOfTryCatch_max;NumberOfParenthesizedExps_mean;NumberOfLoops_std;MaxNumberOfNestedBlocks_25%;IsConstructor_count;NumberOfTryCatch_75%;NumberOfInnerClasses_std;NumberOfComparisons_max;NumberOfComparisons_count;NumberOfAnonymousClasses_mean;NumberOfComparisons_75%;LOCMethod_CK_min;NumberOfParameters_CK_50%;NumberOfLambdas_std;NumberOfUniqueWords_std;NumberOfAnonymousClasses_75%;CBO_25%;Bugged;WMC_CK_25%;NumberOfLambdas_25%;NumberOfParenthesizedExps_max;NumberOfVariables_25%;NumberOfMathOperations_25%;NumberOfLogStatements_75%;NumberOfParameters_CK_count;LOCMethod_CK_50%;Returns_25%;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_50%;RFC_25%;Returns_mean;NumberOfMathOperations_75%;NumberOfStringLiterals_min;NumberOfNumbers_mean;NumberOfNumbers_max;NumberOfComparisons_min;NumberOfModifiers_std;NumberOfParameters_CK_75%;NumberOfModifiers_50%;NumberOfModifiers_max;NumberOfInnerClasses_25%;NumberOfAnonymousClasses_25%;NumberOfLogStatements_mean;NumberOfTryCatch_25%;NumberOfLoops_max;Returns_std;NumberOfStringLiterals_count;WMC_CK_count;NumberOfLambdas_min;NumberOfLogStatements_min;CBO_mean;WMC_CK_min;NumberOfTryCatch_count;NumberOfLoops_50%;MaxNumberOfNestedBlocks_50%;NumberOfLoops_mean;NumberOfUniqueWords_count;RFC_count;NumberOfNumbers_75%;WMC_CK_std;NumberOfModifiers_count;Returns_max;RFC_min;NumberOfComparisons_50%;NumberOfParenthesizedExps_std;NumberOfUniqueWords_50%;NumberOfLambdas_count;NumberOfLogStatements_std;NumberOfParameters_CK_25%;NumberOfVariables_mean;LOCMethod_CK_count;NumberOfInnerClasses_min;NumberOfNumbers_min;NumberOfAssignments_mean;NumberOfParenthesizedExps_25%;NumberOfNumbers_25%;NumberOfMathOperations_50%;WMC_CK_50%;NumberOfUniqueWords_25%;NumberOfMathOperations_std;NumberOfStringLiterals_std;NumberOfMathOperations_min;NumberOfStringLiterals_50%;MaxNumberOfNestedBlocks_std;IsConstructor_top;NumberOfComparisons_mean;NumberOfAssignments_min;NumberOfModifiers_75%;LOCMethod_CK_25%;NumberOfLoops_25%;Returns_50%;NumberOfLambdas_50%;MaxNumberOfNestedBlocks_min;NumberOfVariables_75%;NumberOfLogStatements_count;RFC_mean;IsConstructor_unique;NumberOfStringLiterals_mean;NumberOfLambdas_max;NumberOfInnerClasses_max;NumberOfAnonymousClasses_max;NumberOfAssignments_50%;CBO_50%;NumberOfVariables_std;NumberOfNumbers_50%;MaxNumberOfNestedBlocks_75%;NumberOfLoops_75%;NumberOfModifiers_min;NumberOfMathOperations_max;Returns_count;NumberOfTryCatch_mean;NumberOfVariables_min;NumberOfUniqueWords_min;WMC_CK_max;NumberOfTryCatch_min;NumberOfLogStatements_25%;NumberOfInnerClasses_count;NumberOfAnonymousClasses_count;CBO_min;NumberOfInnerClasses_mean;NumberOfLambdas_mean;WMC_CK_75%;NumberOfParenthesizedExps_min;NumberOfComparisons_25%;MaxNumberOfNestedBlocks_mean;NumberOfParameters_CK_min;NumberOfVariables_50%;NumberOfVariables_count;NumberOfAssignments_std;NumberOfModifiers_mean;NumberOfNumbers_std;NumberOfLogStatements_50%;CBO_std;NumberOfUniqueWords_mean;NumberOfAssignments_25%;NumberOfAssignments_count;CBO_count;NumberOfParameters_CK_std;CBO_max;NumberOfMathOperations_count;Returns_75%;NumberOfAssignments_75%;LOCMethod_CK_75%;NumberOfAssignments_max;NumberOfLogStatements_max;CBO_75%;NumberOfTryCatch_std;NumberOfParenthesizedExps_50%;NumberOfParenthesizedExps_75%;NumberOfStringLiterals_75%;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_50%;NumberOfInnerClasses_50%;MaxNumberOfNestedBlocks_count;NumberOfParameters_CK_max;LOCMethod_CK_max;NumberOfModifiers_25%
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;8.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;21.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;21.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;7.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;5.25;1.0;0.0;0.375;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;1.6690459207925603;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.625;1.0;8.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.5175491695067657;4.25;0.0;8.0;8.0;0.7440238091428449;1.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;12.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;9.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;6.363961030678928;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.5;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.25;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;16.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;14.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;4.242640687119285;0.0;0.25;False;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.5;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;13.0;2.0;0.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.5;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.7071067811865476;13.0;0.0;2.0;2.0;1.4142135623730951;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;12.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;12.0;2.0;0.0;0.25;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;2.0;2.0;0.7071067811865476;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.0;0.9116846116771036;0.0;9.0;4.501322556971981;7.0;0.0;13.545454545454545;22.0;62.0;8.5;0.0;0.0;22.0;22.0;1.0;5.0;0.3181818181818182;0.0;14.640866721440313;25.0;3.4090909090909087;18.0;1.818181818181818;1.0;0.045454545454545456;1.4203225046854735;0.0;22.0;0.0;0.0;3.0;22.0;0.0;1.0;3.0;2.0;0.0;13.978338220043875;0.0;1.25;False;1.0;0.0;1.0;0.0;0.0;0.0;22.0;9.0;1.0;3.0;0.0;3.0;2.136363636363636;0.0;0.0;0.6818181818181818;4.0;0.0;3.268636211630576;2.0;9.0;10.0;0.0;0.0;0.0;0.0;6.0;2.3562572126039316;22.0;22.0;0.0;0.0;2.1818181818181817;1.0;22.0;0.0;1.0;0.7272727272727273;22.0;22.0;0.75;3.995939497481471;22.0;12.0;0.0;0.0;0.21320071635561047;19.5;22.0;0.0;1.0;1.5;22.0;0.0;0.0;1.681818181818182;0.0;0.0;0.0;2.0;8.0;1.0861186305619104;1.9678146183760228;0.0;0.0;1.0455015987905485;False;0.5454545454545454;0.0;9.0;6.0;0.0;1.0;0.0;0.0;2.75;22.0;6.5;1.0;0.5909090909090909;0.0;0.0;0.0;1.0;2.0;1.896111308768052;0.0;2.0;1.0;1.0;5.0;22.0;0.045454545454545456;0.0;2.0;18.0;0.0;0.0;22.0;22.0;0.0;0.0;0.0;3.75;0.0;0.0;1.0454545454545454;0.0;1.0;22.0;2.0560332505270256;7.727272727272727;1.2867960816866657;0.0;1.6223546566748692;19.818181818181817;0.0;22.0;22.0;1.006472559480393;8.0;22.0;2.75;3.0;12.75;7.0;0.0;2.0;0.21320071635561047;0.0;0.0;0.0;0.0;0.0;0.0;22.0;5.0;60.0;9.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;3.0;0.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;3.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;1.0
