Si_count;blamemerge_blamegetDifficulty_count;blame_merge_blame_getDistinctOperatorsCnt_min;Difficulty;MCLC_50%;IOVars_25%;blamemerge_blamegetDifficulty_std;MCLC_max;NumberOfDistinctOperators;NVAR_75%;blame_merge_blame_getDifficulty_std;Ci_std;blamemerge_blamegetDistinctOperatorsCnt_count;Ci_50%;IOVars_min;NOP_75%;Fin_max;blame_merge_blame_getDistinctOperandsCnt_min;Fout_min;blamemerge_blamegetDistinctOperatorsCnt_std;Di_75%;ClTCi;Fin_25%;NCOMP_std;NCOMP_mean;Fout_50%;blamemerge_blamegetDistinctOperatorsCnt_mean;VG_75%;NBD_min;Fin_count;Si_75%;NBD_75%;NVAR_max;NOP_count;Fout_std;MCLC_min;Di_max;blamemerge_blamegetDistinctOperandsCnt_std;Bugged;blame_merge_blame_getDistinctOperatorsCnt_count;IOVars_mean;MCLC_75%;VG_count;Di_25%;VG_max;blame_merge_blame_getDifficulty_count;NOPa;NCOMP_min;Si_50%;Di_mean;blame_merge_blame_getDistinctOperatorsCnt_mean;NCOMP_count;blame_merge_blame_getDistinctOperandsCnt_max;Si_mean;NVAR_std;NBD_25%;blame_merge_blame_getDistinctOperandsCnt_count;Si_max;Si_min;VG_min;Fin_min;MCLC_25%;NVAR_min;blame_merge_blame_getDistinctOperandsCnt_std;IOVars_75%;Fin_75%;MCLC_count;Fout_75%;blame_merge_blame_getDifficulty_min;VG_std;NVAR_mean;MCLC_mean;NVAR_50%;Ci_75%;NBD_mean;IOVars_50%;Si_25%;blamemerge_blamegetDistinctOperandsCnt_mean;blamemerge_blamegetDistinctOperandsCnt_count;NVAR_count;Di_50%;NOP_mean;NOP_max;Di_count;NOP_std;Si_std;Ci_max;NOP_min;Fin_std;Fin_mean;NOP_50%;Ci_25%;NCOMP_75%;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetDistinctOperatorsCnt_max;blamemerge_blamegetDistinctOperandsCnt_max;NOP_25%;Ci_count;NCOMP_max;Fout_mean;IOVars_count;NCOMP_50%;Fout_25%;blamemerge_blamegetDifficulty_max;NVAR_25%;NBD_max;blame_merge_blame_getDistinctOperandsCnt_mean;VG_50%;VG_mean;Di_min;Fout_count;ClRCi;VG_25%;blame_merge_blame_getDistinctOperatorsCnt_std;NCOMP_25%;NBD_count;blame_merge_blame_getDifficulty_max;blame_merge_blame_getDistinctOperatorsCnt_max;Fin_50%;Di_std;IOVars_max;MCLC_std;NBD_50%;NumberOfDistinctOperands;Fout_max;blamemerge_blamegetDifficulty_mean;Ci_mean;IOVars_std;NBD_std;Ci_min
0.0;635.0;0.0;20.18918918918919;0.0;0.0;0.7074428861535952;0.0;18.0;0.0;0.0;0.0;635.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3867759801661914;0.0;0.0;0.0;0.0;0.0;0.0;3.3543307086614167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.150961548727388;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.672440944881889;635.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.0;1.672244094488189;0.0;0.0;0.0;0.0
0.0;859.0;0.0;20.211111111111123;0.0;0.0;0.8061451590430827;0.0;17.0;0.0;0.0;0.0;859.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4217784303608878;0.0;0.0;0.0;0.0;0.0;0.0;1.845168800931316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4410134559149057;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.480791618160652;859.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.8050058207217695;0.0;0.0;0.0;0.0
0.0;624.0;0.0;18.125;0.0;0.0;0.8890247834824205;0.0;18.0;0.0;0.0;0.0;624.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7581909860657159;0.0;0.0;0.0;0.0;0.0;0.0;4.1506410256410255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.405949733689276;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4711538461538463;624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;2.0705128205128207;0.0;0.0;0.0;0.0
0.0;129.0;0.0;19.733333333333334;0.0;0.0;0.6646803014237561;0.0;16.0;0.0;0.0;0.0;129.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2378772622029497;0.0;0.0;0.0;0.0;0.0;0.0;1.627906976744186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.305356542870789;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.054263565891473;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.7596899224806202;0.0;0.0;0.0;0.0
0.0;107.0;0.0;23.55;0.0;0.0;0.9863929424190798;0.0;21.0;0.0;0.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6961998664518154;0.0;0.0;0.0;0.0;0.0;0.0;1.83177570093458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3893610073885845;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.766355140186916;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.8084112149532711;0.0;0.0;0.0;0.0
0.0;63.0;0.0;17.861538461538462;0.0;0.0;0.9453852126010928;0.0;18.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819561455804407;0.0;0.0;0.0;0.0;0.0;0.0;1.5873015873015872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7907021398170966;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0476190476190474;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;0.0;0.7301587301587301;0.0;0.0;0.0;0.0
0.0;103.0;0.0;15.0;0.0;0.0;0.5676238542388867;0.0;12.0;0.0;0.0;0.0;103.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0776973429105356;0.0;0.0;0.0;0.0;0.0;0.0;1.6116504854368932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.118462838337987;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.135922330097087;103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.7766990291262136;0.0;0.0;0.0;0.0
0.0;77.0;0.0;13.590909090909092;0.0;0.0;0.5863566155985502;0.0;13.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1344960730266629;0.0;0.0;0.0;0.0;0.0;0.0;1.3636363636363635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.393845506181813;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5064935064935066;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.6558441558441559;0.0;0.0;0.0;0.0
0.0;1425.0;0.0;27.451612903225808;0.0;0.0;1.0082863121191228;0.0;23.0;0.0;0.0;0.0;1425.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4735067548249932;0.0;0.0;0.0;0.0;0.0;0.0;1.9712280701754383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.010504152340883;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2428070175438597;1425.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.9119298245614036;0.0;0.0;0.0;0.0
0.0;1171.0;0.0;20.32941176470588;0.0;0.0;0.7077299674127883;0.0;18.0;0.0;0.0;0.0;1171.0;0.0;0.0;0.0;0.0;0.0;0.0;1.383934392244753;0.0;0.0;0.0;0.0;0.0;0.0;3.7335610589239967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1362461007893687;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.931682322801025;1171.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;0.0;1.8599487617421009;0.0;0.0;0.0;0.0
0.0;233.0;0.0;21.363636363636363;0.0;0.0;0.936071885967779;0.0;15.0;0.0;0.0;0.0;233.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7332146014897365;0.0;0.0;0.0;0.0;0.0;0.0;1.5751072961373391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.141916030430541;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4721030042918457;233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;0.6742489270386266;0.0;0.0;0.0;0.0
0.0;372.0;0.0;37.32272727272728;0.0;0.0;1.5510914454140994;0.0;21.0;0.0;0.0;0.0;372.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9166350957421185;0.0;0.0;0.0;0.0;0.0;0.0;3.1370967741935485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8030331556647687;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.28494623655914;372.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;1.5623079877112136;0.0;0.0;0.0;0.0
0.0;77.0;0.0;10.770833333333336;0.0;0.0;0.5564510137382825;0.0;11.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0731928968495166;0.0;0.0;0.0;0.0;0.0;0.0;1.3506493506493509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.396800240876102;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.51948051948052;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.6493506493506493;0.0;0.0;0.0;0.0
0.0;511.0;0.0;18.057142857142857;0.0;0.0;0.7667348147815843;0.0;16.0;0.0;0.0;0.0;511.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3782141743111098;0.0;0.0;0.0;0.0;0.0;0.0;1.7299412915851269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.988171043803007;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9843444227005869;511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.7651663405088063;0.0;0.0;0.0;0.0
0.0;424.0;0.0;18.0;0.0;0.0;1.0238680801197984;0.0;18.0;0.0;0.0;0.0;424.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0262877739416187;0.0;0.0;0.0;0.0;0.0;0.0;3.5872641509433967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8820293988411825;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4363207547169816;424.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;0.0;1.786556603773585;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
0.0;142.0;0.0;21.803921568627448;0.0;0.0;0.964543737171618;0.0;16.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7724543002089046;0.0;0.0;0.0;0.0;0.0;0.0;1.8802816901408448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189503892210968;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.964788732394366;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.8760563380281691;0.0;0.0;0.0;0.0
