ClRCi;TLOC;NSM;Bugged;NSF;NPF;NOA;ClTCi;NOL;NOD;RTLOC;PMd
2.666666667;22.0;0.0;False;0.0;0.0;0.0;8.0;0.0;0.0;34.0;1.0
2.8;75.0;0.0;False;2.0;0.0;0.0;14.0;0.0;0.0;118.0;1.0
2.8;75.0;0.0;False;2.0;0.0;0.0;14.0;0.0;0.0;118.0;1.0
3.0;30.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;43.0;0.0
2.25;21.0;0.0;False;0.0;0.0;0.0;9.0;0.0;0.0;34.0;0.0
2.0;71.0;1.0;False;2.0;1.0;0.0;20.0;0.0;0.0;104.0;3.0
2.666666667;65.0;0.0;False;1.0;0.0;0.0;8.0;0.0;0.0;104.0;2.0
2.666666667;65.0;0.0;False;1.0;0.0;0.0;8.0;0.0;0.0;104.0;2.0
2.5;10.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;18.0;2.0
2.5;10.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;18.0;2.0
3.0;12.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;20.0;2.0
2.5;10.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;18.0;2.0
2.5;10.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;18.0;2.0
2.0;31.0;0.0;False;1.0;0.0;0.0;12.0;0.0;0.0;54.0;6.0
1.75;135.0;0.0;False;0.0;0.0;0.0;45.5;0.0;0.0;263.0;25.0
1.75;135.0;0.0;False;0.0;0.0;0.0;45.5;0.0;0.0;263.0;25.0
3.0;3.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0
1.75;69.0;1.0;False;0.0;0.0;0.0;10.5;0.0;0.0;111.0;2.0
1.75;69.0;1.0;False;0.0;0.0;0.0;10.5;0.0;0.0;111.0;2.0
1.75;69.0;1.0;False;0.0;0.0;0.0;10.5;0.0;0.0;111.0;2.0
1.75;69.0;1.0;False;0.0;0.0;0.0;10.5;0.0;0.0;111.0;2.0
1.75;69.0;1.0;False;0.0;0.0;0.0;10.5;0.0;0.0;111.0;2.0
2.488888889;227.0;0.0;True;1.0;0.0;0.0;112.0;0.0;0.0;392.0;38.0
3.5;10.0;0.0;False;0.0;0.0;0.0;7.0;0.0;0.0;18.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
1.6;52.0;0.0;False;0.0;0.0;0.0;16.0;0.0;0.0;87.0;3.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
2.0;24.0;0.0;False;0.0;0.0;0.0;8.0;0.0;0.0;38.0;2.0
2.5;8.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;15.0;2.0
2.5;8.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;15.0;2.0
2.5;8.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;15.0;2.0
2.5;8.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;15.0;2.0
3.0;84.0;0.0;False;0.0;0.0;0.0;36.0;0.0;0.0;122.0;7.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
1.5;9.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;16.0;0.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
2.5;13.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;23.0;2.0
3.0;3.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0
2.0;10.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;17.0;0.0
3.0;17.0;0.0;True;0.0;0.0;0.0;6.0;0.0;0.0;26.0;2.0
3.0;17.0;0.0;True;0.0;0.0;0.0;6.0;0.0;0.0;26.0;2.0
3.0;3.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
1.5;9.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;16.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;9.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;16.0;2.0
3.0;9.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;16.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.5;10.0;0.0;False;0.0;0.0;0.0;7.0;0.0;0.0;18.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
2.666666667;13.0;0.0;False;0.0;0.0;0.0;8.0;0.0;0.0;23.0;2.0
4.0;10.0;0.0;False;0.0;0.0;0.0;8.0;0.0;0.0;18.0;2.0
3.0;8.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;15.0;2.0
4.0;5.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;10.0;1.0
4.0;5.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;10.0;1.0
4.0;5.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;10.0;1.0
1.0;9.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;18.0;0.0
0.666666667;24.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;40.0;3.0
1.4074074069999998;126.0;0.0;True;0.0;0.0;0.0;38.0;0.0;0.0;200.0;27.0
2.05;62.0;0.0;False;0.0;0.0;0.0;41.0;0.0;0.0;136.0;20.0
1.775862069;90.0;0.0;False;0.0;0.0;0.0;51.5;0.0;0.0;181.0;28.0
2.0;25.0;0.0;True;0.0;0.0;0.0;4.0;0.0;0.0;41.0;1.0
4.092473118;161.0;0.0;False;1.0;0.0;0.0;126.866666667;0.0;0.0;287.0;21.0
3.0;3.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0
5.0;37.0;0.0;True;2.0;0.0;0.0;10.0;0.0;0.0;68.0;1.0
3.0;3.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0
2.0;3.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0
1.642857143;80.0;0.0;False;3.0;3.0;0.0;11.5;0.0;0.0;123.0;6.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.5;10.0;0.0;False;1.0;0.0;0.0;3.0;0.0;0.0;21.0;2.0
1.375;118.0;0.0;True;1.0;0.0;0.0;27.5;0.0;0.0;205.0;13.0
2.0;36.0;0.0;True;1.0;0.0;0.0;10.0;0.0;0.0;85.0;4.0
1.25;9.0;1.0;True;1.0;0.0;0.0;2.5;0.0;0.0;18.0;2.0
1.5;23.0;0.0;False;0.0;0.0;0.0;9.0;0.0;0.0;38.0;6.0
1.666666667;127.0;0.0;False;0.0;0.0;0.0;30.0;0.0;0.0;190.0;10.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.5;15.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;24.0;2.0
2.0;3.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;12.0;0.0
2.0;45.0;0.0;False;1.0;0.0;0.0;4.0;0.0;0.0;64.0;1.0
1.666666667;14.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;23.0;3.0
1.8;43.0;1.0;False;0.0;0.0;0.0;9.0;0.0;0.0;66.0;2.0
2.166666667;48.0;0.0;False;1.0;0.0;0.0;13.0;0.0;0.0;77.0;0.0
2.2;25.0;0.0;False;0.0;0.0;0.0;11.0;0.0;0.0;48.0;4.0
2.857142857;71.0;0.0;False;0.0;0.0;0.0;20.0;0.0;0.0;137.0;4.0
2.857142857;71.0;0.0;False;0.0;0.0;0.0;20.0;0.0;0.0;137.0;4.0
2.857142857;71.0;0.0;False;0.0;0.0;0.0;20.0;0.0;0.0;137.0;4.0
2.25;22.0;0.0;False;0.0;0.0;0.0;9.0;0.0;0.0;43.0;3.0
1.75;26.0;0.0;False;2.0;2.0;0.0;7.0;0.0;0.0;42.0;3.0
2.0;45.0;0.0;False;0.0;0.0;0.0;8.0;0.0;0.0;61.0;1.0
1.6;60.0;1.0;False;1.0;0.0;0.0;16.0;0.0;0.0;93.0;7.0
2.307692308;66.0;0.0;False;0.0;0.0;0.0;30.0;0.0;0.0;106.0;6.0
2.0;5.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;10.0;1.0
2.0;3.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0
2.0;17.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;31.0;3.0
2.0;13.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;24.0;3.0
1.333333333;26.0;0.0;False;1.0;0.0;0.0;8.0;0.0;0.0;44.0;3.0
1.5;4.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;8.0;0.0
2.0;100.0;6.0;False;3.0;0.0;0.0;28.0;0.0;0.0;158.0;9.0
1.666666667;15.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;27.0;3.0
1.0;3.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0
1.404761905;47.0;0.0;False;0.0;0.0;0.0;19.666666667;0.0;0.0;91.0;13.0
1.0;3.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0
1.46875;152.0;2.0;False;6.0;0.0;0.0;23.5;0.0;0.0;240.0;14.0
1.8;29.0;4.0;False;0.0;0.0;0.0;9.0;0.0;0.0;77.0;4.0
1.1;12.0;0.0;False;0.0;0.0;0.0;11.0;0.0;0.0;83.0;0.0
3.157894737;140.0;18.0;False;0.0;0.0;0.0;60.0;0.0;0.0;476.0;15.0
2.0;12.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;22.0;3.0
2.0;22.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;37.0;3.0
2.0;4.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;18.0;0.0
1.5;7.0;1.0;False;0.0;0.0;0.0;3.0;0.0;0.0;20.0;1.0
1.8;102.0;0.0;False;0.0;0.0;0.0;18.0;0.0;0.0;206.0;7.0
2.0;12.0;0.0;False;0.0;0.0;0.0;6.0;0.0;0.0;21.0;3.0
1.125;26.0;0.0;False;0.0;0.0;0.0;9.0;0.0;0.0;52.0;8.0
0.875;15.0;0.0;False;0.0;0.0;0.0;3.5;0.0;0.0;32.0;4.0
2.75;30.0;0.0;False;0.0;0.0;0.0;11.0;0.0;0.0;59.0;1.0
2.333333333;15.0;2.0;False;0.0;0.0;0.0;7.0;0.0;0.0;24.0;2.0
1.857142857;50.0;6.0;False;0.0;0.0;0.0;13.0;0.0;0.0;76.0;4.0
2.1;38.0;9.0;False;1.0;0.0;0.0;21.0;0.0;0.0;62.0;9.0
2.0;13.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;21.0;2.0
1.0;9.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;17.0;2.0
0.0;3.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
1.75;29.0;1.0;False;0.0;0.0;0.0;7.0;0.0;0.0;64.0;4.0
3.0;10.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;16.0;0.0
2.0;6.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;12.0;1.0
2.0;6.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;12.0;1.0
2.0;5.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;10.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;3.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0
2.5;26.0;1.0;False;0.0;0.0;0.0;5.0;0.0;0.0;47.0;1.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;3.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0
1.5;8.0;1.0;False;0.0;0.0;0.0;3.0;0.0;0.0;22.0;2.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.75;6.0;0.0;True;0.0;0.0;0.0;3.0;0.0;0.0;12.0;0.0
2.0;3.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.75;13.0;0.0;False;0.0;0.0;0.0;3.0;0.0;0.0;28.0;4.0
2.0;15.0;0.0;False;1.0;0.0;0.0;2.0;0.0;0.0;32.0;1.0
2.0;9.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;16.0;1.0
1.8;152.0;0.0;True;4.0;0.0;0.0;18.0;0.0;0.0;345.0;1.0
1.8;152.0;0.0;True;4.0;0.0;0.0;18.0;0.0;0.0;345.0;1.0
2.0;6.0;0.0;False;1.0;0.0;0.0;2.0;0.0;0.0;13.0;1.0
1.6;40.0;1.0;False;2.0;0.0;0.0;8.0;0.0;0.0;82.0;0.0
2.133333333;173.0;0.0;False;2.0;0.0;0.0;32.0;0.0;0.0;367.0;1.0
2.25;54.0;0.0;False;1.0;0.0;0.0;9.0;0.0;0.0;121.0;1.0
2.0;7.0;0.0;False;1.0;0.0;0.0;2.0;0.0;0.0;24.0;1.0
1.6;30.0;0.0;False;0.0;0.0;0.0;8.0;0.0;0.0;53.0;5.0
1.75;19.0;0.0;False;0.0;0.0;0.0;7.0;0.0;0.0;30.0;4.0
1.066666667;90.0;3.0;False;2.0;0.0;0.0;16.0;0.0;0.0;204.0;12.0
1.75;39.0;0.0;False;0.0;0.0;0.0;7.0;0.0;0.0;69.0;4.0
1.0;13.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;25.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
