FileLength;MethodLength;BuggedMethods;AnonymousInnerClassLength
0.0;31.0;False;0.0
0.0;4.0;False;0.0
0.0;11.0;False;0.0
0.0;11.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;11.0;False;0.0
0.0;11.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;8.0;False;0.0
240.0;3.0;False;0.0
0.0;8.0;False;0.0
0.0;6.0;False;0.0
0.0;9.0;False;0.0
0.0;7.0;False;0.0
0.0;5.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;5.0;False;0.0
0.0;0.0;False;0.0
0.0;7.0;False;0.0
0.0;3.0;False;0.0
0.0;8.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;13.0;False;0.0
0.0;7.0;False;0.0
0.0;3.0;False;0.0
95.0;13.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;7.0;False;0.0
0.0;3.0;False;0.0
39.0;4.0;False;0.0
0.0;6.0;False;0.0
58.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
374.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;7.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;23.0;False;0.0
0.0;9.0;False;0.0
0.0;9.0;False;0.0
0.0;23.0;False;0.0
0.0;9.0;False;0.0
0.0;9.0;False;0.0
0.0;12.0;False;0.0
0.0;16.0;False;0.0
0.0;16.0;False;0.0
0.0;16.0;False;0.0
0.0;9.0;False;0.0
0.0;12.0;False;0.0
0.0;15.0;False;0.0
0.0;13.0;False;0.0
0.0;4.0;False;0.0
0.0;12.0;False;0.0
0.0;16.0;False;0.0
0.0;16.0;False;0.0
0.0;0.0;False;0.0
226.0;15.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;7.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
247.0;3.0;False;0.0
0.0;12.0;False;0.0
0.0;9.0;False;0.0
0.0;10.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;8.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;13.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;14.0;False;0.0
0.0;3.0;False;0.0
0.0;14.0;False;0.0
0.0;3.0;False;0.0
0.0;14.0;False;0.0
0.0;3.0;False;0.0
0.0;14.0;False;0.0
0.0;3.0;False;0.0
76.0;3.0;False;0.0
0.0;8.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;11.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;22.0;False;0.0
0.0;8.0;False;0.0
164.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;7.0;False;0.0
0.0;6.0;False;0.0
0.0;6.0;False;0.0
0.0;6.0;False;0.0
0.0;6.0;False;0.0
0.0;5.0;False;0.0
0.0;6.0;False;0.0
0.0;6.0;False;0.0
0.0;6.0;False;0.0
0.0;6.0;False;0.0
73.0;6.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;19.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;32.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;10.0;False;15.0
400.0;20.0;False;0.0
0.0;21.0;False;0.0
0.0;16.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;8.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
82.0;11.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;6.0;False;0.0
31.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;8.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
94.0;11.0;False;0.0
0.0;3.0;False;0.0
102.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;9.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;9.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;6.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
98.0;7.0;False;0.0
0.0;5.0;False;0.0
0.0;11.0;False;0.0
105.0;3.0;False;0.0
0.0;18.0;False;0.0
0.0;4.0;False;0.0
0.0;5.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
364.0;3.0;False;0.0
0.0;18.0;False;0.0
0.0;4.0;False;0.0
0.0;85.0;False;0.0
0.0;72.0;False;0.0
0.0;71.0;False;0.0
0.0;5.0;False;0.0
0.0;4.0;False;0.0
0.0;5.0;False;0.0
0.0;11.0;False;0.0
0.0;0.0;False;0.0
160.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;33.0;False;0.0
0.0;32.0;False;0.0
0.0;5.0;False;0.0
0.0;14.0;False;0.0
0.0;0.0;True;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
166.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;7.0;False;0.0
0.0;13.0;False;0.0
0.0;11.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;20.0;False;0.0
0.0;10.0;False;0.0
0.0;9.0;False;0.0
0.0;4.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;9.0;False;0.0
0.0;3.0;False;0.0
0.0;8.0;False;0.0
0.0;39.0;False;0.0
0.0;6.0;False;0.0
0.0;16.0;False;0.0
0.0;6.0;False;0.0
0.0;30.0;False;0.0
0.0;12.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;16.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
521.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;7.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;7.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;49.0;False;0.0
0.0;64.0;False;0.0
0.0;21.0;False;0.0
0.0;26.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;17.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;13.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;5.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;7.0;False;0.0
0.0;5.0;False;0.0
0.0;4.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;56.0;False;0.0
0.0;3.0;False;0.0
0.0;10.0;False;0.0
0.0;9.0;False;0.0
0.0;10.0;False;0.0
0.0;9.0;False;0.0
0.0;6.0;False;0.0
0.0;5.0;False;0.0
0.0;5.0;False;0.0
0.0;5.0;False;0.0
0.0;5.0;False;0.0
0.0;3.0;False;0.0
0.0;9.0;False;0.0
0.0;3.0;False;0.0
0.0;7.0;False;0.0
98.0;3.0;False;0.0
0.0;20.0;False;0.0
0.0;16.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
435.0;3.0;False;0.0
0.0;43.0;False;0.0
0.0;4.0;False;0.0
0.0;18.0;False;0.0
0.0;12.0;False;0.0
0.0;18.0;False;0.0
0.0;11.0;False;0.0
0.0;11.0;False;0.0
0.0;11.0;False;0.0
0.0;14.0;False;0.0
0.0;3.0;False;0.0
0.0;11.0;False;0.0
0.0;10.0;False;0.0
0.0;4.0;False;0.0
0.0;22.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;11.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;12.0;False;0.0
0.0;3.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;8.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;6.0;False;0.0
0.0;9.0;False;0.0
0.0;11.0;False;0.0
0.0;8.0;False;0.0
0.0;4.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;4.0;False;0.0
0.0;4.0;False;0.0
0.0;16.0;False;0.0
0.0;5.0;False;0.0
0.0;5.0;False;0.0
0.0;5.0;False;0.0
0.0;4.0;False;0.0
0.0;12.0;False;0.0
0.0;8.0;False;0.0
0.0;8.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;3.0;False;0.0
0.0;0.0;False;0.0
80.0;11.0;False;0.0
0.0;7.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
77.0;21.0;False;0.0
0.0;7.0;False;0.0
137.0;11.0;False;0.0
0.0;0.0;False;0.0
0.0;18.0;False;0.0
0.0;47.0;False;0.0
243.0;44.0;False;0.0
0.0;47.0;False;0.0
0.0;0.0;False;0.0
101.0;21.0;False;0.0
0.0;20.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
149.0;3.0;False;0.0
0.0;16.0;False;0.0
0.0;3.0;False;0.0
0.0;12.0;False;0.0
0.0;8.0;False;0.0
0.0;62.0;False;0.0
0.0;0.0;False;0.0
0.0;7.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;5.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;5.0;False;0.0
0.0;13.0;False;0.0
0.0;0.0;False;0.0
0.0;9.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;16.0;False;0.0
0.0;7.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;3.0;False;0.0
0.0;7.0;False;0.0
0.0;5.0;False;0.0
0.0;16.0;False;0.0
0.0;9.0;False;0.0
0.0;0.0;False;0.0
0.0;9.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;5.0;False;0.0
0.0;8.0;False;0.0
0.0;7.0;False;0.0
0.0;7.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;11.0;False;0.0
0.0;7.0;False;0.0
0.0;3.0;False;0.0
0.0;9.0;False;0.0
0.0;10.0;False;0.0
0.0;10.0;False;0.0
0.0;10.0;False;0.0
0.0;11.0;False;0.0
0.0;16.0;False;0.0
0.0;25.0;False;0.0
0.0;9.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;3.0;False;0.0
0.0;14.0;False;0.0
0.0;5.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;0.0;False;0.0
0.0;10.0;False;0.0
0.0;0.0;False;0.0
0.0;11.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;5.0;False;0.0
0.0;9.0;False;0.0
0.0;8.0;False;0.0
0.0;8.0;False;0.0
0.0;0.0;False;0.0
0.0;6.0;False;0.0
0.0;10.0;False;0.0
0.0;0.0;False;0.0
0.0;10.0;False;0.0
0.0;18.0;False;0.0
0.0;10.0;False;0.0
42.0;3.0;False;0.0
