Volume;blamemerge_blamegetVocabulary_count;FileLength_max;MethodLength_count;blame_merge_blame_getVocabulary_mean;blame_merge_blame_getVolume_std;blamemerge_blamegetEffort_std;blamemerge_blamegetVolume_max;blamemerge_blamegetLength_std;blame_merge_blame_getEffort_mean;blamemerge_blamegetLength_count;AnonymousInnerClassLength_max;blame_merge_blame_getDifficulty_count;FileLength_std;blame_merge_blame_getLength_min;TotalNumberOfOperators;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_max;blame_merge_blame_getVolume_count;MethodLength_min;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_50%;MethodLength_75%;blame_merge_blame_getVocabulary_max;blamemerge_blamegetLength_mean;blame_merge_blame_getEffort_std;blame_merge_blame_getDifficulty_min;AnonymousInnerClassLength_25%;FileLength_count;blamemerge_blamegetEffort_mean;FileLength_75%;blame_merge_blame_getLength_count;FileLength_25%;Length;blame_merge_blame_getVolume_min;blamemerge_blamegetDifficulty_std;MethodLength_25%;blame_merge_blame_getEffort_max;AnonymousInnerClassLength_min;blame_merge_blame_getDifficulty_std;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_std;MethodLength_mean;blamemerge_blamegetVocabulary_mean;blamemerge_blamegetVolume_count;blame_merge_blame_getVocabulary_count;blamemerge_blamegetVocabulary_max;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetVocabulary_std;blame_merge_blame_getEffort_count;AnonymousInnerClassLength_count;FileLength_min;FileLength_50%;Bugged;blame_merge_blame_getDifficulty_max;blamemerge_blamegetLength_max;blamemerge_blamegetVolume_mean;blame_merge_blame_getVolume_mean;blamemerge_blamegetEffort_max;AnonymousInnerClassLength_75%;blame_merge_blame_getVolume_max;TotalNumberOfOperands;MethodLength_50%;blamemerge_blamegetDifficulty_max;Difficulty;blamemerge_blamegetDifficulty_count;blame_merge_blame_getLength_mean;Effort;MethodLength_max;blame_merge_blame_getLength_std;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_std;MethodLength_std;blamemerge_blamegetDifficulty_mean;NumberOfDistinctOperators;blame_merge_blame_getEffort_min;NumberOfDistinctOperands;FileLength_mean;Vocabulary
206.43891887060173;1536.0;0.0;0.0;0.0;0.0;8.579573905789813;58.81033751683406;2.554165858533666;0.0;1536.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49609375;0.0;0.0;0.0;0.0;1.5861830263474694;0.0;0.0;0.0;47.0;0.0;0.2329668383572188;0.0;0.0;0.0;0.0;1536.0;0.0;0.0;0.3522135416666667;1536.0;0.0;11.0;0.0;1.725163915916593;0.0;0.0;0.0;0.0;False;0.0;17.0;1.5252078682442007;0.0;58.81033751683406;0.0;0.0;21.0;0.0;2.0;6.461538461538463;1536.0;0.0;1333.9130142408114;0.0;0.0;8.479722866144558;0.0;0.0;0.045572916666666664;8.0;0.0;13.0;0.0;21.0
3465.532957004281;3211.0;141.0;19.0;0.0;0.0;28.595887939759393;55.35090589819677;4.0512472712200776;0.0;3211.0;0.0;0.0;32.347618475749194;0.0;289.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.6147617564621615;0.0;0.0;0.0;19.0;19.03587284431368;0.0;0.0;0.0;553.0;0.0;0.99982103678398;3.0;0.0;0.0;0.0;3211.0;0.0;3.0526315789473686;3.3531610090314543;3211.0;0.0;11.0;0.0;3.6419807102736974;0.0;19.0;0.0;0.0;False;0.0;16.0;9.868711178212768;0.0;126.51635633873545;0.0;0.0;264.0;3.0;3.0;31.935483870967737;3211.0;0.0;110673.47185271737;4.0;0.0;13.117785053597453;0.0;0.2294157338705617;0.7539707256306447;15.0;0.0;62.0;7.421052631578947;77.0
754.2508009035918;1132.0;42.0;2.0;0.0;0.0;23.08791672121916;55.35090589819677;4.114509736553839;0.0;1132.0;0.0;0.0;29.698484809834994;0.0;65.0;0.0;0.0;0.0;3.0;0.0;0.0;3.75;0.0;2.573321554770318;0.0;0.0;0.0;2.0;10.315288303995423;31.5;0.0;10.5;139.0;0.0;0.6739104099966007;3.25;0.0;0.0;0.0;1132.0;0.0;3.5;2.1651943462897525;1132.0;0.0;11.0;0.0;3.2816652542671663;0.0;2.0;0.0;21.0;False;0.0;16.0;7.106457790834183;0.0;126.51635633873545;0.0;0.0;74.0;3.5;2.5;12.71875;1132.0;0.0;9593.127373992556;4.0;0.0;12.794078564479053;0.0;0.7071067811865476;0.38560070671378094;11.0;0.0;32.0;21.0;43.0
808.5134484506126;1216.0;46.0;2.0;0.0;0.0;22.42305274275003;55.35090589819677;4.006613329686212;0.0;1216.0;0.0;0.0;32.526911934581186;0.0;73.0;0.0;0.0;0.0;3.0;0.0;0.0;3.75;0.0;2.5682565789473686;0.0;0.0;0.0;2.0;10.21094675990885;34.5;0.0;11.5;149.0;0.0;0.7023278515248907;3.25;0.0;0.0;0.0;1216.0;0.0;3.5;2.1883223684210527;1216.0;0.0;11.0;0.0;3.213381765122385;0.0;2.0;0.0;23.0;False;0.0;16.0;6.954204497687062;0.0;126.51635633873545;0.0;0.0;76.0;3.5;2.5;13.0625;1216.0;0.0;10561.206920386128;4.0;0.0;12.428135354547345;0.0;0.7071067811865476;0.4194078947368421;11.0;0.0;32.0;23.0;43.0
430.0;2100.0;37.0;3.0;0.0;0.0;19.332495143229664;55.35090589819677;2.8226886034690555;0.0;2100.0;0.0;0.0;21.361959960016147;0.0;51.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.9942857142857144;0.0;0.0;0.0;3.0;5.557677775265257;18.5;0.0;0.0;86.0;0.0;0.6706620589153233;3.0;0.0;0.0;0.0;2100.0;0.0;3.0;0.8738095238095238;2100.0;0.0;11.0;0.0;2.3681585873239794;0.0;3.0;0.0;0.0;False;0.0;16.0;2.7275613616003684;0.0;126.51635633873545;0.0;0.0;35.0;3.0;3.0;10.5;2100.0;0.0;4515.0;3.0;0.0;8.77515784237747;0.0;0.0;0.2130952380952381;12.0;0.0;20.0;12.333333333333336;32.0
312.1143675543732;838.0;28.0;1.0;0.0;0.0;23.24893603535212;55.35090589819677;3.6813333348390787;0.0;838.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.571599045346062;0.0;0.0;0.0;1.0;7.790480967766517;28.0;0.0;28.0;63.0;0.0;0.6350666647059195;3.0;0.0;0.0;0.0;838.0;0.0;3.0;1.2959427207637229;838.0;0.0;11.0;0.0;2.8978231448440783;0.0;1.0;28.0;28.0;False;0.0;16.0;4.503518605891443;0.0;126.51635633873545;0.0;0.0;32.0;3.0;2.5;6.545454545454546;838.0;0.0;2042.9304058104428;3.0;0.0;11.705513045806127;0.0;0.0;0.2452267303102625;9.0;0.0;22.0;28.0;31.0
411.54681588468713;901.0;31.0;1.0;0.0;0.0;27.04252780945125;64.52932501298082;3.9958811572312185;0.0;901.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.8346281908990008;0.0;0.0;0.0;1.0;8.981032553006361;31.0;0.0;31.0;79.0;0.0;0.6497751396825394;3.0;0.0;0.0;0.0;901.0;0.0;3.0;1.5316315205327409;901.0;0.0;12.0;0.0;3.1344587520840763;0.0;1.0;31.0;31.0;False;0.0;18.0;5.323490745886856;0.0;145.19098127920685;0.0;0.0;42.0;3.0;3.0;8.884615384615385;901.0;0.0;3656.4351718985663;3.0;0.0;13.103663893083928;0.0;0.0;0.27386237513873474;11.0;0.0;26.0;31.0;37.0
312.1143675543732;865.0;29.0;1.0;0.0;0.0;22.92290135164628;55.35090589819677;3.6316985150265766;0.0;865.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.5294797687861272;0.0;0.0;0.0;1.0;7.5473098855356575;29.0;0.0;29.0;63.0;0.0;0.6265196224576891;3.0;0.0;0.0;0.0;865.0;0.0;3.0;1.26242774566474;865.0;0.0;11.0;0.0;2.8592420206345985;0.0;1.0;29.0;29.0;False;0.0;16.0;4.362946348828936;0.0;126.51635633873545;0.0;0.0;32.0;3.0;2.5;6.545454545454546;865.0;0.0;2042.9304058104428;3.0;0.0;11.547779434389806;0.0;0.0;0.2375722543352601;9.0;0.0;22.0;29.0;31.0
492.41116962671686;1216.0;46.0;1.0;0.0;0.0;21.952016648239546;64.52932501298082;3.684641613598637;0.0;1216.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.6529605263157894;0.0;0.0;0.0;1.0;7.189037577449215;46.0;0.0;46.0;96.0;0.0;0.6031265202723349;3.0;0.0;0.0;0.0;1216.0;0.0;3.0;1.3766447368421053;1216.0;0.0;12.0;0.0;2.8682305109261472;0.0;1.0;46.0;46.0;False;0.0;18.0;4.637236407110619;0.0;145.19098127920685;0.0;0.0;48.0;3.0;2.5;9.6;1216.0;0.0;4727.147228416479;3.0;0.0;11.746840518140367;0.0;0.0;0.26336348684210525;10.0;0.0;25.0;46.0;35.0
1277.3262613675936;1594.0;64.0;5.0;0.0;0.0;23.9984246394867;64.52932501298082;4.214291548609391;0.0;1594.0;0.0;0.0;28.621670111997307;0.0;115.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;2.934127979924717;0.0;0.0;0.0;5.0;12.534110265294016;0.0;0.0;0.0;223.0;0.0;0.8158883963594358;3.0;0.0;0.0;0.0;1594.0;0.0;3.2;2.538895859473024;1594.0;0.0;12.0;0.0;3.36986464591264;0.0;5.0;0.0;0.0;False;0.0;18.0;7.981933958233402;0.0;145.19098127920685;0.0;0.0;108.0;3.0;2.5;15.804878048780491;1594.0;0.0;20187.98578941953;4.0;0.0;13.459493299598568;0.0;0.4472135954999579;0.5236825595984943;12.0;0.0;41.0;12.8;53.0
