NCOMP_min;Di_75%;Fout_50%;Fout_max;VG_count;blamemerge_blamegetDistinctOperandsCnt_count;NVAR_std;blame_merge_blame_getDifficulty_min;blame_merge_blame_getDifficulty_std;NBD_25%;VG_75%;Ci_max;Fin_25%;IOVars_75%;IOVars_mean;MCLC_75%;Ci_std;MCLC_min;MCLC_50%;blame_merge_blame_getDifficulty_max;NOP_count;Di_count;IOVars_50%;Fout_std;NVAR_max;NVAR_count;Di_50%;Fin_mean;Fin_50%;NCOMP_count;blame_merge_blame_getDistinctOperandsCnt_max;NOP_min;Si_50%;NOP_mean;NVAR_75%;Si_75%;IOVars_min;Difficulty;Fin_std;ClTCi;Ci_25%;blamemerge_blamegetDistinctOperatorsCnt_mean;Si_25%;VG_mean;NOP_75%;blamemerge_blamegetDifficulty_count;blame_merge_blame_getDistinctOperandsCnt_mean;NCOMP_mean;blame_merge_blame_getDistinctOperatorsCnt_mean;Di_25%;Bugged;Di_mean;MCLC_count;blame_merge_blame_getDistinctOperatorsCnt_count;VG_25%;NCOMP_25%;Fin_count;blame_merge_blame_getDistinctOperandsCnt_std;NOP_25%;MCLC_mean;ClRCi;blamemerge_blamegetDistinctOperatorsCnt_count;Ci_50%;Si_std;MCLC_std;NBD_min;Di_std;blamemerge_blamegetDifficulty_mean;blamemerge_blamegetDistinctOperandsCnt_mean;Si_min;NOP_std;IOVars_count;MCLC_25%;Ci_min;NVAR_min;blamemerge_blamegetDistinctOperatorsCnt_max;NumberOfDistinctOperands;blamemerge_blamegetDifficulty_max;NOP_max;VG_max;blamemerge_blamegetDistinctOperatorsCnt_std;Ci_mean;NOP_50%;NBD_count;blame_merge_blame_getDistinctOperandsCnt_count;NumberOfDistinctOperators;Si_max;NCOMP_max;Fout_mean;blame_merge_blame_getDistinctOperandsCnt_min;Fin_min;IOVars_max;blamemerge_blamegetDifficulty_std;VG_std;Fout_count;VG_min;Di_max;Ci_count;blamemerge_blamegetDistinctOperandsCnt_std;Fout_25%;blame_merge_blame_getDistinctOperatorsCnt_max;blame_merge_blame_getDistinctOperatorsCnt_std;NBD_75%;Fout_min;NBD_50%;Fout_75%;NCOMP_75%;blame_merge_blame_getDistinctOperatorsCnt_min;Fin_max;VG_50%;blame_merge_blame_getDifficulty_mean;MCLC_max;NBD_std;IOVars_std;NBD_max;Di_min;Ci_75%;NBD_mean;NOPa;NCOMP_50%;Si_mean;IOVars_25%;NCOMP_std;Si_count;NVAR_50%;Fin_75%;NVAR_25%;blamemerge_blamegetDistinctOperandsCnt_max;blame_merge_blame_getDifficulty_count;NVAR_mean
0.0;1.5;0.0;0.0;3.0;134.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.5;1.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;23.8;0.0;5.0;0.5;2.2238805970149254;0.0;1.0;1.0;134.0;0.0;0.0;0.0;0.5;False;1.0;3.0;0.0;1.0;0.0;3.0;0.0;0.5;0.0;1.25;134.0;1.0;0.0;0.0;1.0;1.0;1.3772388059701492;1.8880597014925369;0.0;0.5773502691896258;3.0;0.0;0.0;0.0;8.0;25.0;7.0;1.0;1.0;2.623324502283762;1.0;1.0;3.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;2.0;2.127059953975459;0.0;3.0;1.0;2.0;3.0;2.1156788411323086;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.5;1.0;0.0;0.0;0.0;0.5;0.0;3.0;0.0;0.0;0.0;6.0;0.0;0.0
0.0;1.0;0.0;0.0;1.0;3056.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;107.0096153846154;0.0;21.0;1.0;2.212696335078534;0.0;1.0;0.0;3056.0;0.0;0.0;0.0;1.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.909090909;3056.0;1.0;0.0;0.0;1.0;0.0;1.125512652705061;1.3285340314136125;0.0;0.0;1.0;0.0;1.0;0.0;9.0;52.0;10.125;0.0;1.0;2.6005002277321587;1.0;0.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;1.0;1.7980862386255865;0.0;1.0;1.0;1.0;1.0;1.8047175706484144;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0
0.0;1.0;0.0;0.0;6.0;3056.0;0.8164965809277259;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.8333333333333334;0.0;0.7527726527090809;0.0;0.0;0.0;6.0;6.0;1.0;0.0;2.0;6.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;107.0096153846154;0.0;21.0;0.25;2.212696335078534;0.0;1.1666666666666667;1.0;3056.0;0.0;0.0;0.0;0.25;False;0.8333333333333334;6.0;0.0;1.0;0.0;6.0;0.0;0.0;0.3333333333333333;1.909090909;3056.0;1.0;0.0;0.8164965809277259;1.0;0.7527726527090809;1.125512652705061;1.3285340314136125;0.0;0.5477225575051661;6.0;0.0;0.0;0.0;9.0;52.0;10.125;1.0;2.0;2.6005002277321587;0.8333333333333334;0.5;6.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;2.0;1.7980862386255865;0.40824829046386296;6.0;1.0;2.0;6.0;1.8047175706484144;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.40824829046386296;0.7527726527090809;2.0;0.0;1.0;1.1666666666666667;0.0;0.0;0.0;0.25;0.0;6.0;0.0;0.0;0.0;6.0;0.0;0.3333333333333333
0.0;2.0;0.0;0.0;10.0;3056.0;0.6324555320336759;0.0;0.0;1.0;1.0;3.0;0.0;2.0;1.8;0.0;0.7888106377466155;0.0;0.0;0.0;10.0;10.0;2.0;0.0;2.0;10.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;0.9;0.0;0.0;1.0;107.0096153846154;0.0;21.0;1.0;2.212696335078534;0.0;1.1;1.0;3056.0;0.0;0.0;0.0;1.0;False;1.8;10.0;0.0;1.0;0.0;10.0;0.0;0.25;0.2;1.909090909;3056.0;2.0;0.0;0.6324555320336759;1.0;0.7888106377466155;1.125512652705061;1.3285340314136125;0.0;0.7378647873726218;10.0;0.0;1.0;0.0;9.0;52.0;10.125;2.0;2.0;2.6005002277321587;1.8;1.0;10.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;3.0;1.7980862386255865;0.31622776601683794;10.0;1.0;3.0;10.0;1.8047175706484144;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.31622776601683794;0.7888106377466155;2.0;1.0;2.0;1.1;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;6.0;0.0;0.2
0.0;1.0;0.0;0.0;5.0;3056.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.6;0.0;0.5477225575051662;0.0;0.0;0.0;5.0;5.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;107.0096153846154;0.0;21.0;0.0;2.212696335078534;0.0;1.0;1.0;3056.0;0.0;0.2;0.0;0.0;False;0.6;5.0;0.0;1.0;0.0;5.0;0.0;0.0;0.2;1.909090909;3056.0;1.0;0.0;0.4472135954999581;1.0;0.5477225575051662;1.125512652705061;1.3285340314136125;0.0;0.5477225575051662;5.0;0.0;0.0;0.0;9.0;52.0;10.125;1.0;1.0;2.6005002277321587;0.6;0.0;5.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;1.0;1.7980862386255865;0.0;5.0;1.0;1.0;5.0;1.8047175706484144;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5477225575051662;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.4472135954999581;5.0;0.0;0.0;0.0;6.0;0.0;0.0
0.0;1.25;0.0;0.0;4.0;3056.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.25;0.75;0.0;0.957427107756338;0.0;0.0;0.0;4.0;4.0;0.5;0.0;0.0;4.0;0.5;0.0;0.0;4.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;107.0096153846154;0.0;21.0;0.0;2.212696335078534;0.0;1.0;1.0;3056.0;0.0;0.0;0.0;0.0;False;0.75;4.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;1.909090909;3056.0;0.5;0.0;0.0;1.0;0.957427107756338;1.125512652705061;1.3285340314136125;0.0;0.5773502691896257;4.0;0.0;0.0;0.0;9.0;52.0;10.125;1.0;1.0;2.6005002277321587;0.75;0.5;4.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;2.0;1.7980862386255865;0.0;4.0;1.0;2.0;4.0;1.8047175706484144;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.957427107756338;1.0;0.0;1.25;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0
0.0;1.75;0.0;0.0;2.0;39.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.75;1.5;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;2.0;1.5;0.0;0.0;2.0;1.5;0.0;0.0;2.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;17.0;0.0;4.0;1.25;1.2564102564102564;0.0;1.0;0.75;39.0;0.0;0.0;0.0;1.25;False;1.5;2.0;0.0;1.0;0.0;2.0;0.0;0.25;0.0;1.333333333;39.0;1.5;0.0;0.0;1.0;0.7071067811865476;0.7200854700854702;0.8205128205128205;0.0;0.7071067811865476;2.0;0.0;1.0;0.0;9.0;19.0;6.75;1.0;1.0;2.2794037622744647;1.5;0.5;2.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;2.0;1.5621256486628168;0.0;2.0;1.0;2.0;2.0;1.5367737030236408;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;1.0;1.0;1.75;1.0;0.0;0.0;0.0;1.25;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0
0.0;1.0;0.0;0.0;5.0;185.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.7071067811865476;0.0;0.0;0.0;5.0;5.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;30.222222222222214;0.0;8.0;1.0;2.735135135135135;0.0;1.0;1.0;185.0;0.0;0.0;0.0;1.0;False;1.0;5.0;0.0;1.0;0.0;5.0;0.0;1.0;0.0;1.333333333;185.0;1.0;0.0;0.0;1.0;0.7071067811865476;1.5695945945945946;2.0432432432432432;0.0;0.4472135954999579;5.0;0.0;0.0;0.0;8.0;36.0;7.0;1.0;1.0;2.4605823162211253;1.0;1.0;5.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;2.0;1.878284126905104;0.0;5.0;1.0;2.0;5.0;2.0372269809800043;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;8.0;0.0;0.0
0.0;2.0;0.0;0.0;3.0;45.0;0.5773502691896258;0.0;0.0;1.0;1.5;2.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;2.0;0.0;1.0;3.0;2.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.5;0.0;2.0;20.75675675675676;0.0;6.0;2.0;1.5777777777777775;0.0;1.3333333333333333;1.0;45.0;0.0;0.3333333333333333;0.0;2.0;False;2.0;3.0;0.0;1.0;0.0;3.0;0.0;1.0;0.6666666666666666;2.0;45.0;2.0;0.0;1.1547005383792517;1.0;0.0;1.1117989417989418;1.5555555555555556;0.0;0.0;3.0;0.0;2.0;0.0;9.0;37.0;9.0;1.0;2.0;2.580423581233488;2.0;1.0;3.0;0.0;16.0;0.0;1.0;0.0;0.0;0.0;2.0;2.2712818817129627;0.5773502691896257;3.0;1.0;2.0;3.0;2.4546389806349374;0.0;0.0;0.0;1.5;0.0;1.0;0.0;0.5;0.0;0.0;1.0;0.0;2.0;0.5773502691896257;0.0;2.0;2.0;2.0;1.3333333333333333;0.0;0.0;0.0;2.0;0.5773502691896258;3.0;0.0;0.0;0.0;7.0;0.0;0.3333333333333333
0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.09090909090909093;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.045454545454545456;0.2272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;1.0;0.0;0.0;0.41723043742160665;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20861521871080327;0.0;0.0;0.0;0.0;0.0;1.0430760935540164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
0.0;3.0;0.0;0.0;2.0;259.0;0.0;0.0;0.0;1.25;1.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0;27.711538461538463;0.0;7.0;3.0;2.864864864864865;0.0;1.0;2.0;259.0;0.0;0.0;0.0;3.0;False;3.0;2.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;2.333333333;259.0;3.0;0.0;0.0;1.0;0.0;1.5990990990990992;2.787644787644788;0.0;0.0;2.0;0.0;3.0;0.0;8.0;52.0;4.666666666666667;2.0;1.0;2.4528659635528567;3.0;2.0;2.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;3.0;1.5243301162259657;0.0;2.0;1.0;3.0;2.0;2.445784590051223;0.0;0.0;0.0;1.75;0.0;1.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7071067811865476;0.0;2.0;3.0;3.0;1.5;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0
0.0;1.0;0.0;3.0;26.0;1002.0;1.0265700920278915;0.0;0.0;1.0;1.0;9.25;0.0;1.0;0.8461538461538461;1.75;2.3082002646084376;0.0;0.0;0.0;26.0;26.0;1.0;0.891843380524078;4.0;26.0;1.0;0.3461538461538461;0.0;26.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;68.83233532934132;0.6894814104706634;50.75;1.0;2.590818363273453;0.0;1.8846153846153848;0.0;1002.0;0.0;1.5;0.0;0.625;False;0.7980769230769231;26.0;0.0;1.0;0.0;26.0;0.0;0.0;1.9230769230769231;1.951923077;1002.0;1.0;2.5191573682788944;4.586267126307205;1.0;0.4796833891705589;1.336974265754206;2.0898203592814366;0.0;0.36794648440312;26.0;0.0;0.0;0.0;11.0;167.0;8.25;1.0;12.0;2.457274370437804;1.6826923076923077;0.0;26.0;0.0;38.0;9.0;18.0;0.3461538461538461;0.0;0.0;2.0;1.4975539066682633;2.3719514847808005;26.0;1.0;2.0;26.0;2.4012809118566336;0.0;0.0;0.0;1.75;0.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;22.0;0.8086075400626399;0.4640954808922571;4.0;0.0;1.0;1.4230769230769231;0.0;0.0;0.8846153846153846;1.0;3.744329045369811;26.0;0.0;0.75;0.0;9.0;0.0;0.4230769230769231
0.0;1.0;0.0;4.0;21.0;787.0;1.5991068935949395;0.0;0.0;1.0;2.0;16.0;0.0;1.0;0.9523809523809524;2.0;3.3749779540726177;0.0;0.0;0.0;21.0;21.0;1.0;0.8890872794479687;7.0;21.0;1.0;0.2380952380952381;0.0;21.0;0.0;0.0;0.0;0.3809523809523809;0.0;0.0;0.0;64.70440251572327;0.4364357804719847;39.0;1.0;3.8144853875476494;0.0;1.761904761904762;0.0;787.0;0.0;0.9523809523809524;0.0;0.0;False;0.9523809523809524;21.0;0.0;1.0;0.0;21.0;0.0;0.0;1.5238095238095235;1.772727273;787.0;1.0;3.4873922581070174;2.9936440606566377;1.0;0.9206622874969124;1.8890830156713256;2.9313850063532403;0.0;0.8047478161629565;21.0;0.0;0.0;0.0;10.0;159.0;7.5;3.0;7.0;3.1390414548382966;1.761904761904762;0.0;21.0;0.0;32.0;16.0;7.0;0.2380952380952381;0.0;0.0;4.0;1.6576809922749531;1.6704718466577613;21.0;1.0;4.0;21.0;2.3171818647507174;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;10.0;1.395571226279421;0.9206622874969124;6.0;0.0;1.0;1.619047619047619;0.0;0.0;0.8095238095238095;0.0;1.93587681623058;21.0;0.0;0.0;0.0;8.0;0.0;0.5714285714285714
0.0;4.0;0.0;0.0;2.0;76.0;0.0;0.0;0.0;1.25;1.0;4.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;2.0;4.0;0.0;0.0;2.0;0.0;3.0;0.0;3.0;0.0;0.0;4.0;35.32608695652174;0.0;9.0;4.0;2.2105263157894743;0.0;1.0;3.0;76.0;0.0;0.0;0.0;4.0;False;4.0;2.0;0.0;1.0;0.0;2.0;0.0;3.0;0.0;3.0;76.0;4.0;0.0;0.0;1.0;0.0;1.0986842105263157;2.473684210526316;0.0;0.0;2.0;0.0;4.0;0.0;8.0;69.0;6.0;3.0;1.0;2.234969288222602;4.0;3.0;2.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;4.0;1.3135131381651854;0.0;2.0;1.0;4.0;2.0;2.7054201606430808;0.0;0.0;0.0;1.75;0.0;1.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7071067811865476;0.0;2.0;4.0;4.0;1.5;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0
0.0;2.0;0.0;0.0;1.0;294.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;16.153846153846153;0.0;3.0;2.0;1.1428571428571428;0.0;1.0;1.0;294.0;0.0;0.0;0.0;2.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.5;294.0;2.0;0.0;0.0;1.0;0.0;0.5433673469387755;0.8367346938775511;0.0;0.0;1.0;0.0;2.0;0.0;7.0;26.0;3.5;1.0;1.0;1.9828617234528665;2.0;1.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0323947711857984;0.0;1.0;1.0;2.0;1.0;1.7682864821504602;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0
0.0;2.0;0.0;1.0;27.0;377.0;1.7229802577687794;0.0;0.0;1.0;2.0;2.0;0.0;2.0;1.5185185185185186;1.5;0.4870107670057071;0.0;0.0;0.0;27.0;27.0;2.0;0.42365927286816174;8.0;27.0;1.0;0.25925925925925924;0.0;27.0;0.0;0.0;0.0;0.7777777777777778;1.0;0.0;0.0;81.8215767634855;0.5943705521611524;50.0;1.0;2.7135278514588856;0.0;1.7037037037037035;1.0;377.0;0.0;0.4444444444444444;0.0;1.0;True;1.3888888888888888;27.0;0.0;1.0;0.0;27.0;0.0;0.0;1.1851851851851851;1.724137931;377.0;2.0;0.42365927286816174;2.631715396072669;1.0;0.6553527138016441;1.3425413666792976;2.363395225464191;0.0;0.6405126152203486;27.0;0.0;1.0;0.0;11.0;241.0;6.0;2.0;10.0;2.5333210311161984;1.6111111111111112;1.0;27.0;0.0;42.0;1.0;5.0;0.2222222222222222;0.0;0.0;2.0;1.5041043789453323;1.8147857431243208;27.0;1.0;2.0;27.0;2.570916951926014;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.5;0.0;2.0;1.0;0.0;13.0;0.8489980687832692;0.6427327695904519;4.0;0.0;2.0;1.4814814814814814;0.0;0.0;0.2222222222222222;1.0;1.0500305245868344;27.0;0.0;0.0;0.0;10.0;0.0;0.7407407407407407
0.0;2.0;0.0;0.0;1.0;377.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;81.8215767634855;0.0;50.0;2.0;2.7135278514588856;0.0;1.0;1.0;377.0;0.0;0.0;0.0;2.0;True;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.724137931;377.0;2.0;0.0;0.0;1.0;0.0;1.3425413666792976;2.363395225464191;0.0;0.0;1.0;0.0;2.0;0.0;11.0;241.0;6.0;1.0;1.0;2.5333210311161984;2.0;1.0;1.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;2.0;1.5041043789453323;0.0;1.0;1.0;2.0;1.0;2.570916951926014;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0
11.0;1.5;1.0;1.0;1.0;377.0;0.0;0.0;0.0;3.0;9.0;2.5;0.0;3.0;3.0;17.0;0.0;17.0;17.0;0.0;1.0;1.0;3.0;0.0;6.0;1.0;1.5;0.0;0.0;1.0;0.0;3.0;1.0;3.0;6.0;1.0;3.0;81.8215767634855;0.0;50.0;2.5;2.7135278514588856;1.0;9.0;3.0;377.0;0.0;11.0;0.0;1.5;True;1.5;1.0;0.0;9.0;11.0;1.0;0.0;3.0;17.0;1.724137931;377.0;2.5;0.0;0.0;3.0;0.0;1.3425413666792976;2.363395225464191;1.0;0.0;1.0;17.0;2.5;6.0;11.0;241.0;6.0;3.0;9.0;2.5333210311161984;2.5;3.0;1.0;0.0;42.0;1.0;11.0;1.0;0.0;0.0;3.0;1.5041043789453323;0.0;1.0;9.0;1.5;1.0;2.570916951926014;1.0;0.0;0.0;3.0;1.0;3.0;1.0;11.0;0.0;0.0;9.0;0.0;17.0;0.0;0.0;3.0;1.5;2.5;3.0;0.0;11.0;1.0;3.0;0.0;1.0;6.0;0.0;6.0;10.0;0.0;6.0
0.0;1.0;0.0;0.0;6.0;494.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;28.645454545454545;0.0;12.0;1.0;2.2894736842105257;0.0;1.1666666666666667;0.0;494.0;0.0;0.16666666666666666;0.0;1.0;False;1.0;6.0;0.0;1.0;0.0;6.0;0.0;0.0;0.16666666666666666;1.714285714;494.0;1.0;0.0;0.40824829046386296;1.0;0.0;1.0416666666666663;1.6437246963562753;0.0;0.40824829046386296;6.0;0.0;1.0;0.0;9.0;55.0;5.625;1.0;2.0;2.594113035409704;1.0;0.0;6.0;0.0;23.0;0.0;1.0;0.0;0.0;0.0;1.0;1.3896724181600877;0.40824829046386296;6.0;1.0;1.0;6.0;1.863112374821876;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.40824829046386296;0.0;2.0;1.0;1.0;1.1666666666666667;0.0;0.0;0.0;1.0;0.40824829046386296;6.0;0.0;0.0;0.0;7.0;0.0;0.0
0.0;1.0;0.0;0.0;8.0;554.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;1.0;1.625;0.0;1.7677669529663689;0.0;0.0;0.0;8.0;8.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;0.75;0.0;0.0;1.0;46.411764705882355;0.0;28.0;1.0;2.453068592057762;0.0;1.125;0.25;554.0;0.0;0.125;0.0;1.0;False;1.625;8.0;0.0;1.0;0.0;8.0;0.0;0.0;0.125;2.545454545;554.0;1.0;0.0;0.3535533905932738;1.0;1.7677669529663689;1.1455548062046257;1.945848375451264;0.0;1.7525491637693282;8.0;0.0;1.0;0.0;9.0;68.0;7.0;5.0;2.0;2.658120650934596;1.625;0.0;8.0;0.0;24.0;0.0;1.0;0.0;0.0;0.0;6.0;1.4773117220560597;0.3535533905932738;8.0;1.0;6.0;8.0;2.2758959650024724;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.3535533905932738;1.7677669529663689;2.0;1.0;1.0;1.125;0.0;0.0;0.0;1.0;0.3535533905932738;8.0;0.0;0.0;0.0;13.0;0.0;0.0
0.0;2.0;0.0;1.0;16.0;161.0;0.25;0.0;0.0;1.0;1.0;4.0;0.0;2.25;1.6875;0.0;0.9784128303873916;0.0;0.0;0.0;16.0;16.0;1.0;0.25;1.0;16.0;1.0;0.0625;0.0;16.0;0.0;0.0;0.0;0.75;0.0;0.0;1.0;51.602803738317746;0.25;31.5;1.0;2.372670807453416;0.0;1.0625;1.25;161.0;0.0;0.0625;0.0;1.0;True;1.59375;16.0;0.0;1.0;0.0;16.0;0.0;0.0;0.125;1.75;161.0;1.0;0.25;0.5;1.0;0.9525185912446364;1.2417701863354038;2.329192546583851;0.0;1.0;16.0;0.0;1.0;0.0;10.0;107.0;6.857142857142858;3.0;2.0;2.7244721410219945;1.65625;0.0;16.0;0.0;27.0;1.0;1.0;0.0625;0.0;0.0;4.0;1.6616149385670884;0.25;16.0;1.0;4.0;16.0;2.6967026104010987;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.25;1.01447851956888;2.0;1.0;2.125;1.0625;0.0;0.0;0.0625;1.0;0.25;16.0;0.0;0.0;0.0;12.0;0.0;0.0625
