AnonymousInnerClassLength_count;AnonymousInnerClassLength_25%;blamemerge_blamegetVocabulary_max;FileLength_50%;FileLength_mean;blame_merge_blame_getVolume_count;FileLength_min;blamemerge_blamegetEffort_mean;blamemerge_blamegetLength_mean;Difficulty;blame_merge_blame_getVocabulary_mean;MethodLength_std;blame_merge_blame_getLength_max;Bugged;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getVocabulary_std;Vocabulary;blamemerge_blamegetDifficulty_mean;blamemerge_blamegetEffort_count;blame_merge_blame_getVolume_mean;blame_merge_blame_getEffort_max;Volume;AnonymousInnerClassLength_min;blamemerge_blamegetVolume_mean;blamemerge_blamegetVocabulary_mean;MethodLength_count;blamemerge_blamegetLength_count;blamemerge_blamegetDifficulty_count;blamemerge_blamegetVocabulary_std;FileLength_25%;FileLength_max;blame_merge_blame_getDifficulty_count;blame_merge_blame_getVocabulary_count;blame_merge_blame_getLength_mean;FileLength_std;blame_merge_blame_getLength_min;blame_merge_blame_getVolume_max;blame_merge_blame_getDifficulty_min;blame_merge_blame_getLength_count;blame_merge_blame_getEffort_std;NumberOfDistinctOperands;AnonymousInnerClassLength_max;blamemerge_blamegetVolume_count;blame_merge_blame_getVolume_std;blamemerge_blamegetEffort_std;AnonymousInnerClassLength_std;AnonymousInnerClassLength_mean;TotalNumberOfOperators;blame_merge_blame_getVolume_min;AnonymousInnerClassLength_75%;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVocabulary_count;AnonymousInnerClassLength_50%;blamemerge_blamegetLength_std;MethodLength_25%;blamemerge_blamegetVolume_std;MethodLength_mean;TotalNumberOfOperands;MethodLength_max;Effort;NumberOfDistinctOperators;MethodLength_min;blamemerge_blamegetDifficulty_std;blame_merge_blame_getEffort_mean;blame_merge_blame_getDifficulty_std;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDifficulty_max;FileLength_75%;blame_merge_blame_getLength_std;FileLength_count;blame_merge_blame_getVocabulary_min;blamemerge_blamegetVolume_max;Length;MethodLength_75%;blame_merge_blame_getEffort_min;blame_merge_blame_getEffort_count;blamemerge_blamegetEffort_max;blamemerge_blamegetLength_max;MethodLength_50%
3.0;0.0;18.0;0.0;0.0;0.0;0.0;32.99251750751451;3.4943502824858768;84.10194174757281;0.0;3.4641016151377544;0.0;True;0.0;0.0;138.0;0.8669256120527307;354.0;0.0;0.0;8793.244753034596;0.0;10.489927643070477;3.098870056497175;3.0;354.0;354.0;4.219051471619816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.0;0.0;354.0;0.0;89.45493132697979;0.0;0.0;742.0;0.0;0.0;0.0;354.0;0.0;5.191103934449561;3.0;18.862044450456494;5.0;495.0;9.0;739528.9579918658;35.0;3.0;1.3986004809937551;0.0;0.0;8.25;0.0;0.0;0.0;3.0;0.0;125.0204990594726;1237.0;6.0;0.0;0.0;1031.419117240649;32.0;3.0
20.0;0.0;18.0;0.0;17.7;0.0;0.0;32.99251750751451;3.4943502824858768;84.10194174757281;0.0;4.09878030638384;0.0;True;0.0;0.0;138.0;0.8669256120527307;354.0;0.0;0.0;8793.244753034596;0.0;10.489927643070477;3.098870056497175;20.0;354.0;354.0;4.219051471619816;0.0;354.0;0.0;0.0;0.0;79.15680640349255;0.0;0.0;0.0;0.0;0.0;103.0;13.0;354.0;0.0;89.45493132697979;2.9068883707497264;0.65;742.0;0.0;0.0;0.0;354.0;0.0;5.191103934449561;3.0;18.862044450456494;5.8;495.0;16.0;739528.9579918658;35.0;3.0;1.3986004809937551;0.0;0.0;8.25;0.0;0.0;0.0;20.0;0.0;125.0204990594726;1237.0;7.0;0.0;0.0;1031.419117240649;32.0;3.0
2.0;0.0;11.0;23.5;23.5;0.0;0.0;11.222849962138145;2.127659574468085;16.363636363636363;0.0;0.0;0.0;False;0.0;0.0;38.0;0.4716312056737588;47.0;0.0;0.0;524.7927513443585;0.0;5.750419012912004;1.9361702127659568;2.0;47.0;47.0;3.1992135943965496;11.75;47.0;0.0;0.0;0.0;33.23401871576773;0.0;0.0;0.0;0.0;0.0;22.0;0.0;47.0;0.0;25.145735386744185;0.0;0.0;55.0;0.0;0.0;0.0;47.0;0.0;3.5790272013045765;3.0;10.853456684927762;3.0;45.0;3.0;8587.517749271321;16.0;3.0;0.9137431304130372;0.0;0.0;3.5;0.0;35.25;0.0;2.0;0.0;38.05374780501028;100.0;3.0;0.0;0.0;133.18811731753595;11.0;3.0
2.0;0.0;18.0;145.5;145.5;0.0;0.0;42.42838735143835;4.553264604810996;96.73529411764706;0.0;12.020815280171306;0.0;True;0.0;0.0;141.0;1.1306251022745868;291.0;0.0;0.0;9459.9055419284;0.0;13.705984479034676;3.9209621993127146;2.0;291.0;291.0;4.306043119482437;72.75;291.0;0.0;0.0;0.0;205.76807332528531;0.0;0.0;0.0;0.0;0.0;102.0;0.0;291.0;0.0;104.16161984655498;0.0;0.0;819.0;0.0;0.0;0.0;291.0;0.0;5.443732365227522;12.25;19.442824240480657;16.5;506.0;25.0;915106.7449236031;39.0;8.0;1.6187182395909492;0.0;0.0;9.0;0.0;218.25;0.0;2.0;0.0;129.2676750447117;1325.0;20.75;0.0;0.0;1163.409075402405;31.0;16.5
10.0;0.0;18.0;0.0;0.0;0.0;0.0;42.42838735143835;4.553264604810996;96.73529411764706;0.0;9.888264649460883;0.0;True;0.0;0.0;141.0;1.1306251022745868;291.0;0.0;0.0;9459.9055419284;0.0;13.705984479034676;3.9209621993127146;10.0;291.0;291.0;4.306043119482437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;291.0;0.0;104.16161984655498;0.0;0.0;819.0;0.0;0.0;0.0;291.0;0.0;5.443732365227522;6.25;19.442824240480657;14.0;506.0;32.0;915106.7449236031;39.0;4.0;1.6187182395909492;0.0;0.0;9.0;0.0;0.0;0.0;10.0;0.0;129.2676750447117;1325.0;21.75;0.0;0.0;1163.409075402405;31.0;10.5
5.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;5.128352561983234;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;5.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;6.6;1772.0;14.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;5.0;0.0;127.43782540330757;4685.0;10.0;0.0;0.0;677.5579126362986;30.0;3.0
2.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;7.071067811865476;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;2.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;6.5;18.032877718613545;9.0;1772.0;14.0;6317147.221801791;50.0;4.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;2.0;0.0;127.43782540330757;4685.0;11.5;0.0;0.0;677.5579126362986;30.0;9.0
3.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;1.7320508075688772;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;3.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;4.0;1772.0;6.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;3.0;0.0;127.43782540330757;4685.0;4.5;0.0;0.0;677.5579126362986;30.0;3.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;0.0;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;1.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;3.0;1772.0;3.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;127.43782540330757;4685.0;3.0;0.0;0.0;677.5579126362986;30.0;3.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;0.0;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;1.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;13.0;18.032877718613545;13.0;1772.0;13.0;6317147.221801791;50.0;13.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;127.43782540330757;4685.0;13.0;0.0;0.0;677.5579126362986;30.0;13.0
0.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;0.0;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;0.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;0.0;18.032877718613545;0.0;1772.0;0.0;6317147.221801791;50.0;0.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;127.43782540330757;4685.0;0.0;0.0;0.0;677.5579126362986;30.0;0.0
4.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;1.0;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;4.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;3.5;1772.0;5.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;4.0;0.0;127.43782540330757;4685.0;3.5;0.0;0.0;677.5579126362986;30.0;3.0
2.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;1.4142135623730951;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;2.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.5;18.032877718613545;4.0;1772.0;5.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;2.0;0.0;127.43782540330757;4685.0;4.5;0.0;0.0;677.5579126362986;30.0;4.0
2.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;1.4142135623730951;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;2.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.5;18.032877718613545;4.0;1772.0;5.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;2.0;0.0;127.43782540330757;4685.0;4.5;0.0;0.0;677.5579126362986;30.0;4.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;0.0;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;1.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;18.0;18.032877718613545;18.0;1772.0;18.0;6317147.221801791;50.0;18.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;127.43782540330757;4685.0;18.0;0.0;0.0;677.5579126362986;30.0;18.0
4.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;1.5;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;4.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;4.25;1772.0;6.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;4.0;0.0;127.43782540330757;4685.0;5.25;0.0;0.0;677.5579126362986;30.0;4.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;0.0;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;1.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;13.0;18.032877718613545;13.0;1772.0;13.0;6317147.221801791;50.0;13.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;127.43782540330757;4685.0;13.0;0.0;0.0;677.5579126362986;30.0;13.0
26.0;0.0;19.0;0.0;44.07692307692307;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;33.470009537816665;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;26.0;1146.0;1146.0;4.115402155343203;0.0;1146.0;0.0;0.0;0.0;224.7490908683589;0.0;0.0;0.0;0.0;0.0;274.0;44.0;1146.0;0.0;71.80858925611898;8.629109946080098;1.6923076923076923;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;17.80769230769231;1772.0;163.0;6317147.221801791;50.0;3.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;26.0;0.0;127.43782540330757;4685.0;15.5;0.0;0.0;677.5579126362986;30.0;5.5
9.0;0.0;19.0;0.0;0.0;0.0;0.0;34.50307265188775;4.088132635253055;161.6788321167883;0.0;2.6925824035672523;0.0;False;0.0;0.0;324.0;1.0422199273966288;1146.0;0.0;0.0;39072.19726351446;0.0;11.892992468072105;3.667539267015707;9.0;1146.0;1146.0;4.115402155343203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;0.0;1146.0;0.0;71.80858925611898;0.0;0.0;2913.0;0.0;0.0;0.0;1146.0;0.0;5.002889872622526;3.0;18.032877718613545;3.6666666666666665;1772.0;10.0;6317147.221801791;50.0;0.0;1.399386706166161;0.0;0.0;9.0;0.0;0.0;0.0;9.0;0.0;127.43782540330757;4685.0;3.0;0.0;0.0;677.5579126362986;30.0;3.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;46.1015023400181;5.026737967914438;58.88181818181818;0.0;0.0;0.0;False;0.0;0.0;144.0;1.1427807486631016;187.0;0.0;0.0;6739.729501355774;0.0;15.86982937648814;4.331550802139038;1.0;187.0;187.0;4.801122096815941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;187.0;0.0;80.18243041233802;0.0;0.0;559.0;0.0;0.0;0.0;187.0;0.0;5.8008463927111755;22.0;20.861191032156306;22.0;381.0;22.0;396847.5270934669;34.0;22.0;1.5255820394843689;0.0;0.0;7.5;0.0;0.0;0.0;1.0;0.0;101.95026032264605;940.0;22.0;0.0;0.0;509.7513016132302;24.0;22.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;46.1015023400181;5.026737967914438;58.88181818181818;0.0;0.0;0.0;False;0.0;0.0;144.0;1.1427807486631016;187.0;0.0;0.0;6739.729501355774;0.0;15.86982937648814;4.331550802139038;1.0;187.0;187.0;4.801122096815941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;187.0;0.0;80.18243041233802;0.0;0.0;559.0;0.0;0.0;0.0;187.0;0.0;5.8008463927111755;9.0;20.861191032156306;9.0;381.0;9.0;396847.5270934669;34.0;9.0;1.5255820394843689;0.0;0.0;7.5;0.0;0.0;0.0;1.0;0.0;101.95026032264605;940.0;9.0;0.0;0.0;509.7513016132302;24.0;9.0
5.0;0.0;19.0;0.0;37.4;0.0;0.0;46.1015023400181;5.026737967914438;58.88181818181818;0.0;14.254823744964368;0.0;False;0.0;0.0;144.0;1.1427807486631016;187.0;0.0;0.0;6739.729501355774;0.0;15.86982937648814;4.331550802139038;5.0;187.0;187.0;4.801122096815941;0.0;187.0;0.0;0.0;0.0;83.62894235849213;0.0;0.0;0.0;0.0;0.0;110.0;0.0;187.0;0.0;80.18243041233802;0.0;0.0;559.0;0.0;0.0;0.0;187.0;0.0;5.8008463927111755;3.0;20.861191032156306;12.8;381.0;37.0;396847.5270934669;34.0;3.0;1.5255820394843689;0.0;0.0;7.5;0.0;0.0;0.0;5.0;0.0;101.95026032264605;940.0;14.0;0.0;0.0;509.7513016132302;24.0;7.0
9.0;0.0;17.0;0.0;23.33333333333333;0.0;0.0;52.896922581221475;5.347619047619047;65.80172413793103;0.0;3.38296385503074;0.0;False;0.0;0.0;150.0;1.2526020408163263;210.0;0.0;0.0;8117.963389426874;0.0;16.71741659565027;4.457142857142856;9.0;210.0;210.0;4.657716900575396;0.0;210.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;210.0;0.0;105.71839510499252;0.0;0.0;674.0;0.0;0.0;0.0;210.0;0.0;6.299397635638207;3.0;23.543670593292195;5.777777777777778;449.0;13.0;534175.9875128907;34.0;3.0;1.63756974573876;0.0;0.0;7.5;0.0;0.0;0.0;9.0;0.0;147.14866228501225;1123.0;7.0;0.0;0.0;618.0243815970515;36.0;5.0
14.0;0.0;19.0;0.0;17.857142857142858;0.0;0.0;26.68896315609493;2.7960000000000003;53.46153846153846;0.0;5.1081705720743695;0.0;False;0.0;0.0;108.0;0.6299535353535354;250.0;0.0;0.0;4721.666364012265;0.0;8.566910462616233;2.388;14.0;250.0;250.0;4.078232942800469;0.0;250.0;0.0;0.0;0.0;66.8153104781061;0.0;0.0;0.0;0.0;0.0;78.0;0.0;250.0;0.0;78.53269635516064;0.0;0.0;421.0;0.0;0.0;0.0;250.0;0.0;5.1905830703729015;3.0;18.952025112487703;4.642857142857143;278.0;22.0;252427.5479221941;30.0;3.0;1.2569212905574856;0.0;0.0;7.0;0.0;0.0;0.0;14.0;0.0;123.18989788986393;699.0;3.0;0.0;0.0;582.3522445702661;29.0;3.0
0.0;0.0;19.0;0.0;0.0;0.0;0.0;26.68896315609493;2.7960000000000003;53.46153846153846;0.0;0.0;0.0;False;0.0;0.0;108.0;0.6299535353535354;250.0;0.0;0.0;4721.666364012265;0.0;8.566910462616233;2.388;0.0;250.0;250.0;4.078232942800469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;250.0;0.0;78.53269635516064;0.0;0.0;421.0;0.0;0.0;0.0;250.0;0.0;5.1905830703729015;0.0;18.952025112487703;0.0;278.0;0.0;252427.5479221941;30.0;0.0;1.2569212905574856;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;123.18989788986393;699.0;0.0;0.0;0.0;582.3522445702661;29.0;0.0
1.0;0.0;19.0;0.0;0.0;0.0;0.0;26.68896315609493;2.7960000000000003;53.46153846153846;0.0;0.0;0.0;False;0.0;0.0;108.0;0.6299535353535354;250.0;0.0;0.0;4721.666364012265;0.0;8.566910462616233;2.388;1.0;250.0;250.0;4.078232942800469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;250.0;0.0;78.53269635516064;0.0;0.0;421.0;0.0;0.0;0.0;250.0;0.0;5.1905830703729015;3.0;18.952025112487703;3.0;278.0;3.0;252427.5479221941;30.0;3.0;1.2569212905574856;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;123.18989788986393;699.0;3.0;0.0;0.0;582.3522445702661;29.0;3.0
0.0;0.0;19.0;0.0;0.0;0.0;0.0;26.68896315609493;2.7960000000000003;53.46153846153846;0.0;0.0;0.0;False;0.0;0.0;108.0;0.6299535353535354;250.0;0.0;0.0;4721.666364012265;0.0;8.566910462616233;2.388;0.0;250.0;250.0;4.078232942800469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;250.0;0.0;78.53269635516064;0.0;0.0;421.0;0.0;0.0;0.0;250.0;0.0;5.1905830703729015;0.0;18.952025112487703;0.0;278.0;0.0;252427.5479221941;30.0;0.0;1.2569212905574856;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;123.18989788986393;699.0;0.0;0.0;0.0;582.3522445702661;29.0;0.0
3.0;0.0;15.0;0.0;31.66666666666667;0.0;0.0;15.439101575921814;2.2526315789473683;26.325;0.0;2.8867513459481287;0.0;False;0.0;0.0;67.0;0.5631578947368421;95.0;0.0;0.0;1298.1430867579631;0.0;6.2872857275049965;2.0526315789473686;3.0;95.0;95.0;3.371874978919035;0.0;95.0;0.0;0.0;0.0;54.84827557301445;0.0;0.0;0.0;0.0;0.0;40.0;0.0;95.0;0.0;44.13015766054878;0.0;0.0;136.0;0.0;0.0;0.0;95.0;0.0;3.8811284305903673;3.0;12.74429527228015;4.666666666666667;78.0;8.0;34173.61675890338;27.0;3.0;1.037186520862738;0.0;0.0;4.5;0.0;47.5;0.0;3.0;0.0;70.32403072095333;214.0;5.5;0.0;0.0;316.45813824429;18.0;3.0
5.0;0.0;15.0;0.0;17.8;0.0;0.0;30.491239643572808;3.269662921348315;35.31818181818182;0.0;6.099180272790762;0.0;False;0.0;0.0;72.0;0.8707865168539326;89.0;0.0;0.0;1795.4481754197132;0.0;9.484611254885847;2.9213483146067416;5.0;89.0;89.0;4.011984090597489;0.0;89.0;0.0;0.0;0.0;39.802009999496256;0.0;0.0;0.0;0.0;0.0;44.0;0.0;89.0;0.0;74.0790720388853;0.0;0.0;180.0;0.0;0.0;0.0;89.0;0.0;4.680141909619593;3.0;16.099511815528444;6.2;111.0;17.0;63411.965104596224;28.0;3.0;1.5489697637162088;0.0;0.0;7.5;0.0;0.0;0.0;5.0;0.0;70.32403072095333;291.0;5.0;0.0;0.0;403.3082813311302;18.0;3.0
4.0;0.0;19.0;0.0;20.75;0.0;0.0;49.04175847382043;3.6144578313253017;32.55882352941177;0.0;5.678908345800274;0.0;False;0.0;0.0;78.0;0.8395008605851979;83.0;0.0;0.0;1885.6206656586746;0.0;11.730816570486967;2.963855421686747;4.0;83.0;83.0;4.847543464207287;0.0;83.0;0.0;0.0;0.0;41.5;0.0;0.0;0.0;0.0;0.0;51.0;0.0;83.0;0.0;164.37714482266838;0.0;0.0;177.0;0.0;0.0;0.0;83.0;0.0;6.478541173678978;3.0;25.3429846209528;7.25;123.0;15.0;61393.590496592726;27.0;3.0;1.6751205471335109;0.0;0.0;9.9;0.0;20.75;0.0;4.0;0.0;128.0;300.0;9.75;0.0;0.0;1267.2;32.0;5.5
9.0;0.0;17.0;0.0;32.44444444444444;0.0;0.0;45.63100685400383;3.941780821917808;65.89830508474576;0.0;15.133663726202517;0.0;True;0.0;0.0;154.0;0.9689212328767124;292.0;0.0;0.0;8364.071308339831;0.0;12.603151557386212;3.352739726027397;9.0;292.0;292.0;4.7380407626775884;0.0;292.0;0.0;0.0;0.0;97.33333333333331;0.0;0.0;0.0;0.0;0.0;118.0;6.0;292.0;0.0;108.09406807689123;2.0;0.6666666666666666;719.0;0.0;0.0;0.0;292.0;0.0;5.887843575742687;3.0;21.60352870728572;11.555555555555555;432.0;50.0;551178.1228275468;36.0;3.0;1.6535055072127638;0.0;0.0;7.5;0.0;0.0;0.0;9.0;0.0;102.18657103125851;1151.0;9.0;0.0;0.0;729.9040787947035;25.0;8.0
1.0;0.0;17.0;0.0;0.0;0.0;0.0;45.63100685400383;3.941780821917808;65.89830508474576;0.0;0.0;0.0;True;0.0;0.0;154.0;0.9689212328767124;292.0;0.0;0.0;8364.071308339831;0.0;12.603151557386212;3.352739726027397;1.0;292.0;292.0;4.7380407626775884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;292.0;0.0;108.09406807689123;0.0;0.0;719.0;0.0;0.0;0.0;292.0;0.0;5.887843575742687;28.0;21.60352870728572;28.0;432.0;28.0;551178.1228275468;36.0;28.0;1.6535055072127638;0.0;0.0;7.5;0.0;0.0;0.0;1.0;0.0;102.18657103125851;1151.0;28.0;0.0;0.0;729.9040787947035;25.0;28.0
6.0;0.0;18.0;0.0;20.666666666666668;0.0;0.0;37.238950395223604;4.435483870967742;43.67164179104478;0.0;9.811557810392124;0.0;False;0.0;0.0;95.0;1.0819892473118282;124.0;0.0;0.0;3613.420584582021;0.0;13.265451743146947;4.024193548387096;6.0;124.0;124.0;4.370008110869328;0.0;124.0;0.0;0.0;0.0;50.62278801751901;0.0;0.0;0.0;0.0;0.0;67.0;0.0;124.0;0.0;69.51130392019894;0.0;0.0;341.0;0.0;0.0;0.0;124.0;0.0;5.18478376509519;3.0;18.864534543395237;11.333333333333336;209.0;26.0;157804.00941025364;28.0;3.0;1.3655484829632991;0.0;0.0;4.666666666666667;0.0;0.0;0.0;6.0;0.0;87.56842503028854;550.0;17.25;0.0;0.0;394.0579126362985;21.0;9.0
