Bugged;MHF;MIF;Aa;AIF;AHF
False;1.0;0.0;15.0;0.0;0.0
False;0.75;0.0;2.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.7419354840000001;0.0;11.0;0.0;0.0
False;0.7419354840000001;0.0;11.0;0.0;0.0
False;0.7419354840000001;0.0;11.0;0.0;0.0
False;0.7419354840000001;0.0;11.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;1.0;0.0;6.0;0.0;0.0
False;0.8666666670000001;0.0;5.0;0.0;0.6
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.727272727;0.0;17.0;0.0;0.176470588
False;0.75;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.9;0.0;5.0;0.0;0.2
False;0.5;0.0;2.0;0.0;0.5
False;1.0;0.0;4.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.8205128209999999;0.0;3.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.875;0.0;5.0;0.0;0.0
False;0.6;0.0;12.0;0.0;0.333333333
False;0.6;0.0;12.0;0.0;0.333333333
False;0.666666667;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;10.0;0.0;0.0
False;1.0;0.0;10.0;0.0;0.0
False;0.666666667;0.0;15.0;0.0;0.066666667
False;0.666666667;0.0;15.0;0.0;0.066666667
False;0.666666667;0.0;15.0;0.0;0.066666667
False;0.166666667;0.0;12.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
True;0.7;0.0;5.0;0.0;0.4
True;0.7;0.0;5.0;0.0;0.4
True;0.7;0.0;5.0;0.0;0.4
True;0.7;0.0;5.0;0.0;0.4
True;0.7;0.0;5.0;0.0;0.4
True;1.0;0.0;1.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.25;0.0;1.0;0.0;0.0
False;0.25;0.0;1.0;0.0;0.0
False;0.470588235;0.0;1.0;0.0;0.0
False;0.7142857140000001;0.0;6.0;0.0;0.833333333
False;0.5;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.857142857;0.0;3.0;0.0;0.0
False;0.857142857;0.0;3.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.6
False;1.0;0.0;5.0;0.0;0.6
False;1.0;0.0;5.0;0.0;0.6
False;1.0;0.0;3.0;0.0;0.666666667
False;1.0;0.0;3.0;0.0;0.666666667
False;1.0;0.0;3.0;0.0;0.666666667
False;1.0;0.0;8.0;0.0;0.25
False;1.0;0.0;8.0;0.0;0.25
False;1.0;0.0;2.0;0.0;0.5
False;0.666666667;0.0;2.0;0.0;0.0
False;1.0;0.0;6.0;0.0;0.333333333
False;1.0;0.0;6.0;0.0;0.333333333
False;1.0;0.0;6.0;0.0;0.333333333
False;0.909090909;0.0;10.0;0.0;0.4
False;0.909090909;0.0;10.0;0.0;0.4
False;0.909090909;0.0;10.0;0.0;0.4
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;6.0;0.0;0.166666667
False;1.0;0.0;6.0;0.0;0.166666667
False;1.0;0.0;6.0;0.0;0.166666667
False;1.0;0.0;9.0;0.0;0.111111111
False;1.0;0.0;9.0;0.0;0.111111111
False;1.0;0.0;9.0;0.0;0.111111111
False;1.0;0.0;9.0;0.0;0.111111111
False;1.0;0.0;9.0;0.0;0.111111111
False;1.0;0.0;9.0;0.0;0.111111111
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.5
False;1.0;0.0;2.0;0.0;0.5
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.4
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;0.8;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;0.875;0.0;5.0;0.0;0.0
False;0.875;0.0;5.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.5555555560000001;0.0;2.0;0.0;0.0
False;0.5555555560000001;0.0;2.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;2.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;0.9;0.0;4.0;0.0;1.0
False;0.9;0.0;4.0;0.0;1.0
False;0.8888888890000001;0.0;5.0;0.0;0.0
False;0.764705882;0.0;2.0;0.0;0.0
False;0.8;0.0;1.0;0.0;1.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;1.0;0.0;2.0;0.0;0.0
False;1.0;0.0;2.0;0.0;1.0
False;1.0;0.0;2.0;0.0;1.0
False;1.0;0.0;4.0;0.0;0.5
False;1.0;0.0;4.0;0.0;0.5
False;1.0;0.0;2.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;1.0;0.0;2.0;0.0;1.0
False;0.8888888890000001;0.0;5.0;0.0;0.6
False;0.8888888890000001;0.0;5.0;0.0;0.6
False;0.75;0.0;1.0;0.0;0.0
False;0.8611111109999999;0.0;6.0;0.0;0.333333333
False;0.8611111109999999;0.0;6.0;0.0;0.333333333
False;0.8275862070000001;0.0;5.0;0.0;0.4
False;0.8275862070000001;0.0;5.0;0.0;0.4
False;0.833333333;0.0;1.0;0.0;0.0
False;0.833333333;0.0;1.0;0.0;0.0
False;1.0;0.0;3.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;1.0
False;0.941176471;0.0;4.0;0.0;0.75
False;1.0;0.0;5.0;0.0;0.8
False;1.0;0.0;5.0;0.0;0.8
False;0.75;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;0.8666666670000001;0.0;4.0;0.0;0.5
False;0.8666666670000001;0.0;4.0;0.0;0.5
False;0.857142857;0.0;1.0;0.0;1.0
False;1.0;0.0;2.0;0.0;0.0
False;0.454545455;0.0;7.0;0.0;0.7142857140000001
False;1.0;0.0;2.0;0.0;1.0
False;1.0;0.0;8.0;0.0;0.125
False;0.75;0.0;3.0;0.0;0.0
False;0.6190476189999999;0.0;9.0;0.0;0.666666667
False;0.6190476189999999;0.0;9.0;0.0;0.666666667
False;0.6190476189999999;0.0;9.0;0.0;0.666666667
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;0.6785714290000001;0.0;13.0;0.0;0.076923077
False;0.6785714290000001;0.0;13.0;0.0;0.076923077
False;0.6785714290000001;0.0;13.0;0.0;0.076923077
False;0.6785714290000001;0.0;13.0;0.0;0.076923077
False;0.647058824;0.0;5.0;0.0;0.0
False;0.647058824;0.0;5.0;0.0;0.0
False;0.647058824;0.0;5.0;0.0;0.0
False;0.647058824;0.0;5.0;0.0;0.0
False;0.7857142859999999;0.0;3.0;0.0;0.0
False;0.7857142859999999;0.0;3.0;0.0;0.0
False;0.7857142859999999;0.0;3.0;0.0;0.0
False;0.75;0.0;5.0;0.0;0.0
False;0.75;0.0;5.0;0.0;0.0
False;0.75;0.0;5.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;11.0;0.0;0.181818182
False;1.0;0.0;2.0;0.0;0.0
False;0.625;0.0;3.0;0.0;0.333333333
False;0.5;0.0;2.0;0.0;0.0
False;0.695652174;0.0;14.0;0.0;0.35714285700000004
False;0.695652174;0.0;14.0;0.0;0.35714285700000004
False;0.695652174;0.0;14.0;0.0;0.35714285700000004
False;0.695652174;0.0;14.0;0.0;0.35714285700000004
False;0.695652174;0.0;14.0;0.0;0.35714285700000004
False;0.764705882;0.0;9.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.75
False;1.0;0.0;1.0;0.0;1.0
False;0.945945946;0.0;18.0;0.0;0.333333333
False;0.833333333;0.0;6.0;0.0;1.0
False;0.833333333;0.0;6.0;0.0;1.0
False;0.833333333;0.0;6.0;0.0;1.0
False;0.833333333;0.0;6.0;0.0;1.0
False;0.833333333;0.0;6.0;0.0;1.0
False;0.833333333;0.0;6.0;0.0;1.0
False;0.833333333;0.0;6.0;0.0;1.0
False;0.7777777779999999;0.0;2.0;0.0;0.5
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;1.0
False;1.0;0.0;2.0;0.0;0.0
False;0.8;0.0;3.0;0.0;0.333333333
False;0.8666666670000001;0.0;0.0;0.0;0.0
False;0.923076923;0.0;2.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;0.916666667;0.0;4.0;0.0;0.0
False;0.9;0.0;3.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.5
False;0.857142857;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.5
False;0.7;0.0;5.0;0.0;0.2
False;0.5;0.0;3.0;0.0;0.0
False;0.5;0.0;3.0;0.0;0.0
False;0.5;0.0;3.0;0.0;0.0
False;0.947368421;0.0;11.0;0.0;0.181818182
False;0.923076923;0.0;5.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;0.833333333;0.0;7.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.666666667
False;1.0;0.0;1.0;0.0;0.0
False;0.875;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.705882353;0.0;0.0;0.0;0.0
False;0.8;0.0;1.0;0.0;1.0
False;0.666666667;0.0;1.0;0.0;0.0
False;0.666666667;0.0;3.0;0.0;0.0
False;0.740740741;0.0;6.0;0.0;0.333333333
False;0.5;0.0;4.0;0.0;0.0
False;0.944444444;0.0;8.0;0.0;0.25
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;0.0;0.0;3.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;1.0;0.0;12.0;0.0;0.0
True;0.814285714;0.0;22.0;0.0;0.045454545
True;0.761904762;0.0;5.0;0.0;0.0
True;0.761904762;0.0;5.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.0
False;0.96969697;0.0;18.0;0.0;0.5555555560000001
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;4.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;1.0
False;0.0;0.0;4.0;0.0;1.0
False;0.8636363640000001;0.0;5.0;0.0;0.0
False;0.916666667;0.0;6.0;0.0;0.0
False;0.846153846;0.0;4.0;0.0;0.0
False;0.846153846;0.0;4.0;0.0;0.0
False;0.846153846;0.0;4.0;0.0;0.0
False;0.846153846;0.0;4.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.857142857;0.0;3.0;0.0;0.0
False;0.8888888890000001;0.0;6.0;0.0;0.0
False;0.8888888890000001;0.0;6.0;0.0;0.0
False;0.916666667;0.0;10.0;0.0;0.0
False;0.916666667;0.0;10.0;0.0;0.0
False;0.916666667;0.0;10.0;0.0;0.0
False;0.916666667;0.0;10.0;0.0;0.0
False;0.857142857;0.0;2.0;0.0;1.0
False;0.857142857;0.0;2.0;0.0;1.0
False;0.857142857;0.0;2.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.791666667;0.0;2.0;0.0;0.0
False;0.571428571;0.0;2.0;0.0;0.5
False;1.0;0.0;12.0;0.0;0.0
False;1.0;0.0;10.0;0.0;0.0
False;1.0;0.0;10.0;0.0;0.0
False;0.928571429;0.0;5.0;0.0;0.0
False;0.8888888890000001;0.0;9.0;0.0;0.0
False;0.9;0.0;0.0;0.0;0.0
False;0.954545455;0.0;13.0;0.0;0.076923077
False;0.565217391;0.0;3.0;0.0;0.0
False;0.565217391;0.0;3.0;0.0;0.0
False;0.565217391;0.0;3.0;0.0;0.0
False;0.7857142859999999;0.0;6.0;0.0;0.0
False;0.7857142859999999;0.0;6.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;1.0;0.0;24.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;19.0;0.0;0.0
False;1.0;0.0;12.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;4.0;0.0;1.0
False;1.0;0.0;4.0;0.0;1.0
False;1.0;0.0;4.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.5;0.0;3.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.8;0.0;22.0;0.0;1.0
False;0.8;0.0;22.0;0.0;1.0
False;1.0;0.0;3.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.5
False;0.6;0.0;5.0;0.0;0.0
False;0.6;0.0;5.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;1.0
False;1.0;0.0;1.0;0.0;0.0
False;0.833333333;0.0;2.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.666666667;0.0;3.0;0.0;0.0
False;1.0;0.0;4.0;0.0;1.0
False;1.0;0.0;1.0;0.0;1.0
False;0.9;0.0;10.0;0.0;0.0
False;0.0;0.0;2.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.428571429;0.0;19.0;0.0;1.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;0.347826087;0.0;6.0;0.0;0.166666667
False;0.0;0.0;0.0;0.0;0.0
False;0.4;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;0.8;0.0;1.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.5;0.0;7.0;0.0;0.14285714300000002
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;1.0;0.0;1.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.5;0.0;2.0;0.0;0.0
False;0.7;0.0;8.0;0.0;0.0
False;0.7;0.0;8.0;0.0;0.0
False;0.4;0.0;1.0;0.0;0.0
False;0.636363636;0.0;3.0;0.0;0.333333333
False;0.8611111109999999;0.0;3.0;0.0;0.333333333
False;0.0;0.0;0.0;0.0;0.0
False;0.5;0.0;2.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;1.0
False;1.0;0.0;2.0;0.0;1.0
False;1.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.666666667;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.976190476;0.0;21.0;0.0;0.047619048
False;1.0;0.0;2.0;0.0;0.0
False;0.5;0.0;0.0;0.0;0.0
False;0.461538462;0.0;8.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.8
False;0.625;0.0;15.0;0.0;0.8
False;1.0;0.0;1.0;0.0;0.0
False;0.181818182;0.0;3.0;0.0;0.0
False;0.181818182;0.0;3.0;0.0;0.0
False;1.0;0.0;11.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.333333333
False;0.8;0.0;3.0;0.0;0.0
False;0.7142857140000001;0.0;14.0;0.0;0.0
False;0.75;0.0;7.0;0.0;0.0
False;0.666666667;0.0;6.0;0.0;0.0
False;0.5;0.0;2.0;0.0;0.0
False;0.5;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;7.0;0.0;0.0
False;0.933333333;0.0;13.0;0.0;0.0
False;0.727272727;0.0;6.0;0.0;0.166666667
False;0.727272727;0.0;6.0;0.0;0.166666667
False;1.0;0.0;0.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;0.14285714300000002;0.0;1.0;0.0;0.0
False;0.14285714300000002;0.0;1.0;0.0;0.0
False;0.2;0.0;1.0;0.0;0.0
False;0.666666667;0.0;1.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.8;0.0;9.0;0.0;0.0
False;1.0;0.0;8.0;0.0;1.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;0.7142857140000001;0.0;0.0;0.0;0.0
False;1.0;0.0;0.0;0.0;0.0
False;0.981818182;0.0;2.0;0.0;0.0
False;0.981818182;0.0;2.0;0.0;0.0
False;0.981818182;0.0;2.0;0.0;0.0
False;0.981818182;0.0;2.0;0.0;0.0
False;1.0;0.0;5.0;0.0;0.0
False;0.5;0.0;0.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;0.2;0.0;2.0;0.0;0.0
False;0.615384615;0.0;3.0;0.0;0.0
False;0.615384615;0.0;3.0;0.0;0.0
False;0.615384615;0.0;3.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.333333333;0.0;1.0;0.0;0.0
False;0.0;0.0;2.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;1.0;0.0;4.0;0.0;0.0
False;0.333333333;0.0;1.0;0.0;0.0
False;0.333333333;0.0;1.0;0.0;0.0
False;0.6;0.0;4.0;0.0;0.0
False;1.0;0.0;15.0;0.0;0.0
False;0.5;0.0;6.0;0.0;0.0
False;0.4;0.0;2.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;0.666666667;0.0;7.0;0.0;0.0
False;1.0;0.0;2.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;1.0;0.0;1.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.3;0.0;3.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.454545455;0.0;2.0;0.0;0.0
False;0.666666667;0.0;4.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;1.0;0.0;3.0;0.0;0.0
False;0.612903226;0.0;10.0;0.0;0.4
False;1.0;0.0;5.0;0.0;1.0
False;0.5;0.0;9.0;0.0;0.0
False;0.5;0.0;9.0;0.0;0.0
False;0.5;0.0;9.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0
False;1.0;0.0;9.0;0.0;0.5555555560000001
False;0.14285714300000002;0.0;2.0;0.0;0.0
False;0.14285714300000002;0.0;2.0;0.0;0.0
False;0.14285714300000002;0.0;2.0;0.0;0.0
False;0.14285714300000002;0.0;2.0;0.0;0.0
False;0.14285714300000002;0.0;2.0;0.0;0.0
False;0.14285714300000002;0.0;2.0;0.0;0.0
