WMC_CK_std;NOCh;WMC;WMC_CK_max;Bugged;WMC_CK_count;NMIR;WMC_CK_min;DIT;NPM;NORM;WMC_CK_25%;WMC_CK_50%;NMI;WMC_CK_75%;WMC_CK_mean
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.8040358795061295;0.0;14.0;7.0;False;11.0;0.0;1.0;1.0;11.0;0.0;1.0;1.0;0.0;1.0;1.6363636363636365
0.5345224838248488;0.0;12.0;2.0;False;7.0;0.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;2.0;1.5714285714285714
2.6299556396765835;0.0;13.0;8.0;False;4.0;0.0;2.0;1.0;3.0;0.0;2.75;3.5;0.0;5.0;4.25
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;9.0;1.0;True;10.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;5.0;1.0;False;5.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;18.0;1.0;False;17.0;0.0;1.0;1.0;18.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.5773502691896257;0.0;5.0;2.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.5;1.3333333333333333
0.0;0.0;3.0;1.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.6557111192308964;0.0;44.0;9.0;False;29.0;0.0;1.0;1.0;21.0;0.0;1.0;2.0;0.0;2.0;2.2068965517241383
0.0;0.0;44.0;2.0;False;2.0;0.0;2.0;1.0;21.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;0.0;1.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;3.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;38.0;1.0;False;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0
1.6470105276411926;0.0;38.0;10.0;False;30.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;1.3333333333333333
0.0;0.0;3.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
2.081665999466133;0.0;5.0;5.0;False;3.0;0.0;1.0;1.0;2.0;0.0;2.5;4.0;0.0;4.5;3.333333333333333
2.1213203435596424;0.0;5.0;5.0;False;2.0;0.0;2.0;1.0;2.0;0.0;2.75;3.5;0.0;4.25;3.5
0.0;0.0;4.0;3.0;False;1.0;0.0;3.0;1.0;0.0;0.0;3.0;3.0;0.0;3.0;3.0
0.0;0.0;3.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.0;1.0;False;2.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0
1.405118847058488;0.0;27.0;6.0;False;13.0;0.0;1.0;1.0;11.0;0.0;1.0;2.0;0.0;3.0;2.1538461538461537
2.309401076758504;0.0;5.0;5.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;3.0;2.333333333333333
2.6457513110645907;0.0;10.0;6.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.5;2.0;0.0;4.0;3.0
0.0;0.0;1.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;6.0;1.0;False;4.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;4.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.3535533905932738;0.0;9.0;2.0;False;8.0;0.0;1.0;1.0;7.0;0.0;1.0;1.0;0.0;1.0;1.125
1.6020819787597218;0.0;18.0;5.0;False;6.0;0.0;1.0;1.0;1.0;0.0;1.5;3.0;0.0;3.75;2.833333333333333
2.3766261061327354;0.0;47.0;9.0;False;14.0;0.0;1.0;1.0;1.0;0.0;1.25;3.0;0.0;4.0;3.4285714285714284
2.068673914541846;0.0;53.0;9.0;False;17.0;0.0;1.0;1.0;0.0;0.0;2.0;3.0;0.0;4.0;3.1764705882352944
0.0;0.0;2.0;1.0;False;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.8164965809277259;0.0;12.0;3.0;False;7.0;0.0;1.0;1.0;5.0;0.0;1.5;2.0;0.0;2.5;2.0
0.0;0.0;8.0;1.0;False;6.0;0.0;1.0;1.0;6.0;0.0;1.0;1.0;0.0;1.0;1.0
0.5773502691896257;0.0;15.0;3.0;False;12.0;0.0;1.0;1.0;11.0;0.0;1.0;1.0;0.0;1.0;1.1666666666666667
2.909849977362459;0.0;84.0;15.0;False;35.0;0.0;1.0;1.0;5.0;0.0;1.0;2.0;0.0;4.0;3.0571428571428565
0.0;0.0;84.0;1.0;False;1.0;0.0;1.0;1.0;5.0;0.0;1.0;1.0;0.0;1.0;1.0
0.2581988897471611;0.0;17.0;2.0;False;15.0;0.0;1.0;1.0;14.0;0.0;1.0;1.0;0.0;1.0;1.0666666666666669
0.0;0.0;3.0;4.0;False;1.0;0.0;4.0;1.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.7071067811865476;0.0;5.0;2.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.25;1.5;0.0;1.75;1.5
1.9057460827371864;0.0;18.0;6.0;False;14.0;0.0;1.0;1.0;0.0;0.0;1.0;1.5;0.0;2.75;2.357142857142857
0.0;0.0;18.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.40824829046386296;0.0;9.0;2.0;False;6.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;1.0;1.1666666666666667
2.0621909656836754;0.0;36.0;9.0;False;20.0;0.0;1.0;1.0;6.0;0.0;1.0;2.0;0.0;3.0;2.6
0.3535533905932738;0.0;36.0;2.0;False;8.0;0.0;1.0;1.0;6.0;0.0;1.0;1.0;0.0;1.0;1.125
0.7071067811865476;0.0;94.0;2.0;False;2.0;0.0;1.0;1.0;30.0;0.0;1.25;1.5;0.0;1.75;1.5
1.0396565687215087;0.0;94.0;5.0;False;66.0;0.0;1.0;1.0;30.0;0.0;1.0;1.0;0.0;2.0;1.5606060606060606
2.081665999466133;0.0;94.0;6.0;False;3.0;0.0;2.0;1.0;30.0;0.0;2.5;3.0;0.0;4.5;3.6666666666666665
0.0;0.0;94.0;1.0;False;1.0;0.0;1.0;1.0;30.0;0.0;1.0;1.0;0.0;1.0;1.0
4.00292290868379;0.0;55.0;17.0;False;19.0;0.0;1.0;1.0;12.0;0.0;1.0;2.0;0.0;3.5;3.3684210526315788
2.4235565546581275;0.0;25.0;10.0;False;14.0;0.0;1.0;1.0;14.0;0.0;1.0;1.0;0.0;1.0;1.7857142857142858
0.0;0.0;2.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
1.329160135825126;0.0;11.0;4.0;False;6.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;2.5;1.8333333333333333
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.6506407098647712;0.0;50.0;3.0;False;25.0;0.0;1.0;1.0;15.0;0.0;1.0;1.0;0.0;2.0;1.56
0.0;0.0;10.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
1.378954368902449;0.0;27.0;5.0;False;12.0;0.0;1.0;1.0;7.0;0.0;1.0;2.0;0.0;3.25;2.4166666666666665
0.5789342235218394;0.0;25.0;3.0;False;14.0;0.0;1.0;1.0;10.0;0.0;1.25;2.0;0.0;2.0;1.7857142857142858
1.1547005383792517;0.0;3.0;3.0;False;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.6666666666666667
2.2286019533929045;0.0;17.0;6.0;False;6.0;0.0;1.0;1.0;6.0;0.0;1.0;2.0;0.0;4.5;2.833333333333333
0.0;0.0;5.0;1.0;False;4.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;3.0;5.0;False;1.0;0.0;5.0;1.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.5;0.0;6.0;2.0;False;4.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;1.25;1.25
1.975958442049296;0.0;41.0;8.0;False;17.0;0.0;1.0;1.0;17.0;0.0;1.0;1.0;0.0;2.0;2.176470588235294
1.0;0.0;7.0;3.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.5;2.0;0.0;2.5;2.0
0.0;0.0;3.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
2.016267349736736;0.0;245.0;13.0;False;108.0;0.0;1.0;1.0;97.0;0.0;1.0;2.0;0.0;3.0;2.4907407407407405
0.0;0.0;245.0;1.0;False;1.0;0.0;1.0;1.0;97.0;0.0;1.0;1.0;0.0;1.0;1.0
2.23606797749979;0.0;245.0;7.0;False;5.0;0.0;2.0;1.0;97.0;0.0;2.0;2.0;0.0;2.0;3.0
0.0;0.0;2.0;1.0;False;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.3972762620115438;0.0;18.0;5.0;False;7.0;0.0;1.0;1.0;7.0;0.0;1.5;2.0;0.0;3.0;2.4285714285714284
1.1732447475880006;0.0;110.0;7.0;False;47.0;0.0;1.0;1.0;45.0;0.0;2.0;2.0;0.0;3.0;2.4042553191489358
1.8929694486000912;0.0;10.0;5.0;False;4.0;0.0;1.0;1.0;4.0;0.0;1.0;1.5;0.0;2.75;2.25
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;7.0;3.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.5;2.0;0.0;2.5;2.0
3.236694374850748;0.0;19.0;10.0;False;7.0;0.0;1.0;1.0;6.0;0.0;1.0;2.0;0.0;2.5;2.8571428571428568
5.156524371099548;0.0;70.0;15.0;False;13.0;0.0;1.0;1.0;6.0;0.0;1.0;4.0;0.0;7.0;5.384615384615384
0.0;0.0;70.0;1.0;False;1.0;0.0;1.0;1.0;6.0;0.0;1.0;1.0;0.0;1.0;1.0
2.2912878474779204;0.0;19.0;8.0;False;9.0;0.0;1.0;1.0;5.0;0.0;1.0;2.0;0.0;3.0;2.6666666666666665
0.0;0.0;5.0;2.0;False;2.0;0.0;2.0;1.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0
1.0;0.0;5.0;3.0;False;4.0;0.0;1.0;1.0;4.0;0.0;1.0;1.0;0.0;1.5;1.5
0.0;0.0;1.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
3.6173149324134664;0.0;42.0;16.0;False;18.0;0.0;1.0;1.0;16.0;0.0;1.0;1.0;0.0;2.0;2.4444444444444446
1.5275252316519463;0.0;8.0;4.0;False;3.0;0.0;1.0;1.0;3.0;0.0;2.0;3.0;0.0;3.5;2.6666666666666665
0.6653478391304605;0.0;31.0;3.0;False;23.0;0.0;1.0;1.0;21.0;0.0;1.0;1.0;0.0;2.0;1.4782608695652173
0.5;0.0;5.0;2.0;False;4.0;0.0;1.0;1.0;3.0;0.0;1.75;2.0;0.0;2.0;1.75
0.0;0.0;2.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;4.0;1.0;False;3.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0
1.017954755408103;0.0;41.0;5.0;False;24.0;0.0;1.0;1.0;23.0;0.0;1.0;2.0;0.0;2.25;1.9166666666666667
0.4409585518440984;0.0;18.0;2.0;False;9.0;0.0;1.0;1.0;8.0;0.0;1.0;1.0;0.0;1.0;1.2222222222222223
0.0;0.0;6.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.761386987626881;0.0;29.0;4.0;False;24.0;0.0;1.0;1.0;17.0;0.0;1.0;1.0;0.0;1.0;1.3333333333333333
2.8284271247461903;0.0;7.0;5.0;False;2.0;0.0;1.0;1.0;1.0;0.0;2.0;3.0;0.0;4.0;3.0
0.0;0.0;16.0;1.0;False;15.0;0.0;1.0;1.0;15.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;5.0;7.0;False;1.0;0.0;7.0;1.0;0.0;0.0;7.0;7.0;0.0;7.0;7.0
0.0;0.0;2.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
3.5355339059327378;0.0;11.0;8.0;False;2.0;0.0;3.0;1.0;2.0;0.0;4.25;5.5;0.0;6.75;5.5
1.0;0.0;6.0;3.0;False;3.0;0.0;1.0;1.0;2.0;0.0;1.5;2.0;0.0;2.5;2.0
0.0;0.0;3.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;44.0;0.0;False;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
2.8216198293778807;0.0;44.0;9.0;False;14.0;0.0;1.0;1.0;8.0;0.0;1.0;2.5;0.0;5.0;3.5
0.7071067811865476;0.0;44.0;2.0;False;2.0;0.0;1.0;1.0;8.0;0.0;1.25;1.5;0.0;1.75;1.5
0.0;0.0;44.0;0.0;False;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;5.0;False;1.0;0.0;5.0;1.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.7867957924694431;0.0;9.0;3.0;False;7.0;0.0;1.0;1.0;7.0;0.0;1.0;1.0;0.0;1.5;1.4285714285714286
0.0;0.0;37.0;1.0;False;4.0;0.0;1.0;1.0;26.0;0.0;1.0;1.0;0.0;1.0;1.0
0.6102571532587292;0.0;37.0;4.0;False;30.0;0.0;1.0;1.0;26.0;0.0;1.0;1.0;0.0;1.0;1.2
0.7071067811865476;0.0;37.0;2.0;False;2.0;0.0;1.0;1.0;26.0;0.0;1.25;1.5;0.0;1.75;1.5
1.2135597524338355;0.0;21.0;4.0;False;11.0;0.0;1.0;1.0;10.0;0.0;1.0;1.0;0.0;1.0;1.5454545454545454
0.0;0.0;2.0;3.0;False;1.0;0.0;3.0;1.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
3.7859388972001824;0.0;25.0;11.0;False;3.0;0.0;4.0;1.0;3.0;0.0;7.0;10.0;0.0;10.5;8.333333333333334
0.0;0.0;6.0;6.0;False;1.0;0.0;6.0;1.0;1.0;0.0;6.0;6.0;0.0;6.0;6.0
0.0;0.0;2.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
6.604471789556499;0.0;52.0;22.0;False;7.0;0.0;3.0;1.0;7.0;0.0;4.0;6.0;0.0;7.0;7.571428571428571
5.913261931173578;0.0;52.0;16.0;False;6.0;0.0;1.0;1.0;4.0;0.0;4.25;10.0;0.0;12.75;8.833333333333334
0.0;0.0;3.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
1.4142135623730951;0.0;2.0;3.0;False;2.0;0.0;1.0;1.0;1.0;0.0;1.5;2.0;0.0;2.5;2.0
0.40824829046386296;0.0;10.0;2.0;False;6.0;0.0;1.0;1.0;5.0;0.0;1.0;1.0;0.0;1.0;1.1666666666666667
0.0;0.0;2.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;10.0;2.0;False;5.0;0.0;2.0;1.0;4.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;0.0;3.0;1.0;False;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
3.7859388972001824;0.0;12.0;9.0;False;4.0;0.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;4.5;3.5
0.0;0.0;2.0;1.0;False;2.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;5.0;5.0;False;1.0;0.0;5.0;1.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;6.0;1.0;False;5.0;0.0;1.0;1.0;5.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;3.0;3.0;False;1.0;0.0;3.0;1.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
1.8351149988007645;0.0;55.0;8.0;False;17.0;0.0;1.0;1.0;17.0;0.0;2.0;4.0;0.0;4.0;3.3529411764705883
0.0;0.0;3.0;2.0;False;3.0;0.0;2.0;1.0;3.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;0.0;21.0;1.0;False;20.0;0.0;1.0;1.0;20.0;0.0;1.0;1.0;0.0;1.0;1.0
0.7071067811865476;0.0;5.0;3.0;False;2.0;0.0;2.0;1.0;2.0;0.0;2.25;2.5;0.0;2.75;2.5
0.0;0.0;21.0;4.0;False;1.0;0.0;4.0;1.0;7.0;0.0;4.0;4.0;0.0;4.0;4.0
0.9309493362512627;0.0;21.0;4.0;False;16.0;0.0;1.0;1.0;7.0;0.0;1.0;1.5;0.0;2.0;1.75
0.5773502691896257;0.0;7.0;2.0;False;3.0;0.0;1.0;1.0;2.0;0.0;1.5;2.0;0.0;2.0;1.6666666666666667
1.1547005383792517;0.0;0.0;3.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.6666666666666667
0.2773500981126146;0.0;0.0;2.0;False;13.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0769230769230769
0.5;0.0;0.0;2.0;False;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.25;1.25
1.3416407864998738;0.0;0.0;4.0;False;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.6
1.4459976109624426;0.0;0.0;6.0;False;11.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.9090909090909087
0.957427107756338;0.0;0.0;3.0;False;4.0;0.0;1.0;0.0;0.0;0.0;1.75;2.5;0.0;3.0;2.25
0.0;0.0;0.0;1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
2.309401076758504;0.0;0.0;5.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;2.333333333333333
0.0;0.0;0.0;1.0;False;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.992409839791244;0.0;0.0;8.0;False;12.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.8333333333333333
1.7320508075688772;0.0;0.0;4.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.5;2.0
0.0;0.0;0.0;1.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;False;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;5.0;False;1.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0
1.3228756555322951;0.0;0.0;5.0;False;9.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.6666666666666667
0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7071067811865476;0.0;0.0;2.0;False;2.0;0.0;1.0;0.0;0.0;0.0;1.25;1.5;0.0;1.75;1.5
0.0;0.0;0.0;1.0;False;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;False;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;False;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
