blamemerge_blamegetEffort_std;blame_merge_blame_getVocabulary_std;blamemerge_blamegetVocabulary_max;blamemerge_blamegetDifficulty_count;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getVolume_std;AnonymousInnerClassLength_50%;blame_merge_blame_getDifficulty_count;blame_merge_blame_getLength_std;blame_merge_blame_getDifficulty_mean;MethodLength_25%;NumberOfDistinctOperators;MethodLength_50%;MethodLength_count;blame_merge_blame_getEffort_mean;blame_merge_blame_getLength_count;Length;blamemerge_blamegetVocabulary_std;blamemerge_blamegetVocabulary_count;MethodLength_mean;FileLength_min;blamemerge_blamegetEffort_count;Volume;blame_merge_blame_getVolume_min;FileLength_mean;blamemerge_blamegetVolume_mean;blame_merge_blame_getLength_mean;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_max;blamemerge_blamegetVolume_std;blame_merge_blame_getEffort_max;blamemerge_blamegetEffort_mean;blamemerge_blamegetDifficulty_std;blame_merge_blame_getVolume_mean;blamemerge_blamegetLength_max;NumberOfDistinctOperands;MethodLength_min;blame_merge_blame_getEffort_min;blame_merge_blame_getDifficulty_max;blamemerge_blamegetLength_mean;AnonymousInnerClassLength_mean;blame_merge_blame_getVolume_max;AnonymousInnerClassLength_max;AnonymousInnerClassLength_std;FileLength_25%;blame_merge_blame_getDifficulty_std;AnonymousInnerClassLength_count;FileLength_std;FileLength_max;blame_merge_blame_getLength_min;blame_merge_blame_getVocabulary_count;blame_merge_blame_getVocabulary_min;Bugged;blamemerge_blamegetLength_std;blame_merge_blame_getVolume_count;blame_merge_blame_getLength_max;blamemerge_blamegetEffort_max;TotalNumberOfOperators;FileLength_75%;Effort;blame_merge_blame_getDifficulty_min;AnonymousInnerClassLength_25%;blamemerge_blamegetDifficulty_max;Vocabulary;AnonymousInnerClassLength_min;AnonymousInnerClassLength_75%;MethodLength_std;blamemerge_blamegetVolume_count;FileLength_50%;blamemerge_blamegetVocabulary_mean;FileLength_count;MethodLength_max;blame_merge_blame_getEffort_std;Difficulty;MethodLength_75%;blamemerge_blamegetLength_count;TotalNumberOfOperands;blame_merge_blame_getEffort_count
95.44345782919704;0.0;22.0;247.0;0.0;1.0603847906479484;0.0;0.0;0.0;0.0;0.0;5.0;33.0;5.0;1.0;0.0;0.0;1236.0;5.248199341359999;247.0;5.0;0.0;247.0;9279.634175285588;0.0;0.0;16.42083154417622;0.0;0.0;124.86408532184431;24.70136820955193;0.0;48.45878327588749;1.4186573249190424;0.0;28.0;149.0;5.0;0.0;0.0;5.004048582995951;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;6.439523524077092;0.0;0.0;599.5513282093009;723.0;0.0;527164.1844074151;0.0;0.0;4.909090909090909;182.0;0.0;0.0;0.0;247.0;0.0;4.279352226720648;1.0;5.0;0.0;56.80872483221477;5.0;247.0;513.0;0.0
95.44345782919704;0.0;22.0;247.0;0.0;1.0603847906479484;0.0;0.0;0.0;0.0;0.0;17.0;33.0;17.0;1.0;0.0;0.0;1236.0;5.248199341359999;247.0;17.0;0.0;247.0;9279.634175285588;0.0;0.0;16.42083154417622;0.0;0.0;124.86408532184431;24.70136820955193;0.0;48.45878327588749;1.4186573249190424;0.0;28.0;149.0;17.0;0.0;0.0;5.004048582995951;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;6.439523524077092;0.0;0.0;599.5513282093009;723.0;0.0;527164.1844074151;0.0;0.0;4.909090909090909;182.0;0.0;0.0;0.0;247.0;0.0;4.279352226720648;1.0;17.0;0.0;56.80872483221477;17.0;247.0;513.0;0.0
95.44345782919704;0.0;22.0;247.0;0.0;1.0603847906479484;0.0;0.0;0.0;0.0;0.0;4.0;33.0;4.0;1.0;0.0;0.0;1236.0;5.248199341359999;247.0;4.0;0.0;247.0;9279.634175285588;0.0;0.0;16.42083154417622;0.0;0.0;124.86408532184431;24.70136820955193;0.0;48.45878327588749;1.4186573249190424;0.0;28.0;149.0;4.0;0.0;0.0;5.004048582995951;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;6.439523524077092;0.0;0.0;599.5513282093009;723.0;0.0;527164.1844074151;0.0;0.0;4.909090909090909;182.0;0.0;0.0;0.0;247.0;0.0;4.279352226720648;1.0;4.0;0.0;56.80872483221477;4.0;247.0;513.0;0.0
107.64850601226601;0.0;21.0;280.0;0.0;1.3817775974025974;0.0;0.0;0.0;0.0;0.0;3.0;31.0;6.0;13.0;0.0;0.0;1641.0;4.691289004561705;280.0;11.0;0.0;280.0;12294.130931076998;0.0;21.538461538461537;18.189176164977955;0.0;0.0;127.37720526058406;24.126329423443213;0.0;53.41843275289057;1.5823244804773688;0.0;29.0;149.0;3.0;0.0;0.0;5.860714285714287;0.0;0.0;0.0;0.0;0.0;0.0;13.0;77.65802747153208;280.0;0.0;0.0;0.0;False;6.240567895633396;0.0;0.0;694.7847559668221;979.0;0.0;846644.8153273895;0.0;0.0;9.0;180.0;0.0;0.0;8.416254115301731;280.0;0.0;4.857142857142857;13.0;21.0;0.0;68.86577181208054;20.0;280.0;662.0;0.0
107.64850601226601;0.0;21.0;280.0;0.0;1.3817775974025974;0.0;0.0;0.0;0.0;0.0;27.0;31.0;27.0;1.0;0.0;0.0;1641.0;4.691289004561705;280.0;27.0;0.0;280.0;12294.130931076998;0.0;0.0;18.189176164977955;0.0;0.0;127.37720526058406;24.126329423443213;0.0;53.41843275289057;1.5823244804773688;0.0;29.0;149.0;27.0;0.0;0.0;5.860714285714287;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;6.240567895633396;0.0;0.0;694.7847559668221;979.0;0.0;846644.8153273895;0.0;0.0;9.0;180.0;0.0;0.0;0.0;280.0;0.0;4.857142857142857;1.0;27.0;0.0;68.86577181208054;27.0;280.0;662.0;0.0
89.4501920812129;0.0;15.0;95.0;0.0;0.7513157894736842;0.0;0.0;0.0;0.0;0.0;3.0;22.0;3.0;5.0;0.0;0.0;350.0;3.7501175793436894;95.0;3.8;0.0;95.0;2159.473750504809;0.0;19.0;10.626029852430351;0.0;0.0;121.11360846386408;18.819553232877237;0.0;25.668644604331107;1.2415264306246283;0.0;31.0;50.0;3.0;0.0;0.0;3.6842105263157885;0.0;0.0;0.0;0.0;0.0;0.0;5.0;42.485291572496;95.0;0.0;0.0;0.0;False;5.434842591810764;0.0;0.0;832.6560581890656;202.0;0.0;70312.46531643659;0.0;0.0;6.875;72.0;0.0;0.0;1.7888543819998317;95.0;0.0;2.9789473684210535;5.0;7.0;0.0;32.56;3.0;95.0;148.0;0.0
15.139457453631413;0.0;11.0;26.0;0.0;0.1153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;43.0;3.1583832280748667;26.0;0.0;0.0;26.0;175.7609021737646;0.0;0.0;5.298805997526803;0.0;0.0;55.35090589819677;15.139457453631413;0.0;5.298805997526803;0.32581259360842113;0.0;16.0;15.0;0.0;0.0;0.0;1.6538461538461535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;4.577705169119635;0.0;0.0;55.35090589819677;19.0;0.0;281.21744347802337;0.0;0.0;1.0;17.0;0.0;0.0;0.0;26.0;0.0;1.1538461538461535;0.0;0.0;0.0;1.6;0.0;26.0;24.0;0.0
66.5766247939348;0.0;21.0;46.0;0.0;0.5797101449275363;0.0;0.0;0.0;0.0;0.0;6.0;19.0;6.0;1.0;0.0;0.0;157.0;4.769468113632433;46.0;6.0;46.0;46.0;962.2974336603598;0.0;46.0;10.942784213166114;0.0;0.0;96.63098330113272;20.87333392475564;0.0;25.10408077901336;1.062688838954284;0.0;22.0;51.0;6.0;0.0;0.0;3.4130434782608696;0.0;0.0;0.0;0.0;46.0;0.0;1.0;0.0;46.0;0.0;0.0;0.0;False;5.62366462946843;0.0;0.0;337.58546975577417;77.0;46.0;14340.118619252422;0.0;0.0;4.666666666666667;70.0;0.0;0.0;0.0;46.0;46.0;2.9130434782608696;1.0;6.0;0.0;14.901960784313724;6.0;46.0;80.0;0.0
52.96672523308603;0.0;17.0;39.0;0.0;0.4358974358974359;0.0;0.0;0.0;0.0;0.0;4.0;18.0;4.0;1.0;0.0;0.0;89.0;4.116718161479193;39.0;4.0;39.0;39.0;502.30320088995046;0.0;39.0;7.160727979492718;0.0;0.0;77.66179398375645;17.342132566767805;0.0;17.736301568415495;1.0077299083341464;0.0;19.0;32.0;4.0;0.0;0.0;2.282051282051281;0.0;0.0;0.0;0.0;39.0;0.0;1.0;0.0;39.0;0.0;0.0;0.0;False;4.768033457300035;0.0;0.0;271.8162789431476;48.0;39.0;5792.183785262241;0.0;0.0;3.5;50.0;0.0;0.0;0.0;39.0;39.0;2.0;1.0;4.0;0.0;11.53125;4.0;39.0;41.0;0.0
87.02051811293543;0.0;18.0;42.0;0.0;0.5515873015873016;0.0;0.0;0.0;0.0;0.0;3.0;19.0;3.0;1.0;0.0;0.0;126.0;4.5809913771668604;42.0;3.0;42.0;42.0;728.4513239041072;0.0;42.0;9.818738199184859;0.0;0.0;95.90827503317318;21.522518508434267;0.0;29.228680433979694;1.237122335811765;0.0;23.0;36.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;42.0;0.0;1.0;0.0;42.0;0.0;0.0;0.0;False;5.767867256007789;0.0;0.0;431.5872376492793;70.0;42.0;10764.89178658292;0.0;0.0;4.666666666666667;55.0;0.0;0.0;0.0;42.0;42.0;2.452380952380953;1.0;3.0;0.0;14.777777777777779;3.0;42.0;56.0;0.0
77.82429100912799;0.0;18.0;44.0;0.0;0.5492424242424243;0.0;0.0;0.0;0.0;0.0;4.0;17.0;4.0;1.0;0.0;0.0;139.0;4.4477231270391755;44.0;4.0;44.0;44.0;803.6090001799279;0.0;44.0;10.032755966685151;0.0;0.0;87.56842503028854;20.25388897849873;0.0;25.74815456359959;1.1335724471048731;0.0;21.0;38.0;4.0;0.0;0.0;3.1590909090909087;0.0;0.0;0.0;0.0;44.0;0.0;1.0;0.0;44.0;0.0;0.0;0.0;False;5.573789082458125;0.0;0.0;394.0579126362985;74.0;44.0;11684.05191051079;0.0;0.0;4.666666666666667;55.0;0.0;0.0;0.0;44.0;44.0;2.590909090909091;1.0;4.0;0.0;14.539473684210524;4.0;44.0;65.0;0.0
94.92164759074659;0.0;19.0;47.0;0.0;0.6631205673758865;0.0;0.0;0.0;0.0;0.0;7.0;18.0;7.0;1.0;0.0;0.0;182.0;4.9297563517202905;47.0;7.0;47.0;47.0;1079.3941954364452;0.0;47.0;12.792377005003749;0.0;0.0;118.9419703764204;25.008097178219145;0.0;35.814410597564525;1.2498740814366118;0.0;28.0;43.0;7.0;0.0;0.0;3.872340425531915;0.0;0.0;0.0;0.0;47.0;0.0;1.0;0.0;47.0;0.0;0.0;0.0;False;6.56610870560068;0.0;0.0;475.7678815056816;103.0;47.0;17847.657510588666;0.0;0.0;4.666666666666667;61.0;0.0;0.0;0.0;47.0;47.0;3.0425531914893615;1.0;7.0;0.0;16.53488372093023;7.0;47.0;79.0;0.0
67.58084029403406;0.0;15.0;44.0;0.0;0.5357142857142857;0.0;0.0;0.0;0.0;0.0;8.0;19.0;8.0;1.0;0.0;0.0;132.0;4.156237829624999;44.0;8.0;44.0;44.0;744.9890170502638;0.0;44.0;9.236382823277417;0.0;0.0;82.04470250777891;18.983841916918426;0.0;23.471051643238464;1.113034905773977;0.0;21.0;31.0;8.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;44.0;0.0;1.0;0.0;44.0;0.0;0.0;0.0;False;5.370028799021993;0.0;0.0;375.06149717841777;77.0;44.0;12556.669722863315;0.0;0.0;4.571428571428571;50.0;0.0;0.0;0.0;44.0;44.0;2.4318181818181817;1.0;8.0;0.0;16.85483870967742;8.0;44.0;55.0;0.0
69.34516056144919;0.0;16.0;43.0;0.0;0.5038759689922481;0.0;0.0;0.0;0.0;0.0;3.0;16.0;3.0;1.0;0.0;0.0;131.0;4.311384912891636;43.0;3.0;43.0;43.0;746.7576030764833;0.0;43.0;9.636350290686773;0.0;0.0;76.0;19.482961705458557;0.0;23.53119391054487;1.0840890966314605;0.0;19.0;36.0;3.0;0.0;0.0;3.046511627906977;0.0;0.0;0.0;0.0;43.0;0.0;1.0;0.0;43.0;0.0;0.0;0.0;False;5.477023385067464;0.0;0.0;337.58546975577417;69.0;43.0;10288.660309053768;0.0;0.0;4.666666666666667;52.0;0.0;0.0;0.0;43.0;43.0;2.4651162790697674;1.0;3.0;0.0;13.777777777777779;3.0;43.0;62.0;0.0
108.88239524664992;0.0;22.0;44.0;0.0;0.5151515151515151;0.0;0.0;0.0;0.0;0.0;3.0;18.0;3.0;1.0;0.0;0.0;141.0;4.785902483260727;44.0;3.0;44.0;44.0;822.4374919972287;0.0;44.0;10.629240441818474;0.0;0.0;129.32351694048162;24.548466543132648;0.0;30.78315733763267;1.1573929213720358;0.0;29.0;39.0;3.0;0.0;0.0;3.2045454545454546;0.0;0.0;0.0;0.0;44.0;0.0;1.0;0.0;44.0;0.0;0.0;0.0;False;6.263885210324212;0.0;0.0;646.6175847024082;75.0;44.0;12526.355647342405;0.0;0.0;5.0;57.0;0.0;0.0;0.0;44.0;44.0;2.5454545454545454;1.0;3.0;0.0;15.230769230769232;3.0;44.0;66.0;0.0
100.7940946912725;0.0;25.0;44.0;0.0;0.5492424242424243;0.0;0.0;0.0;0.0;0.0;4.0;17.0;4.0;1.0;0.0;0.0;146.0;5.0904607549488485;44.0;4.0;44.0;44.0;862.4060269588437;0.0;44.0;10.997745700398871;0.0;0.0;130.02797331369229;24.58282629275852;0.0;30.090608365311326;1.1335724471048731;0.0;28.0;43.0;4.0;0.0;0.0;3.3181818181818183;0.0;0.0;0.0;0.0;44.0;0.0;1.0;0.0;44.0;0.0;0.0;0.0;False;6.163556536243965;0.0;0.0;585.1258799116152;74.0;44.0;12274.243918577029;0.0;0.0;4.666666666666667;60.0;0.0;0.0;0.0;44.0;44.0;2.75;1.0;4.0;0.0;14.232558139534886;4.0;44.0;72.0;0.0
92.96674402907624;0.0;21.0;43.0;0.0;0.5271317829457365;0.0;0.0;0.0;0.0;0.0;4.0;21.0;4.0;1.0;0.0;0.0;133.0;4.687227289963022;43.0;4.0;43.0;43.0;788.788065895864;0.0;43.0;10.123188864959547;0.0;0.0;114.20025299224777;23.001176638124647;0.0;28.104099588837816;1.1321014737072053;0.0;26.0;40.0;4.0;0.0;0.0;3.0930232558139537;0.0;0.0;0.0;0.0;43.0;0.0;1.0;0.0;43.0;0.0;0.0;0.0;False;5.971415854633647;0.0;0.0;513.9011384651151;71.0;43.0;12837.525772455183;0.0;0.0;4.666666666666667;61.0;0.0;0.0;0.0;43.0;43.0;2.511627906976744;1.0;4.0;0.0;16.275;4.0;43.0;62.0;0.0
77.82429100912799;0.0;18.0;44.0;0.0;0.5492424242424243;0.0;0.0;0.0;0.0;0.0;4.0;17.0;4.0;1.0;0.0;0.0;139.0;4.4477231270391755;44.0;4.0;44.0;44.0;807.2223341660069;0.0;44.0;10.032755966685151;0.0;0.0;87.56842503028854;20.25388897849873;0.0;25.74815456359959;1.1335724471048731;0.0;21.0;39.0;4.0;0.0;0.0;3.1590909090909087;0.0;0.0;0.0;0.0;44.0;0.0;1.0;0.0;44.0;0.0;0.0;0.0;False;5.573789082458125;0.0;0.0;394.0579126362985;74.0;44.0;11435.649734018432;0.0;0.0;4.666666666666667;56.0;0.0;0.0;0.0;44.0;44.0;2.590909090909091;1.0;4.0;0.0;14.166666666666664;4.0;44.0;65.0;0.0
69.34516056144919;0.0;16.0;43.0;0.0;0.5038759689922481;0.0;0.0;0.0;0.0;0.0;3.0;16.0;3.0;1.0;0.0;0.0;131.0;4.311384912891636;43.0;3.0;43.0;43.0;750.3575795477792;0.0;43.0;9.636350290686773;0.0;0.0;76.0;19.482961705458557;0.0;23.53119391054487;1.0840890966314605;0.0;19.0;37.0;3.0;0.0;0.0;3.046511627906977;0.0;0.0;0.0;0.0;43.0;0.0;1.0;0.0;43.0;0.0;0.0;0.0;False;5.477023385067464;0.0;0.0;337.58546975577417;69.0;43.0;10058.847552856716;0.0;0.0;4.666666666666667;53.0;0.0;0.0;0.0;43.0;43.0;2.4651162790697674;1.0;3.0;0.0;13.405405405405405;3.0;43.0;62.0;0.0
21.82682971140533;0.0;10.0;41.0;0.0;0.4024390243902439;0.0;0.0;0.0;0.0;0.0;5.0;17.0;5.0;1.0;0.0;0.0;96.0;3.409456004101305;41.0;5.0;41.0;41.0;530.2619477814733;0.0;41.0;6.665485802509051;0.0;0.0;49.82892142331044;13.439156111450265;0.0;10.519791581452704;0.7763658302881602;0.0;15.0;29.0;5.0;0.0;0.0;2.341463414634146;0.0;0.0;0.0;0.0;41.0;0.0;1.0;0.0;41.0;0.0;0.0;0.0;False;4.228532582927326;0.0;0.0;83.04820237218406;51.0;41.0;6993.972242290122;0.0;0.0;2.5;46.0;0.0;0.0;0.0;41.0;41.0;1.9756097560975607;1.0;5.0;0.0;13.189655172413795;5.0;41.0;45.0;0.0
70.32627086188687;0.0;17.0;47.0;0.0;0.6524822695035462;0.0;0.0;0.0;0.0;0.0;6.0;20.0;6.0;1.0;0.0;0.0;174.0;4.610750419016083;47.0;6.0;47.0;47.0;1044.0;0.0;47.0;11.835724974127649;0.0;0.0;89.92418250750748;20.930676867457574;0.0;28.29931373509223;1.1773987680383873;0.0;22.0;44.0;6.0;0.0;0.0;3.702127659574468;0.0;0.0;0.0;0.0;47.0;0.0;1.0;0.0;47.0;0.0;0.0;0.0;False;5.830634590032133;0.0;0.0;337.58546975577417;93.0;47.0;19219.090909090908;0.0;0.0;4.666666666666667;64.0;0.0;0.0;0.0;47.0;47.0;3.0425531914893615;1.0;6.0;0.0;18.40909090909091;6.0;47.0;81.0;0.0
98.97867658619892;0.0;19.0;39.0;0.0;0.4245014245014245;0.0;0.0;0.0;0.0;0.0;3.0;17.0;3.0;1.0;0.0;0.0;101.0;4.2450256671756135;39.0;3.0;39.0;39.0;564.0812125728369;0.0;39.0;8.357360146998284;0.0;0.0;110.44611534953322;21.228160642701408;0.0;23.93110280821147;1.0801600833370462;0.0;26.0;31.0;3.0;0.0;0.0;2.58974358974359;0.0;0.0;0.0;0.0;39.0;0.0;1.0;0.0;39.0;0.0;0.0;0.0;False;5.594724717925423;0.0;0.0;613.5895297196289;54.0;39.0;7269.369174930591;0.0;0.0;5.5555555555555545;48.0;0.0;0.0;0.0;39.0;39.0;2.0769230769230766;1.0;3.0;0.0;12.887096774193544;3.0;39.0;47.0;0.0
69.34516056144919;0.0;16.0;43.0;0.0;0.5038759689922481;0.0;0.0;0.0;0.0;0.0;3.0;16.0;3.0;1.0;0.0;0.0;131.0;4.311384912891636;43.0;3.0;43.0;43.0;746.7576030764833;0.0;43.0;9.636350290686773;0.0;0.0;76.0;19.482961705458557;0.0;23.53119391054487;1.0840890966314605;0.0;19.0;36.0;3.0;0.0;0.0;3.046511627906977;0.0;0.0;0.0;0.0;43.0;0.0;1.0;0.0;43.0;0.0;0.0;0.0;False;5.477023385067464;0.0;0.0;337.58546975577417;69.0;43.0;10288.660309053768;0.0;0.0;4.666666666666667;52.0;0.0;0.0;0.0;43.0;43.0;2.4651162790697674;1.0;3.0;0.0;13.777777777777779;3.0;43.0;62.0;0.0
69.34516056144919;0.0;16.0;43.0;0.0;0.5038759689922481;0.0;0.0;0.0;0.0;0.0;3.0;16.0;3.0;1.0;0.0;0.0;131.0;4.311384912891636;43.0;3.0;43.0;43.0;746.7576030764833;0.0;43.0;9.636350290686773;0.0;0.0;76.0;19.482961705458557;0.0;23.53119391054487;1.0840890966314605;0.0;19.0;36.0;3.0;0.0;0.0;3.046511627906977;0.0;0.0;0.0;0.0;43.0;0.0;1.0;0.0;43.0;0.0;0.0;0.0;False;5.477023385067464;0.0;0.0;337.58546975577417;69.0;43.0;10288.660309053768;0.0;0.0;4.666666666666667;52.0;0.0;0.0;0.0;43.0;43.0;2.4651162790697674;1.0;3.0;0.0;13.777777777777779;3.0;43.0;62.0;0.0
40.58823074796843;0.0;14.0;39.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;3.0;16.0;3.0;1.0;0.0;0.0;90.0;3.769327162831431;39.0;3.0;39.0;39.0;491.34884567735673;0.0;39.0;6.989775749083692;0.0;0.0;57.11032383086405;15.394734998124894;0.0;14.055507054463453;0.8992799638829364;0.0;15.0;28.0;3.0;0.0;0.0;2.3076923076923075;0.0;0.0;0.0;0.0;39.0;0.0;1.0;0.0;39.0;0.0;0.0;0.0;False;4.566202188816193;0.0;0.0;228.44129532345627;47.0;39.0;6036.571532607526;0.0;0.0;4.0;44.0;0.0;0.0;0.0;39.0;39.0;1.9487179487179491;1.0;3.0;0.0;12.285714285714285;3.0;39.0;43.0;0.0
10.623561742677207;0.0;10.0;22.0;0.0;0.045454545454545456;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;15.0;2.1320071635561044;22.0;0.0;0.0;22.0;49.82892142331044;0.0;0.0;2.2649509737868376;0.0;0.0;49.82892142331044;10.623561742677207;0.0;2.2649509737868376;0.21320071635561044;0.0;15.0;8.0;0.0;0.0;0.0;0.6818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.1980107453341566;0.0;0.0;49.82892142331044;7.0;0.0;49.82892142331044;0.0;0.0;1.0;10.0;0.0;0.0;0.0;22.0;0.0;0.4545454545454545;0.0;0.0;0.0;1.0;0.0;22.0;8.0;0.0
35.072211826331575;0.0;24.0;1900.0;0.0;1.3987368421052633;0.0;0.0;0.0;0.0;0.0;3.0;33.0;3.0;14.0;0.0;0.0;1414.0;2.9710163245276417;1900.0;9.214285714285714;0.0;1900.0;10682.18863627218;0.0;18.357142857142858;24.520693112039808;0.0;0.0;128.3789500201924;16.288352054884516;0.0;37.82056882260359;0.7500977142980972;0.0;28.0;155.0;3.0;0.0;0.0;8.385263157894737;0.0;0.0;0.0;0.0;0.0;0.0;14.0;68.68613917149307;257.0;0.0;0.0;0.0;True;4.524463221192857;0.0;0.0;577.7052750908658;800.0;0.0;698201.6327359577;0.0;0.0;5.6;188.0;0.0;0.0;18.93380603547557;1900.0;0.0;6.41842105263158;14.0;74.0;0.0;65.36129032258064;3.0;1900.0;614.0;0.0
27.703569259587432;0.0;10.0;49.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;3.5;16.0;4.0;2.0;0.0;0.0;126.0;3.0719822313828526;49.0;4.0;0.0;49.0;670.5629399558077;0.0;24.5;6.748236460137272;0.0;0.0;49.82892142331044;13.1348125544033;0.0;11.56985701161083;1.050793351076541;0.0;15.0;24.0;3.0;0.0;0.0;2.5714285714285716;0.0;0.0;0.0;0.0;12.25;0.0;2.0;34.648232278140824;49.0;0.0;0.0;0.0;False;4.281744192888377;0.0;0.0;168.02256254687512;72.0;36.75;12070.132919204538;0.0;0.0;5.0;40.0;0.0;0.0;1.4142135623730951;49.0;24.5;2.020408163265306;2.0;5.0;0.0;18.0;4.5;49.0;54.0;0.0
193.0994417309224;0.0;31.0;97.0;0.0;1.019337706966573;0.0;0.0;0.0;0.0;0.0;8.0;28.0;8.0;1.0;0.0;0.0;484.0;6.606109194840642;97.0;8.0;0.0;97.0;3348.729806840904;0.0;0.0;20.322784357609827;0.0;0.0;222.9388339674094;40.410849838199546;0.0;71.82594553873145;1.6307446076731675;0.0;45.0;93.0;8.0;0.0;0.0;5.649484536082476;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;9.020856894249524;0.0;0.0;1048.8258779830396;272.0;0.0;106871.29103982584;0.0;0.0;6.0;121.0;0.0;0.0;0.0;97.0;0.0;4.41237113402062;1.0;8.0;0.0;31.913978494623656;8.0;97.0;212.0;0.0
193.0994417309224;0.0;31.0;97.0;0.0;1.019337706966573;0.0;0.0;0.0;0.0;0.0;11.0;28.0;11.0;1.0;0.0;0.0;484.0;6.606109194840642;97.0;11.0;94.0;97.0;3348.729806840904;0.0;94.0;20.322784357609827;0.0;0.0;222.9388339674094;40.410849838199546;0.0;71.82594553873145;1.6307446076731675;0.0;45.0;93.0;11.0;0.0;0.0;5.649484536082476;0.0;0.0;0.0;0.0;94.0;0.0;1.0;0.0;94.0;0.0;0.0;0.0;False;9.020856894249524;0.0;0.0;1048.8258779830396;272.0;94.0;106871.29103982584;0.0;0.0;6.0;121.0;0.0;0.0;0.0;97.0;94.0;4.41237113402062;1.0;11.0;0.0;31.913978494623656;11.0;97.0;212.0;0.0
61.275952343952106;0.0;19.0;75.0;0.0;0.866;0.0;0.0;0.0;0.0;0.0;3.0;21.0;3.0;5.0;0.0;0.0;261.0;3.761444997400397;75.0;3.6;0.0;75.0;1566.0;0.0;15.0;9.641396513390514;0.0;0.0;97.70233280920246;16.83477619868486;0.0;22.193291738065238;1.3062003902385957;0.0;23.0;43.0;3.0;0.0;0.0;3.48;0.0;0.0;0.0;0.0;0.0;0.0;5.0;33.541019662496836;75.0;0.0;0.0;0.0;False;4.751557354941356;0.0;0.0;483.62654740555223;148.0;0.0;43210.67441860465;0.0;0.0;4.95;64.0;0.0;0.0;1.3416407864998738;75.0;0.0;2.986666666666667;5.0;6.0;0.0;27.59302325581395;3.0;75.0;113.0;0.0
156.51056148345072;0.0;21.0;57.0;0.0;0.8710032657401079;0.0;0.0;0.0;0.0;0.0;13.0;24.0;13.0;1.0;0.0;0.0;278.0;5.17458363440709;57.0;13.0;57.0;57.0;1772.2609619144453;0.0;57.0;16.266549030331827;0.0;0.0;184.47733175670794;30.63097223304146;0.0;51.33386049933901;1.4224884934171298;0.0;42.0;59.0;13.0;0.0;0.0;4.87719298245614;0.0;0.0;0.0;0.0;57.0;0.0;1.0;0.0;57.0;0.0;0.0;0.0;False;7.653361015729804;0.0;0.0;1090.0933240169106;153.0;57.0;45057.48208257064;0.0;0.0;5.909090909090909;83.0;0.0;0.0;0.0;57.0;57.0;3.789473684210527;1.0;13.0;0.0;25.423728813559322;13.0;57.0;125.0;0.0
110.57302213006392;0.0;21.0;74.0;0.0;1.1701201201201203;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;461.0;5.647093986504053;74.0;0.0;0.0;74.0;3149.9622965299463;0.0;0.0;20.91663390572872;0.0;0.0;136.16184010614157;28.59868020162717;0.0;59.26177539660641;1.5012153886357769;0.0;31.0;88.0;0.0;0.0;0.0;6.22972972972973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;7.257584218807016;0.0;0.0;562.9398751947123;253.0;0.0;96789.75056610195;0.0;0.0;5.0;114.0;0.0;0.0;0.0;74.0;0.0;5.027027027027027;0.0;0.0;0.0;30.72727272727273;0.0;74.0;208.0;0.0
110.57302213006392;0.0;21.0;74.0;0.0;1.1701201201201203;0.0;0.0;0.0;0.0;0.0;24.0;26.0;24.0;1.0;0.0;0.0;461.0;5.647093986504053;74.0;24.0;74.0;74.0;3149.9622965299463;0.0;74.0;20.91663390572872;0.0;0.0;136.16184010614157;28.59868020162717;0.0;59.26177539660641;1.5012153886357769;0.0;31.0;88.0;24.0;0.0;0.0;6.22972972972973;0.0;0.0;0.0;0.0;74.0;0.0;1.0;0.0;74.0;0.0;0.0;0.0;False;7.257584218807016;0.0;0.0;562.9398751947123;253.0;74.0;96789.75056610195;0.0;0.0;5.0;114.0;0.0;0.0;0.0;74.0;74.0;5.027027027027027;1.0;24.0;0.0;30.72727272727273;24.0;74.0;208.0;0.0
