accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9884664673216574;0.0;0.0;0.0;0.6317548746518107;0.0029130363143842035;one;checkstyle
0.9912430585219991;0.0;0.0;0.0;0.6937433040497107;0.004948631027436867;one;ck
0.9965826569841948;0.0;0.0;0.0;0.5708163702592672;0.0025809944491579553;one;halstead
0.9967962409226826;0.0;0.0;0.0;0.6965716734518963;0.0033233480342757214;one;jasome_ck
0.9965826569841948;0.0;0.0;0.0;0.5636811656310263;0.002851616437472623;one;jasome_lk
0.996369073045707;0.0;0.0;0.0;0.6515963145489607;0.002312673450508788;one;jasome_methods
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;bugged
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;bugged_methods
0.9906023067065357;0.0;0.0;0.0;0.6998142989786444;0.0047737739563511366;all;checkstyle
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;source_monitor
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;source_monitor_files
0.9906023067065357;0.0;0.0;0.0;0.6803442611242054;0.00327144285886623;all;ck
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;mood
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;halstead
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;jasome_mood
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;jasome_ck
0.99017513882956;0.0;0.0;0.0;0.7072566245268196;0.0048372646555978885;all;jasome_lk
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;jasome_files
0.9897479709525844;0.0;0.0;0.0;0.7221698450110706;0.0052557920615341775;all;jasome_methods
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;process_files
0.99017513882956;0.0;0.0;0.0;0.718641525605314;0.005062995069110762;all;issues_files
