accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9404878048780487;0.02;0.07692307692307693;0.03174603174603175;0.5903010033444817;0.01701127412161199;one;checkstyle
0.9463414634146341;0.022727272727272728;0.07692307692307693;0.03508771929824561;0.5834600182426268;0.015187460827101653;one;ck
0.9307317073170732;0.016666666666666666;0.07692307692307693;0.0273972602739726;0.5027363940407418;0.012623530230690627;one;mood
0.9502439024390243;0.025;0.07692307692307693;0.03773584905660378;0.7000988142292491;0.021539093175833898;one;halstead
0.935609756097561;0.0;0.0;0.0;0.652972027972028;0.016123636803896613;one;jasome_mood
0.9434146341463414;0.04081632653061224;0.15384615384615385;0.06451612903225806;0.6146625114016419;0.01849086382635744;one;jasome_ck
0.9336585365853659;0.0;0.0;0.0;0.7290589844937672;0.021435511183264293;one;jasome_lk
0.9297560975609757;0.0;0.0;0.0;0.7130206749771968;0.017504788461404477;one;jasome_files
0.9414634146341463;0.02040816326530612;0.07692307692307693;0.03225806451612903;0.6550623289753725;0.01888055322399121;one;jasome_methods
0.9629268292682926;0.0;0.0;0.0;0.3539449680754029;0.009482790125485367;one;process_files
0.9404878048780487;0.0;0.0;0.0;0.6858467619337185;0.01853223212921052;one;issues_files
0.9317073170731708;0.01694915254237288;0.07692307692307693;0.027777777777777776;0.6521739130434783;0.017383385645686807;all;bugged
0.9317073170731708;0.01694915254237288;0.07692307692307693;0.027777777777777776;0.6521739130434783;0.017383385645686807;all;bugged_methods
0.9336585365853659;0.017543859649122806;0.07692307692307693;0.02857142857142857;0.638567953785345;0.016926299167847887;all;checkstyle
0.9317073170731708;0.01694915254237288;0.07692307692307693;0.027777777777777776;0.6521739130434783;0.017383385645686807;all;source_monitor
0.9317073170731708;0.01694915254237288;0.07692307692307693;0.027777777777777776;0.6521739130434783;0.017383385645686807;all;source_monitor_files
0.935609756097561;0.01818181818181818;0.07692307692307693;0.02941176470588235;0.6334752204317422;0.016147777579155025;all;ck
0.9326829268292683;0.017241379310344827;0.07692307692307693;0.028169014084507043;0.6470431742170872;0.01710609916609946;all;mood
0.9326829268292683;0.017241379310344827;0.07692307692307693;0.028169014084507043;0.634273335360292;0.016476779495842878;all;halstead
0.9317073170731708;0.01694915254237288;0.07692307692307693;0.027777777777777776;0.6271283064761326;0.016253020833520187;all;jasome_mood
0.9346341463414635;0.017857142857142856;0.07692307692307693;0.028985507246376815;0.6376558224384312;0.01662342351799009;all;jasome_ck
0.9326829268292683;0.017241379310344827;0.07692307692307693;0.028169014084507043;0.6393280632411067;0.017084671196343576;all;jasome_lk
0.9326829268292683;0.017241379310344827;0.07692307692307693;0.028169014084507043;0.6501216175129219;0.017417819220499217;all;jasome_files
0.9326829268292683;0.017241379310344827;0.07692307692307693;0.028169014084507043;0.6333231985405898;0.016611903815261002;all;jasome_methods
0.9317073170731708;0.01694915254237288;0.07692307692307693;0.027777777777777776;0.624049863180298;0.016390212363068;all;process_files
0.9336585365853659;0.017543859649122806;0.07692307692307693;0.02857142857142857;0.6134843417452114;0.016954811292800458;all;issues_files
