accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.911284046692607;0.3;0.05660377358490566;0.09523809523809525;0.671379646966569;0.18464847213624544;one;checkstyle
0.9167315175097276;0.48;0.11320754716981132;0.183206106870229;0.6890033126890392;0.21294498944003698;one;ck
0.91284046692607;0.36363636363636365;0.07547169811320754;0.125;0.566885912269752;0.15017132884383652;one;mood
0.9151750972762646;0.42105263157894735;0.07547169811320754;0.128;0.6956526957607183;0.20701434814132796;one;halstead
0.914396887159533;0.35714285714285715;0.04716981132075472;0.08333333333333334;0.48476483108486557;0.11075624489530608;one;jasome_mood
0.9159533073929961;0.4444444444444444;0.07547169811320754;0.12903225806451613;0.628374701938003;0.16357095795139098;one;jasome_ck
0.914396887159533;0.42857142857142855;0.11320754716981132;0.1791044776119403;0.6536519596075984;0.1983684577836833;one;jasome_lk
0.9136186770428015;0.41379310344827586;0.11320754716981132;0.17777777777777776;0.5896426456702994;0.16060677900135337;one;jasome_files
0.911284046692607;0.2777777777777778;0.04716981132075472;0.08064516129032259;0.6978851601133036;0.2132806797756657;one;jasome_methods
0.9175097276264591;0.5;0.03773584905660377;0.07017543859649122;0.7367012338566422;0.2629234117957286;one;process_files
0.9167315175097276;0.4782608695652174;0.10377358490566038;0.17054263565891475;0.6815817690079538;0.20392272486845175;one;issues_files
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7014579032438747;0.21544811532993274;all;bugged
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7014579032438747;0.21544811532993274;all;bugged_methods
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.6994014755069055;0.21678036057616254;all;checkstyle
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7014579032438747;0.21544811532993274;all;source_monitor
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7014579032438747;0.21544811532993274;all;source_monitor_files
0.9151750972762646;0.43478260869565216;0.09433962264150944;0.15503875968992248;0.7143365820090578;0.22542658452754388;all;ck
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7215420807527966;0.22587200449937417;all;mood
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7085433770224207;0.22020954572268253;all;halstead
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7042464832685199;0.21662815953082504;all;jasome_mood
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7190135548194023;0.22572895794372974;all;jasome_ck
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7110759037879879;0.22090738582508102;all;jasome_lk
0.9151750972762646;0.44;0.10377358490566038;0.1679389312977099;0.7215500824171428;0.22352904778331273;all;jasome_files
0.914396887159533;0.4230769230769231;0.10377358490566038;0.16666666666666669;0.7163850080816809;0.22303095101962098;all;jasome_methods
0.9159533073929961;0.4583333333333333;0.10377358490566038;0.16923076923076924;0.7068870325027605;0.22270546267779556;all;process_files
0.9136186770428015;0.38095238095238093;0.07547169811320754;0.12598425196850394;0.7599380671179605;0.24336559614470626;all;issues_files
