all_process_deletions_min;all_process_deletions_mean;all_process_insertions_mean;all_process_insertions_count;all_process_deletions_count;all_process_changes_mean;all_process_count;all_process_changes_count;all_process_insertions_max;all_process_insertions_min;all_process_changes_min;all_process_insertions_std;all_process_deletions_max;all_process_deletions_std;Bugged;all_process_changes_max;all_process_changes_std
1.0;12.5;3.5;2.0;2.0;16.0;2.0;2.0;4.0;3.0;4.0;0.7071067811865476;24.0;16.263455967290593;False;28.0;16.97056274847714
1.0;4.2;5.0;5.0;5.0;9.2;5.0;5.0;11.0;2.0;4.0;3.6742346141747673;11.0;4.086563348340509;False;22.0;7.7265775088327455
1.0;1.5;1.5;2.0;2.0;3.0;2.0;2.0;3.0;0.0;2.0;2.1213203435596424;2.0;0.7071067811865476;False;4.0;1.4142135623730951
0.0;4.857142857142857;18.285714285714285;7.0;7.0;23.142857142857146;7.0;7.0;51.0;0.0;0.0;19.345234432234086;14.0;5.871642911161278;False;65.0;22.16926228985057
0.0;3.333333333333333;32.333333333333336;6.0;6.0;35.666666666666664;6.0;6.0;118.0;1.0;1.0;45.61432523524454;18.0;7.201851613763412;False;118.0;46.73613876505704
0.0;9.666666666666666;253.0;3.0;3.0;262.6666666666667;3.0;3.0;725.0;3.0;4.0;409.0036674652197;28.0;15.885003409925144;False;725.0;401.33568659332224
0.0;50.620689655172406;102.34482758620688;29.0;29.0;152.96551724137933;29.0;29.0;776.0;2.0;2.0;191.2261704784732;884.0;163.50806310242746;False;1497.0;313.7064691211721
0.0;7.333333333333332;67.33333333333333;3.0;3.0;74.66666666666667;3.0;3.0;180.0;1.0;1.0;98.0832979325906;22.0;12.701705922171767;False;180.0;93.607335894861
0.0;17.8125;112.9375;16.0;16.0;130.75;16.0;16.0;1267.0;2.0;4.0;310.62677900228334;141.0;34.81037919931353;True;1267.0;311.0538002768438
0.0;44.0;72.66666666666667;6.0;6.0;116.66666666666669;6.0;6.0;332.0;2.0;4.0;128.189963205653;200.0;79.30952023559341;False;332.0;134.0084574445459
0.0;9.6;71.4;5.0;5.0;81.0;5.0;5.0;287.0;7.0;7.0;120.96404424456054;31.0;14.046351839534704;False;287.0;116.89525225602621
0.0;16.357142857142858;81.64285714285714;14.0;14.0;98.0;14.0;14.0;598.0;1.0;2.0;154.81532777566218;62.0;17.99832104501863;True;598.0;154.94415867560903
0.0;10.833333333333336;51.16666666666666;6.0;6.0;62.0;6.0;6.0;216.0;4.0;8.0;82.99497976785504;46.0;17.57744767213564;False;216.0;83.39784169869148
0.0;9.125;68.5;8.0;8.0;77.625;8.0;8.0;484.0;1.0;2.0;168.1844225842572;35.0;12.98831892784546;False;484.0;165.72174398240998
0.0;49.35714285714285;78.5;14.0;14.0;127.85714285714286;14.0;14.0;659.0;1.0;2.0;170.09081284826823;505.0;133.1561299567352;False;659.0;212.1954313808408
0.0;3.5;184.5;2.0;2.0;188.0;2.0;2.0;361.0;8.0;15.0;249.60869375885127;7.0;4.949747468305833;False;361.0;244.65894629054543
0.0;3.5;184.5;2.0;2.0;188.0;2.0;2.0;361.0;8.0;15.0;249.60869375885127;7.0;4.949747468305833;False;361.0;244.65894629054543
0.0;20.65930599369085;32.58359621451104;317.0;317.0;53.2429022082019;317.0;317.0;842.0;0.0;1.0;70.60092503742595;647.0;57.26015484111288;True;982.0;105.5931452831624
0.0;8.681818181818182;15.863636363636365;22.0;22.0;24.54545454545455;22.0;22.0;84.0;0.0;2.0;20.883567143172087;48.0;12.092446928859053;False;132.0;30.304372264658085
0.0;5.111111111111111;24.555555555555557;9.0;9.0;29.66666666666667;9.0;9.0;129.0;0.0;6.0;40.36121625741447;19.0;6.009252125773315;False;129.0;38.71692136521187
0.0;3.5454545454545454;6.8181818181818175;11.0;11.0;10.363636363636363;11.0;11.0;34.0;0.0;2.0;12.073261214917714;19.0;6.121497143079237;False;46.0;14.637436437250392
0.0;4.0;7.1875;16.0;16.0;11.1875;16.0;16.0;55.0;0.0;1.0;14.998749947912328;19.0;5.278888771954442;False;55.0;15.608624752574027
0.0;16.37962962962963;23.33333333333333;108.0;108.0;39.71296296296296;108.0;108.0;381.0;0.0;2.0;53.450125236995156;238.0;37.938395118410185;True;619.0;81.6561117005622
0.0;10.636363636363637;72.27272727272727;11.0;11.0;82.9090909090909;11.0;11.0;621.0;0.0;0.0;183.12350526848863;57.0;17.316308655557783;False;621.0;182.11614675555518
0.0;5.722222222222222;13.5;18.0;18.0;19.222222222222214;18.0;18.0;115.0;0.0;2.0;27.090805907279357;26.0;7.505335792586307;False;115.0;28.210460211763237
0.0;5.136363636363637;15.0;22.0;22.0;20.13636363636364;22.0;22.0;185.0;0.0;1.0;39.09938496654269;19.0;6.356814525302032;False;185.0;39.50804071812827
0.0;10.84313725490196;18.15686274509804;51.0;51.0;29.0;51.0;51.0;176.0;0.0;2.0;35.15586582578766;91.0;19.34877003741541;True;196.0;43.28186687286028
0.0;13.0;23.0;4.0;4.0;36.0;4.0;4.0;54.0;0.0;19.0;27.349588662354694;33.0;16.06237840420901;False;54.0;14.445299120013633
0.0;4.466666666666667;9.933333333333334;15.0;15.0;14.4;15.0;15.0;65.0;0.0;2.0;18.351592638813454;19.0;6.1744481149176025;False;65.0;20.205374108319372
0.0;7.0;12.5;14.0;14.0;19.5;14.0;14.0;51.0;0.0;1.0;16.695231931026573;24.0;7.0819380224516335;False;66.0;19.84458848925048
0.0;5.666666666666668;12.0;12.0;12.0;17.666666666666668;12.0;12.0;51.0;0.0;2.0;15.59720254637758;19.0;5.033222956847166;False;51.0;15.382004440451205
0.0;5.5;9.272727272727273;22.0;22.0;14.772727272727273;22.0;22.0;50.0;0.0;2.0;11.547755164994163;19.0;5.096684262948852;True;50.0;11.799644135803492
0.0;3.6;9.4;15.0;15.0;13.0;15.0;15.0;40.0;0.0;2.0;11.580772241706756;19.0;4.925154094761184;True;42.0;12.18312650466092
0.0;7.475;12.65;40.0;40.0;20.125;40.0;40.0;135.0;0.0;1.0;22.954302428956538;50.0;11.566945611060454;True;166.0;29.904281058755213
0.0;6.25;14.75;8.0;8.0;21.0;8.0;8.0;59.0;0.0;2.0;21.776461735421705;19.0;7.225945316308842;True;59.0;22.3862202513702
0.0;11.777777777777779;25.777777777777786;9.0;9.0;37.55555555555557;9.0;9.0;147.0;1.0;1.0;48.584405362672136;72.0;23.2259433488598;False;147.0;57.20164139059104
0.0;7.5;22.1875;16.0;16.0;29.6875;16.0;16.0;102.0;0.0;2.0;26.691368767200128;21.0;7.966596931354482;True;121.0;31.945200474145302
0.0;5.1;18.6;10.0;10.0;23.7;10.0;10.0;126.0;0.0;1.0;38.87930040522849;19.0;6.1544924874255695;True;126.0;37.91818678271535
0.0;6.5396825396825395;10.111111111111107;63.0;63.0;16.650793650793652;63.0;63.0;112.0;0.0;1.0;17.534400392731325;53.0;9.588005606511537;True;112.0;22.324699709109073
0.0;2.75;12.75;8.0;8.0;15.5;8.0;8.0;70.0;1.0;2.0;24.10542321908969;12.0;3.955105199973465;False;70.0;24.40140511176706
0.0;6.571428571428571;15.0;7.0;7.0;21.571428571428577;7.0;7.0;52.0;0.0;2.0;20.744477176668813;19.0;7.184639700016112;False;52.0;21.046433924833465
0.0;6.125;14.0;8.0;8.0;20.125;8.0;8.0;55.0;0.0;2.0;20.729551025390922;19.0;7.1000503016326775;False;55.0;21.58992820738411
0.0;4.1578947368421035;7.63157894736842;19.0;19.0;11.789473684210524;19.0;19.0;54.0;0.0;1.0;13.610496465415494;19.0;5.080060781512328;True;54.0;14.026082637431116
0.0;4.580645161290323;7.838709677419355;31.0;31.0;12.419354838709678;31.0;31.0;72.0;0.0;2.0;13.762501648061779;19.0;5.011813999929814;False;72.0;14.616826362217818
0.0;5.0625;8.5625;16.0;16.0;13.625;16.0;16.0;66.0;0.0;2.0;17.821218626495032;20.0;7.206189469245634;False;66.0;17.389172876630255
0.0;6.125;13.5;8.0;8.0;19.625;8.0;8.0;48.0;0.0;6.0;17.16308330607961;19.0;6.174544517614232;False;48.0;16.483216572363187
0.0;6.125;13.375;8.0;8.0;19.5;8.0;8.0;49.0;0.0;2.0;17.695338369186388;19.0;6.3118369524478135;False;49.0;17.229542734998596
0.0;3.8235294117647056;9.235294117647056;17.0;17.0;13.058823529411766;17.0;17.0;55.0;0.0;2.0;13.921787833126473;19.0;4.680214927191472;True;55.0;14.367805104796341
0.0;5.7407407407407405;16.77777777777778;27.0;27.0;22.51851851851852;27.0;27.0;193.0;0.0;1.0;37.80347291060127;19.0;5.7351318983732105;True;203.0;39.49232678184301
0.0;5.869565217391305;10.26086956521739;23.0;23.0;16.130434782608695;23.0;23.0;88.0;0.0;1.0;18.52570055430207;24.0;7.021424019165701;False;88.0;18.950424192484427
0.0;5.5;11.25;8.0;8.0;16.75;8.0;8.0;41.0;0.0;4.0;17.19426814792817;19.0;7.289914755527471;False;41.0;15.544865941617415
0.0;5.235294117647058;14.470588235294118;51.0;51.0;19.705882352941178;51.0;51.0;186.0;0.0;0.0;28.778014484099817;37.0;7.885653391556383;True;186.0;30.298708961041264
1.0;5.857142857142858;7.142857142857142;28.0;28.0;13.0;28.0;28.0;36.0;0.0;2.0;8.855691978794226;33.0;7.296444013222826;True;46.0;12.619796324000607
3.0;9.25;10.0;4.0;4.0;19.25;4.0;4.0;32.0;0.0;6.0;14.809906594348707;19.0;7.135591542869215;False;42.0;16.11159003119597
1.0;6.8;7.8;5.0;5.0;14.6;5.0;5.0;32.0;0.0;2.0;13.590437814875575;19.0;7.758865896508328;False;42.0;16.697305171793438
0.0;6.416666666666668;7.0;12.0;12.0;13.416666666666664;12.0;12.0;32.0;0.0;1.0;8.780142885563372;19.0;5.501377238033355;False;42.0;11.5243484006952
0.0;7.842105263157895;13.605263157894735;38.0;38.0;21.44736842105263;38.0;38.0;94.0;0.0;2.0;19.36218029057037;33.0;7.782608177383356;False;96.0;20.79461646601604
0.0;5.352941176470588;7.5588235294117645;34.0;34.0;12.911764705882351;34.0;34.0;32.0;0.0;2.0;8.283576948325134;26.0;6.442671913916953;True;42.0;11.636847555668506
1.0;3.75;5.083333333333333;12.0;12.0;8.833333333333334;12.0;12.0;32.0;0.0;1.0;9.375580790090561;19.0;5.395705362937858;False;42.0;11.876893788386171
0.0;6.2;14.2;5.0;5.0;20.4;5.0;5.0;35.0;0.0;2.0;17.683325479106017;19.0;8.228000972289685;False;42.0;17.952715672009067
0.0;9.860759493670884;16.443037974683545;79.0;79.0;26.30379746835443;79.0;79.0;264.0;0.0;1.0;32.599648745725666;124.0;18.09783538353745;False;285.0;41.97415396144356
0.0;4.315789473684212;5.105263157894737;19.0;19.0;9.421052631578947;19.0;19.0;32.0;0.0;1.0;7.256374491454662;19.0;5.2498955712253865;False;42.0;9.616627899827606
0.0;7.5;17.0;4.0;4.0;24.5;4.0;4.0;35.0;0.0;2.0;19.096247449870006;19.0;8.888194417315589;False;42.0;17.8232058470598
0.0;10.867924528301888;18.0188679245283;53.0;53.0;28.88679245283019;53.0;53.0;127.0;0.0;2.0;27.512577938964657;157.0;23.338675178148346;True;157.0;37.673016448911305
0.0;9.666666666666666;31.0;3.0;3.0;40.66666666666666;3.0;3.0;61.0;0.0;19.0;30.51229260478471;19.0;9.50438495292217;False;61.0;21.031722072463147
1.0;7.8;6.44;25.0;25.0;14.24;25.0;25.0;33.0;0.0;1.0;8.963258336118622;52.0;11.394443090091475;True;62.0;16.315330214249418
0.0;16.394736842105264;22.71052631578948;38.0;38.0;39.10526315789474;38.0;38.0;133.0;0.0;1.0;34.381726679229395;123.0;27.333317431676093;False;134.0;38.96414809046083
0.0;9.257142857142858;16.514285714285716;35.0;35.0;25.771428571428572;35.0;35.0;110.0;0.0;2.0;25.64276234153025;65.0;13.521970916955546;False;136.0;35.12924516049581
0.0;8.071428571428571;20.785714285714285;14.0;14.0;28.857142857142854;14.0;14.0;140.0;0.0;4.0;36.25376069920423;27.0;7.395053291681758;False;140.0;34.89513332357865
0.0;4.75;17.416666666666668;12.0;12.0;22.16666666666667;12.0;12.0;126.0;0.0;2.0;35.443830937345794;19.0;5.310795181001189;False;126.0;34.564388750518496
0.0;11.661290322580646;27.741935483870968;62.0;62.0;39.403225806451616;62.0;62.0;409.0;0.0;1.0;62.91314217623828;85.0;16.922139488408394;False;409.0;69.01875717428273
0.0;1.0;16.0;2.0;2.0;17.0;2.0;2.0;30.0;2.0;4.0;19.798989873223327;2.0;1.4142135623730951;False;30.0;18.384776310850235
0.0;0.0;31.0;1.0;1.0;31.0;1.0;1.0;31.0;31.0;31.0;0.0;0.0;0.0;False;31.0;0.0
0.0;2.0;46.5;2.0;2.0;48.5;2.0;2.0;89.0;4.0;8.0;60.10407640085654;4.0;2.8284271247461903;False;89.0;57.27564927611035
0.0;10.642857142857142;23.357142857142854;14.0;14.0;34.0;14.0;14.0;84.0;0.0;0.0;27.25268411017145;33.0;11.000749225233868;False;97.0;31.695668231090888
0.0;5.666666666666668;59.66666666666666;3.0;3.0;65.33333333333333;3.0;3.0;161.0;0.0;0.0;88.21753416035463;17.0;9.814954576223636;False;161.0;84.67782078757892
0.0;1.3333333333333333;36.333333333333336;3.0;3.0;37.66666666666666;3.0;3.0;104.0;0.0;0.0;58.65435476870692;4.0;2.309401076758504;False;104.0;57.6223336331785
0.0;7.75;16.25;4.0;4.0;24.0;4.0;4.0;32.0;0.0;4.0;17.63282923034947;19.0;8.655441448399191;False;42.0;16.30950643030009
0.0;7.5;17.0;4.0;4.0;24.5;4.0;4.0;35.0;0.0;2.0;19.096247449870006;19.0;8.888194417315589;False;42.0;17.8232058470598
0.0;4.2727272727272725;9.363636363636363;11.0;11.0;13.636363636363635;11.0;11.0;52.0;0.0;2.0;16.853917807279867;19.0;5.6051923979629645;False;52.0;17.322082595766176
0.0;5.111111111111111;10.25;36.0;36.0;15.361111111111107;36.0;36.0;73.0;0.0;2.0;15.051103424191673;20.0;6.003702561290362;True;73.0;17.181639332692622
0.0;7.8888888888888875;13.805555555555555;72.0;72.0;21.69444444444445;72.0;72.0;103.0;0.0;1.0;20.68519160655001;53.0;10.980848315770476;True;156.0;27.151447391652237
0.0;6.95;11.25;20.0;20.0;18.2;20.0;20.0;63.0;0.0;1.0;15.123613464067585;29.0;8.786802304413255;False;63.0;17.866758313459638
0.0;0.3333333333333333;30.33333333333333;3.0;3.0;30.66666666666667;3.0;3.0;88.0;1.0;2.0;49.94330118577799;1.0;0.5773502691896258;False;88.0;49.652123150307816
0.0;8.875;13.625;8.0;8.0;22.5;8.0;8.0;40.0;0.0;2.0;15.711119810958278;33.0;11.716136613357543;False;42.0;15.193983771780946
0.0;6.1923076923076925;10.423076923076923;26.0;26.0;16.615384615384613;26.0;26.0;91.0;0.0;1.0;18.659417090408965;58.0;11.801759973052258;True;91.0;21.173713747147755
0.0;12.555555555555555;44.16666666666666;18.0;18.0;56.72222222222222;18.0;18.0;492.0;0.0;1.0;114.17028046377249;87.0;20.36497056574821;True;492.0;115.95780447344048
0.0;5.0;13.75;4.0;4.0;18.75;4.0;4.0;38.0;0.0;2.0;17.745891543302825;19.0;9.345230512584124;False;38.0;14.818344486930153
0.0;8.0;24.0;2.0;2.0;32.0;2.0;2.0;29.0;19.0;29.0;7.071067811865476;16.0;11.31370849898476;False;35.0;4.242640687119285
0.0;8.0;36.5;2.0;2.0;44.5;2.0;2.0;54.0;19.0;35.0;24.748737341529164;16.0;11.31370849898476;False;54.0;13.435028842544405
0.0;8.0;24.0;2.0;2.0;32.0;2.0;2.0;29.0;19.0;29.0;7.071067811865476;16.0;11.31370849898476;False;35.0;4.242640687119285
0.0;8.0;36.5;2.0;2.0;44.5;2.0;2.0;54.0;19.0;35.0;24.748737341529164;16.0;11.31370849898476;False;54.0;13.435028842544405
0.0;0.0;10.0;1.0;1.0;10.0;1.0;1.0;10.0;10.0;10.0;0.0;0.0;0.0;False;10.0;0.0
0.0;0.0;9.0;1.0;1.0;9.0;1.0;1.0;9.0;9.0;9.0;0.0;0.0;0.0;False;9.0;0.0
0.0;0.0;59.0;1.0;1.0;59.0;1.0;1.0;59.0;59.0;59.0;0.0;0.0;0.0;False;59.0;0.0
0.0;16.22222222222222;73.66666666666667;9.0;9.0;89.88888888888891;9.0;9.0;302.0;1.0;3.0;98.40985722985272;58.0;19.389286847237173;False;323.0;102.79645475944737
0.0;0.0;14.0;1.0;1.0;14.0;1.0;1.0;14.0;14.0;14.0;0.0;0.0;0.0;False;14.0;0.0
0.0;0.0;262.0;1.0;1.0;262.0;1.0;1.0;262.0;262.0;262.0;0.0;0.0;0.0;False;262.0;0.0
0.0;45.125;157.75;8.0;8.0;202.875;8.0;8.0;838.0;2.0;4.0;292.57611952154554;311.0;107.66275055534693;True;838.0;328.52111804266104
0.0;3.0;34.0;2.0;2.0;37.0;2.0;2.0;63.0;5.0;11.0;41.012193308819754;6.0;4.242640687119285;False;63.0;36.76955262170047
0.0;14.0;76.33333333333333;3.0;3.0;90.33333333333331;3.0;3.0;165.0;7.0;9.0;80.7547728207648;40.0;22.538855339169288;False;165.0;78.21338333899982
0.0;0.0;102.0;1.0;1.0;102.0;1.0;1.0;102.0;102.0;102.0;0.0;0.0;0.0;False;102.0;0.0
0.0;13.0;64.5;2.0;2.0;77.5;2.0;2.0;99.0;30.0;56.0;48.790367901871775;26.0;18.384776310850235;False;99.0;30.40559159102155
0.0;9.166666666666666;65.33333333333333;6.0;6.0;74.5;6.0;6.0;347.0;2.0;4.0;138.15595052934444;33.0;12.02358792817962;True;347.0;134.6948402872211
0.0;2.0;83.0;3.0;3.0;85.0;3.0;3.0;230.0;1.0;2.0;127.58918449461146;5.0;2.6457513110645907;True;230.0;126.01190419956362
0.0;1.0;67.5;2.0;2.0;68.5;2.0;2.0;68.0;67.0;68.0;0.7071067811865476;2.0;1.4142135623730951;True;69.0;0.7071067811865476
0.0;0.0;45.0;1.0;1.0;45.0;1.0;1.0;45.0;45.0;45.0;0.0;0.0;0.0;False;45.0;0.0
0.0;6.875;20.08333333333333;48.0;48.0;26.95833333333333;48.0;48.0;135.0;0.0;1.0;26.632913035144853;94.0;14.619463854883847;True;178.0;35.68238037888652
0.0;9.666666666666666;22.33333333333333;3.0;3.0;32.0;3.0;3.0;35.0;0.0;19.0;19.39931270260195;19.0;9.50438495292217;False;42.0;11.789826122551597
0.0;4.3125;22.375;16.0;16.0;26.6875;16.0;16.0;283.0;0.0;2.0;69.9760673373404;19.0;5.055937104039171;False;283.0;69.21051822760276
0.0;4.666666666666667;26.75;12.0;12.0;31.41666666666667;12.0;12.0;132.0;0.0;2.0;39.657912199206855;19.0;6.746491793158243;True;132.0;38.992909223305844
0.0;8.2;44.4;5.0;5.0;52.6;5.0;5.0;170.0;3.0;5.0;70.54289475205847;21.0;9.602083107326244;False;170.0;67.26291697510597
0.0;8.807692307692307;15.038461538461535;26.0;26.0;23.84615384615385;26.0;26.0;156.0;0.0;1.0;31.826379962830554;52.0;11.562073276949013;False;156.0;35.72415687760013
0.0;6.4375;17.75;16.0;16.0;24.1875;16.0;16.0;69.0;0.0;1.0;20.741263220932325;25.0;7.402420775214912;True;69.0;21.00545564053936
1.0;3.125;5.5;8.0;8.0;8.625;8.0;8.0;20.0;1.0;2.0;6.141195788629908;8.0;2.5319388392523003;True;23.0;7.190022849159004
1.0;3.125;5.5;8.0;8.0;8.625;8.0;8.0;20.0;1.0;2.0;6.141195788629908;8.0;2.5319388392523003;True;23.0;7.190022849159004
1.0;5.571428571428571;13.857142857142858;7.0;7.0;19.428571428571427;7.0;7.0;57.0;0.0;2.0;22.206820059226327;19.0;6.6547512564869225;False;59.0;22.552584056356988
0.0;6.352941176470589;20.47058823529412;17.0;17.0;26.823529411764717;17.0;17.0;232.0;0.0;2.0;55.11365262693404;19.0;4.898228971661443;False;236.0;54.798762867100436
0.0;0.0;115.0;1.0;1.0;115.0;1.0;1.0;115.0;115.0;115.0;0.0;0.0;0.0;False;115.0;0.0
0.0;2.333333333333333;26.0;3.0;3.0;28.33333333333333;3.0;3.0;73.0;1.0;1.0;40.7308237088326;7.0;4.041451884327381;False;73.0;39.00427327016021
0.0;3.25;16.5;4.0;4.0;19.75;4.0;4.0;56.0;3.0;4.0;26.33755240463067;10.0;4.573474244670748;False;56.0;24.58149710656371
0.0;4.076923076923077;6.730769230769233;26.0;26.0;10.807692307692307;26.0;26.0;50.0;0.0;2.0;10.960137562303467;19.0;4.068641807021867;False;50.0;11.849115513891258
0.0;5.0;13.428571428571427;7.0;7.0;18.428571428571427;7.0;7.0;43.0;0.0;2.0;17.66217373236887;19.0;7.071067811865476;False;43.0;17.709292691099993
0.0;9.516129032258064;17.806451612903224;31.0;31.0;27.322580645161292;31.0;31.0;135.0;0.0;2.0;30.28136869962421;32.0;10.161597537598556;False;135.0;34.56625242127953
0.0;1.5;0.75;4.0;4.0;2.25;4.0;4.0;1.0;0.0;0.0;0.5;4.0;1.7320508075688772;True;5.0;2.0615528128088303
0.0;1.5;0.75;4.0;4.0;2.25;4.0;4.0;1.0;0.0;0.0;0.5;4.0;1.7320508075688772;True;5.0;2.0615528128088303
0.0;4.857142857142857;10.619047619047619;21.0;21.0;15.476190476190474;21.0;21.0;66.0;0.0;2.0;17.822671490200875;25.0;6.627863262664026;True;66.0;19.0594308614372
0.0;7.520833333333332;16.854166666666668;48.0;48.0;24.375;48.0;48.0;94.0;0.0;1.0;22.64056760371611;49.0;9.769665564809623;True;113.0;27.07328509725864
0.0;0.3333333333333333;154.33333333333334;3.0;3.0;154.66666666666666;3.0;3.0;426.0;2.0;3.0;235.8481149666737;1.0;0.5773502691896258;True;426.0;235.5256532383115
0.0;0.0;16.0;1.0;1.0;16.0;1.0;1.0;16.0;16.0;16.0;0.0;0.0;0.0;False;16.0;0.0
0.0;0.0;19.0;2.0;2.0;19.0;2.0;2.0;37.0;1.0;1.0;25.45584412271571;0.0;0.0;False;37.0;25.45584412271571
0.0;11.166666666666664;20.5;6.0;6.0;31.66666666666667;6.0;6.0;64.0;0.0;1.0;30.70993324642696;64.0;25.895302019220914;False;64.0;32.63535914719902
0.0;0.0;14.5;2.0;2.0;14.5;2.0;2.0;25.0;4.0;4.0;14.849242404917495;0.0;0.0;False;25.0;14.849242404917495
0.0;0.0;41.0;3.0;3.0;41.0;3.0;3.0;113.0;1.0;1.0;62.48199740725322;0.0;0.0;False;113.0;62.48199740725322
0.0;6.3478260869565215;33.13043478260869;23.0;23.0;39.47826086956522;23.0;23.0;281.0;0.0;1.0;58.077772581119106;22.0;7.413799759736594;False;281.0;58.96213697652032
0.0;3.333333333333333;39.66666666666666;3.0;3.0;43.0;3.0;3.0;90.0;1.0;1.0;45.632590692764026;10.0;5.773502691896257;False;90.0;44.71017781221632
0.0;0.0;49.5;2.0;2.0;49.5;2.0;2.0;80.0;19.0;19.0;43.1335136523794;0.0;0.0;False;80.0;43.1335136523794
0.0;0.0;58.5;2.0;2.0;58.5;2.0;2.0;98.0;19.0;19.0;55.86143571373726;0.0;0.0;False;98.0;55.86143571373726
0.0;2.5;3.5;2.0;2.0;6.0;2.0;2.0;6.0;1.0;1.0;3.5355339059327378;5.0;3.5355339059327378;False;11.0;7.071067811865476
0.0;10.181818181818182;34.5;22.0;22.0;44.68181818181818;22.0;22.0;224.0;1.0;2.0;48.48441084759199;39.0;11.586676928743731;False;224.0;49.66400091628731
0.0;3.0;56.6;5.0;5.0;59.6;5.0;5.0;266.0;1.0;2.0;117.09953031502731;10.0;4.0;False;266.0;115.50021645001362
0.0;14.333333333333336;88.0;3.0;3.0;102.33333333333331;3.0;3.0;221.0;19.0;43.0;115.20850663036995;24.0;12.662279942148386;False;221.0;102.76834791575341
0.0;9.142857142857142;37.714285714285715;7.0;7.0;46.85714285714285;7.0;7.0;167.0;1.0;2.0;62.12544912168787;39.0;13.557637102737475;False;167.0;64.9574952601791
0.0;4.5;6.5;2.0;2.0;11.0;2.0;2.0;12.0;1.0;1.0;7.7781745930520225;9.0;6.363961030678928;False;21.0;14.142135623730953
0.0;1.0;27.25;4.0;4.0;28.25;4.0;4.0;104.0;1.0;2.0;51.1753521401335;2.0;0.8164965809277259;False;104.0;50.519798099359036
0.0;10.0;77.0;6.0;6.0;87.0;6.0;6.0;397.0;1.0;2.0;157.16869917384952;26.0;12.569805089976535;False;397.0;153.55780670483674
0.0;0.0;16.0;1.0;1.0;16.0;1.0;1.0;16.0;16.0;16.0;0.0;0.0;0.0;False;16.0;0.0
0.0;0.0;16.0;1.0;1.0;16.0;1.0;1.0;16.0;16.0;16.0;0.0;0.0;0.0;False;16.0;0.0
0.0;0.0;16.0;1.0;1.0;16.0;1.0;1.0;16.0;16.0;16.0;0.0;0.0;0.0;False;16.0;0.0
0.0;0.5;63.5;2.0;2.0;64.0;2.0;2.0;111.0;16.0;17.0;67.17514421272203;1.0;0.7071067811865476;False;111.0;66.46803743153546
0.0;2.833333333333333;4.5;6.0;6.0;7.333333333333332;6.0;6.0;19.0;0.0;0.0;7.2594765651526165;11.0;4.3089055068157;False;30.0;11.430952132988164
0.0;10.571428571428571;15.142857142857142;7.0;7.0;25.714285714285715;7.0;7.0;33.0;0.0;0.0;13.728663098648408;29.0;12.149857925879116;False;62.0;22.358550085029254
0.0;4.5;5.375;8.0;8.0;9.875;8.0;8.0;11.0;0.0;0.0;3.9256482631170977;11.0;4.1747540560578456;False;22.0;6.401729676981281
0.0;2.4285714285714284;8.928571428571429;14.0;14.0;11.357142857142858;14.0;14.0;31.0;0.0;0.0;10.178894346140458;18.0;4.78321240163145;False;45.0;12.875780142799668
0.0;10.071428571428571;47.78571428571429;14.0;14.0;57.85714285714285;14.0;14.0;195.0;0.0;0.0;56.51028302806568;52.0;18.248137041750468;False;195.0;58.85818306986475
0.0;6.466666666666668;33.46666666666667;15.0;15.0;39.93333333333333;15.0;15.0;157.0;0.0;0.0;41.914652512434074;32.0;9.694377359116592;False;157.0;41.8832845394141
0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;56.0;2.0;2.0;56.0;2.0;2.0;93.0;19.0;19.0;52.32590180780453;0.0;0.0;False;93.0;52.32590180780453
0.0;0.0;34.0;2.0;2.0;34.0;2.0;2.0;49.0;19.0;19.0;21.213203435596427;0.0;0.0;False;49.0;21.213203435596427
0.0;0.0;17.0;1.0;1.0;17.0;1.0;1.0;17.0;17.0;17.0;0.0;0.0;0.0;False;17.0;0.0
0.0;6.965517241379311;21.13793103448276;29.0;29.0;28.103448275862068;29.0;29.0;143.0;0.0;2.0;31.680011879880343;56.0;12.465617739035785;False;143.0;34.97891694352289
0.0;0.0;47.5;2.0;2.0;47.5;2.0;2.0;82.0;13.0;13.0;48.790367901871775;0.0;0.0;False;82.0;48.790367901871775
0.0;0.0;38.0;1.0;1.0;38.0;1.0;1.0;38.0;38.0;38.0;0.0;0.0;0.0;False;38.0;0.0
0.0;0.0;32.0;1.0;1.0;32.0;1.0;1.0;32.0;32.0;32.0;0.0;0.0;0.0;False;32.0;0.0
0.0;16.0;22.608695652173914;46.0;46.0;38.60869565217392;46.0;46.0;253.0;0.0;0.0;46.351544747538796;253.0;38.92442820532;False;506.0;81.92421382957667
0.0;16.0;22.608695652173914;46.0;46.0;38.60869565217392;46.0;46.0;253.0;0.0;0.0;46.351544747538796;253.0;38.92442820532;False;506.0;81.92421382957667
