RTLOC;NSM;Bugged;TLOC;NOD;ClRCi;ClTCi;NPF;NSF;NOA;NOL;PMd
28.0;2.0;False;24.0;0.0;3.5;7.0;0.0;0.0;0.0;0.0;2.0
204.0;0.0;False;161.0;0.0;1.470588235;25.0;0.0;0.0;0.0;0.0;16.0
98.0;0.0;False;71.0;0.0;1.5555555559999998;14.0;0.0;0.0;0.0;0.0;8.0
22.0;0.0;False;19.0;0.0;2.5;5.0;1.0;0.0;0.0;0.0;1.0
66.0;3.0;False;11.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;3.0
258.0;0.0;False;222.0;0.0;2.142857143;15.0;0.0;1.0;0.0;0.0;1.0
258.0;0.0;False;222.0;0.0;2.142857143;15.0;0.0;1.0;0.0;0.0;1.0
57.0;0.0;False;52.0;0.0;2.75;11.0;0.0;0.0;0.0;0.0;3.0
89.0;2.0;False;43.0;0.0;2.75;11.0;1.0;1.0;0.0;0.0;4.0
43.0;0.0;False;27.0;0.0;1.75;14.0;0.0;1.0;0.0;0.0;8.0
33.0;0.0;False;21.0;0.0;1.666666667;10.0;0.0;0.0;0.0;0.0;6.0
72.0;0.0;False;50.0;0.0;2.5;20.0;0.0;1.0;0.0;0.0;5.0
39.0;0.0;False;26.0;0.0;1.2;6.0;0.0;0.0;0.0;0.0;5.0
320.0;0.0;False;178.0;0.0;1.447368421;27.5;0.0;3.0;0.0;0.0;8.0
320.0;0.0;False;178.0;0.0;1.447368421;27.5;0.0;3.0;0.0;0.0;8.0
320.0;0.0;False;178.0;0.0;1.447368421;27.5;0.0;3.0;0.0;0.0;8.0
57.0;0.0;False;46.0;0.0;1.0;6.0;1.0;1.0;0.0;0.0;6.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327.0;0.0;False;270.0;0.0;2.333333333;14.0;0.0;1.0;0.0;0.0;4.0
327.0;0.0;False;270.0;0.0;2.333333333;14.0;0.0;1.0;0.0;0.0;4.0
327.0;0.0;False;270.0;0.0;2.333333333;14.0;0.0;1.0;0.0;0.0;4.0
327.0;0.0;False;270.0;0.0;2.333333333;14.0;0.0;1.0;0.0;0.0;4.0
327.0;0.0;False;270.0;0.0;2.333333333;14.0;0.0;1.0;0.0;0.0;4.0
16.0;0.0;False;13.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0
10.0;0.0;False;6.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0
478.0;1.0;False;375.0;0.0;2.596153846;67.5;0.0;3.0;0.0;0.0;5.0
478.0;1.0;False;375.0;0.0;2.596153846;67.5;0.0;3.0;0.0;0.0;5.0
478.0;1.0;False;375.0;0.0;2.596153846;67.5;0.0;3.0;0.0;0.0;5.0
478.0;1.0;False;375.0;0.0;2.596153846;67.5;0.0;3.0;0.0;0.0;5.0
32.0;2.0;False;29.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;2.0
42.0;0.0;False;18.0;0.0;1.25;5.0;0.0;0.0;0.0;0.0;4.0
20.0;0.0;False;8.0;0.0;1.5;9.0;0.0;0.0;0.0;0.0;0.0
41.0;0.0;False;26.0;0.0;1.571428571;11.0;2.0;2.0;0.0;0.0;7.0
70.0;0.0;False;51.0;0.0;1.875;15.0;2.0;3.0;0.0;0.0;7.0
658.0;0.0;False;407.0;0.0;2.122222222;31.833333333000002;0.0;4.0;0.0;0.0;9.0
658.0;0.0;False;407.0;0.0;2.122222222;31.833333333000002;0.0;4.0;0.0;0.0;9.0
658.0;0.0;False;407.0;0.0;2.122222222;31.833333333000002;0.0;4.0;0.0;0.0;9.0
658.0;0.0;False;407.0;0.0;2.122222222;31.833333333000002;0.0;4.0;0.0;0.0;9.0
658.0;0.0;False;407.0;0.0;2.122222222;31.833333333000002;0.0;4.0;0.0;0.0;9.0
658.0;0.0;False;407.0;0.0;2.122222222;31.833333333000002;0.0;4.0;0.0;0.0;9.0
58.0;2.0;False;49.0;0.0;2.5;15.0;1.0;0.0;0.0;0.0;5.0
27.0;0.0;False;21.0;0.0;2.333333333;7.0;0.0;0.0;0.0;0.0;1.0
25.0;0.0;False;18.0;0.0;1.333333333;4.0;0.0;1.0;0.0;0.0;3.0
384.0;0.0;False;312.0;0.0;2.833333333;17.0;0.0;1.0;0.0;0.0;5.0
384.0;0.0;False;312.0;0.0;2.833333333;17.0;0.0;1.0;0.0;0.0;5.0
384.0;0.0;False;312.0;0.0;2.833333333;17.0;0.0;1.0;0.0;0.0;5.0
384.0;0.0;False;312.0;0.0;2.833333333;17.0;0.0;1.0;0.0;0.0;5.0
384.0;0.0;False;312.0;0.0;2.833333333;17.0;0.0;1.0;0.0;0.0;5.0
384.0;0.0;False;312.0;0.0;2.833333333;17.0;0.0;1.0;0.0;0.0;5.0
4.0;0.0;False;4.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;False;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
337.0;0.0;False;217.0;0.0;2.75;55.0;0.0;3.0;0.0;0.0;9.0
337.0;0.0;False;217.0;0.0;2.75;55.0;0.0;3.0;0.0;0.0;9.0
51.0;1.0;False;28.0;0.0;1.9;19.0;1.0;2.0;0.0;0.0;4.0
53.0;0.0;False;43.0;0.0;2.25;9.0;0.0;1.0;0.0;0.0;4.0
20.0;0.0;False;15.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;1.0
52.0;0.0;False;40.0;0.0;2.875;11.5;0.0;0.0;0.0;0.0;3.0
14.0;0.0;False;12.0;0.0;2.5;5.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32.0;0.0;False;23.0;0.0;3.4;17.0;0.0;0.0;0.0;0.0;5.0
75.0;0.0;False;57.0;0.0;1.5555555559999998;14.0;0.0;0.0;0.0;0.0;7.0
153.0;0.0;False;114.0;0.0;3.696428571;51.75;0.0;0.0;0.0;0.0;10.0
19.0;0.0;False;16.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;2.0
498.0;0.0;False;395.0;0.0;7.787745097999999;264.783333333;0.0;0.0;0.0;0.0;21.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1494.0;3.0;False;1124.0;0.0;12.105784681;1597.963577864;1.0;2.0;0.0;0.0;112.0
1494.0;3.0;False;1124.0;0.0;12.105784681;1597.963577864;1.0;2.0;0.0;0.0;112.0
1494.0;3.0;False;1124.0;0.0;12.105784681;1597.963577864;1.0;2.0;0.0;0.0;112.0
165.0;0.0;False;124.0;0.0;1.754385965;33.333333333;0.0;0.0;0.0;0.0;15.0
112.0;0.0;False;79.0;0.0;1.133333333;17.0;0.0;0.0;0.0;0.0;14.0
49.0;1.0;False;32.0;0.0;1.6;8.0;0.0;0.0;0.0;0.0;4.0
154.0;0.0;False;111.0;0.0;1.058823529;18.0;0.0;0.0;0.0;0.0;17.0
107.0;0.0;False;94.0;0.0;1.2;18.0;0.0;0.0;0.0;0.0;15.0
41.0;0.0;False;29.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;6.0
80.0;0.0;False;61.0;0.0;1.458333333;11.666666667000001;0.0;0.0;0.0;0.0;8.0
40.0;0.0;False;26.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;7.0
147.0;0.0;False;105.0;0.0;1.105263158;21.0;0.0;1.0;0.0;0.0;19.0
100.0;0.0;False;75.0;0.0;1.333333333;17.333333333;0.0;0.0;0.0;0.0;11.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.0;0.0;False;33.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;9.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.0;0.0;False;26.0;0.0;2.0;4.0;0.0;1.0;0.0;0.0;2.0
3.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.0;1.0;False;5.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0
72.0;0.0;False;41.0;0.0;1.5;9.0;0.0;0.0;0.0;0.0;6.0
72.0;0.0;False;41.0;0.0;1.5;9.0;0.0;0.0;0.0;0.0;6.0
160.0;0.0;False;137.0;0.0;2.0;6.0;1.0;1.0;0.0;0.0;1.0
63.0;0.0;False;50.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;1.0
130.0;0.0;False;95.0;0.0;2.75;11.0;0.0;0.0;0.0;0.0;1.0
26.0;0.0;False;20.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0
41.0;0.0;False;26.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0
102.0;1.0;False;84.0;0.0;2.0;14.0;0.0;1.0;0.0;0.0;4.0
49.0;1.0;False;36.0;0.0;2.0;6.0;0.0;1.0;0.0;0.0;3.0
115.0;3.0;False;95.0;0.0;4.0;12.0;0.0;1.0;0.0;0.0;3.0
85.0;0.0;False;73.0;0.0;2.0;12.0;3.0;3.0;0.0;0.0;4.0
11.0;0.0;False;8.0;0.0;2.5;5.0;0.0;0.0;0.0;0.0;2.0
34.0;0.0;False;12.0;0.0;0.75;3.0;0.0;0.0;0.0;0.0;4.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
819.0;3.0;False;548.0;0.0;1.8;36.0;0.0;2.0;0.0;0.0;17.0
37.0;0.0;False;26.0;0.0;2.2;11.0;0.0;0.0;0.0;0.0;3.0
170.0;0.0;False;135.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;5.0
170.0;0.0;False;135.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;5.0
170.0;0.0;False;135.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;5.0
22.0;0.0;False;15.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;3.0
82.0;0.0;False;25.0;0.0;1.25;5.0;0.0;1.0;0.0;0.0;3.0
350.0;1.0;False;214.0;0.0;1.2;30.0;1.0;2.0;0.0;0.0;21.0
350.0;1.0;False;214.0;0.0;1.2;30.0;1.0;2.0;0.0;0.0;21.0
282.0;1.0;False;213.0;0.0;1.984848485;65.5;0.0;0.0;0.0;0.0;32.0
208.0;1.0;False;171.0;0.0;1.380952381;29.0;0.0;0.0;0.0;0.0;16.0
208.0;1.0;False;171.0;0.0;1.380952381;29.0;0.0;0.0;0.0;0.0;16.0
208.0;1.0;False;171.0;0.0;1.380952381;29.0;0.0;0.0;0.0;0.0;16.0
97.0;0.0;False;49.0;0.0;2.272727273;25.0;1.0;1.0;0.0;0.0;11.0
72.0;0.0;False;73.0;0.0;2.166666667;13.0;3.0;0.0;0.0;0.0;6.0
493.0;0.0;False;261.0;0.0;1.978632479;77.166666667;2.0;5.0;0.0;0.0;35.0
156.0;0.0;False;123.0;0.0;1.95;39.0;0.0;0.0;0.0;0.0;20.0
182.0;0.0;False;134.0;0.0;2.5;15.0;0.0;0.0;0.0;0.0;3.0
182.0;0.0;False;134.0;0.0;2.5;15.0;0.0;0.0;0.0;0.0;3.0
182.0;0.0;False;134.0;0.0;2.5;15.0;0.0;0.0;0.0;0.0;3.0
182.0;0.0;False;134.0;0.0;2.5;15.0;0.0;0.0;0.0;0.0;3.0
339.0;12.0;False;227.0;0.0;4.071428571;57.0;0.0;1.0;0.0;0.0;9.0
339.0;12.0;False;227.0;0.0;4.071428571;57.0;0.0;1.0;0.0;0.0;9.0
339.0;12.0;False;227.0;0.0;4.071428571;57.0;0.0;1.0;0.0;0.0;9.0
46.0;0.0;False;35.0;0.0;1.5555555559999998;14.0;0.0;0.0;0.0;0.0;9.0
3.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
41.0;0.0;False;12.0;0.0;2.4;24.0;0.0;0.0;0.0;0.0;0.0
9.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;False;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
11.0;0.0;False;6.0;0.0;1.25;5.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;False;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108.0;9.0;False;87.0;0.0;2.111111111;19.0;0.0;0.0;0.0;0.0;5.0
184.0;1.0;False;132.0;0.0;4.796052632;91.125;0.0;0.0;0.0;0.0;10.0
200.0;1.0;False;132.0;0.0;4.112781955;78.142857143;0.0;0.0;0.0;0.0;10.0
205.0;0.0;False;133.0;0.0;1.888888889;17.0;0.0;0.0;0.0;0.0;8.0
205.0;0.0;False;133.0;0.0;1.888888889;17.0;0.0;0.0;0.0;0.0;8.0
205.0;0.0;False;133.0;0.0;1.888888889;17.0;0.0;0.0;0.0;0.0;8.0
205.0;0.0;False;133.0;0.0;1.888888889;17.0;0.0;0.0;0.0;0.0;8.0
112.0;0.0;False;51.0;0.0;1.3;13.0;0.0;0.0;0.0;0.0;8.0
112.0;0.0;False;51.0;0.0;1.3;13.0;0.0;0.0;0.0;0.0;8.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181.0;0.0;False;115.0;0.0;1.611111111;29.0;2.0;3.0;0.0;0.0;14.0
142.0;0.0;False;131.0;0.0;2.0;8.0;1.0;1.0;0.0;0.0;2.0
17.0;0.0;False;13.0;0.0;2.5;5.0;0.0;0.0;0.0;0.0;2.0
9.0;0.0;False;5.0;0.0;3.333333333;10.0;0.0;0.0;0.0;0.0;0.0
98.0;0.0;False;66.0;0.0;2.6;26.0;0.0;1.0;0.0;0.0;2.0
111.0;0.0;False;77.0;0.0;1.5555555559999998;28.0;0.0;0.0;0.0;0.0;13.0
38.0;0.0;False;26.0;0.0;2.0;10.0;1.0;1.0;0.0;0.0;4.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
280.0;4.0;False;189.0;0.0;3.0;12.0;0.0;1.0;0.0;0.0;3.0
137.0;0.0;False;91.0;0.0;1.5;36.0;0.0;0.0;0.0;0.0;24.0
52.0;0.0;False;41.0;0.0;1.75;7.0;2.0;2.0;0.0;0.0;4.0
388.0;2.0;False;290.0;0.0;2.36;59.0;0.0;2.0;0.0;0.0;11.0
3.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
45.0;4.0;False;39.0;0.0;1.8;9.0;0.0;0.0;0.0;0.0;4.0
5.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
82.0;0.0;False;62.0;0.0;1.6;8.0;0.0;1.0;0.0;0.0;4.0
14.0;0.0;False;6.0;0.0;1.5;6.0;0.0;0.0;0.0;0.0;0.0
8.0;0.0;False;5.0;0.0;0.666666667;2.0;0.0;0.0;0.0;0.0;0.0
25.0;0.0;False;17.0;0.0;1.2;6.0;0.0;0.0;0.0;0.0;5.0
57.0;0.0;False;45.0;0.0;1.25;5.0;0.0;0.0;0.0;0.0;4.0
236.0;2.0;False;182.0;0.0;2.0;18.0;2.0;4.0;0.0;0.0;7.0
236.0;2.0;False;182.0;0.0;2.0;18.0;2.0;4.0;0.0;0.0;7.0
30.0;0.0;False;16.0;0.0;1.5;6.0;0.0;0.0;0.0;0.0;2.0
21.0;0.0;False;12.0;0.0;1.333333333;4.0;0.0;0.0;0.0;0.0;2.0
16.0;0.0;False;10.0;0.0;1.5;3.0;0.0;0.0;0.0;0.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128.0;0.0;False;96.0;0.0;1.846153846;24.0;0.0;0.0;0.0;0.0;10.0
128.0;0.0;False;96.0;0.0;1.846153846;24.0;0.0;0.0;0.0;0.0;10.0
128.0;0.0;False;96.0;0.0;1.846153846;24.0;0.0;0.0;0.0;0.0;10.0
22.0;0.0;False;15.0;0.0;1.666666667;5.0;0.0;0.0;0.0;0.0;3.0
20.0;0.0;False;13.0;0.0;3.333333333;10.0;0.0;0.0;0.0;0.0;3.0
46.0;0.0;False;36.0;0.0;1.25;5.0;0.0;0.0;0.0;0.0;4.0
123.0;0.0;False;88.0;0.0;1.6;8.0;0.0;0.0;0.0;0.0;5.0
123.0;0.0;False;88.0;0.0;1.6;8.0;0.0;0.0;0.0;0.0;5.0
92.0;0.0;False;57.0;0.0;1.4230769230000002;18.5;0.0;2.0;0.0;0.0;11.0
427.0;1.0;False;332.0;0.0;5.078333333;152.35;4.0;6.0;0.0;0.0;15.0
427.0;1.0;False;332.0;0.0;5.078333333;152.35;4.0;6.0;0.0;0.0;15.0
490.0;0.0;False;346.0;0.0;2.308333333;46.166666667;1.0;1.0;0.0;0.0;9.0
490.0;0.0;False;346.0;0.0;2.308333333;46.166666667;1.0;1.0;0.0;0.0;9.0
490.0;0.0;False;346.0;0.0;2.308333333;46.166666667;1.0;1.0;0.0;0.0;9.0
490.0;0.0;False;346.0;0.0;2.308333333;46.166666667;1.0;1.0;0.0;0.0;9.0
358.0;1.0;False;316.0;0.0;2.305555556;69.166666667;0.0;1.0;0.0;0.0;12.0
143.0;1.0;False;115.0;0.0;1.5;18.0;1.0;2.0;0.0;0.0;7.0
349.0;1.0;False;238.0;0.0;2.229166667;35.666666667;7.0;0.0;0.0;0.0;4.0
349.0;1.0;False;238.0;0.0;2.229166667;35.666666667;7.0;0.0;0.0;0.0;4.0
349.0;1.0;False;238.0;0.0;2.229166667;35.666666667;7.0;0.0;0.0;0.0;4.0
257.0;1.0;False;196.0;0.0;2.871794872;37.333333333;0.0;4.0;0.0;0.0;9.0
48.0;1.0;False;36.0;0.0;1.428571429;10.0;0.0;1.0;0.0;0.0;7.0
252.0;0.0;False;209.0;0.0;3.221212121;35.433333333;0.0;0.0;0.0;0.0;5.0
67.0;1.0;False;61.0;0.0;2.25;9.0;0.0;0.0;0.0;0.0;4.0
394.0;0.0;False;293.0;0.0;3.166666667;44.333333333;2.0;5.0;0.0;0.0;10.0
394.0;0.0;False;293.0;0.0;3.166666667;44.333333333;2.0;5.0;0.0;0.0;10.0
394.0;0.0;False;293.0;0.0;3.166666667;44.333333333;2.0;5.0;0.0;0.0;10.0
394.0;0.0;False;293.0;0.0;3.166666667;44.333333333;2.0;5.0;0.0;0.0;10.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77.0;0.0;False;19.0;0.0;2.4;24.0;0.0;0.0;0.0;0.0;0.0
51.0;0.0;False;32.0;0.0;1.5;6.0;0.0;0.0;0.0;0.0;4.0
91.0;0.0;False;80.0;0.0;2.35;23.5;0.0;0.0;0.0;0.0;4.0
119.0;2.0;False;77.0;0.0;1.227272727;27.0;1.0;1.0;0.0;0.0;22.0
168.0;2.0;False;116.0;0.0;2.214285714;31.0;1.0;3.0;0.0;0.0;11.0
14.0;0.0;False;5.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0
17.0;0.0;False;11.0;0.0;2.5;10.0;0.0;0.0;0.0;0.0;0.0
8.0;0.0;False;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
80.0;9.0;False;66.0;0.0;2.444444444;22.0;0.0;2.0;0.0;0.0;9.0
88.0;0.0;False;53.0;0.0;1.5;12.0;0.0;3.0;0.0;0.0;4.0
137.0;0.0;False;118.0;0.0;2.822916667;45.166666667;0.0;0.0;0.0;0.0;8.0
24.0;2.0;False;21.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0
212.0;2.0;False;154.0;0.0;2.25;40.5;0.0;1.0;0.0;0.0;8.0
263.0;2.0;False;189.0;0.0;1.361111111;24.5;1.0;2.0;0.0;0.0;15.0
32.0;0.0;False;23.0;0.0;2.0;6.0;2.0;2.0;0.0;0.0;2.0
48.0;0.0;False;40.0;0.0;2.5;5.0;0.0;1.0;0.0;0.0;2.0
42.0;0.0;False;32.0;0.0;2.5;10.0;0.0;0.0;0.0;0.0;4.0
42.0;0.0;False;32.0;0.0;2.5;10.0;0.0;0.0;0.0;0.0;4.0
82.0;0.0;False;44.0;0.0;1.7;8.5;0.0;1.0;0.0;0.0;4.0
360.0;3.0;False;254.0;0.0;1.909090909;42.0;0.0;5.0;0.0;0.0;10.0
360.0;3.0;False;254.0;0.0;1.909090909;42.0;0.0;5.0;0.0;0.0;10.0
360.0;3.0;False;254.0;0.0;1.909090909;42.0;0.0;5.0;0.0;0.0;10.0
360.0;3.0;False;254.0;0.0;1.909090909;42.0;0.0;5.0;0.0;0.0;10.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
